Date,bawang merah
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,29.861567542352724
2022-01-10,0.0
2022-01-11,25.337087611693217
2022-01-12,33.48115148688033
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,35.74339145221008
2022-01-16,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,28.956671556220822
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,25.78953560475917
2022-01-25,23.97974363249537
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,28.956671556220822
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,41.62521536206743
2022-02-05,33.48115148688033
2022-02-06,0.0
2022-02-07,23.07484764636347
2022-02-08,0.0
2022-02-09,23.97974363249537
2022-02-10,0.0
2022-02-11,0.0
2022-02-12,0.0
2022-02-13,33.48115148688033
2022-02-14,0.0
2022-02-15,18.550367715703963
2022-02-16,22.62239965329752
2022-02-17,16.740575743440164
2022-02-18,26.24198359782512
2022-02-19,21.717503667165616
2022-02-20,28.05177557008892
2022-02-21,27.59932757702297
2022-02-22,29.861567542352724
2022-02-23,22.62239965329752
2022-02-24,19.455263701835865
2022-02-25,18.09791972263801
2022-02-26,24.884639618627272
2022-02-27,20.36015968796777
2022-02-28,24.884639618627272
2022-03-01,23.97974363249537
2022-03-02,20.36015968796777
2022-03-03,0.0
2022-03-04,23.52729563942942
2022-03-05,25.337087611693217
2022-03-06,36.19583944527603
2022-03-07,28.956671556220822
2022-03-08,0.0
2022-03-09,17.645471729572062
2022-03-10,0.0
2022-03-11,18.550367715703963
2022-03-12,33.028703493814376
2022-03-13,25.337087611693217
2022-03-14,36.19583944527603
2022-03-15,23.07484764636347
2022-03-16,30.314015535418672
2022-03-17,35.74339145221008
2022-03-18,30.314015535418672
2022-03-19,0.0
2022-03-20,21.265055674099667
2022-03-21,21.265055674099667
2022-03-22,28.956671556220822
2022-03-23,0.0
2022-03-24,28.956671556220822
2022-03-25,21.717503667165616
2022-03-26,0.0
2022-03-27,0.0
2022-03-28,34.83849546607817
2022-03-29,36.64828743834197
2022-03-30,21.717503667165616
2022-03-31,27.14687958395702
2022-04-01,21.265055674099667
2022-04-02,0.0
2022-04-03,26.24198359782512
2022-04-04,31.21891152155057
2022-04-05,19.455263701835865
2022-04-06,20.812607681033715
2022-04-07,23.97974363249537
2022-04-08,25.78953560475917
2022-04-09,31.21891152155057
2022-04-10,25.78953560475917
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,36.19583944527603
2022-04-14,19.455263701835865
2022-04-15,0.0
2022-04-16,0.0
2022-04-17,0.0
2022-04-18,18.09791972263801
2022-04-19,19.907711694901813
2022-04-20,31.21891152155057
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,24.43219162556132
2022-04-25,21.717503667165616
2022-04-26,0.0
2022-04-27,19.455263701835865
2022-04-28,22.16995166023157
2022-04-29,0.0
2022-04-30,0.0
2022-05-01,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,28.50422356315487
2022-05-11,0.0
2022-05-12,22.62239965329752
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,22.16995166023157
2022-05-16,0.0
2022-05-17,28.05177557008892
2022-05-18,26.24198359782512
2022-05-19,27.59932757702297
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,26.24198359782512
2022-05-24,0.0
2022-05-25,26.24198359782512
2022-05-26,24.884639618627272
2022-05-27,25.78953560475917
2022-05-28,0.0
2022-05-29,22.16995166023157
2022-05-30,21.265055674099667
2022-05-31,19.455263701835865
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,20.36015968796777
2022-06-05,26.694431590891067
2022-06-06,26.694431590891067
2022-06-07,18.550367715703963
2022-06-08,23.97974363249537
2022-06-09,23.97974363249537
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,19.002815708769912
2022-06-15,19.455263701835865
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,24.884639618627272
2022-06-20,20.812607681033715
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,28.956671556220822
2022-06-24,0.0
2022-06-25,21.717503667165616
2022-06-26,45.24479930659504
2022-06-27,21.265055674099667
2022-06-28,24.43219162556132
2022-06-29,0.0
2022-06-30,20.812607681033715
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,18.30812333479867
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,20.011204575245056
2022-07-18,0.0
2022-07-19,20.011204575245056
2022-07-20,0.0
2022-07-21,17.88235302468707
2022-07-22,23.41736705613783
2022-07-23,20.011204575245056
2022-07-24,27.249299847142208
2022-07-25,38.319327910043725
2022-07-26,22.56582643591464
2022-07-27,26.397759226919007
2022-07-28,28.1008404673654
2022-07-29,0.0
2022-07-30,24.268907676361028
2022-07-31,29.37815139770019
2022-08-01,40.8739497707133
2022-08-02,42.5770310111597
2022-08-03,28.526610777476996
2022-08-04,0.0
2022-08-05,19.585434265133458
2022-08-06,0.0
2022-08-07,18.733893644910264
2022-08-08,27.6750701572538
2022-08-09,0.0
2022-08-10,32.358543568481366
2022-08-11,20.86274519546825
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,28.1008404673654
2022-08-15,17.88235302468707
2022-08-16,0.0
2022-08-17,22.99159674602624
2022-08-18,19.159663955021863
2022-08-19,25.97198891680741
2022-08-20,0.0
2022-08-21,24.694677986472627
2022-08-22,30.65546232803498
2022-08-23,23.843137366249422
2022-08-24,38.319327910043725
2022-08-25,28.1008404673654
2022-08-26,22.99159674602624
2022-08-27,24.268907676361028
2022-08-28,0.0
2022-08-29,19.159663955021863
2022-08-30,23.843137366249422
2022-08-31,15.753501474129086
2022-09-01,20.43697488535665
2022-09-02,25.120448296584215
2022-09-03,22.56582643591464
2022-09-04,22.99159674602624
2022-09-05,0.0
2022-09-06,31.08123263814657
2022-09-07,25.120448296584215
2022-09-08,22.99159674602624
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,27.6750701572538
2022-09-12,28.95238108758859
2022-09-13,19.159663955021863
2022-09-14,29.80392170781178
2022-09-15,21.28851550557985
2022-09-16,17.030812404463877
2022-09-17,15.753501474129086
2022-09-18,26.397759226919007
2022-09-19,18.30812333479867
2022-09-20,27.6750701572538
2022-09-21,28.1008404673654
2022-09-22,15.753501474129086
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,22.14005612580304
2022-09-26,26.397759226919007
2022-09-27,19.585434265133458
2022-09-28,18.733893644910264
2022-09-29,40.44817946060171
2022-09-30,22.14005612580304
2022-10-01,22.14005612580304
2022-10-02,27.249299847142208
2022-10-03,15.753501474129086
2022-10-04,0.0
2022-10-05,21.28851550557985
2022-10-06,20.43697488535665
2022-10-07,18.733893644910264
2022-10-08,17.456582714575475
2022-10-09,0.0
2022-10-10,17.030812404463877
2022-10-11,0.0
2022-10-12,29.80392170781178
2022-10-13,16.179271784240683
2022-10-14,0.0
2022-10-15,19.159663955021863
2022-10-16,22.56582643591464
2022-10-17,21.28851550557985
2022-10-18,29.37815139770019
2022-10-19,19.585434265133458
2022-10-20,25.54621860669581
2022-10-21,19.585434265133458
2022-10-22,20.011204575245056
2022-10-23,23.843137366249422
2022-10-24,30.229692017923384
2022-10-25,23.41736705613783
2022-10-26,33.63585449881616
2022-10-27,33.63585449881616
2022-10-28,23.41736705613783
2022-10-29,25.120448296584215
2022-10-30,36.19047635948574
2022-10-31,16.179271784240683
2022-11-01,33.63585449881616
2022-11-02,18.733893644910264
2022-11-03,26.823529537030605
2022-11-04,23.843137366249422
2022-11-05,0.0
2022-11-06,22.99159674602624
2022-11-07,25.120448296584215
2022-11-08,26.397759226919007
2022-11-09,21.71428581569144
2022-11-10,27.249299847142208
2022-11-11,16.605042094352278
2022-11-12,0.0
2022-11-13,26.397759226919007
2022-11-14,15.753501474129086
2022-11-15,25.120448296584215
2022-11-16,28.526610777476996
2022-11-17,31.50700294825817
2022-11-18,0.0
2022-11-19,30.65546232803498
2022-11-20,19.585434265133458
2022-11-21,18.733893644910264
2022-11-22,25.54621860669581
2022-11-23,25.54621860669581
2022-11-24,20.86274519546825
2022-11-25,0.0
2022-11-26,21.71428581569144
2022-11-27,28.526610777476996
2022-11-28,17.88235302468707
2022-11-29,20.011204575245056
2022-11-30,16.605042094352278
2022-12-01,15.32773116401749
2022-12-02,25.120448296584215
2022-12-03,21.28851550557985
2022-12-04,0.0
2022-12-05,14.0504202336827
2022-12-06,20.86274519546825
2022-12-07,17.456582714575475
2022-12-08,0.0
2022-12-09,19.585434265133458
2022-12-10,14.90196085390589
2022-12-11,0.0
2022-12-12,20.43697488535665
2022-12-13,23.843137366249422
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,20.011204575245056
2022-12-19,18.30812333479867
2022-12-20,18.733893644910264
2022-12-21,17.88235302468707
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,17.88235302468707
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,23.70023854232468
2023-01-05,27.90511957402744
2023-01-06,0.0
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,22.93571471837872
2023-01-10,34.78583398954106
2023-01-11,29.051905309946378
2023-01-12,0.0
2023-01-13,27.90511957402744
2023-01-14,0.0
2023-01-15,29.051905309946378
2023-01-16,29.43416722191936
2023-01-17,27.90511957402744
2023-01-18,22.55345280640574
2023-01-19,19.113095598648933
2023-01-20,32.49226251770319
2023-01-21,22.93571471837872
2023-01-22,21.788928982459787
2023-01-23,25.99381001416255
2023-01-24,0.0
2023-01-25,29.43416722191936
2023-01-26,21.788928982459787
2023-01-27,24.08250045429765
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,32.874524429676164
2023-01-31,38.226191197297865
2023-02-01,24.464762366270637
2023-02-02,24.08250045429765
2023-02-03,0.0
2023-02-04,20.25988133456787
2023-02-05,0.0
2023-02-06,26.37607192613553
2023-02-07,30.198691045865317
2023-02-08,0.0
2023-02-09,28.6696433979734
2023-02-10,24.84702427824361
2023-02-11,21.40666707048681
2023-02-12,0.0
2023-02-13,22.93571471837872
2023-02-14,19.87761942259489
2023-02-15,0.0
2023-02-16,17.20178603878404
2023-02-17,20.25988133456787
2023-02-18,28.6696433979734
2023-02-19,28.287381486000424
2023-02-20,0.0
2023-02-21,25.61154810218957
2023-02-22,16.81952412681106
2023-02-23,23.70023854232468
2023-02-24,29.051905309946378
2023-02-25,0.0
2023-02-26,27.522857662054463
2023-02-27,29.816429133892328
2023-02-28,24.84702427824361
2023-03-01,28.287381486000424
2023-03-02,27.90511957402744
2023-03-03,18.34857177470297
2023-03-04,23.3179766303517
2023-03-05,34.40357207756808
2023-03-06,0.0
2023-03-07,17.20178603878404
2023-03-08,0.0
2023-03-09,29.43416722191936
2023-03-10,24.464762366270637
2023-03-11,0.0
2023-03-12,0.0
2023-03-13,29.816429133892328
2023-03-14,0.0
2023-03-15,25.61154810218957
2023-03-16,30.58095295783829
2023-03-17,24.08250045429765
2023-03-18,18.730833686675957
2023-03-19,0.0
2023-03-20,0.0
2023-03-21,19.87761942259489
2023-03-22,0.0
2023-03-23,22.55345280640574
2023-03-24,0.0
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,19.113095598648933
2023-03-28,30.198691045865317
2023-03-29,0.0
2023-03-30,22.17119089443276
2023-03-31,0.0
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,0.0
2023-04-04,32.49226251770319
2023-04-05,0.0
2023-04-06,0.0
2023-04-07,0.0
2023-04-08,18.730833686675957
2023-04-09,0.0
2023-04-10,18.730833686675957
2023-04-11,0.0
2023-04-12,20.642143246540844
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,18.730833686675957
2023-04-16,21.788928982459787
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,23.3179766303517
2023-04-26,22.17119089443276
2023-04-27,0.0
2023-04-28,24.08250045429765
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,28.287381486000424
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,25.61154810218957
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,20.642143246540844
2023-05-09,27.522857662054463
2023-05-10,20.25988133456787
2023-05-11,33.25678634164914
2023-05-12,0.0
2023-05-13,0.0
2023-05-14,21.788928982459787
2023-05-15,16.055000302865103
2023-05-16,30.58095295783829
2023-05-17,0.0
2023-05-18,22.55345280640574
2023-05-19,0.0
2023-05-20,23.70023854232468
2023-05-21,0.0
2023-05-22,20.25988133456787
2023-05-23,27.90511957402744
2023-05-24,24.08250045429765
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,24.464762366270637
2023-05-28,20.25988133456787
2023-05-29,17.20178603878404
2023-05-30,0.0
2023-05-31,29.816429133892328
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,15.672738390892125
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,16.055000302865103
2023-06-09,21.788928982459787
2023-06-10,0.0
2023-06-11,18.730833686675957
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,18.34857177470297
2023-06-15,18.34857177470297
2023-06-16,22.55345280640574
2023-06-17,0.0
2023-06-18,23.70023854232468
2023-06-19,0.0
2023-06-20,22.55345280640574
2023-06-21,0.0
2023-06-22,21.02440515851383
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,32.49226251770319
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,19.113095598648933
2023-07-03,21.40666707048681
2023-07-04,22.384259612059115
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,19.98594608219564
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,28.3800434367178
2023-07-21,19.58622716055172
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,19.186508238907813
2023-07-26,0.0
2023-07-27,30.77835696658128
2023-07-28,23.58341637699085
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,23.983135298634764
2023-08-01,23.983135298634764
2023-08-02,33.97610833973258
2023-08-03,22.783978533703024
2023-08-04,20.38566500383955
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,25.98172990685433
2023-08-08,25.582010985210417
2023-08-09,24.78257314192259
2023-08-10,24.78257314192259
2023-08-11,0.0
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,30.37863804493737
2023-08-15,33.17667049644476
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,27.98032451507389
2023-08-19,32.77695157480084
2023-08-20,33.576389418088674
2023-08-21,33.576389418088674
2023-08-22,27.98032451507389
2023-08-23,23.18369745534694
2023-08-24,39.97189216439128
2023-08-25,27.18088667178607
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,26.381448828498243
2023-08-29,33.97610833973258
2023-08-30,28.77976235836172
2023-08-31,19.98594608219564
2023-09-01,28.77976235836172
2023-09-02,23.983135298634764
2023-09-03,28.3800434367178
2023-09-04,17.587632552332163
2023-09-05,21.18510284712737
2023-09-06,33.17667049644476
2023-09-07,26.381448828498243
2023-09-08,28.3800434367178
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,23.18369745534694
2023-09-12,22.783978533703024
2023-09-13,37.5735786345278
2023-09-14,30.37863804493737
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,34.37582726137649
2023-09-18,0.0
2023-09-19,22.384259612059115
2023-09-20,32.77695157480084
2023-09-21,27.98032451507389
2023-09-22,25.1822920635665
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,36.374421869596056
2023-09-27,28.77976235836172
2023-09-28,23.18369745534694
2023-09-29,0.0
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,27.18088667178607
2023-10-03,0.0
2023-10-04,30.37863804493737
2023-10-05,31.178075888225194
2023-10-06,18.7867893172639
2023-10-07,26.781167750142156
2023-10-08,0.0
2023-10-09,17.187913630688247
2023-10-10,27.18088667178607
2023-10-11,22.783978533703024
2023-10-12,0.0
2023-10-13,20.785383925483465
2023-10-14,0.0
2023-10-15,20.785383925483465
2023-10-16,23.58341637699085
2023-10-17,23.18369745534694
2023-10-18,30.77835696658128
2023-10-19,0.0
2023-10-20,0.0
2023-10-21,21.584821768771288
2023-10-22,0.0
2023-10-23,28.77976235836172
2023-10-24,23.18369745534694
2023-10-25,19.98594608219564
2023-10-26,18.7867893172639
2023-10-27,25.582010985210417
2023-10-28,0.0
