Date,bawang merah
2022-01-01,44.93333964951134
2022-01-02,53.41132826262668
2022-01-03,52.56352940131514
2022-01-04,57.65032256918435
2022-01-05,55.95472484656128
2022-01-06,54.25912712393821
2022-01-07,55.10692598524975
2022-01-08,53.41132826262668
2022-01-09,57.65032256918435
2022-01-10,63.58491459836509
2022-01-11,73.7585009341035
2022-01-12,72.91070207279198
2022-01-13,56.802523707872815
2022-01-14,57.65032256918435
2022-01-15,59.34592029180742
2022-01-16,68.67170776623429
2022-01-17,64.43271345967662
2022-01-18,64.43271345967662
2022-01-19,61.88931687574202
2022-01-20,64.43271345967662
2022-01-21,64.43271345967662
2022-01-22,61.88931687574202
2022-01-23,71.2151043501689
2022-01-24,77.14969637934963
2022-01-25,76.3018975180381
2022-01-26,69.51950662754584
2022-01-27,55.10692598524975
2022-01-28,60.19371915311896
2022-01-29,60.19371915311896
2022-01-30,65.28051232098815
2022-01-31,65.28051232098815
2022-02-01,70.36730548885735
2022-02-02,66.97611004361123
2022-02-03,69.51950662754584
2022-02-04,59.34592029180742
2022-02-05,66.1283111822997
2022-02-06,64.43271345967662
2022-02-07,66.1283111822997
2022-02-08,79.69309296328424
2022-02-09,76.3018975180381
2022-02-10,59.34592029180742
2022-02-11,74.60629979541504
2022-02-12,72.06290321148043
2022-02-13,76.3018975180381
2022-02-14,73.7585009341035
2022-02-15,70.36730548885735
2022-02-16,81.38869068590733
2022-02-17,77.99749524066118
2022-02-18,69.51950662754584
2022-02-19,68.67170776623429
2022-02-20,70.36730548885735
2022-02-21,78.84529410197271
2022-02-22,66.97611004361123
2022-02-23,76.3018975180381
2022-02-24,66.97611004361123
2022-02-25,70.36730548885735
2022-02-26,62.73711573705356
2022-02-27,59.34592029180742
2022-02-28,71.2151043501689
2022-03-01,71.2151043501689
2022-03-02,65.28051232098815
2022-03-03,67.82390890492276
2022-03-04,68.67170776623429
2022-03-05,58.498121430495885
2022-03-06,70.36730548885735
2022-03-07,75.45409865672657
2022-03-08,77.14969637934963
2022-03-09,71.2151043501689
2022-03-10,73.7585009341035
2022-03-11,77.14969637934963
2022-03-12,60.19371915311896
2022-03-13,69.51950662754584
2022-03-14,78.84529410197271
2022-03-15,67.82390890492276
2022-03-16,74.60629979541504
2022-03-17,68.67170776623429
2022-03-18,73.7585009341035
2022-03-19,58.498121430495885
2022-03-20,62.73711573705356
2022-03-21,75.45409865672657
2022-03-22,84.77988613115345
2022-03-23,72.06290321148043
2022-03-24,72.91070207279198
2022-03-25,72.06290321148043
2022-03-26,68.67170776623429
2022-03-27,60.19371915311896
2022-03-28,77.14969637934963
2022-03-29,75.45409865672657
2022-03-30,73.7585009341035
2022-03-31,65.28051232098815
2022-04-01,57.65032256918435
2022-04-02,50.86793167869208
2022-04-03,56.802523707872815
2022-04-04,63.58491459836509
2022-04-05,61.04151801443049
2022-04-06,71.2151043501689
2022-04-07,66.1283111822997
2022-04-08,62.73711573705356
2022-04-09,61.04151801443049
2022-04-10,63.58491459836509
2022-04-11,64.43271345967662
2022-04-12,63.58491459836509
2022-04-13,61.88931687574202
2022-04-14,55.95472484656128
2022-04-15,51.715730540003605
2022-04-16,56.802523707872815
2022-04-17,52.56352940131514
2022-04-18,58.498121430495885
2022-04-19,58.498121430495885
2022-04-20,62.73711573705356
2022-04-21,65.28051232098815
2022-04-22,50.86793167869208
2022-04-23,46.6289373721344
2022-04-24,54.25912712393821
2022-04-25,52.56352940131514
2022-04-26,52.56352940131514
2022-04-27,58.498121430495885
2022-04-28,48.32453509475747
2022-04-29,40.69434534295367
2022-04-30,46.6289373721344
2022-05-01,39.84654648164212
2022-05-02,29.67296014590371
2022-05-03,34.75975331377292
2022-05-04,35.60755217508445
2022-05-05,38.99874762033059
2022-05-06,46.6289373721344
2022-05-07,43.23774192688827
2022-05-08,48.32453509475747
2022-05-09,50.86793167869208
2022-05-10,53.41132826262668
2022-05-11,51.715730540003605
2022-05-12,54.25912712393821
2022-05-13,55.10692598524975
2022-05-14,43.23774192688827
2022-05-15,48.32453509475747
2022-05-16,58.498121430495885
2022-05-17,65.28051232098815
2022-05-18,64.43271345967662
2022-05-19,61.04151801443049
2022-05-20,54.25912712393821
2022-05-21,55.10692598524975
2022-05-22,50.86793167869208
2022-05-23,57.65032256918435
2022-05-24,61.88931687574202
2022-05-25,58.498121430495885
2022-05-26,62.73711573705356
2022-05-27,55.10692598524975
2022-05-28,50.020132817380535
2022-05-29,54.25912712393821
2022-05-30,61.04151801443049
2022-05-31,61.04151801443049
2022-06-01,54.25912712393821
2022-06-02,61.04151801443049
2022-06-03,56.802523707872815
2022-06-04,53.41132826262668
2022-06-05,51.715730540003605
2022-06-06,56.802523707872815
2022-06-07,57.65032256918435
2022-06-08,62.73711573705356
2022-06-09,62.73711573705356
2022-06-10,61.04151801443049
2022-06-11,56.802523707872815
2022-06-12,56.802523707872815
2022-06-13,61.04151801443049
2022-06-14,53.41132826262668
2022-06-15,59.34592029180742
2022-06-16,60.19371915311896
2022-06-17,58.498121430495885
2022-06-18,53.41132826262668
2022-06-19,54.25912712393821
2022-06-20,64.43271345967662
2022-06-21,52.56352940131514
2022-06-22,58.498121430495885
2022-06-23,50.86793167869208
2022-06-24,51.715730540003605
2022-06-25,50.86793167869208
2022-06-26,54.25912712393821
2022-06-27,53.41132826262668
2022-06-28,57.65032256918435
2022-06-29,52.56352940131514
2022-06-30,52.56352940131514
2022-07-01,51.715730540003605
2022-07-02,50.020132817380535
2022-07-03,53.99999999999999
2022-07-04,57.0
2022-07-05,61.00000000000001
2022-07-06,59.99999999999999
2022-07-07,50.0
2022-07-08,53.99999999999999
2022-07-09,57.0
2022-07-10,57.0
2022-07-11,68.0
2022-07-12,68.0
2022-07-13,59.0
2022-07-14,64.0
2022-07-15,68.0
2022-07-16,59.0
2022-07-17,74.0
2022-07-18,79.0
2022-07-19,82.0
2022-07-20,87.00000000000001
2022-07-21,89.0
2022-07-22,86.0
2022-07-23,70.99999999999999
2022-07-24,81.0
2022-07-25,95.0
2022-07-26,95.0
2022-07-27,99.0
2022-07-28,91.0
2022-07-29,62.0
2022-07-30,62.0
2022-07-31,83.99999999999999
2022-08-01,94.0
2022-08-02,93.0
2022-08-03,90.0
2022-08-04,86.0
2022-08-05,73.0
2022-08-06,64.0
2022-08-07,74.0
2022-08-08,81.0
2022-08-09,92.0
2022-08-10,95.0
2022-08-11,86.0
2022-08-12,70.99999999999999
2022-08-13,58.0
2022-08-14,68.0
2022-08-15,69.0
2022-08-16,62.0
2022-08-17,73.0
2022-08-18,72.0
2022-08-19,70.99999999999999
2022-08-20,63.00000000000001
2022-08-21,79.0
2022-08-22,95.0
2022-08-23,99.0
2022-08-24,100.0
2022-08-25,96.0
2022-08-26,77.0
2022-08-27,62.0
2022-08-28,79.0
2022-08-29,87.00000000000001
2022-08-30,89.0
2022-08-31,85.0
2022-09-01,85.0
2022-09-02,75.0
2022-09-03,62.0
2022-09-04,74.0
2022-09-05,88.0
2022-09-06,89.0
2022-09-07,87.00000000000001
2022-09-08,81.0
2022-09-09,69.0
2022-09-10,68.0
2022-09-11,75.0
2022-09-12,83.0
2022-09-13,80.00000000000001
2022-09-14,83.0
2022-09-15,77.0
2022-09-16,70.0
2022-09-17,62.0
2022-09-18,73.0
2022-09-19,81.0
2022-09-20,81.0
2022-09-21,80.00000000000001
2022-09-22,76.0
2022-09-23,70.99999999999999
2022-09-24,65.0
2022-09-25,76.0
2022-09-26,73.0
2022-09-27,72.0
2022-09-28,78.0
2022-09-29,74.0
2022-09-30,67.0
2022-10-01,56.0
2022-10-02,69.0
2022-10-03,70.99999999999999
2022-10-04,76.0
2022-10-05,70.0
2022-10-06,74.0
2022-10-07,61.00000000000001
2022-10-08,58.0
2022-10-09,74.0
2022-10-10,81.0
2022-10-11,73.0
2022-10-12,78.0
2022-10-13,70.99999999999999
2022-10-14,67.0
2022-10-15,67.0
2022-10-16,68.0
2022-10-17,72.0
2022-10-18,81.0
2022-10-19,77.0
2022-10-20,78.0
2022-10-21,76.0
2022-10-22,66.0
2022-10-23,81.0
2022-10-24,86.0
2022-10-25,87.00000000000001
2022-10-26,91.0
2022-10-27,82.0
2022-10-28,82.0
2022-10-29,74.0
2022-10-30,79.0
2022-10-31,85.0
2022-11-01,86.0
2022-11-02,88.0
2022-11-03,85.0
2022-11-04,76.0
2022-11-05,68.0
2022-11-06,73.0
2022-11-07,81.0
2022-11-08,76.0
2022-11-09,85.0
2022-11-10,79.0
2022-11-11,70.0
2022-11-12,58.0
2022-11-13,81.0
2022-11-14,78.0
2022-11-15,85.0
2022-11-16,74.0
2022-11-17,87.00000000000001
2022-11-18,73.0
2022-11-19,72.0
2022-11-20,75.0
2022-11-21,70.0
2022-11-22,74.0
2022-11-23,70.99999999999999
2022-11-24,66.0
2022-11-25,56.0
2022-11-26,55.0
2022-11-27,68.0
2022-11-28,68.0
2022-11-29,77.0
2022-11-30,65.0
2022-12-01,76.0
2022-12-02,62.0
2022-12-03,51.0
2022-12-04,59.99999999999999
2022-12-05,65.0
2022-12-06,65.0
2022-12-07,70.99999999999999
2022-12-08,78.0
2022-12-09,56.0
2022-12-10,49.0
2022-12-11,59.0
2022-12-12,67.0
2022-12-13,53.99999999999999
