Date,tepung terigu
2022-01-01,40.0
2022-01-02,46.0
2022-01-03,30.0
2022-01-04,53.99999999999999
2022-01-05,37.0
2022-01-06,34.0
2022-01-07,53.0
2022-01-08,62.0
2022-01-09,81.0
2022-01-10,34.0
2022-01-11,67.0
2022-01-12,75.99999999999999
2022-01-13,71.0
2022-01-14,53.99999999999999
2022-01-15,42.99999999999999
2022-01-16,77.0
2022-01-17,59.99999999999999
2022-01-18,74.99999999999999
2022-01-19,75.99999999999999
2022-01-20,80.0
2022-01-21,51.99999999999999
2022-01-22,56.0
2022-01-23,74.99999999999999
2022-01-24,73.0
2022-01-25,77.0
2022-01-26,35.99999999999999
2022-01-27,64.99999999999999
2022-01-28,64.0
2022-01-29,63.0
2022-01-30,57.0
2022-01-31,79.0
2022-02-01,73.0
2022-02-02,56.0
2022-02-03,64.99999999999999
2022-02-04,62.0
2022-02-05,79.0
2022-02-06,71.0
2022-02-07,54.99999999999998
2022-02-08,56.0
2022-02-09,88.0
2022-02-10,67.0
2022-02-11,73.0
2022-02-12,56.0
2022-02-13,65.99999999999999
2022-02-14,67.0
2022-02-15,64.99999999999999
2022-02-16,53.99999999999999
2022-02-17,74.99999999999999
2022-02-18,73.0
2022-02-19,65.99999999999999
2022-02-20,57.0
2022-02-21,67.0
2022-02-22,71.99999999999999
2022-02-23,58.99999999999999
2022-02-24,69.0
2022-02-25,62.0
2022-02-26,74.0
2022-02-27,60.99999999999999
2022-02-28,69.0
2022-03-01,69.0
2022-03-02,51.99999999999999
2022-03-03,81.0
2022-03-04,65.99999999999999
2022-03-05,50.0
2022-03-06,41.99999999999999
2022-03-07,60.99999999999999
2022-03-08,79.0
2022-03-09,54.99999999999998
2022-03-10,100.0
2022-03-11,70.0
2022-03-12,64.99999999999999
2022-03-13,70.0
2022-03-14,48.99999999999999
2022-03-15,71.99999999999999
2022-03-16,53.99999999999999
2022-03-17,91.0
2022-03-18,81.99999999999999
2022-03-19,79.0
2022-03-20,58.99999999999999
2022-03-21,64.0
2022-03-22,56.0
2022-03-23,74.0
2022-03-24,53.99999999999999
2022-03-25,62.0
2022-03-26,67.0
2022-03-27,54.99999999999998
2022-03-28,53.99999999999999
2022-03-29,71.0
2022-03-30,65.99999999999999
2022-03-31,57.0
2022-04-01,57.99999999999999
2022-04-02,46.99999999999999
2022-04-03,83.99999999999999
2022-04-04,92.0
2022-04-05,69.0
2022-04-06,63.0
2022-04-07,51.0
2022-04-08,68.0
2022-04-09,60.99999999999999
2022-04-10,65.99999999999999
2022-04-11,57.99999999999999
2022-04-12,64.99999999999999
2022-04-13,81.0
2022-04-14,73.0
2022-04-15,65.99999999999999
2022-04-16,69.0
2022-04-17,80.0
2022-04-18,62.0
2022-04-19,89.0
2022-04-20,67.0
2022-04-21,88.0
2022-04-22,64.99999999999999
2022-04-23,90.0
2022-04-24,85.99999999999999
2022-04-25,68.0
2022-04-26,69.0
2022-04-27,47.99999999999999
2022-04-28,57.99999999999999
2022-04-29,71.0
2022-04-30,47.99999999999999
2022-05-01,46.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,27.0
2022-05-05,0.0
2022-05-06,34.0
2022-05-07,32.99999999999999
2022-05-08,32.99999999999999
2022-05-09,27.0
2022-05-10,25.0
2022-05-11,42.99999999999999
2022-05-12,37.99999999999999
2022-05-13,47.99999999999999
2022-05-14,46.0
2022-05-15,29.0
2022-05-16,35.99999999999999
2022-05-17,51.0
2022-05-18,68.0
2022-05-19,40.0
2022-05-20,46.0
2022-05-21,47.99999999999999
2022-05-22,27.0
2022-05-23,46.99999999999999
2022-05-24,53.0
2022-05-25,35.0
2022-05-26,69.0
2022-05-27,46.0
2022-05-28,53.0
2022-05-29,57.0
2022-05-30,34.0
2022-05-31,60.99999999999999
2022-06-01,58.99999999999999
2022-06-02,48.99999999999999
2022-06-03,47.99999999999999
2022-06-04,64.0
2022-06-05,53.0
2022-06-06,54.99999999999998
2022-06-07,90.0
2022-06-08,71.99999999999999
2022-06-09,54.99999999999998
2022-06-10,53.0
2022-06-11,42.99999999999999
2022-06-12,46.0
2022-06-13,60.99999999999999
2022-06-14,45.0
2022-06-15,41.99999999999999
2022-06-16,56.0
2022-06-17,57.0
2022-06-18,41.99999999999999
2022-06-19,56.0
2022-06-20,32.99999999999999
2022-06-21,32.99999999999999
2022-06-22,65.99999999999999
2022-06-23,42.99999999999999
2022-06-24,56.0
2022-06-25,56.0
2022-06-26,40.0
2022-06-27,60.99999999999999
2022-06-28,35.99999999999999
2022-06-29,29.0
2022-06-30,42.99999999999999
2022-07-01,50.0
2022-07-02,50.0
2022-07-03,41.85024263539366
2022-07-04,48.68293531055998
2022-07-05,60.640147492101015
2022-07-06,52.09928164814313
2022-07-07,52.953368232538914
2022-07-08,36.72572312901893
2022-07-09,54.661541401330496
2022-07-10,52.09928164814313
2022-07-11,49.53702189495576
2022-07-12,40.99615605099788
2022-07-13,53.80745481693471
2022-07-14,52.09928164814313
2022-07-15,44.41250238858103
2022-07-16,27.330770700665248
2022-07-17,45.26658897297681
2022-07-18,42.70432921978945
2022-07-19,40.14206946660208
2022-07-20,36.72572312901893
2022-07-21,44.41250238858103
2022-07-22,43.55841580418523
2022-07-23,41.85024263539366
2022-07-24,61.49423407649682
2022-07-25,33.30937679143577
2022-07-26,49.53702189495576
2022-07-27,46.12067555737261
2022-07-28,66.61875358287153
2022-07-29,42.70432921978945
2022-07-30,51.24519506374734
2022-07-31,52.953368232538914
2022-08-01,85.4086584395789
2022-08-02,76.01370601122522
2022-08-03,49.53702189495576
2022-08-04,59.78606090770524
2022-08-05,61.49423407649682
2022-08-06,40.99615605099788
2022-08-07,52.953368232538914
2022-08-08,70.0350999204547
2022-08-09,51.24519506374734
2022-08-10,69.18101333605891
2022-08-11,66.61875358287153
2022-08-12,44.41250238858103
2022-08-13,45.26658897297681
2022-08-14,55.51562798572628
2022-08-15,52.953368232538914
2022-08-16,43.55841580418523
2022-08-17,29.03894386945682
2022-08-18,60.640147492101015
2022-08-19,61.49423407649682
2022-08-20,48.68293531055998
2022-08-21,55.51562798572628
2022-08-22,57.22380115451785
2022-08-23,52.09928164814313
2022-08-24,64.91058041407996
2022-08-25,42.70432921978945
