Date,tepung terigu
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,41.00000000000001
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,55.000000000000014
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,0.0
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,30.000000000000004
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,0.0
2022-02-08,28.0
2022-02-09,28.0
2022-02-10,40.000000000000014
2022-02-11,27.000000000000004
2022-02-12,32.00000000000001
2022-02-13,38.00000000000001
2022-02-14,25.0
2022-02-15,44.00000000000001
2022-02-16,0.0
2022-02-17,25.0
2022-02-18,37.00000000000001
2022-02-19,28.0
2022-02-20,32.00000000000001
2022-02-21,29.000000000000004
2022-02-22,29.000000000000004
2022-02-23,36.00000000000001
2022-02-24,21.000000000000004
2022-02-25,26.000000000000004
2022-02-26,28.0
2022-02-27,0.0
2022-02-28,22.000000000000004
2022-03-01,31.00000000000001
2022-03-02,19.000000000000004
2022-03-03,0.0
2022-03-04,0.0
2022-03-05,24.000000000000004
2022-03-06,0.0
2022-03-07,21.000000000000004
2022-03-08,31.00000000000001
2022-03-09,38.00000000000001
2022-03-10,38.00000000000001
2022-03-11,37.00000000000001
2022-03-12,0.0
2022-03-13,0.0
2022-03-14,40.000000000000014
2022-03-15,0.0
2022-03-16,69.00000000000001
2022-03-17,100.0
2022-03-18,33.00000000000001
2022-03-19,34.00000000000001
2022-03-20,0.0
2022-03-21,34.00000000000001
2022-03-22,22.000000000000004
2022-03-23,34.00000000000001
2022-03-24,22.000000000000004
2022-03-25,0.0
2022-03-26,39.00000000000001
2022-03-27,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,34.00000000000001
2022-03-31,28.0
2022-04-01,0.0
2022-04-02,0.0
2022-04-03,48.00000000000001
2022-04-04,31.00000000000001
2022-04-05,26.000000000000004
2022-04-06,0.0
2022-04-07,33.00000000000001
2022-04-08,0.0
2022-04-09,22.000000000000004
2022-04-10,0.0
2022-04-11,30.000000000000004
2022-04-12,0.0
2022-04-13,38.00000000000001
2022-04-14,21.000000000000004
2022-04-15,0.0
2022-04-16,22.000000000000004
2022-04-17,0.0
2022-04-18,0.0
2022-04-19,0.0
2022-04-20,0.0
2022-04-21,21.000000000000004
2022-04-22,0.0
2022-04-23,33.00000000000001
2022-04-24,25.0
2022-04-25,24.000000000000004
2022-04-26,28.0
2022-04-27,31.00000000000001
2022-04-28,30.000000000000004
2022-04-29,29.000000000000004
2022-04-30,0.0
2022-05-01,24.000000000000004
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,23.000000000000007
2022-05-24,23.000000000000007
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,24.000000000000004
2022-05-28,29.000000000000004
2022-05-29,0.0
2022-05-30,24.000000000000004
2022-05-31,26.000000000000004
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,34.00000000000001
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,20.000000000000007
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,31.00000000000001
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,22.000000000000004
2022-06-14,39.00000000000001
2022-06-15,37.00000000000001
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,28.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,24.000000000000004
2022-06-29,27.000000000000004
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,48.25986881374198
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,61.85419805704958
2022-07-11,0.0
2022-07-12,47.58015235157661
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,39.42355480559204
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,37.38440541909591
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,46.22071942724585
2022-08-02,44.18157004074971
2022-08-03,0.0
2022-08-04,44.18157004074971
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,40.10327126775742
2022-08-08,0.0
2022-08-09,47.58015235157661
2022-08-10,39.42355480559204
2022-08-11,57.7758992840573
2022-08-12,0.0
2022-08-13,45.54100296508046
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,38.74383834342667
2022-08-26,48.939585275907376
2022-08-27,0.0
2022-08-28,41.46270419208818
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,43.50185357858432
2022-09-01,46.22071942724585
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,36.02497249476514
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,53.01788404889964
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,43.50185357858432
2022-09-21,47.58015235157661
2022-09-22,0.0
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,44.86128650291508
2022-09-27,0.0
2022-09-28,36.02497249476514
2022-09-29,0.0
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,41.46270419208818
2022-10-04,0.0
2022-10-05,36.02497249476514
2022-10-06,0.0
2022-10-07,55.73674989756117
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,35.34525603259976
2022-10-14,0.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,57.09618282189194
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,0.0
2022-10-25,33.985823108269
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-29,43.50185357858432
2022-10-30,0.0
2022-10-31,34.66553957043438
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,32.62639018393825
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,40.10327126775742
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,38.74383834342667
2022-11-14,0.0
2022-11-15,40.78298772992281
2022-11-16,67.971646216538
2022-11-17,40.10327126775742
2022-11-18,59.81504867055345
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,0.0
2022-11-22,32.62639018393825
2022-11-23,40.78298772992281
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,31.946673721772864
2022-11-29,0.0
2022-11-30,0.0
2022-12-01,40.78298772992281
2022-12-02,38.064121881261286
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,0.0
2022-12-06,0.0
2022-12-07,0.0
2022-12-08,36.02497249476514
2022-12-09,0.0
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,67.971646216538
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,45.54100296508046
2022-12-21,37.38440541909591
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,36.02497249476514
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,49.61930173807274
2023-01-01,41.46270419208818
2023-01-02,0.0
2023-01-03,27.78058608438041
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-07,0.0
2023-01-08,37.47148820683869
2023-01-09,25.842405659888755
2023-01-10,54.9151120272636
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,28.42664622587763
2023-01-14,0.0
2023-01-15,36.179367923844254
2023-01-16,28.42664622587763
2023-01-17,36.179367923844254
2023-01-18,0.0
2023-01-19,33.59512735785538
2023-01-20,0.0
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,29.71876650887207
2023-01-24,29.072706367374845
2023-01-25,0.0
2023-01-26,0.0
2023-01-27,0.0
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,28.42664622587763
2023-01-31,29.71876650887207
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.0
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,0.0
2023-02-09,0.0
2023-02-10,0.0
2023-02-11,0.0
2023-02-12,37.47148820683869
2023-02-13,0.0
2023-02-14,43.28602948031366
2023-02-15,36.179367923844254
2023-02-16,28.42664622587763
2023-02-17,0.0
2023-02-18,28.42664622587763
2023-02-19,0.0
2023-02-20,64.60601414972187
2023-02-21,35.53330778234703
2023-02-22,0.0
2023-02-23,33.59512735785538
2023-02-24,0.0
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,0.0
2023-02-28,25.842405659888755
2023-03-01,27.78058608438041
2023-03-02,31.010886791866504
2023-03-03,29.072706367374845
2023-03-04,0.0
2023-03-05,28.42664622587763
2023-03-06,0.0
2023-03-07,0.0
2023-03-08,0.0
2023-03-09,0.0
2023-03-10,32.303007074860936
2023-03-11,0.0
2023-03-12,0.0
2023-03-13,31.010886791866504
2023-03-14,43.28602948031366
2023-03-15,0.0
2023-03-16,27.134525942883187
2023-03-17,53.62299174426917
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,29.71876650887207
2023-03-21,0.0
2023-03-22,0.0
2023-03-23,31.010886791866504
2023-03-24,0.0
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,0.0
2023-03-28,31.010886791866504
2023-03-29,33.59512735785538
2023-03-30,30.364826650369288
2023-03-31,0.0
2023-04-01,0.0
2023-04-02,27.134525942883187
2023-04-03,45.87027004630253
2023-04-04,0.0
2023-04-05,0.0
2023-04-06,0.0
2023-04-07,43.28602948031366
2023-04-08,0.0
2023-04-09,35.53330778234703
2023-04-10,42.63996933881644
2023-04-11,35.53330778234703
2023-04-12,31.010886791866504
2023-04-13,0.0
2023-04-14,31.65694693336372
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,28.42664622587763
2023-04-18,34.88724764084982
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,31.010886791866504
2023-05-03,0.0
2023-05-04,0.0
2023-05-05,37.47148820683869
2023-05-06,0.0
2023-05-07,32.94906721635816
2023-05-08,0.0
2023-05-09,0.0
2023-05-10,0.0
2023-05-11,0.0
2023-05-12,0.0
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,0.0
2023-05-16,25.842405659888755
2023-05-17,0.0
2023-05-18,29.71876650887207
2023-05-19,0.0
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.0
2023-05-23,29.71876650887207
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,30.364826650369288
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,23.25816509389988
2023-05-31,26.48846580138597
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,28.42664622587763
2023-06-06,27.134525942883187
2023-06-07,0.0
2023-06-08,23.904225235397103
2023-06-09,31.010886791866504
2023-06-10,29.71876650887207
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,33.59512735785538
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,28.42664622587763
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,38.06463294627043
2023-07-13,43.581246416744406
2023-07-14,46.3395531519814
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,36.40964890512823
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-12,0.0
2023-08-13,45.78789180493399
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,35.85798755808084
2023-08-22,39.16795564036522
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,35.30632621103344
2023-08-31,44.6845691108392
2023-09-01,42.47792372264961
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,34.754664863986044
2023-09-07,0.0
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,0.0
2023-09-12,44.1329077637918
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-16,41.92626237560221
2023-09-17,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,36.96131025217564
2023-09-22,0.0
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,34.754664863986044
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-09-30,41.92626237560221
2023-10-01,0.0
2023-10-02,55.16613470473976
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,0.0
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,38.61629429331783
2023-10-19,0.0
2023-10-20,0.0
2023-10-21,0.0
2023-10-22,41.92626237560221
2023-10-23,34.754664863986044
2023-10-24,0.0
2023-10-25,44.6845691108392
2023-10-26,0.0
2023-10-27,0.0
2023-10-28,41.374601028554814
2023-10-29,0.0
2023-10-30,0.0
2023-10-31,35.85798755808084
2023-11-01,0.0
2023-11-02,34.754664863986044
2023-11-03,37.51297159922304
2023-11-04,0.0
2023-11-05,0.0
2023-11-06,0.0
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,0.0
2023-11-10,0.0
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,35.85798755808084
2023-11-14,0.0
2023-11-15,40.27127833446002
2023-11-16,0.0
2023-11-17,0.0
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,0.0
2023-11-21,35.30632621103344
2023-11-22,0.0
2023-11-23,0.0
2023-11-24,0.0
2023-11-25,41.92626237560221
2023-11-26,0.0
2023-11-27,0.0
2023-11-28,44.6845691108392
2023-11-29,0.0
2023-11-30,0.0
2023-12-01,0.0
2023-12-02,44.1329077637918
2023-12-03,0.0
2023-12-04,34.754664863986044
2023-12-05,0.0
2023-12-06,0.0
2023-12-07,0.0
2023-12-08,0.0
2023-12-09,0.0
2023-12-10,0.0
2023-12-11,30.893035434654266
2023-12-12,34.754664863986044
2023-12-13,0.0
2023-12-14,0.0
2023-12-15,0.0
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,0.0
2023-12-22,0.0
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,41.92626237560221
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,0.0
2023-12-30,0.0
2023-12-31,0.0
2024-01-01,0.0
2024-01-02,0.0
2024-01-03,0.0
