Date,tepung terigu
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,24.39365685543964
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,16.690396795827123
2022-01-11,14.550602334823648
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,17.11835568802782
2022-01-15,18.8301912568306
2022-01-16,0.0
2022-01-17,17.54631458022852
2022-01-18,21.397944610034774
2022-01-19,16.26243790362643
2022-01-20,0.0
2022-01-21,20.542026825633386
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,32.09691691505216
2022-01-25,13.26672565822156
2022-01-26,26.53345131644312
2022-01-27,18.402232364629903
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,20.969985717834085
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,27.38936910084451
2022-02-08,26.53345131644312
2022-02-09,15.834479011425731
2022-02-10,23.96569796323895
2022-02-11,17.97427347242921
2022-02-12,18.8301912568306
2022-02-13,0.0
2022-02-14,25.67753353204173
2022-02-15,28.245286885245903
2022-02-16,16.690396795827123
2022-02-17,22.68182128663686
2022-02-18,23.53773907103825
2022-02-19,17.97427347242921
2022-02-20,0.0
2022-02-21,17.11835568802782
2022-02-22,37.6603825136612
2022-02-23,35.09262916045704
2022-02-24,31.668958022851463
2022-02-25,16.26243790362643
2022-02-26,0.0
2022-02-27,0.0
2022-02-28,28.245286885245903
2022-03-01,13.694684550422256
2022-03-02,23.96569796323895
2022-03-03,20.11406793343269
2022-03-04,21.82590350223547
2022-03-05,0.0
2022-03-06,15.406520119225036
2022-03-07,24.39365685543964
2022-03-08,19.686109041231997
2022-03-09,11.126931197218084
2022-03-10,25.24957463984104
2022-03-11,14.122643442622952
2022-03-12,12.410807873820168
2022-03-13,17.97427347242921
2022-03-14,15.834479011425731
2022-03-15,24.39365685543964
2022-03-16,25.24957463984104
2022-03-17,11.982848981619474
2022-03-18,20.969985717834085
2022-03-19,16.26243790362643
2022-03-20,0.0
2022-03-21,20.11406793343269
2022-03-22,29.957122454048687
2022-03-23,20.11406793343269
2022-03-24,15.406520119225036
2022-03-25,15.834479011425731
2022-03-26,11.126931197218084
2022-03-27,12.410807873820168
2022-03-28,15.406520119225036
2022-03-29,15.406520119225036
2022-03-30,42.79588922006955
2022-03-31,26.10549242424242
2022-04-01,11.982848981619474
2022-04-02,13.694684550422256
2022-04-03,13.26672565822156
2022-04-04,17.54631458022852
2022-04-05,20.11406793343269
2022-04-06,13.26672565822156
2022-04-07,18.402232364629903
2022-04-08,0.0
2022-04-09,11.55489008941878
2022-04-10,12.410807873820168
2022-04-11,0.0
2022-04-12,24.821615747640337
2022-04-13,21.397944610034774
2022-04-14,18.402232364629903
2022-04-15,15.834479011425731
2022-04-16,23.10978017883756
2022-04-17,13.694684550422256
2022-04-18,15.834479011425731
2022-04-19,12.410807873820168
2022-04-20,0.0
2022-04-21,17.11835568802782
2022-04-22,17.54631458022852
2022-04-23,15.834479011425731
2022-04-24,20.11406793343269
2022-04-25,19.258150149031295
2022-04-26,12.410807873820168
2022-04-27,13.694684550422256
2022-04-28,16.690396795827123
2022-04-29,16.690396795827123
2022-04-30,0.0
2022-05-01,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,17.11835568802782
2022-05-06,17.54631458022852
2022-05-07,0.0
2022-05-08,15.834479011425731
2022-05-09,12.410807873820168
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,11.982848981619474
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,18.402232364629903
2022-05-16,0.0
2022-05-17,16.690396795827123
2022-05-18,11.982848981619474
2022-05-19,0.0
2022-05-20,19.686109041231997
2022-05-21,0.0
2022-05-22,12.410807873820168
2022-05-23,11.982848981619474
2022-05-24,20.542026825633386
2022-05-25,14.978561227024343
2022-05-26,13.26672565822156
2022-05-27,0.0
2022-05-28,13.26672565822156
2022-05-29,0.0
2022-05-30,13.694684550422256
2022-05-31,14.550602334823648
2022-06-01,15.406520119225036
2022-06-02,15.834479011425731
2022-06-03,0.0
2022-06-04,13.26672565822156
2022-06-05,13.694684550422256
2022-06-06,9.843054520615995
2022-06-07,20.11406793343269
2022-06-08,24.821615747640337
2022-06-09,18.402232364629903
2022-06-10,14.978561227024343
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,13.694684550422256
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,13.26672565822156
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,12.410807873820168
2022-06-30,11.982848981619474
2022-07-01,13.26672565822156
2022-07-02,13.26672565822156
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,18.658530895578597
2022-07-10,0.0
2022-07-11,13.377814604377106
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,16.546244379098
2022-07-16,15.4901011208577
2022-07-17,0.0
2022-07-18,15.842148873604469
2022-07-19,15.138053368110937
2022-07-20,14.786005615364168
2022-07-21,14.081910109870638
2022-07-22,14.786005615364168
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,11.617575840643276
2022-07-26,15.842148873604469
2022-07-27,16.194196626351232
2022-07-28,16.898292131844762
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,22.883103928539786
2022-08-01,20.066721906565657
2022-08-02,35.20477527467659
2022-08-03,12.673719098883574
2022-08-04,17.954435390085063
2022-08-05,15.4901011208577
2022-08-06,17.602387637338296
2022-08-07,15.4901011208577
2022-08-08,16.546244379098
2022-08-09,23.939247186780086
2022-08-10,17.25033988459153
2022-08-11,20.418769659312424
2022-08-12,17.25033988459153
2022-08-13,0.0
2022-08-14,19.71467415381889
2022-08-15,15.842148873604469
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,13.729862357123872
2022-08-19,13.377814604377106
2022-08-20,18.306483142831823
2022-08-21,17.954435390085063
2022-08-22,22.883103928539786
2022-08-23,16.546244379098
2022-08-24,14.081910109870638
2022-08-25,17.25033988459153
2022-08-26,0.0
2022-08-27,13.729862357123872
2022-08-28,22.179008423046252
2022-08-29,15.842148873604469
2022-08-30,0.0
2022-08-31,14.786005615364168
2022-09-01,19.01057864832536
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,20.418769659312424
2022-09-07,16.546244379098
2022-09-08,19.362626401072127
2022-09-09,13.02576685163034
2022-09-10,15.138053368110937
2022-09-11,17.954435390085063
2022-09-12,12.321671346136808
2022-09-13,11.969623593390043
2022-09-14,14.081910109870638
2022-09-15,16.194196626351232
2022-09-16,22.53105617579302
2022-09-17,14.433957862617405
2022-09-18,0.0
2022-09-19,22.883103928539786
2022-09-20,18.658530895578597
2022-09-21,28.51586797248804
2022-09-22,12.673719098883574
2022-09-23,22.179008423046252
2022-09-24,14.081910109870638
2022-09-25,32.0363454999557
2022-09-26,26.75562920875421
2022-09-27,0.0
2022-09-28,19.362626401072127
2022-09-29,16.546244379098
2022-09-30,17.602387637338296
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,15.138053368110937
2022-10-04,0.0
2022-10-05,16.194196626351232
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,14.433957862617405
2022-10-11,26.05153370326068
2022-10-12,23.235151681286556
2022-10-13,18.658530895578597
2022-10-14,19.362626401072127
2022-10-15,14.081910109870638
2022-10-16,0.0
2022-10-17,21.82696067029949
2022-10-18,27.107676961500974
2022-10-19,23.235151681286556
2022-10-20,12.321671346136808
2022-10-21,14.433957862617405
2022-10-22,0.0
2022-10-23,16.898292131844762
2022-10-24,16.546244379098
2022-10-25,23.235151681286556
2022-10-26,12.321671346136808
2022-10-27,16.194196626351232
2022-10-28,0.0
2022-10-29,15.4901011208577
2022-10-30,14.786005615364168
2022-10-31,17.25033988459153
2022-11-01,14.081910109870638
2022-11-02,18.658530895578597
2022-11-03,13.377814604377106
2022-11-04,0.0
2022-11-05,16.898292131844762
2022-11-06,20.066721906565657
2022-11-07,16.194196626351232
2022-11-08,13.377814604377106
2022-11-09,0.0
2022-11-10,13.729862357123872
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,17.954435390085063
2022-11-14,16.546244379098
2022-11-15,19.71467415381889
2022-11-16,28.86791572523481
2022-11-17,30.9802022417154
2022-11-18,14.081910109870638
2022-11-19,14.786005615364168
2022-11-20,24.29129493952685
2022-11-21,14.433957862617405
2022-11-22,16.898292131844762
2022-11-23,18.658530895578597
2022-11-24,16.898292131844762
2022-11-25,18.306483142831823
2022-11-26,0.0
2022-11-27,13.02576685163034
2022-11-28,23.235151681286556
2022-11-29,19.362626401072127
2022-11-30,21.122865164805955
2022-12-01,21.122865164805955
2022-12-02,25.347438197767147
2022-12-03,12.673719098883574
2022-12-04,0.0
2022-12-05,12.673719098883574
2022-12-06,16.194196626351232
2022-12-07,10.913480335149746
2022-12-08,13.377814604377106
2022-12-09,0.0
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,12.321671346136808
2022-12-13,13.02576685163034
2022-12-14,16.546244379098
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,14.433957862617405
2022-12-19,19.01057864832536
2022-12-20,0.0
2022-12-21,18.658530895578597
2022-12-22,16.898292131844762
2022-12-23,0.0
2022-12-24,19.362626401072127
2022-12-25,20.066721906565657
2022-12-26,0.0
2022-12-27,17.25033988459153
2022-12-28,16.194196626351232
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,15.686302776524547
2023-01-03,14.479664101407275
2023-01-04,0.0
2023-01-05,15.686302776524547
2023-01-06,0.0
2023-01-07,15.686302776524547
2023-01-08,0.0
2023-01-09,16.490728559936063
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,15.686302776524547
2023-01-14,14.077451209701518
2023-01-15,0.0
2023-01-16,17.697367235053342
2023-01-17,19.30621880187637
2023-01-18,16.89294145164182
2023-01-19,16.490728559936063
2023-01-20,18.501793018464856
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,24.93719928575697
2023-01-24,17.697367235053342
2023-01-25,16.490728559936063
2023-01-26,12.870812534584248
2023-01-27,18.099580126759097
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,16.088515668230308
2023-01-31,15.284089884818792
2023-02-01,0.0
2023-02-02,20.51285747699364
2023-02-03,0.0
2023-02-04,16.088515668230308
2023-02-05,0.0
2023-02-06,20.110644585287883
2023-02-07,0.0
2023-02-08,12.066386751172734
2023-02-09,14.479664101407275
2023-02-10,0.0
2023-02-11,0.0
2023-02-12,0.0
2023-02-13,16.088515668230308
2023-02-14,20.9150703686994
2023-02-15,40.221289170575766
2023-02-16,28.959328202814557
2023-02-17,22.52392193552243
2023-02-18,0.0
2023-02-19,14.479664101407275
2023-02-20,14.881876993113035
2023-02-21,24.13277350234547
2023-02-22,19.30621880187637
2023-02-23,14.077451209701518
2023-02-24,14.881876993113035
2023-02-25,21.71949615211092
2023-02-26,0.0
2023-02-27,21.71949615211092
2023-02-28,16.490728559936063
2023-03-01,17.697367235053342
2023-03-02,35.796947361812435
2023-03-03,12.468599642878488
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,17.29515434334758
2023-03-07,0.0
2023-03-08,18.099580126759097
2023-03-09,13.675238317995762
2023-03-10,17.697367235053342
2023-03-11,15.686302776524547
2023-03-12,19.708431693582124
2023-03-13,21.71949615211092
2023-03-14,30.970392661343343
2023-03-15,31.77481844475485
2023-03-16,15.686302776524547
2023-03-17,12.870812534584248
2023-03-18,0.0
2023-03-19,20.51285747699364
2023-03-20,21.317283260405155
2023-03-21,0.0
2023-03-22,14.479664101407275
2023-03-23,0.0
2023-03-24,0.0
2023-03-25,21.317283260405155
2023-03-26,16.490728559936063
2023-03-27,16.89294145164182
2023-03-28,19.30621880187637
2023-03-29,17.697367235053342
2023-03-30,16.490728559936063
2023-03-31,18.099580126759097
2023-04-01,36.199160253518194
2023-04-02,21.317283260405155
2023-04-03,14.479664101407275
2023-04-04,23.730560610639703
2023-04-05,16.088515668230308
2023-04-06,19.30621880187637
2023-04-07,0.0
2023-04-08,25.339412177462737
2023-04-09,24.53498639405122
2023-04-10,19.30621880187637
2023-04-11,21.71949615211092
2023-04-12,21.317283260405155
2023-04-13,21.71949615211092
2023-04-14,20.9150703686994
2023-04-15,18.099580126759097
2023-04-16,26.54605085258001
2023-04-17,0.0
2023-04-18,16.89294145164182
2023-04-19,18.099580126759097
2023-04-20,18.501793018464856
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,17.29515434334758
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,20.110644585287883
2023-05-01,17.29515434334758
2023-05-02,0.0
2023-05-03,16.088515668230308
2023-05-04,14.881876993113035
2023-05-05,14.881876993113035
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,0.0
2023-05-09,12.468599642878488
2023-05-10,0.0
2023-05-11,14.077451209701518
2023-05-12,0.0
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,18.099580126759097
2023-05-16,20.51285747699364
2023-05-17,17.29515434334758
2023-05-18,12.870812534584248
2023-05-19,14.479664101407275
2023-05-20,0.0
2023-05-21,16.89294145164182
2023-05-22,12.468599642878488
2023-05-23,15.686302776524547
2023-05-24,18.90400591017061
2023-05-25,0.0
2023-05-26,12.468599642878488
2023-05-27,15.284089884818792
2023-05-28,0.0
2023-05-29,11.261960967761215
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,13.675238317995762
2023-06-02,0.0
2023-06-03,16.490728559936063
2023-06-04,14.881876993113035
2023-06-05,16.89294145164182
2023-06-06,16.89294145164182
2023-06-07,20.9150703686994
2023-06-08,11.261960967761215
2023-06-09,20.51285747699364
2023-06-10,16.89294145164182
2023-06-11,0.0
2023-06-12,10.85974807605546
2023-06-13,0.0
2023-06-14,12.870812534584248
2023-06-15,0.0
2023-06-16,17.29515434334758
2023-06-17,21.317283260405155
2023-06-18,0.0
2023-06-19,17.29515434334758
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,15.284089884818792
2023-06-26,15.686302776524547
2023-06-27,0.0
2023-06-28,14.479664101407275
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,18.90400591017061
2023-07-03,0.0
2023-07-04,15.406602792632205
2023-07-05,16.591726084373143
2023-07-06,15.999164438502676
2023-07-07,13.628917855020797
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,15.11032196969697
2023-07-14,14.5177603238265
2023-07-15,0.0
2023-07-16,17.184287730243614
2023-07-17,18.665691844919788
2023-07-18,14.221479500891268
2023-07-19,15.70288361556744
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,22.2210617201426
2023-07-23,0.0
2023-07-24,23.70246583481877
2023-07-25,15.70288361556744
2023-07-26,15.70288361556744
2023-07-27,12.443794563279855
2023-07-28,14.221479500891268
2023-07-29,23.406185011883544
2023-07-30,20.443376782531196
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,16.29544526143791
2023-08-03,17.77684937611408
2023-08-04,16.29544526143791
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,19.850815136660724
2023-08-08,12.443794563279855
2023-08-09,0.0
2023-08-10,14.5177603238265
2023-08-11,15.11032196969697
2023-08-12,0.0
2023-08-13,22.51734254307784
2023-08-14,0.0
2023-08-15,16.888006907308377
2023-08-16,17.480568553178845
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,16.888006907308377
2023-08-22,24.88758912655971
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,15.406602792632205
2023-08-27,0.0
2023-08-28,13.036356209150329
2023-08-29,0.0
2023-08-30,23.70246583481877
2023-08-31,22.813623366013072
2023-09-01,0.0
2023-09-02,18.36941102198455
2023-09-03,15.11032196969697
2023-09-04,0.0
2023-09-05,13.628917855020797
2023-09-06,15.11032196969697
2023-09-07,16.888006907308377
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,0.0
2023-09-12,15.999164438502676
2023-09-13,14.221479500891268
2023-09-14,13.33263703208556
2023-09-15,20.443376782531196
2023-09-16,19.258253490790253
2023-09-17,15.70288361556744
2023-09-18,0.0
2023-09-19,17.77684937611408
2023-09-20,14.814041146761737
2023-09-21,21.33221925133689
2023-09-22,0.0
2023-09-23,16.591726084373143
2023-09-24,0.0
2023-09-25,18.36941102198455
2023-09-26,21.035938428401664
2023-09-27,13.925198677956027
2023-09-28,0.0
2023-09-29,13.628917855020797
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,0.0
2023-10-03,13.036356209150329
2023-10-04,0.0
2023-10-05,15.70288361556744
2023-10-06,0.0
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,15.406602792632205
2023-10-10,15.406602792632205
2023-10-11,16.591726084373143
2023-10-12,16.888006907308377
2023-10-13,14.5177603238265
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,13.628917855020797
2023-10-17,16.591726084373143
