Date,tepung terigu
2022-01-01,39.0
2022-01-02,40.0
2022-01-03,40.99999999999999
2022-01-04,50.0
2022-01-05,53.99999999999999
2022-01-06,53.0
2022-01-07,50.0
2022-01-08,56.0
2022-01-09,57.0
2022-01-10,55.0
2022-01-11,73.0
2022-01-12,67.0
2022-01-13,68.99999999999999
2022-01-14,60.0
2022-01-15,60.0
2022-01-16,74.0
2022-01-17,70.0
2022-01-18,64.99999999999999
2022-01-19,68.0
2022-01-20,74.0
2022-01-21,64.99999999999999
2022-01-22,64.99999999999999
2022-01-23,81.0
2022-01-24,79.0
2022-01-25,81.0
2022-01-26,61.99999999999998
2022-01-27,68.99999999999999
2022-01-28,73.0
2022-01-29,64.99999999999999
2022-01-30,71.0
2022-01-31,66.0
2022-02-01,79.0
2022-02-02,61.0
2022-02-03,67.0
2022-02-04,73.0
2022-02-05,71.0
2022-02-06,79.0
2022-02-07,79.0
2022-02-08,86.99999999999999
2022-02-09,95.0
2022-02-10,66.0
2022-02-11,78.0
2022-02-12,76.99999999999999
2022-02-13,74.0
2022-02-14,75.99999999999999
2022-02-15,89.0
2022-02-16,81.0
2022-02-17,85.00000000000001
2022-02-18,93.0
2022-02-19,74.0
2022-02-20,74.0
2022-02-21,86.99999999999999
2022-02-22,91.0
2022-02-23,81.99999999999999
2022-02-24,91.0
2022-02-25,75.99999999999999
2022-02-26,75.0
2022-02-27,71.0
2022-02-28,88.0
2022-03-01,76.99999999999999
2022-03-02,75.99999999999999
2022-03-03,81.99999999999999
2022-03-04,81.0
2022-03-05,64.0
2022-03-06,61.99999999999998
2022-03-07,88.0
2022-03-08,93.0
2022-03-09,79.0
2022-03-10,97.0
2022-03-11,81.0
2022-03-12,72.0
2022-03-13,78.0
2022-03-14,79.0
2022-03-15,86.0
2022-03-16,92.0
2022-03-17,98.0
2022-03-18,91.0
2022-03-19,81.0
2022-03-20,68.0
2022-03-21,76.99999999999999
2022-03-22,89.99999999999999
2022-03-23,76.99999999999999
2022-03-24,73.0
2022-03-25,68.0
2022-03-26,64.99999999999999
2022-03-27,64.99999999999999
2022-03-28,68.0
2022-03-29,70.0
2022-03-30,74.0
2022-03-31,71.0
2022-04-01,56.0
2022-04-02,61.99999999999998
2022-04-03,89.99999999999999
2022-04-04,89.0
2022-04-05,83.99999999999999
2022-04-06,81.0
2022-04-07,86.99999999999999
2022-04-08,86.0
2022-04-09,83.99999999999999
2022-04-10,83.99999999999999
2022-04-11,72.0
2022-04-12,83.0
2022-04-13,94.0
2022-04-14,76.99999999999999
2022-04-15,80.0
2022-04-16,76.99999999999999
2022-04-17,78.0
2022-04-18,81.0
2022-04-19,86.0
2022-04-20,81.99999999999999
2022-04-21,91.0
2022-04-22,83.0
2022-04-23,93.0
2022-04-24,100.0
2022-04-25,93.0
2022-04-26,94.0
2022-04-27,89.0
2022-04-28,81.99999999999999
2022-04-29,93.0
2022-04-30,75.99999999999999
2022-05-01,44.0
2022-05-02,25.0
2022-05-03,25.0
2022-05-04,29.0
2022-05-05,32.0
2022-05-06,37.99999999999999
2022-05-07,40.0
2022-05-08,36.0
2022-05-09,40.0
2022-05-10,48.99999999999999
2022-05-11,48.99999999999999
2022-05-12,44.99999999999999
2022-05-13,48.99999999999999
2022-05-14,47.0
2022-05-15,48.99999999999999
2022-05-16,48.99999999999999
2022-05-17,57.99999999999999
2022-05-18,63.0
2022-05-19,66.0
2022-05-20,61.0
2022-05-21,57.99999999999999
2022-05-22,56.0
2022-05-23,59.0
2022-05-24,61.0
2022-05-25,57.99999999999999
2022-05-26,74.0
2022-05-27,47.0
2022-05-28,56.0
2022-05-29,60.0
2022-05-30,60.0
2022-05-31,66.0
2022-06-01,70.0
2022-06-02,61.99999999999998
2022-06-03,63.0
2022-06-04,61.0
2022-06-05,57.0
2022-06-06,60.0
2022-06-07,74.0
2022-06-08,70.0
2022-06-09,60.0
2022-06-10,59.0
2022-06-11,57.99999999999999
2022-06-12,55.0
2022-06-13,60.0
2022-06-14,48.99999999999999
2022-06-15,55.0
2022-06-16,48.99999999999999
2022-06-17,56.0
2022-06-18,51.0
2022-06-19,59.0
2022-06-20,52.0
2022-06-21,45.99999999999999
2022-06-22,57.0
2022-06-23,51.0
2022-06-24,61.0
2022-06-25,60.0
2022-06-26,61.0
2022-06-27,57.0
2022-06-28,52.0
2022-06-29,56.0
2022-06-30,56.0
2022-07-01,57.0
2022-07-02,53.99999999999999
2022-07-03,44.548697025533016
2022-07-04,47.84860050890584
2022-07-05,51.14850399227866
2022-07-06,51.97347986312187
2022-07-07,47.84860050890584
2022-07-08,52.79845573396508
2022-07-09,57.748310959024295
2022-07-10,41.24879354216021
2022-07-11,43.72372115468983
2022-07-12,45.37367289637623
2022-07-13,53.62343160480828
2022-07-14,49.49855225059225
2022-07-15,55.27338334649468
2022-07-16,55.27338334649468
2022-07-17,52.79845573396508
2022-07-18,55.27338334649468
2022-07-19,52.79845573396508
2022-07-20,51.14850399227866
2022-07-21,56.92333508818109
2022-07-22,51.97347986312187
2022-07-23,51.97347986312187
2022-07-24,55.27338334649468
2022-07-25,52.79845573396508
2022-07-26,53.62343160480828
2022-07-27,51.97347986312187
2022-07-28,64.34811792576993
2022-07-29,51.14850399227866
2022-07-30,59.3982627007107
2022-07-31,70.12294902167235
