Date,tepung
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,34.06947798625302
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,51.69162177224596
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,41.11833550065021
2022-02-08,0.0
2022-02-09,44.055359464982345
2022-02-10,0.0
2022-02-11,0.0
2022-02-12,58.74047928664314
2022-02-13,32.89466840052016
2022-02-14,0.0
2022-02-15,0.0
2022-02-16,28.195430057588705
2022-02-17,27.60802526472228
2022-02-18,0.0
2022-02-19,0.0
2022-02-20,32.89466840052016
2022-02-21,0.0
2022-02-22,0.0
2022-02-23,39.94352591491733
2022-02-24,0.0
2022-02-25,22.90878692179082
2022-02-26,29.37023964332157
2022-02-27,25.84581088612298
2022-02-28,23.49619171465725
2022-03-01,0.0
2022-03-02,34.06947798625302
2022-03-03,34.06947798625302
2022-03-04,0.0
2022-03-05,25.25840609325655
2022-03-06,0.0
2022-03-07,24.67100130039012
2022-03-08,27.02062047185585
2022-03-09,21.146572543191528
2022-03-10,0.0
2022-03-11,0.0
2022-03-12,33.48207319338659
2022-03-13,0.0
2022-03-14,0.0
2022-03-15,0.0
2022-03-16,20.559167750325106
2022-03-17,20.559167750325106
2022-03-18,27.60802526472228
2022-03-19,30.54504922905443
2022-03-20,28.195430057588705
2022-03-21,39.94352591491733
2022-03-22,34.65688277911945
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,21.73397733605796
2022-03-26,0.0
2022-03-27,0.0
2022-03-28,23.49619171465725
2022-03-29,26.433215678989413
2022-03-30,47.57978822218095
2022-03-31,0.0
2022-04-01,21.73397733605796
2022-04-02,32.307263607653724
2022-04-03,42.88054987924949
2022-04-04,34.06947798625302
2022-04-05,34.06947798625302
2022-04-06,32.89466840052016
2022-04-07,0.0
2022-04-08,44.64276425784878
2022-04-09,34.06947798625302
2022-04-10,0.0
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,0.0
2022-04-14,25.84581088612298
2022-04-15,27.02062047185585
2022-04-16,38.76871632918447
2022-04-17,34.06947798625302
2022-04-18,0.0
2022-04-19,41.70574029351663
2022-04-20,24.67100130039012
2022-04-21,21.73397733605796
2022-04-22,29.957644436188
2022-04-23,41.70574029351663
2022-04-24,34.06947798625302
2022-04-25,32.89466840052016
2022-04-26,44.055359464982345
2022-04-27,39.35612112205091
2022-04-28,44.055359464982345
2022-04-29,32.307263607653724
2022-04-30,35.244287571985886
2022-05-01,22.90878692179082
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,55.80345532231098
2022-05-08,0.0
2022-05-09,23.49619171465725
2022-05-10,0.0
2022-05-11,40.530930707783774
2022-05-12,0.0
2022-05-13,25.84581088612298
2022-05-14,0.0
2022-05-15,38.76871632918447
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,27.60802526472228
2022-05-19,34.65688277911945
2022-05-20,27.02062047185585
2022-05-21,0.0
2022-05-22,37.006501950585175
2022-05-23,23.49619171465725
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,43.46795467211592
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,31.132454021920868
2022-05-30,27.60802526472228
2022-05-31,32.307263607653724
2022-06-01,24.08359650752369
2022-06-02,28.195430057588705
2022-06-03,24.08359650752369
2022-06-04,30.54504922905443
2022-06-05,0.0
2022-06-06,25.84581088612298
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,24.08359650752369
2022-06-10,0.0
2022-06-11,29.957644436188
2022-06-12,28.78283485045514
2022-06-13,25.25840609325655
2022-06-14,31.132454021920868
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,27.60802526472228
2022-06-20,25.84581088612298
2022-06-21,27.02062047185585
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,24.08359650752369
2022-06-25,25.84581088612298
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,28.78283485045514
2022-06-29,27.60802526472228
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,29.68168202694124
2022-07-07,26.611163196568008
2022-07-08,0.0
2022-07-09,35.8227196876877
2022-07-10,0.0
2022-07-11,28.658175750150164
2022-07-12,25.587656919776933
2022-07-13,35.8227196876877
2022-07-14,0.0
2022-07-15,26.611163196568008
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,27.63466947335909
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,27.63466947335909
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,28.658175750150164
2022-07-31,24.56415064298585
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,30.193435165336776
2022-08-05,0.0
2022-08-06,30.70518830373232
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,26.099410058172467
2022-08-12,0.0
2022-08-13,30.70518830373232
2022-08-14,31.7286945805234
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,30.70518830373232
2022-08-18,0.0
2022-08-19,28.146422611754623
2022-08-20,27.12291633496354
2022-08-21,37.35797910287432
2022-08-22,22.00538495100816
2022-08-23,0.0
2022-08-24,24.05239750459032
2022-08-25,24.05239750459032
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,26.099410058172467
2022-08-31,29.68168202694124
2022-09-01,0.0
2022-09-02,30.193435165336776
2022-09-03,0.0
2022-09-04,23.02889122779924
2022-09-05,23.540644366194773
2022-09-06,32.75220085731447
2022-09-07,35.8227196876877
2022-09-08,0.0
2022-09-09,25.07590378138139
2022-09-10,29.68168202694124
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,27.63466947335909
2022-09-15,29.68168202694124
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,26.611163196568008
2022-09-22,0.0
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,0.0
2022-09-27,22.517138089403694
2022-09-28,24.56415064298585
2022-09-29,0.0
2022-09-30,29.68168202694124
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,34.287460272501086
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,41.96375734843416
2022-10-10,22.00538495100816
2022-10-11,28.658175750150164
2022-10-12,28.146422611754623
2022-10-13,0.0
2022-10-14,26.099410058172467
2022-10-15,46.05778245559848
2022-10-16,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,22.00538495100816
2022-10-21,31.21694144212785
2022-10-22,35.31096654929217
2022-10-23,38.3814853796654
2022-10-24,24.05239750459032
2022-10-25,0.0
2022-10-26,22.517138089403694
2022-10-27,51.175313839553866
2022-10-28,0.0
2022-10-29,36.84622596447878
2022-10-30,25.587656919776933
2022-10-31,0.0
2022-11-01,24.05239750459032
2022-11-02,25.07590378138139
2022-11-03,28.658175750150164
2022-11-04,0.0
2022-11-05,26.611163196568008
2022-11-06,0.0
2022-11-07,25.07590378138139
2022-11-08,24.05239750459032
2022-11-09,0.0
2022-11-10,27.12291633496354
2022-11-11,0.0
2022-11-12,28.658175750150164
2022-11-13,24.05239750459032
2022-11-14,31.7286945805234
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,24.05239750459032
2022-11-18,0.0
2022-11-19,25.07590378138139
2022-11-20,41.45200421003862
2022-11-21,32.24044771891894
2022-11-22,30.193435165336776
2022-11-23,27.63466947335909
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,31.21694144212785
2022-11-27,22.517138089403694
2022-11-28,0.0
2022-11-29,29.1699288885457
2022-11-30,0.0
2022-12-01,0.0
2022-12-02,20.47012553582155
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,20.98187867421708
2022-12-06,24.05239750459032
2022-12-07,19.958372397426004
2022-12-08,22.00538495100816
2022-12-09,26.099410058172467
2022-12-10,22.517138089403694
2022-12-11,0.0
2022-12-12,40.9402510716431
2022-12-13,20.47012553582155
2022-12-14,26.099410058172467
2022-12-15,28.658175750150164
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,33.26395399571001
2022-12-19,31.7286945805234
2022-12-20,24.05239750459032
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,41.96375734843416
2022-12-24,26.611163196568008
2022-12-25,33.775707134105545
2022-12-26,0.0
2022-12-27,28.658175750150164
2022-12-28,23.02889122779924
2022-12-29,31.7286945805234
2022-12-30,22.517138089403694
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,28.99252924436089
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-07,32.27470236636401
2023-01-08,33.91578892736557
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,25.163327268690587
2023-01-12,25.71035612235777
2023-01-13,38.29201975670307
2023-01-14,35.00984663469995
2023-01-15,0.0
2023-01-16,25.163327268690587
2023-01-17,39.93310631770463
2023-01-18,27.89847153702652
2023-01-19,24.06926956135621
2023-01-20,0.0
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,34.462817781032754
2023-01-24,34.462817781032754
2023-01-25,30.086586951695267
2023-01-26,0.0
2023-01-27,33.36876007369838
2023-01-28,49.77962568371399
2023-01-29,49.2325968300468
2023-01-30,0.0
2023-01-31,26.25738497602496
2023-02-01,25.163327268690587
2023-02-02,36.10390434203432
2023-02-03,0.0
2023-02-04,30.633615805362453
2023-02-05,0.0
2023-02-06,28.99252924436089
2023-02-07,0.0
2023-02-08,26.25738497602496
2023-02-09,0.0
2023-02-10,0.0
2023-02-11,28.445500390693702
2023-02-12,27.35144268335933
2023-02-13,0.0
2023-02-14,33.91578892736557
2023-02-15,0.0
2023-02-16,24.6162984150234
2023-02-17,0.0
2023-02-18,28.445500390693702
2023-02-19,0.0
2023-02-20,27.35144268335933
2023-02-21,28.99252924436089
2023-02-22,25.71035612235777
2023-02-23,26.25738497602496
2023-02-24,0.0
2023-02-25,30.086586951695267
2023-02-26,0.0
2023-02-27,0.0
2023-02-28,27.35144268335933
2023-03-01,37.19796204936869
2023-03-02,36.65093319570151
2023-03-03,44.8563660007093
2023-03-04,38.83904861037024
2023-03-05,28.99252924436089
2023-03-06,0.0
2023-03-07,32.27470236636401
2023-03-08,0.0
2023-03-09,0.0
2023-03-10,0.0
2023-03-11,28.445500390693702
2023-03-12,0.0
2023-03-13,22.42818300035465
2023-03-14,0.0
2023-03-15,0.0
2023-03-16,0.0
2023-03-17,31.72767351269682
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,49.77962568371399
2023-03-21,0.0
2023-03-22,31.18064465902964
2023-03-23,38.29201975670307
2023-03-24,0.0
2023-03-25,41.027164025039
2023-03-26,0.0
2023-03-27,26.25738497602496
2023-03-28,0.0
2023-03-29,39.38607746403744
2023-03-30,41.57419287870618
2023-03-31,39.93310631770463
2023-04-01,42.66825058604056
2023-04-02,41.57419287870618
2023-04-03,37.19796204936869
2023-04-04,0.0
2023-04-05,0.0
2023-04-06,31.18064465902964
2023-04-07,40.480135171371806
2023-04-08,31.18064465902964
2023-04-09,36.10390434203432
2023-04-10,27.89847153702652
2023-04-11,46.49745256171086
2023-04-12,37.74499090303588
2023-04-13,38.29201975670307
2023-04-14,34.462817781032754
2023-04-15,42.12122173237337
2023-04-16,54.70288536671867
2023-04-17,47.04448141537805
2023-04-18,38.29201975670307
2023-04-19,41.57419287870618
2023-04-20,36.10390434203432
2023-04-21,31.72767351269682
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,28.99252924436089
2023-05-02,0.0
2023-05-03,36.65093319570151
2023-05-04,36.10390434203432
2023-05-05,26.25738497602496
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,0.0
2023-05-09,0.0
2023-05-10,0.0
2023-05-11,0.0
2023-05-12,0.0
2023-05-13,35.55687548836713
2023-05-14,39.38607746403744
2023-05-15,0.0
2023-05-16,26.25738497602496
2023-05-17,0.0
2023-05-18,33.36876007369838
2023-05-19,0.0
2023-05-20,25.163327268690587
2023-05-21,0.0
2023-05-22,0.0
2023-05-23,0.0
2023-05-24,32.8217312200312
2023-05-25,0.0
2023-05-26,26.804413829692145
2023-05-27,37.19796204936869
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,31.18064465902964
2023-06-04,30.086586951695267
2023-06-05,0.0
2023-06-06,29.53955809802808
2023-06-07,22.42818300035465
2023-06-08,27.89847153702652
2023-06-09,0.0
2023-06-10,29.53955809802808
2023-06-11,25.163327268690587
2023-06-12,44.30933714704212
2023-06-13,28.99252924436089
2023-06-14,27.89847153702652
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,38.29201975670307
2023-06-19,23.522240707689026
2023-06-20,0.0
2023-06-21,25.163327268690587
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,35.00984663469995
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,31.18064465902964
2023-07-01,0.0
2023-07-02,30.086586951695267
2023-07-03,32.27470236636401
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,45.05515571684129
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,45.84559704520693
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,42.683831731744384
2023-07-24,47.426479701938206
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,47.426479701938206
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-12,45.84559704520693
2023-08-13,48.21692103030384
2023-08-14,0.0
2023-08-15,41.893390403378746
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,60.863982284154034
2023-08-21,0.0
2023-08-22,37.94118376155057
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,49.79780368703511
2023-08-27,0.0
2023-08-28,55.33089298559457
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,35.569859776453654
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,41.10294907501312
2023-09-11,0.0
2023-09-12,41.10294907501312
2023-09-13,45.05515571684129
2023-09-14,39.522066418281845
2023-09-15,0.0
2023-09-16,47.426479701938206
2023-09-17,78.25369150819803
2023-09-18,41.893390403378746
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,52.16912767213203
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,49.79780368703511
2023-09-29,0.0
2023-09-30,37.94118376155057
2023-10-01,0.0
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,48.21692103030384
2023-10-05,0.0
2023-10-06,34.779418448088016
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,34.779418448088016
2023-10-10,48.21692103030384
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-14,44.26471438847566
2023-10-15,52.95956900049766
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,45.84559704520693
2023-10-20,39.522066418281845
2023-10-21,0.0
2023-10-22,46.63603837357257
2023-10-23,0.0
2023-10-24,41.10294907501312
2023-10-25,0.0
2023-10-26,56.91177564232585
2023-10-27,0.0
2023-10-28,0.0
2023-10-29,0.0
2023-10-30,0.0
2023-10-31,50.58824501540075
2023-11-01,0.0
2023-11-02,0.0
2023-11-03,0.0
2023-11-04,0.0
2023-11-05,50.58824501540075
2023-11-06,0.0
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,45.05515571684129
2023-11-10,0.0
2023-11-11,37.15074243318493
2023-11-12,0.0
2023-11-13,0.0
2023-11-14,0.0
2023-11-15,38.7316250899162
2023-11-16,33.98897711972238
2023-11-17,0.0
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,0.0
2023-11-21,46.63603837357257
2023-11-22,45.05515571684129
2023-11-23,0.0
2023-11-24,0.0
