Date,tepung
2022-01-01,48.0
2022-01-02,56.0
2022-01-03,49.00000000000001
2022-01-04,50.0
2022-01-05,56.0
2022-01-06,59.00000000000001
2022-01-07,50.0
2022-01-08,56.0
2022-01-09,50.0
2022-01-10,56.0
2022-01-11,53.0
2022-01-12,66.0
2022-01-13,57.00000000000001
2022-01-14,53.0
2022-01-15,58.0
2022-01-16,66.0
2022-01-17,62.00000000000002
2022-01-18,57.00000000000001
2022-01-19,53.0
2022-01-20,66.0
2022-01-21,64.0
2022-01-22,59.00000000000001
2022-01-23,64.0
2022-01-24,71.0
2022-01-25,60.00000000000001
2022-01-26,63.0
2022-01-27,63.0
2022-01-28,61.0
2022-01-29,59.00000000000001
2022-01-30,69.0
2022-01-31,57.00000000000001
2022-02-01,59.00000000000001
2022-02-02,59.00000000000001
2022-02-03,59.00000000000001
2022-02-04,54.00000000000001
2022-02-05,60.00000000000001
2022-02-06,70.0
2022-02-07,65.00000000000001
2022-02-08,69.0
2022-02-09,62.00000000000002
2022-02-10,62.00000000000002
2022-02-11,64.0
2022-02-12,60.00000000000001
2022-02-13,68.0
2022-02-14,64.0
2022-02-15,71.0
2022-02-16,69.0
2022-02-17,65.00000000000001
2022-02-18,68.0
2022-02-19,63.0
2022-02-20,69.0
2022-02-21,77.00000000000001
2022-02-22,69.0
2022-02-23,66.0
2022-02-24,69.0
2022-02-25,67.0
2022-02-26,62.00000000000002
2022-02-27,59.00000000000001
2022-02-28,75.0
2022-03-01,58.0
2022-03-02,62.00000000000002
2022-03-03,74.0
2022-03-04,64.0
2022-03-05,63.0
2022-03-06,62.00000000000002
2022-03-07,68.0
2022-03-08,67.0
2022-03-09,67.0
2022-03-10,78.00000000000001
2022-03-11,73.0
2022-03-12,66.0
2022-03-13,61.0
2022-03-14,65.00000000000001
2022-03-15,62.00000000000002
2022-03-16,64.0
2022-03-17,73.0
2022-03-18,76.0
2022-03-19,63.0
2022-03-20,55.0
2022-03-21,60.00000000000001
2022-03-22,71.0
2022-03-23,61.0
2022-03-24,61.0
2022-03-25,63.0
2022-03-26,59.00000000000001
2022-03-27,55.0
2022-03-28,58.0
2022-03-29,62.00000000000002
2022-03-30,59.00000000000001
2022-03-31,52.0
2022-04-01,52.0
2022-04-02,49.00000000000001
2022-04-03,100.0
2022-04-04,96.0
2022-04-05,89.0
2022-04-06,85.0
2022-04-07,87.0
2022-04-08,83.00000000000001
2022-04-09,80.00000000000001
2022-04-10,79.0
2022-04-11,74.0
2022-04-12,76.0
2022-04-13,81.00000000000001
2022-04-14,80.00000000000001
2022-04-15,77.00000000000001
2022-04-16,71.0
2022-04-17,77.00000000000001
2022-04-18,70.0
2022-04-19,80.00000000000001
2022-04-20,73.0
2022-04-21,79.0
2022-04-22,80.00000000000001
2022-04-23,73.0
2022-04-24,79.0
2022-04-25,75.0
2022-04-26,83.00000000000001
2022-04-27,83.00000000000001
2022-04-28,81.00000000000001
2022-04-29,77.00000000000001
2022-04-30,73.0
2022-05-01,40.00000000000001
2022-05-02,25.0
2022-05-03,25.0
2022-05-04,29.0
2022-05-05,30.000000000000004
2022-05-06,39.00000000000001
