Date,tepung
2022-01-01,26.0
2022-01-02,32.0
2022-01-03,34.0
2022-01-04,0.0
2022-01-05,28.0
2022-01-06,34.0
2022-01-07,26.0
2022-01-08,31.000000000000004
2022-01-09,51.00000000000001
2022-01-10,33.0
2022-01-11,40.0
2022-01-12,35.0
2022-01-13,51.00000000000001
2022-01-14,23.0
2022-01-15,42.0
2022-01-16,39.0
2022-01-17,33.0
2022-01-18,43.0
2022-01-19,42.0
2022-01-20,27.000000000000004
2022-01-21,47.00000000000001
2022-01-22,40.0
2022-01-23,49.0
2022-01-24,64.0
2022-01-25,31.000000000000004
2022-01-26,39.0
2022-01-27,46.0
2022-01-28,31.000000000000004
2022-01-29,27.000000000000004
2022-01-30,52.0
2022-01-31,30.000000000000004
2022-02-01,33.0
2022-02-02,42.0
2022-02-03,37.0
2022-02-04,33.0
2022-02-05,39.0
2022-02-06,52.0
2022-02-07,35.99999999999999
2022-02-08,60.00000000000001
2022-02-09,38.0
2022-02-10,40.0
2022-02-11,43.0
2022-02-12,43.0
2022-02-13,47.00000000000001
2022-02-14,38.0
2022-02-15,44.0
2022-02-16,55.0
2022-02-17,46.0
2022-02-18,37.0
2022-02-19,42.0
2022-02-20,51.00000000000001
2022-02-21,39.0
2022-02-22,47.99999999999999
2022-02-23,28.0
2022-02-24,42.0
2022-02-25,17.0
2022-02-26,42.0
2022-02-27,50.0
2022-02-28,61.00000000000001
2022-03-01,37.0
2022-03-02,43.0
2022-03-03,47.99999999999999
2022-03-04,50.0
2022-03-05,43.0
2022-03-06,39.0
2022-03-07,42.0
2022-03-08,41.00000000000001
2022-03-09,51.00000000000001
2022-03-10,60.00000000000001
2022-03-11,44.0
2022-03-12,47.99999999999999
2022-03-13,42.0
2022-03-14,47.99999999999999
2022-03-15,50.0
2022-03-16,31.000000000000004
2022-03-17,37.0
2022-03-18,31.000000000000004
2022-03-19,46.0
2022-03-20,40.0
2022-03-21,35.99999999999999
2022-03-22,52.0
2022-03-23,37.0
2022-03-24,50.0
2022-03-25,49.0
