Date,bawang putih
2022-01-01,46.37498548697224
2022-01-02,51.308494581331
2022-01-03,66.10902186440725
2022-01-04,68.08242550215076
2022-01-05,57.2287054945615
2022-01-06,65.1223200455355
2022-01-07,57.2287054945615
2022-01-08,67.09572368327899
2022-01-09,49.3350909435875
2022-01-10,41.4414763926135
2022-01-11,66.10902186440725
2022-01-12,53.28189821907451
2022-01-13,81.89625096635525
2022-01-14,71.042530958766
2022-01-15,81.89625096635525
2022-01-16,66.10902186440725
2022-01-17,71.042530958766
2022-01-18,75.97604005312476
2022-01-19,94.723374611688
2022-01-20,64.13561822666375
2022-01-21,74.98933823425301
2022-01-22,70.05582913989426
2022-01-23,84.8563564229705
2022-01-24,76.9627418719965
2022-01-25,83.86965460409874
2022-01-26,74.98933823425301
2022-01-27,95.71007643055977
2022-01-28,80.9095491474835
2022-01-29,78.93614550974
2022-01-30,74.98933823425301
2022-01-31,64.13561822666375
2022-02-01,66.10902186440725
2022-02-02,62.16221458892025
2022-02-03,78.93614550974
2022-02-04,83.86965460409874
2022-02-05,81.89625096635525
2022-02-06,76.9627418719965
2022-02-07,75.97604005312476
2022-02-08,82.882952785227
2022-02-09,93.73667279281624
2022-02-10,88.8031636984575
2022-02-11,94.723374611688
2022-02-12,97.68348006830324
2022-02-13,90.776567336201
2022-02-14,78.93614550974
2022-02-15,84.8563564229705
2022-02-16,73.0159345965095
2022-02-17,77.94944369086825
2022-02-18,78.93614550974
2022-02-19,74.98933823425301
2022-02-20,81.89625096635525
2022-02-21,74.98933823425301
2022-02-22,74.98933823425301
2022-02-23,74.00263641538126
2022-02-24,80.9095491474835
2022-02-25,80.9095491474835
2022-02-26,61.17551277004849
2022-02-27,80.9095491474835
2022-02-28,85.84305824184224
2022-03-01,66.10902186440725
2022-03-02,96.6967782494315
2022-03-03,80.9095491474835
2022-03-04,71.042530958766
2022-03-05,71.042530958766
2022-03-06,69.0691273210225
2022-03-07,78.93614550974
2022-03-08,76.9627418719965
2022-03-09,73.0159345965095
2022-03-10,98.670181887175
2022-03-11,85.84305824184224
2022-03-12,70.05582913989426
2022-03-13,68.08242550215076
2022-03-14,74.00263641538126
2022-03-15,62.16221458892025
2022-03-16,78.93614550974
2022-03-17,79.92284732861175
2022-03-18,73.0159345965095
2022-03-19,64.13561822666375
2022-03-20,67.09572368327899
2022-03-21,90.776567336201
2022-03-22,88.8031636984575
2022-03-23,79.92284732861175
2022-03-24,78.93614550974
2022-03-25,70.05582913989426
2022-03-26,57.2287054945615
2022-03-27,72.02923277763776
2022-03-28,75.97604005312476
2022-03-29,83.86965460409874
2022-03-30,76.9627418719965
2022-03-31,68.08242550215076
2022-04-01,43.41488003035701
2022-04-02,57.2287054945615
2022-04-03,59.20210913230501
2022-04-04,62.16221458892025
2022-04-05,74.98933823425301
2022-04-06,65.1223200455355
2022-04-07,58.21540731343326
2022-04-08,57.2287054945615
2022-04-09,69.0691273210225
2022-04-10,58.21540731343326
2022-04-11,61.17551277004849
2022-04-12,71.042530958766
2022-04-13,64.13561822666375
2022-04-14,72.02923277763776
2022-04-15,49.3350909435875
2022-04-16,70.05582913989426
2022-04-17,82.882952785227
2022-04-18,57.2287054945615
2022-04-19,51.308494581331
2022-04-20,60.18881095117676
2022-04-21,56.24200367568976
2022-04-22,60.18881095117676
2022-04-23,51.308494581331
2022-04-24,40.45477457374175
2022-04-25,47.361687305844
2022-04-26,64.13561822666375
2022-04-27,49.3350909435875
2022-04-28,46.37498548697224
2022-04-29,51.308494581331
2022-04-30,60.18881095117676
2022-05-01,40.45477457374175
2022-05-02,48.34838912471575
2022-05-03,59.20210913230501
2022-05-04,44.40158184922875
2022-05-05,56.24200367568976
2022-05-06,51.308494581331
2022-05-07,57.2287054945615
2022-05-08,41.4414763926135
2022-05-09,57.2287054945615
2022-05-10,51.308494581331
2022-05-11,48.34838912471575
2022-05-12,64.13561822666375
2022-05-13,51.308494581331
2022-05-14,51.308494581331
2022-05-15,56.24200367568976
2022-05-16,50.32179276245925
2022-05-17,65.1223200455355
2022-05-18,63.148916407792
2022-05-19,76.9627418719965
2022-05-20,58.21540731343326
2022-05-21,68.08242550215076
2022-05-22,58.21540731343326
2022-05-23,70.05582913989426
