Date,bawang putih
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,0.0
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,54.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,85.0
2022-02-12,58.00000000000001
2022-02-13,0.0
2022-02-14,0.0
2022-02-15,0.0
2022-02-16,0.0
2022-02-17,46.0
2022-02-18,0.0
2022-02-19,51.0
2022-02-20,0.0
2022-02-21,0.0
2022-02-22,0.0
2022-02-23,60.0
2022-02-24,54.0
2022-02-25,0.0
2022-02-26,0.0
2022-02-27,52.0
2022-02-28,0.0
2022-03-01,54.0
2022-03-02,0.0
2022-03-03,50.0
2022-03-04,44.00000000000001
2022-03-05,0.0
2022-03-06,0.0
2022-03-07,0.0
2022-03-08,44.00000000000001
2022-03-09,0.0
2022-03-10,46.0
2022-03-11,0.0
2022-03-12,0.0
2022-03-13,72.0
2022-03-14,0.0
2022-03-15,0.0
2022-03-16,42.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-19,0.0
2022-03-20,0.0
2022-03-21,38.0
2022-03-22,0.0
2022-03-23,46.0
2022-03-24,0.0
2022-03-25,0.0
2022-03-26,50.0
2022-03-27,0.0
2022-03-28,58.00000000000001
2022-03-29,53.0
2022-03-30,0.0
2022-03-31,39.0
2022-04-01,0.0
2022-04-02,0.0
2022-04-03,0.0
2022-04-04,41.0
2022-04-05,0.0
2022-04-06,0.0
2022-04-07,0.0
2022-04-08,0.0
2022-04-09,0.0
2022-04-10,0.0
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,0.0
2022-04-14,0.0
2022-04-15,0.0
2022-04-16,0.0
2022-04-17,0.0
2022-04-18,0.0
2022-04-19,0.0
2022-04-20,54.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-04-30,0.0
2022-05-01,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,67.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,45.0
2022-05-17,43.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,49.00000000000001
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,46.99999999999999
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,68.0
2022-06-05,0.0
2022-06-06,40.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,48.0
2022-06-20,49.00000000000001
2022-06-21,0.0
2022-06-22,46.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,100.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,44.14487727997133
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,35.42490152096465
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,35.96990000590257
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,38.69489243059216
2022-08-17,0.0
2022-08-18,40.87488637034383
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,38.14989394565424
2022-08-24,43.0548803100955
2022-08-25,0.0
2022-08-26,48.50486515947468
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,39.784889400468
2022-08-30,42.50988182515758
2022-08-31,0.0
2022-09-01,35.42490152096465
2022-09-02,35.96990000590257
2022-09-03,40.32988788540591
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,54.49984849379178
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,53.95485000885385
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,33.7899060661509
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,45.77987273478509
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,31.60991212639923
2022-09-22,46.86986970466092
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,46.32487121972301
2022-09-27,33.244907581212985
2022-09-28,39.784889400468
2022-09-29,0.0
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,44.14487727997133
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,40.87488637034383
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,50.13986061428843
2022-10-15,37.60489546071632
2022-10-16,0.0
2022-10-17,0.0
2022-10-18,39.784889400468
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-22,38.69489243059216
2022-10-23,52.319854554040106
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,35.96990000590257
2022-10-28,35.96990000590257
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,0.0
2022-11-01,35.42490152096465
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,0.0
2022-11-08,0.0
2022-11-09,32.699909096275064
2022-11-10,51.774856069102185
2022-11-11,45.23487424984716
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,0.0
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,37.0598969757784
2022-11-22,0.0
2022-11-23,0.0
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,39.784889400468
2022-11-28,0.0
2022-11-29,0.0
2022-11-30,32.154910611337144
2022-12-01,31.064913641461303
2022-12-02,0.0
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,0.0
2022-12-06,33.7899060661509
2022-12-07,0.0
2022-12-08,0.0
2022-12-09,0.0
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,43.0548803100955
2022-12-13,0.0
2022-12-14,53.40985152391595
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,44.14487727997133
2022-12-20,38.14989394565424
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,41.964883340219664
2022-12-29,0.0
2022-12-30,38.69489243059216
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,34.88556572421241
2023-01-05,0.0
2023-01-06,39.11411914532908
2023-01-07,0.0
2023-01-08,37.52841161241032
2023-01-09,39.64268832296865
2023-01-10,0.0
2023-01-11,42.28553421116656
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,31.714150658374923
2023-01-19,0.0
2023-01-20,38.585549967689495
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,0.0
2023-01-25,0.0
2023-01-26,31.714150658374923
2023-01-27,0.0
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,42.81410338880615
2023-01-31,38.05698079004991
2023-02-01,0.0
2023-02-02,41.75696503352699
2023-02-03,35.414134901852
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,0.0
2023-02-07,43.87124174408532
2023-02-08,0.0
2023-02-09,0.0
2023-02-10,0.0
2023-02-11,0.0
2023-02-12,0.0
2023-02-13,0.0
2023-02-14,30.12844312545617
2023-02-15,33.828427368933255
2023-02-16,44.92838009936449
2023-02-17,36.99984243477074
2023-02-18,0.0
2023-02-19,52.85691776395821
2023-02-20,42.28553421116656
2023-02-21,46.51408763228323
2023-02-22,0.0
2023-02-23,0.0
2023-02-24,38.05698079004991
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,0.0
2023-02-28,34.35699654657284
2023-03-01,40.17125750060824
2023-03-02,39.11411914532908
2023-03-03,0.0
2023-03-04,0.0
2023-03-05,51.27121023103946
2023-03-06,0.0
2023-03-07,0.0
2023-03-08,0.0
2023-03-09,34.35699654657284
2023-03-10,35.414134901852
2023-03-11,0.0
2023-03-12,0.0
2023-03-13,0.0
2023-03-14,0.0
2023-03-15,40.699826678247824
2023-03-16,0.0
2023-03-17,0.0
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,42.28553421116656
2023-03-21,40.699826678247824
2023-03-22,40.17125750060824
2023-03-23,50.214071875760304
2023-03-24,0.0
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,40.17125750060824
2023-03-28,0.0
2023-03-29,0.0
2023-03-30,35.942704079491584
2023-03-31,0.0
2023-04-01,0.0
2023-04-02,38.05698079004991
2023-04-03,33.29985819129367
2023-04-04,30.65701230309576
2023-04-05,0.0
2023-04-06,33.828427368933255
2023-04-07,0.0
2023-04-08,48.09979516520197
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,52.32834858631863
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,42.81410338880615
2023-04-29,0.0
2023-04-30,37.52841161241032
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,0.0
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,36.47127325713116
2023-05-08,0.0
2023-05-09,42.28553421116656
2023-05-10,0.0
2023-05-11,0.0
2023-05-12,0.0
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,32.77128901365409
2023-05-16,0.0
2023-05-17,33.828427368933255
2023-05-18,35.414134901852
2023-05-19,34.35699654657284
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,33.29985819129367
2023-05-23,29.599873947816597
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,34.88556572421241
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,31.714150658374923
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,28.01416641489785
2023-06-06,0.0
2023-06-07,41.75696503352699
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,39.11411914532908
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,40.699826678247824
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,36.47127325713116
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,72.69337816381805
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-29,66.84448566787867
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,63.50226138448474
2023-08-06,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,60.16003710109081
2023-08-11,0.0
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,62.66670531363626
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,0.0
2023-08-29,72.69337816381805
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,83.55560708484832
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,59.32448103024231
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,63.50226138448474
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,0.0
2023-10-03,50.13336425090901
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,0.0
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,53.475588534302936
2023-10-12,0.0
2023-10-13,0.0
2023-10-14,0.0
2023-10-15,67.68004173872717
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,0.0
2023-10-20,0.0
2023-10-21,0.0
2023-10-22,0.0
2023-10-23,0.0
2023-10-24,60.99559317193929
2023-10-25,0.0
2023-10-26,0.0
2023-10-27,0.0
2023-10-28,0.0
2023-10-29,0.0
2023-10-30,60.99559317193929
2023-10-31,0.0
2023-11-01,0.0
2023-11-02,0.0
2023-11-03,0.0
2023-11-04,0.0
2023-11-05,0.0
2023-11-06,0.0
2023-11-07,0.0
2023-11-08,60.99559317193929
2023-11-09,0.0
2023-11-10,0.0
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,60.99559317193929
2023-11-14,0.0
2023-11-15,0.0
2023-11-16,0.0
2023-11-17,0.0
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,0.0
2023-11-21,0.0
2023-11-22,0.0
2023-11-23,0.0
2023-11-24,0.0
2023-11-25,0.0
2023-11-26,0.0
2023-11-27,0.0
2023-11-28,0.0
2023-11-29,64.33781745533322
2023-11-30,0.0
2023-12-01,0.0
2023-12-02,0.0
2023-12-03,0.0
2023-12-04,0.0
2023-12-05,0.0
2023-12-06,0.0
2023-12-07,0.0
2023-12-08,0.0
2023-12-09,0.0
2023-12-10,0.0
2023-12-11,0.0
2023-12-12,0.0
2023-12-13,0.0
2023-12-14,0.0
2023-12-15,0.0
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,0.0
2023-12-22,0.0
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,0.0
2023-12-30,0.0
2023-12-31,0.0
2024-01-01,0.0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-05,0.0
2024-01-06,0.0
2024-01-07,0.0
2024-01-08,52.47456773664849
2024-01-09,38.66547096384625
2024-01-10,0.0
2024-01-11,0.0
2024-01-12,0.0
2024-01-13,0.0
2024-01-14,52.47456773664849
2024-01-15,0.0
2024-01-16,37.28456128656603
2024-01-17,0.0
2024-01-18,0.0
2024-01-19,0.0
2024-01-20,0.0
2024-01-21,69.04548386401116
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.0
2024-01-25,0.0
2024-01-26,0.0
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,0.0
