Date,bawang putih
2022-01-01,40.24751163588848
2022-01-02,41.18350027858355
2022-01-03,57.09530720439993
2022-01-04,73.94310277291139
2022-01-05,67.39118227404582
2022-01-06,66.45519363135074
2022-01-07,55.22332991900976
2022-01-08,66.45519363135074
2022-01-09,47.73542077744913
2022-01-10,65.51920498865566
2022-01-11,58.96728448979008
2022-01-12,79.55903462908186
2022-01-13,65.51920498865566
2022-01-14,76.75106870099663
2022-01-15,46.79943213475404
2022-01-16,57.09530720439993
2022-01-17,56.15931856170484
2022-01-18,74.87909141560647
2022-01-19,51.47937534822945
2022-01-20,50.54338670553437
2022-01-21,41.18350027858355
2022-01-22,61.77525041787532
2022-01-23,72.07112548752121
2022-01-24,90.79089834142285
2022-01-25,66.45519363135074
2022-01-26,58.03129584709501
2022-01-27,50.54338670553437
2022-01-28,64.58321634596058
2022-01-29,71.13513684482615
2022-01-30,73.00711413021631
2022-01-31,43.05547756397372
2022-02-01,76.75106870099663
2022-02-02,55.22332991900976
2022-02-03,49.60739806283928
2022-02-04,58.03129584709501
2022-02-05,79.55903462908186
2022-02-06,72.07112548752121
2022-02-07,74.87909141560647
2022-02-08,47.73542077744913
2022-02-09,58.96728448979008
2022-02-10,73.94310277291139
2022-02-11,55.22332991900976
2022-02-12,63.6472277032655
2022-02-13,74.87909141560647
2022-02-14,59.903273132485175
2022-02-15,59.903273132485175
2022-02-16,75.81508005830155
2022-02-17,70.19914820213106
2022-02-18,72.07112548752121
2022-02-19,59.903273132485175
2022-02-20,36.50355706510816
2022-02-21,68.3271709167409
2022-02-22,65.51920498865566
2022-02-23,58.96728448979008
2022-02-24,59.903273132485175
2022-02-25,57.09530720439993
2022-02-26,49.60739806283928
2022-02-27,68.3271709167409
2022-02-28,61.77525041787532
2022-03-01,59.903273132485175
2022-03-02,42.11948892127864
2022-03-03,68.3271709167409
2022-03-04,54.28734127631469
2022-03-05,55.22332991900976
2022-03-06,65.51920498865566
2022-03-07,43.99146620666879
2022-03-08,66.45519363135074
2022-03-09,59.903273132485175
2022-03-10,65.51920498865566
2022-03-11,55.22332991900976
2022-03-12,70.19914820213106
2022-03-13,59.903273132485175
2022-03-14,60.839261775180255
2022-03-15,47.73542077744913
2022-03-16,64.58321634596058
2022-03-17,57.09530720439993
2022-03-18,58.96728448979008
2022-03-19,59.903273132485175
2022-03-20,42.11948892127864
2022-03-21,85.17496648525236
2022-03-22,62.71123906057041
2022-03-23,85.17496648525236
2022-03-24,67.39118227404582
2022-03-25,63.6472277032655
2022-03-26,64.58321634596058
2022-03-27,79.55903462908186
2022-03-28,55.22332991900976
2022-03-29,66.45519363135074
2022-03-30,93.59886426950808
2022-03-31,61.77525041787532
2022-04-01,60.839261775180255
2022-04-02,50.54338670553437
2022-04-03,43.05547756397372
2022-04-04,70.19914820213106
2022-04-05,58.96728448979008
2022-04-06,54.28734127631469
2022-04-07,50.54338670553437
2022-04-08,66.45519363135074
2022-04-09,59.903273132485175
2022-04-10,72.07112548752121
2022-04-11,70.19914820213106
2022-04-12,52.415363990924526
2022-04-13,65.51920498865566
2022-04-14,33.69559113702291
2022-04-15,46.79943213475404
2022-04-16,33.69559113702291
2022-04-17,47.73542077744913
2022-04-18,43.05547756397372
2022-04-19,60.839261775180255
2022-04-20,67.39118227404582
2022-04-21,58.03129584709501
2022-04-22,54.28734127631469
2022-04-23,64.58321634596058
2022-04-24,54.28734127631469
2022-04-25,44.92745484936388
2022-04-26,44.92745484936388
2022-04-27,54.28734127631469
2022-04-28,44.92745484936388
2022-04-29,37.439545707803234
2022-04-30,51.47937534822945
2022-05-01,20.591750139291776
2022-05-02,27.143670638157342
2022-05-03,45.86344349205896
2022-05-04,49.60739806283928
2022-05-05,32.75960249432783
2022-05-06,36.50355706510816
2022-05-07,37.439545707803234
2022-05-08,46.79943213475404
2022-05-09,47.73542077744913
2022-05-10,55.22332991900976
2022-05-11,43.05547756397372
2022-05-12,58.03129584709501
2022-05-13,52.415363990924526
2022-05-14,34.63157977971799
2022-05-15,39.31152299319339
2022-05-16,53.351352633619605
2022-05-17,53.351352633619605
2022-05-18,54.28734127631469
