Date,cabai
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,30.13827961090978
2022-01-04,0.0
2022-01-05,41.15034331489605
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,57.958230020980345
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,31.877026511539192
2022-01-24,22.60370970818234
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,27.81995041007057
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,26.66078580965096
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,29.558697310699976
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,33.6157734121686
2022-02-11,0.0
2022-02-12,28.39953271028037
2022-02-13,0.0
2022-02-14,0.0
2022-02-15,34.19535571237841
2022-02-16,23.76287430860194
2022-02-17,0.0
2022-02-18,34.19535571237841
2022-02-19,28.39953271028037
2022-02-20,25.50162120923136
2022-02-21,28.97911501049017
2022-02-22,35.35452031279801
2022-02-23,23.18329200839214
2022-02-24,0.0
2022-02-25,28.39953271028037
2022-02-26,23.76287430860194
2022-02-27,0.0
2022-02-28,0.0
2022-03-01,21.44454510776273
2022-03-02,20.864962807552928
2022-03-03,0.0
2022-03-04,33.6157734121686
2022-03-05,0.0
2022-03-06,44.04825481594506
2022-03-07,30.13827961090978
2022-03-08,46.36658401678428
2022-03-09,0.0
2022-03-10,0.0
2022-03-11,0.0
2022-03-12,31.877026511539192
2022-03-13,0.0
2022-03-14,21.44454510776273
2022-03-15,24.92203890902155
2022-03-16,26.08120350944116
2022-03-17,34.19535571237841
2022-03-18,40.57076101468625
2022-03-19,0.0
2022-03-20,0.0
2022-03-21,20.285380507343124
2022-03-22,31.297444211329385
2022-03-23,33.0361911119588
2022-03-24,24.92203890902155
2022-03-25,44.04825481594506
2022-03-26,18.546633606713712
2022-03-27,34.77493801258821
2022-03-28,17.967051306503908
2022-03-29,24.92203890902155
2022-03-30,28.39953271028037
2022-03-31,30.13827961090978
2022-04-01,30.717861911119588
2022-04-02,19.12621590692352
2022-04-03,28.39953271028037
2022-04-04,30.717861911119588
2022-04-05,25.50162120923136
2022-04-06,34.77493801258821
2022-04-07,23.76287430860194
2022-04-08,28.39953271028037
2022-04-09,27.240368109860764
2022-04-10,20.864962807552928
2022-04-11,30.717861911119588
2022-04-12,26.08120350944116
2022-04-13,0.0
2022-04-14,0.0
2022-04-15,29.558697310699976
2022-04-16,27.240368109860764
2022-04-17,44.04825481594506
2022-04-18,28.39953271028037
2022-04-19,27.81995041007057
2022-04-20,0.0
2022-04-21,24.342456608811748
2022-04-22,23.18329200839214
2022-04-23,20.285380507343124
2022-04-24,0.0
2022-04-25,22.60370970818234
2022-04-26,35.35452031279801
2022-04-27,33.0361911119588
2022-04-28,21.44454510776273
2022-04-29,0.0
2022-04-30,31.877026511539192
2022-05-01,0.0
2022-05-02,0.0
2022-05-03,26.08120350944116
2022-05-04,31.877026511539192
2022-05-05,0.0
2022-05-06,25.50162120923136
2022-05-07,0.0
2022-05-08,22.02412740797253
2022-05-09,30.13827961090978
2022-05-10,28.97911501049017
2022-05-11,24.92203890902155
2022-05-12,24.92203890902155
2022-05-13,25.50162120923136
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,29.558697310699976
2022-05-17,23.18329200839214
2022-05-18,20.285380507343124
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,33.0361911119588
2022-05-23,31.297444211329385
2022-05-24,24.342456608811748
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,23.18329200839214
2022-05-29,0.0
2022-05-30,19.70579820713332
2022-05-31,31.877026511539192
2022-06-01,0.0
2022-06-02,27.240368109860764
2022-06-03,31.297444211329385
2022-06-04,0.0
2022-06-05,28.97911501049017
2022-06-06,23.76287430860194
2022-06-07,23.18329200839214
2022-06-08,0.0
2022-06-09,34.19535571237841
2022-06-10,25.50162120923136
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,44.62783711615487
2022-06-14,26.08120350944116
2022-06-15,52.74198931909212
2022-06-16,0.0
2022-06-17,28.97911501049017
2022-06-18,0.0
2022-06-19,30.13827961090978
2022-06-20,42.88909021552546
2022-06-21,32.456608811749
2022-06-22,54.48073621972153
2022-06-23,28.97911501049017
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,44.62783711615487
2022-06-27,0.0
2022-06-28,39.41159641426664
2022-06-29,22.60370970818234
2022-06-30,27.240368109860764
2022-07-01,26.08120350944116
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,22.97284306657053
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,36.54770487863494
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,20.36229271809661
2022-07-14,26.10550348473924
2022-07-15,29.238163902907957
2022-07-16,25.58339341504445
2022-07-17,22.97284306657053
2022-07-18,30.28238404229752
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,31.848714251381875
2022-07-22,29.760273972602736
2022-07-23,0.0
2022-07-24,23.49495313626532
2022-07-25,26.10550348473924
2022-07-26,37.06981494832972
2022-07-27,31.32660418168709
2022-07-28,34.98137466955058
2022-07-29,21.92862292718096
2022-07-30,38.114035087719294
2022-07-31,27.67183369382359
2022-08-01,26.627613554434024
2022-08-02,21.406512857486177
2022-08-03,24.53917327565489
2022-08-04,33.41504446046623
2022-08-05,26.10550348473924
2022-08-06,34.4592645998558
2022-08-07,23.49495313626532
2022-08-08,20.36229271809661
2022-08-09,0.0
2022-08-10,26.627613554434024
2022-08-11,29.760273972602736
2022-08-12,24.53917327565489
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,31.32660418168709
2022-08-16,23.49495313626532
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,29.760273972602736
2022-08-23,19.840182648401825
2022-08-24,28.193943763518384
2022-08-25,19.31807257870704
2022-08-26,24.53917327565489
2022-08-27,0.0
2022-08-28,22.450732996875743
2022-08-29,25.58339341504445
2022-08-30,40.72458543619322
2022-08-31,20.36229271809661
2022-09-01,28.716053833213163
2022-09-02,20.36229271809661
2022-09-03,36.02559480894016
2022-09-04,28.193943763518384
2022-09-05,31.848714251381875
2022-09-06,34.4592645998558
2022-09-07,27.14972362412881
2022-09-08,19.840182648401825
2022-09-09,24.53917327565489
2022-09-10,26.10550348473924
2022-09-11,28.716053833213163
2022-09-12,42.29091564527757
2022-09-13,42.81302571497236
2022-09-14,33.93715453016102
2022-09-15,52.21100696947848
2022-09-16,45.94568613314106
2022-09-17,26.627613554434024
2022-09-18,40.202475366498426
2022-09-19,32.892934390771444
2022-09-20,27.14972362412881
2022-09-21,50.64467676039412
2022-09-22,21.406512857486177
2022-09-23,29.760273972602736
2022-09-24,20.884402787791394
2022-09-25,22.450732996875743
2022-09-26,21.92862292718096
2022-09-27,36.02559480894016
2022-09-28,31.32660418168709
2022-09-29,22.450732996875743
2022-09-30,18.79596250901225
2022-10-01,0.0
2022-10-02,28.193943763518384
2022-10-03,28.193943763518384
2022-10-04,21.92862292718096
2022-10-05,21.92862292718096
2022-10-06,32.37082432107666
2022-10-07,21.406512857486177
2022-10-08,28.193943763518384
2022-10-09,23.49495313626532
2022-10-10,22.450732996875743
2022-10-11,31.32660418168709
2022-10-12,40.72458543619322
2022-10-13,31.848714251381875
2022-10-14,24.017063205960103
2022-10-15,38.114035087719294
2022-10-16,19.31807257870704
2022-10-17,23.49495313626532
2022-10-18,37.5919250180245
2022-10-19,0.0
2022-10-20,32.892934390771444
2022-10-21,20.36229271809661
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,38.63614515741408
2022-10-25,18.27385243931747
2022-10-26,29.760273972602736
2022-10-27,42.81302571497236
2022-10-28,33.93715453016102
2022-10-29,24.017063205960103
2022-10-30,29.238163902907957
2022-10-31,29.238163902907957
2022-11-01,34.4592645998558
2022-11-02,37.06981494832972
2022-11-03,28.716053833213163
2022-11-04,25.58339341504445
2022-11-05,26.10550348473924
2022-11-06,0.0
2022-11-07,23.49495313626532
2022-11-08,21.406512857486177
2022-11-09,34.4592645998558
2022-11-10,17.2296322999279
2022-11-11,18.79596250901225
2022-11-12,0.0
2022-11-13,30.8044941119923
2022-11-14,18.79596250901225
2022-11-15,31.848714251381875
2022-11-16,20.884402787791394
2022-11-17,22.97284306657053
2022-11-18,19.840182648401825
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,26.10550348473924
2022-11-22,19.31807257870704
2022-11-23,28.716053833213163
2022-11-24,0.0
2022-11-25,20.36229271809661
2022-11-26,20.36229271809661
2022-11-27,18.27385243931747
2022-11-28,0.0
2022-11-29,19.840182648401825
2022-11-30,34.98137466955058
2022-12-01,15.663302090843548
2022-12-02,33.41504446046623
2022-12-03,0.0
2022-12-04,21.406512857486177
2022-12-05,17.751742369622683
2022-12-06,0.0
2022-12-07,25.061283345349672
2022-12-08,34.98137466955058
2022-12-09,18.79596250901225
2022-12-10,17.751742369622683
2022-12-11,21.406512857486177
2022-12-12,32.37082432107666
2022-12-13,31.32660418168709
2022-12-14,33.41504446046623
2022-12-15,0.0
2022-12-16,43.85724585436192
2022-12-17,0.0
2022-12-18,22.97284306657053
2022-12-19,19.31807257870704
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,22.97284306657053
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,28.193943763518384
2022-12-26,20.884402787791394
2022-12-27,43.335135784667145
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,22.099738078188672
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,22.099738078188672
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,18.338080532965066
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,19.748702112423917
2023-01-13,26.331602816565223
2023-01-14,22.569945271341616
2023-01-15,26.80181000971817
2023-01-16,23.980566850800468
2023-01-17,25.391188430259323
2023-01-18,0.0
2023-01-19,28.212431589177022
2023-01-20,37.14636825908308
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,26.331602816565223
2023-01-24,21.15932369188277
2023-01-25,21.15932369188277
2023-01-26,23.040152464494568
2023-01-27,24.92098123710637
2023-01-28,27.27201720287112
2023-01-29,27.742224396024078
2023-01-30,0.0
2023-01-31,34.795332293318324
2023-02-01,32.914503520706525
2023-02-02,0.0
2023-02-03,31.50388194124768
2023-02-04,26.331602816565223
2023-02-05,0.0
2023-02-06,28.212431589177022
2023-02-07,34.32512510016538
2023-02-08,34.32512510016538
2023-02-09,0.0
2023-02-10,0.0
2023-02-11,23.51035965764752
2023-02-12,23.51035965764752
2023-02-13,17.397666146659162
2023-02-14,31.974089134400625
2023-02-15,26.80181000971817
2023-02-16,24.92098123710637
2023-02-17,25.861395623412267
2023-02-18,22.569945271341616
2023-02-19,0.0
2023-02-20,30.563467554941777
2023-02-21,25.861395623412267
2023-02-22,18.808287726118014
2023-02-23,28.212431589177022
2023-02-24,29.62305316863587
2023-02-25,0.0
2023-02-26,24.92098123710637
2023-02-27,17.867873339812114
2023-02-28,0.0
2023-03-01,31.974089134400625
2023-03-02,25.391188430259323
2023-03-03,30.093260361788825
2023-03-04,27.27201720287112
2023-03-05,23.040152464494568
2023-03-06,33.85491790701243
2023-03-07,26.80181000971817
2023-03-08,31.974089134400625
2023-03-09,20.218909305576865
2023-03-10,37.61657545223603
2023-03-11,0.0
2023-03-12,28.682638782329967
2023-03-13,23.980566850800468
2023-03-14,23.040152464494568
2023-03-15,22.099738078188672
2023-03-16,25.391188430259323
2023-03-17,27.742224396024078
2023-03-18,38.55698983854193
2023-03-19,0.0
2023-03-20,47.02071931529504
2023-03-21,29.15284597548292
2023-03-22,0.0
2023-03-23,21.15932369188277
2023-03-24,31.033674748094725
2023-03-25,26.80181000971817
2023-03-26,21.62953088503572
2023-03-27,32.44429632755357
2023-03-28,37.61657545223603
2023-03-29,27.742224396024078
2023-03-30,32.914503520706525
2023-03-31,20.689116498729817
2023-04-01,20.689116498729817
2023-04-02,30.563467554941777
2023-04-03,38.55698983854193
2023-04-04,35.26553948647128
2023-04-05,27.742224396024078
2023-04-06,0.0
2023-04-07,44.66968334953028
2023-04-08,36.67616106593013
2023-04-09,23.51035965764752
2023-04-10,21.15932369188277
2023-04-11,46.55051212214208
2023-04-12,37.14636825908308
2023-04-13,0.0
2023-04-14,26.331602816565223
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,24.92098123710637
2023-04-18,23.040152464494568
2023-04-19,19.278494919270965
2023-04-20,0.0
2023-04-21,22.569945271341616
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,31.50388194124768
2023-04-25,0.0
2023-04-26,22.569945271341616
2023-04-27,23.51035965764752
2023-04-28,0.0
2023-04-29,19.278494919270965
2023-04-30,35.26553948647128
2023-05-01,18.808287726118014
2023-05-02,34.795332293318324
2023-05-03,28.682638782329967
2023-05-04,25.391188430259323
2023-05-05,26.331602816565223
2023-05-06,19.748702112423917
2023-05-07,24.45077404395342
2023-05-08,27.27201720287112
2023-05-09,23.980566850800468
2023-05-10,22.099738078188672
2023-05-11,22.099738078188672
2023-05-12,0.0
2023-05-13,18.808287726118014
2023-05-14,30.093260361788825
2023-05-15,22.099738078188672
2023-05-16,18.808287726118014
2023-05-17,17.397666146659162
2023-05-18,23.51035965764752
2023-05-19,0.0
2023-05-20,0.0
2023-05-21,31.974089134400625
2023-05-22,16.457251760353262
2023-05-23,19.278494919270965
2023-05-24,20.689116498729817
2023-05-25,0.0
2023-05-26,24.45077404395342
2023-05-27,20.689116498729817
2023-05-28,23.51035965764752
2023-05-29,23.980566850800468
2023-05-30,0.0
2023-05-31,23.51035965764752
2023-06-01,21.15932369188277
2023-06-02,18.808287726118014
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,28.682638782329967
2023-06-06,27.27201720287112
2023-06-07,23.040152464494568
2023-06-08,29.15284597548292
2023-06-09,23.51035965764752
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,23.980566850800468
2023-06-13,19.278494919270965
2023-06-14,0.0
2023-06-15,24.45077404395342
2023-06-16,27.742224396024078
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,16.457251760353262
2023-06-20,33.85491790701243
2023-06-21,22.099738078188672
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,17.397666146659162
2023-06-27,26.331602816565223
2023-06-28,21.62953088503572
2023-06-29,27.27201720287112
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,23.26937419486067
2023-07-05,27.632381856397043
2023-07-06,21.33025967862228
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,26.66282459827785
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,37.81273306664858
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,24.238931452979863
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,29.086717743575832
2023-07-21,24.238931452979863
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,20.84548104956268
2023-07-26,29.57149637263543
2023-07-27,25.693267340158656
2023-07-28,0.0
2023-07-29,24.723710082039464
2023-07-30,23.26937419486067
2023-07-31,30.54105363075463
2023-08-01,33.44972540511221
2023-08-02,22.78459556580107
2023-08-03,0.0
2023-08-04,29.086717743575832
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,32.480168146993016
2023-08-08,0.0
2023-08-09,25.208488711099054
2023-08-10,23.26937419486067
2023-08-11,0.0
2023-08-12,30.54105363075463
2023-08-13,0.0
2023-08-14,39.75184758288697
2023-08-15,0.0
2023-08-16,39.26706895382737
2023-08-17,0.0
2023-08-18,26.17804596921825
2023-08-19,34.41928266323141
2023-08-20,26.66282459827785
2023-08-21,30.54105363075463
2023-08-22,31.510610888873824
2023-08-23,21.81503830768188
2023-08-24,29.086717743575832
2023-08-25,25.208488711099054
2023-08-26,41.690962099125365
2023-08-27,23.75415282392027
2023-08-28,22.78459556580107
2023-08-29,21.81503830768188
2023-08-30,43.14529798630416
2023-08-31,0.0
2023-09-01,24.723710082039464
2023-09-02,0.0
2023-09-03,33.44972540511221
2023-09-04,31.99538951793342
2023-09-05,37.327954437588986
2023-09-06,29.086717743575832
2023-09-07,0.0
2023-09-08,26.66282459827785
2023-09-09,29.086717743575832
2023-09-10,0.0
2023-09-11,25.693267340158656
2023-09-12,38.78229032476778
2023-09-13,24.238931452979863
2023-09-14,0.0
2023-09-15,0.0
2023-09-16,33.93450403417181
2023-09-17,0.0
2023-09-18,40.23662621194657
2023-09-19,34.41928266323141
2023-09-20,21.81503830768188
2023-09-21,30.54105363075463
2023-09-22,21.33025967862228
2023-09-23,0.0
2023-09-24,25.693267340158656
2023-09-25,23.26937419486067
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-09-30,0.0
2023-10-01,30.54105363075463
2023-10-02,23.26937419486067
2023-10-03,25.208488711099054
2023-10-04,20.84548104956268
2023-10-05,29.57149637263543
2023-10-06,0.0
2023-10-07,23.75415282392027
2023-10-08,0.0
2023-10-09,19.39114516238389
2023-10-10,23.26937419486067
2023-10-11,30.05627500169503
