Date,cabai
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,100.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,43.0
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,64.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-12,0.0
2022-02-13,0.0
2022-02-14,63.00000000000001
2022-02-15,0.0
2022-02-16,0.0
2022-02-17,0.0
2022-02-18,0.0
2022-02-19,0.0
2022-02-20,50.0
2022-02-21,44.0
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,0.0
2022-02-26,38.0
2022-02-27,46.0
2022-02-28,0.0
2022-03-01,48.0
2022-03-02,0.0
2022-03-03,41.0
2022-03-04,0.0
2022-03-05,0.0
2022-03-06,0.0
2022-03-07,44.0
2022-03-08,0.0
2022-03-09,0.0
2022-03-10,51.0
2022-03-11,0.0
2022-03-12,37.00000000000001
2022-03-13,0.0
2022-03-14,0.0
2022-03-15,35.0
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-19,50.0
2022-03-20,0.0
2022-03-21,0.0
2022-03-22,39.0
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,0.0
2022-03-26,0.0
2022-03-27,0.0
2022-03-28,0.0
2022-03-29,32.0
2022-03-30,31.000000000000004
2022-03-31,34.00000000000001
2022-04-01,0.0
2022-04-02,0.0
2022-04-03,0.0
2022-04-04,0.0
2022-04-05,0.0
2022-04-06,0.0
2022-04-07,0.0
2022-04-08,38.0
2022-04-09,33.0
2022-04-10,0.0
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,0.0
2022-04-14,0.0
2022-04-15,0.0
2022-04-16,0.0
2022-04-17,0.0
2022-04-18,0.0
2022-04-19,38.0
2022-04-20,40.00000000000001
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,0.0
2022-04-26,35.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-04-30,0.0
2022-05-01,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,34.00000000000001
2022-05-11,30.000000000000004
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,75.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,41.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,41.0
2022-06-07,38.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,37.00000000000001
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,54.0
2022-06-17,45.0
2022-06-18,41.0
2022-06-19,50.0
2022-06-20,58.99999999999999
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,39.0
2022-06-24,0.0
2022-06-25,58.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,40.00000000000001
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,38.96519070010449
2022-07-04,0.0
2022-07-05,58.157001044932095
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,36.63891065830721
2022-07-20,0.0
2022-07-21,34.894200626959254
2022-07-22,0.0
2022-07-23,37.22048066875654
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,39.54676071055382
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,33.73106060606061
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,34.31263061650993
2022-08-09,44.19932079414839
2022-08-10,39.54676071055382
2022-08-11,32.56792058516197
2022-08-12,0.0
2022-08-13,41.8730407523511
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,31.98635057471265
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,42.45461076280042
2022-09-03,0.0
2022-09-04,40.12833072100314
2022-09-05,0.0
2022-09-06,42.45461076280042
2022-09-07,0.0
2022-09-08,47.68874085684431
2022-09-09,0.0
2022-09-10,36.63891065830721
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,33.14949059561128
2022-09-14,0.0
2022-09-15,40.12833072100314
2022-09-16,0.0
2022-09-17,38.38362068965518
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,33.73106060606061
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,38.38362068965518
2022-09-24,38.38362068965518
2022-09-25,0.0
2022-09-26,0.0
2022-09-27,29.078500522466047
2022-09-28,34.31263061650993
2022-09-29,50.59659090909092
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,36.05734064785789
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,49.43345088819228
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,43.617750783699066
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,31.98635057471265
2022-10-14,39.54676071055382
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,32.56792058516197
2022-10-18,39.54676071055382
2022-10-19,42.45461076280042
2022-10-20,37.22048066875654
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,31.98635057471265
2022-10-25,0.0
2022-10-26,31.40478056426333
2022-10-27,0.0
2022-10-28,0.0
2022-10-29,37.802050679205855
2022-10-30,0.0
2022-10-31,37.802050679205855
2022-11-01,39.54676071055382
2022-11-02,29.66007053291536
2022-11-03,28.49693051201672
2022-11-04,0.0
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,47.107170846394986
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,34.31263061650993
2022-11-11,43.03618077324975
2022-11-12,0.0
2022-11-13,39.54676071055382
2022-11-14,0.0
2022-11-15,33.14949059561128
2022-11-16,0.0
2022-11-17,30.24164054336468
2022-11-18,0.0
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,0.0
2022-11-22,28.49693051201672
2022-11-23,0.0
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,0.0
2022-11-29,30.823210553814008
2022-11-30,0.0
2022-12-01,0.0
2022-12-02,0.0
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,30.24164054336468
2022-12-06,0.0
2022-12-07,37.22048066875654
2022-12-08,0.0
2022-12-09,0.0
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,29.66007053291536
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,30.24164054336468
2022-12-20,34.31263061650993
2022-12-21,31.40478056426333
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,31.98635057471265
2022-12-27,41.29147074190178
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,40.13536316947909
2023-01-03,33.62692589875275
2023-01-04,52.06749816581071
2023-01-05,0.0
2023-01-06,0.0
2023-01-07,0.0
2023-01-08,48.27090975788702
2023-01-09,0.0
2023-01-10,31.99981658107116
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,40.67773294203962
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,0.0
2023-01-20,33.62692589875275
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,36.33877476155539
2023-01-24,45.01669112252385
2023-01-25,0.0
2023-01-26,39.05062362435803
2023-01-27,0.0
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,37.42351430667645
2023-01-31,49.8980190755686
2023-02-01,0.0
2023-02-02,33.084556126192226
2023-02-03,0.0
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,34.16929567131328
2023-02-07,0.0
2023-02-08,31.45744680851064
2023-02-09,40.67773294203962
2023-02-10,0.0
2023-02-11,0.0
2023-02-12,0.0
2023-02-13,0.0
2023-02-14,52.06749816581071
2023-02-15,0.0
2023-02-16,42.84721203228173
2023-02-17,0.0
2023-02-18,0.0
2023-02-19,0.0
2023-02-20,39.05062362435803
2023-02-21,0.0
2023-02-22,30.915077035950112
2023-02-23,0.0
2023-02-24,0.0
2023-02-25,0.0
2023-02-26,35.796404988994865
2023-02-27,0.0
2023-02-28,0.0
2023-03-01,43.38958180484226
2023-03-02,37.96588407923698
2023-03-03,0.0
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,39.05062362435803
2023-03-07,0.0
2023-03-08,0.0
2023-03-09,0.0
2023-03-10,0.0
2023-03-11,0.0
2023-03-12,0.0
2023-03-13,32.5421863536317
2023-03-14,0.0
2023-03-15,29.28796771826852
2023-03-16,0.0
2023-03-17,0.0
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,0.0
2023-03-21,0.0
2023-03-22,0.0
2023-03-23,0.0
2023-03-24,0.0
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,42.3048422597212
2023-03-28,41.76247248716068
2023-03-29,34.16929567131328
2023-03-30,35.25403521643434
2023-03-31,47.728539985326485
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,0.0
2023-04-04,0.0
2023-04-05,36.88114453411592
2023-04-06,0.0
2023-04-07,0.0
2023-04-08,39.592993396918565
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,35.796404988994865
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,0.0
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,0.0
2023-05-09,0.0
2023-05-10,0.0
2023-05-11,29.83033749082905
2023-05-12,0.0
2023-05-13,34.16929567131328
2023-05-14,0.0
2023-05-15,29.83033749082905
2023-05-16,40.13536316947909
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,42.3048422597212
2023-05-20,49.35564930300808
2023-05-21,0.0
2023-05-22,35.796404988994865
2023-05-23,0.0
2023-05-24,31.45744680851064
2023-05-25,0.0
2023-05-26,42.3048422597212
2023-05-27,0.0
2023-05-28,38.50825385179751
2023-05-29,29.28796771826852
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,0.0
2023-06-06,34.16929567131328
2023-06-07,29.83033749082905
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,37.96588407923698
2023-06-18,38.50825385179751
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,33.62692589875275
2023-06-24,54.236977256052825
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,48.813279530447545
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,35.82375478927204
2023-07-05,23.448275862068964
2023-07-06,24.75095785440613
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,32.56704980842912
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,28.659003831417625
2023-07-17,44.2911877394636
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,23.448275862068964
2023-07-27,0.0
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,41.03448275862069
2023-08-02,0.0
2023-08-03,26.05363984674329
2023-08-04,29.310344827586206
2023-08-05,29.310344827586206
2023-08-06,65.13409961685824
2023-08-07,35.82375478927204
2023-08-08,0.0
2023-08-09,28.00766283524904
2023-08-10,0.0
2023-08-11,31.264367816091955
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,25.402298850574702
2023-08-22,0.0
2023-08-23,23.448275862068964
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,26.05363984674329
2023-08-29,29.310344827586206
2023-08-30,0.0
2023-08-31,53.40996168582375
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,22.79693486590038
2023-09-05,44.94252873563218
2023-09-06,0.0
2023-09-07,22.79693486590038
2023-09-08,25.402298850574702
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,33.2183908045977
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,27.35632183908046
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,30.61302681992337
2023-09-22,0.0
2023-09-23,0.0
2023-09-24,29.96168582375479
2023-09-25,23.448275862068964
2023-09-26,0.0
2023-09-27,27.35632183908046
2023-09-28,0.0
2023-09-29,0.0
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,46.24521072796935
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,0.0
2023-10-07,0.0
2023-10-08,24.09961685823755
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,26.05363984674329
2023-10-19,28.659003831417625
2023-10-20,26.05363984674329
2023-10-21,0.0
2023-10-22,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,0.0
2023-10-26,24.09961685823755
2023-10-27,0.0
2023-10-28,0.0
2023-10-29,33.2183908045977
2023-10-30,0.0
2023-10-31,0.0
2023-11-01,0.0
2023-11-02,36.47509578544061
2023-11-03,0.0
2023-11-04,29.310344827586206
2023-11-05,0.0
2023-11-06,22.1455938697318
2023-11-07,26.05363984674329
2023-11-08,24.09961685823755
2023-11-09,31.264367816091955
2023-11-10,25.402298850574702
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,27.35632183908046
2023-11-14,30.61302681992337
2023-11-15,29.310344827586206
2023-11-16,0.0
2023-11-17,42.337164750957854
2023-11-18,0.0
2023-11-19,30.61302681992337
2023-11-20,28.659003831417625
2023-11-21,29.310344827586206
2023-11-22,22.1455938697318
2023-11-23,23.448275862068964
2023-11-24,0.0
2023-11-25,0.0
2023-11-26,27.35632183908046
2023-11-27,0.0
2023-11-28,30.61302681992337
2023-11-29,28.659003831417625
2023-11-30,24.09961685823755
2023-12-01,0.0
2023-12-02,31.264367816091955
2023-12-03,35.172413793103445
2023-12-04,29.310344827586206
2023-12-05,42.988505747126425
2023-12-06,22.1455938697318
2023-12-07,26.704980842911876
2023-12-08,33.2183908045977
2023-12-09,0.0
2023-12-10,26.05363984674329
2023-12-11,0.0
2023-12-12,28.00766283524904
2023-12-13,24.75095785440613
2023-12-14,29.96168582375479
2023-12-15,0.0
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,31.264367816091955
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,0.0
2023-12-22,47.54789272030651
2023-12-23,34.52107279693486
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,26.704980842911876
2023-12-30,34.52107279693486
2023-12-31,0.0
2024-01-01,0.0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-05,0.0
2024-01-06,0.0
2024-01-07,65.54596677071301
2024-01-08,0.0
2024-01-09,40.33597955120801
