Date,daging sapi
2022-01-01,3.4285714285714284
2022-01-02,2.742857142857143
2022-01-03,3.4285714285714284
2022-01-04,3.4285714285714284
2022-01-05,2.742857142857143
2022-01-06,2.4
2022-01-07,3.4285714285714284
2022-01-08,2.742857142857143
2022-01-09,2.742857142857143
2022-01-10,3.0857142857142854
2022-01-11,2.742857142857143
2022-01-12,2.4
2022-01-13,2.742857142857143
2022-01-14,3.0857142857142854
2022-01-15,2.057142857142857
2022-01-16,2.057142857142857
2022-01-17,3.0857142857142854
2022-01-18,2.057142857142857
2022-01-19,2.057142857142857
2022-01-20,3.0857142857142854
2022-01-21,1.7142857142857142
2022-01-22,2.057142857142857
2022-01-23,2.742857142857143
2022-01-24,3.4285714285714284
2022-01-25,2.742857142857143
2022-01-26,3.0857142857142854
2022-01-27,2.742857142857143
2022-01-28,2.4
2022-01-29,2.742857142857143
2022-01-30,3.0857142857142854
2022-01-31,2.4
2022-02-01,2.742857142857143
2022-02-02,2.742857142857143
2022-02-03,3.0857142857142854
2022-02-04,2.742857142857143
2022-02-05,3.0857142857142854
2022-02-06,3.4285714285714284
2022-02-07,2.4
2022-02-08,3.0857142857142854
2022-02-09,2.742857142857143
2022-02-10,2.742857142857143
2022-02-11,2.742857142857143
2022-02-12,2.057142857142857
2022-02-13,2.742857142857143
2022-02-14,2.057142857142857
2022-02-15,2.742857142857143
2022-02-16,2.742857142857143
2022-02-17,2.742857142857143
2022-02-18,2.742857142857143
2022-02-19,3.0857142857142854
2022-02-20,3.0857142857142854
2022-02-21,3.0857142857142854
2022-02-22,3.0857142857142854
2022-02-23,3.4285714285714284
2022-02-24,2.742857142857143
2022-02-25,3.4285714285714284
2022-02-26,3.4285714285714284
2022-02-27,2.742857142857143
2022-02-28,3.771428571428571
2022-03-01,3.0857142857142854
2022-03-02,3.4285714285714284
2022-03-03,3.4285714285714284
2022-03-04,4.114285714285714
2022-03-05,3.4285714285714284
2022-03-06,3.0857142857142854
2022-03-07,4.457142857142857
2022-03-08,3.771428571428571
2022-03-09,3.771428571428571
2022-03-10,4.457142857142857
2022-03-11,3.4285714285714284
2022-03-12,3.4285714285714284
2022-03-13,2.742857142857143
2022-03-14,3.0857142857142854
2022-03-15,3.4285714285714284
2022-03-16,3.4285714285714284
2022-03-17,4.457142857142857
2022-03-18,4.457142857142857
2022-03-19,3.4285714285714284
2022-03-20,2.742857142857143
2022-03-21,4.114285714285714
2022-03-22,3.4285714285714284
2022-03-23,3.4285714285714284
2022-03-24,3.771428571428571
2022-03-25,3.4285714285714284
2022-03-26,3.0857142857142854
2022-03-27,3.4285714285714284
2022-03-28,4.457142857142857
2022-03-29,5.485714285714286
2022-03-30,6.857142857142857
2022-03-31,11.314285714285711
2022-04-01,17.82857142857143
2022-04-02,21.942857142857143
2022-04-03,9.94285714285714
2022-04-04,6.171428571428571
2022-04-05,5.485714285714286
2022-04-06,4.8
