Date,daging sapi
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,6.365139348134153
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,0.0
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-12,0.0
2022-02-13,0.0
2022-02-14,0.0
2022-02-15,0.0
2022-02-16,0.0
2022-02-17,0.0
2022-02-18,5.273972602739726
2022-02-19,0.0
2022-02-20,0.0
2022-02-21,0.0
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,4.910250354274918
2022-02-25,4.728389230042513
2022-02-26,0.0
2022-02-27,0.0
2022-02-28,0.0
2022-03-01,0.0
2022-03-02,5.45583372697213
2022-03-03,0.0
2022-03-04,5.092111478507322
2022-03-05,0.0
2022-03-06,0.0
2022-03-07,0.0
2022-03-08,4.182805857345301
2022-03-09,0.0
2022-03-10,0.0
2022-03-11,4.546528105810109
2022-03-12,5.637694851204536
2022-03-13,5.092111478507322
2022-03-14,6.910722720831366
2022-03-15,0.0
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-19,0.0
2022-03-20,0.0
2022-03-21,0.0
2022-03-22,5.45583372697213
2022-03-23,4.546528105810109
2022-03-24,10.00236183278224
2022-03-25,5.273972602739726
2022-03-26,6.183278223901748
2022-03-27,0.0
2022-03-28,0.0
2022-03-29,4.000944733112896
2022-03-30,5.273972602739726
2022-03-31,8.365611714690601
2022-04-01,10.547945205479452
2022-04-02,12.002834199338688
2022-04-03,0.0
2022-04-04,4.546528105810109
2022-04-05,6.547000472366557
2022-04-06,0.0
2022-04-07,4.728389230042513
2022-04-08,0.0
2022-04-09,7.274444969296173
2022-04-10,0.0
2022-04-11,0.0
2022-04-12,5.45583372697213
2022-04-13,0.0
2022-04-14,4.364666981577704
2022-04-15,0.0
2022-04-16,0.0
2022-04-17,0.0
2022-04-18,5.819555975436939
2022-04-19,0.0
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,6.001417099669344
2022-04-24,4.728389230042513
2022-04-25,6.547000472366557
2022-04-26,5.273972602739726
2022-04-27,4.728389230042513
2022-04-28,0.0
2022-04-29,10.547945205479452
2022-04-30,10.91166745394426
2022-05-01,18.186112423240434
2022-05-02,7.456306093528578
2022-05-03,7.274444969296173
2022-05-04,0.0
2022-05-05,6.7288615965989615
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,4.182805857345301
2022-05-12,6.910722720831366
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,5.45583372697213
2022-05-21,6.365139348134153
2022-05-22,0.0
2022-05-23,4.728389230042513
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,5.819555975436939
2022-06-05,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,5.637694851204536
2022-06-11,0.0
2022-06-12,6.365139348134153
2022-06-13,5.092111478507322
2022-06-14,5.45583372697213
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,9.820500708549837
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,5.273972602739726
2022-06-28,7.274444969296173
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,5.47945205479452
2022-07-08,0.0
2022-07-09,13.6986301369863
2022-07-10,91.324200913242
2022-07-11,72.14611872146118
2022-07-12,54.7945205479452
2022-07-13,36.529680365296805
2022-07-14,29.22374429223744
2022-07-15,19.17808219178082
2022-07-16,21.91780821917808
2022-07-17,18.264840182648403
2022-07-18,12.785388127853883
2022-07-19,11.87214611872146
2022-07-20,10.95890410958904
2022-07-21,9.1324200913242
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,10.04566210045662
2022-07-25,10.04566210045662
2022-07-26,0.0
2022-07-27,9.1324200913242
2022-07-28,5.47945205479452
2022-07-29,0.0
2022-07-30,6.392694063926942
2022-07-31,6.392694063926942
2022-08-01,0.0
2022-08-02,5.47945205479452
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,6.392694063926942
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,7.305936073059359
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,4.566210045662101
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,4.566210045662101
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,6.392694063926942
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,0.0
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,5.47945205479452
2022-11-17,0.0
2022-11-18,0.0
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,0.0
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,5.47945205479452
2022-11-28,0.0
2022-11-29,5.47945205479452
2022-11-30,0.0
2022-12-01,0.0
2022-12-02,0.0
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,0.0
2022-12-06,5.47945205479452
2022-12-07,5.47945205479452
2022-12-08,4.566210045662101
2022-12-09,0.0
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,5.47945205479452
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,4.566210045662101
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,6.392694063926942
2022-12-29,0.0
2022-12-30,6.392694063926942
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,9.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,8.0
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,6.0
2023-01-20,0.0
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,0.0
2023-01-25,0.0
2023-01-26,0.0
2023-01-27,0.0
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,0.0
2023-01-31,0.0
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.0
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,0.0
2023-02-09,0.0
2023-02-10,0.0
2023-02-11,0.0
2023-02-12,0.0
2023-02-13,0.0
2023-02-14,0.0
2023-02-15,0.0
2023-02-16,6.0
2023-02-17,0.0
2023-02-18,0.0
2023-02-19,0.0
2023-02-20,0.0
2023-02-21,0.0
2023-02-22,0.0
2023-02-23,0.0
2023-02-24,0.0
2023-02-25,8.0
2023-02-26,0.0
2023-02-27,0.0
2023-02-28,0.0
2023-03-01,6.0
2023-03-02,0.0
2023-03-03,0.0
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,6.0
2023-03-07,0.0
2023-03-08,0.0
2023-03-09,0.0
2023-03-10,0.0
2023-03-11,0.0
2023-03-12,0.0
2023-03-13,6.999999999999999
2023-03-14,0.0
2023-03-15,0.0
2023-03-16,10.999999999999998
2023-03-17,6.0
2023-03-18,8.0
2023-03-19,0.0
2023-03-20,9.0
2023-03-21,6.999999999999999
2023-03-22,16.0
2023-03-23,0.0
2023-03-24,0.0
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,6.999999999999999
2023-03-28,6.0
2023-03-29,6.0
2023-03-30,0.0
2023-03-31,10.999999999999998
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,0.0
2023-04-04,0.0
2023-04-05,5.0
2023-04-06,0.0
2023-04-07,0.0
2023-04-08,6.999999999999999
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,6.0
2023-04-12,0.0
2023-04-13,6.999999999999999
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,6.0
2023-04-17,6.0
2023-04-18,0.0
2023-04-19,6.999999999999999
2023-04-20,9.0
2023-04-21,13.000000000000002
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,6.999999999999999
2023-04-27,0.0
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,5.0
2023-05-04,0.0
2023-05-05,6.0
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,0.0
2023-05-09,5.0
2023-05-10,9.0
2023-05-11,0.0
2023-05-12,5.0
2023-05-13,5.0
2023-05-14,0.0
2023-05-15,5.0
2023-05-16,5.0
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,0.0
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.0
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,6.999999999999999
2023-05-28,6.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,0.0
2023-06-06,6.0
2023-06-07,0.0
2023-06-08,6.999999999999999
2023-06-09,6.0
2023-06-10,0.0
2023-06-11,6.0
2023-06-12,0.0
2023-06-13,6.999999999999999
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,5.0
2023-06-27,13.000000000000002
2023-06-28,19.0
2023-06-29,100.0
2023-06-30,85.0
2023-07-01,50.0
2023-07-02,34.0
2023-07-03,26.000000000000004
2023-07-04,9.202133221792325
2023-07-05,9.1101118895744
2023-07-06,8.834047892920632
2023-07-07,6.165429258600858
2023-07-08,5.981386594165011
2023-07-09,6.901599916344242
2023-07-10,6.625535919690474
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,5.429258600857471
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,4.048938617588624
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,4.877130607549932
2023-07-24,3.7728746209348527
2023-07-25,0.0
2023-07-26,4.6010666108961615
2023-07-27,4.140959949806546
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,3.5888319564990065
2023-09-26,3.7728746209348527
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,3.864895953152776
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,3.9569172853707
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,3.5888319564990065
2023-10-20,0.0
2023-10-21,4.417023946460316
2023-10-22,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,0.0
2023-10-26,0.0
2023-10-27,0.0
2023-10-28,0.0
2023-10-29,0.0
2023-10-30,0.0
2023-10-31,0.0
2023-11-01,3.496810624281084
2023-11-02,0.0
2023-11-03,0.0
2023-11-04,0.0
2023-11-05,0.0
2023-11-06,0.0
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,0.0
2023-11-10,0.0
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,0.0
2023-11-14,0.0
2023-11-15,0.0
2023-11-16,0.0
2023-11-17,3.7728746209348527
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,0.0
2023-11-21,0.0
2023-11-22,0.0
2023-11-23,0.0
2023-11-24,0.0
2023-11-25,0.0
2023-11-26,0.0
2023-11-27,0.0
2023-11-28,0.0
2023-11-29,0.0
2023-11-30,0.0
2023-12-01,0.0
2023-12-02,0.0
2023-12-03,0.0
2023-12-04,4.877130607549932
2023-12-05,0.0
2023-12-06,0.0
2023-12-07,4.417023946460316
2023-12-08,0.0
2023-12-09,0.0
2023-12-10,0.0
2023-12-11,4.969151939767856
2023-12-12,3.7728746209348527
2023-12-13,0.0
2023-12-14,0.0
2023-12-15,0.0
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,0.0
2023-12-22,0.0
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,6.441493255254627
2023-12-26,0.0
2023-12-27,5.521279933075395
2023-12-28,0.0
2023-12-29,0.0
2023-12-30,0.0
2023-12-31,0.0
2024-01-01,0.0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-05,0.0
2024-01-06,0.0
2024-01-07,0.0
2024-01-08,0.0
2024-01-09,0.0
2024-01-10,0.0
2024-01-11,0.0
2024-01-12,0.0
2024-01-13,0.0
2024-01-14,0.0
2024-01-15,0.0
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,0.0
2024-01-19,0.0
2024-01-20,0.0
2024-01-21,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.0
2024-01-25,0.0
2024-01-26,0.0
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,4.892028158295282
2024-01-30,0.0
2024-01-31,0.0
