Date,daging sapi
2022-01-01,3.209025184714388
2022-01-02,2.5672201477715104
2022-01-03,2.353285135457218
2022-01-04,2.5672201477715104
2022-01-05,1.71148009851434
2022-01-06,1.604512592357194
2022-01-07,2.5672201477715104
2022-01-08,3.315992690871534
2022-01-09,2.995090172400096
2022-01-10,2.353285135457218
2022-01-11,2.353285135457218
2022-01-12,3.102057678557242
2022-01-13,2.139350123142925
2022-01-14,1.604512592357194
2022-01-15,2.353285135457218
2022-01-16,2.460252641614364
2022-01-17,2.139350123142925
2022-01-18,3.957797727814412
2022-01-19,3.209025184714388
2022-01-20,3.209025184714388
2022-01-21,2.139350123142925
2022-01-22,2.6741876539286564
2022-01-23,1.8184476046714868
2022-01-24,2.5672201477715104
2022-01-25,2.781155160085803
2022-01-26,2.5672201477715104
2022-01-27,1.4975450862000477
2022-01-28,3.102057678557242
2022-01-29,1.9254151108286328
2022-01-30,2.139350123142925
2022-01-31,2.995090172400096
2022-02-01,2.460252641614364
2022-02-02,2.139350123142925
2022-02-03,2.353285135457218
2022-02-04,1.604512592357194
2022-02-05,2.139350123142925
2022-02-06,1.4975450862000477
2022-02-07,2.353285135457218
2022-02-08,2.995090172400096
2022-02-09,3.850830221657265
2022-02-10,1.604512592357194
2022-02-11,2.995090172400096
2022-02-12,2.6741876539286564
2022-02-13,1.604512592357194
2022-02-14,2.032382616985779
2022-02-15,3.102057678557242
2022-02-16,2.2463176293000715
2022-02-17,3.6368952093429736
2022-02-18,3.5299277031858263
2022-02-19,1.9254151108286328
2022-02-20,2.460252641614364
2022-02-21,3.102057678557242
2022-02-22,2.353285135457218
2022-02-23,3.315992690871534
2022-02-24,2.781155160085803
2022-02-25,2.8881226662429493
2022-02-26,3.4229601970286803
2022-02-27,2.139350123142925
2022-02-28,2.8881226662429493
2022-03-01,2.5672201477715104
2022-03-02,2.8881226662429493
2022-03-03,3.4229601970286803
2022-03-04,2.8881226662429493
2022-03-05,3.102057678557242
2022-03-06,1.9254151108286328
2022-03-07,3.4229601970286803
2022-03-08,3.6368952093429736
2022-03-09,3.4229601970286803
2022-03-10,2.8881226662429493
2022-03-11,2.5672201477715104
2022-03-12,3.743862715500119
2022-03-13,2.2463176293000715
2022-03-14,3.743862715500119
2022-03-15,2.781155160085803
2022-03-16,2.995090172400096
2022-03-17,4.1717327401287045
2022-03-18,3.209025184714388
2022-03-19,3.957797727814412
2022-03-20,1.9254151108286328
2022-03-21,3.4229601970286803
2022-03-22,3.209025184714388
2022-03-23,3.209025184714388
2022-03-24,3.4229601970286803
2022-03-25,3.102057678557242
2022-03-26,4.064765233971558
2022-03-27,2.5672201477715104
2022-03-28,2.8881226662429493
2022-03-29,2.460252641614364
2022-03-30,2.8881226662429493
2022-03-31,3.315992690871534
2022-04-01,2.781155160085803
2022-04-02,3.850830221657265
2022-04-03,4.1717327401287045
2022-04-04,4.1717327401287045
2022-04-05,3.957797727814412
2022-04-06,3.743862715500119
2022-04-07,3.209025184714388
2022-04-08,3.315992690871534
2022-04-09,3.5299277031858263
2022-04-10,3.743862715500119
2022-04-11,3.5299277031858263
2022-04-12,2.8881226662429493
2022-04-13,2.6741876539286564
2022-04-14,2.995090172400096
2022-04-15,3.102057678557242
2022-04-16,3.6368952093429736
2022-04-17,2.6741876539286564
2022-04-18,3.957797727814412
2022-04-19,3.315992690871534
2022-04-20,3.6368952093429736
2022-04-21,4.492635258600143
2022-04-22,4.1717327401287045
2022-04-23,3.957797727814412
2022-04-24,3.5299277031858263
2022-04-25,5.241407801700166
2022-04-26,4.064765233971558
2022-04-27,5.027472789385874
2022-04-28,4.27870024628585
2022-04-29,6.311082863271629
2022-04-30,8.343465480257409
2022-05-01,10.696750615714626
2022-05-02,3.6368952093429736
2022-05-03,3.315992690871534
2022-05-04,2.460252641614364
2022-05-05,2.781155160085803
2022-05-06,2.995090172400096
2022-05-07,2.5672201477715104
2022-05-08,2.139350123142925
2022-05-09,1.8184476046714868
2022-05-10,3.4229601970286803
2022-05-11,2.8881226662429493
2022-05-12,2.460252641614364
2022-05-13,2.5672201477715104
2022-05-14,1.9254151108286328
2022-05-15,2.353285135457218
2022-05-16,3.4229601970286803
2022-05-17,3.315992690871534
2022-05-18,2.6741876539286564
2022-05-19,2.995090172400096
2022-05-20,2.8881226662429493
2022-05-21,3.5299277031858263
2022-05-22,2.139350123142925
2022-05-23,3.209025184714388
2022-05-24,2.8881226662429493
2022-05-25,2.2463176293000715
2022-05-26,2.781155160085803
2022-05-27,1.604512592357194
2022-05-28,2.139350123142925
2022-05-29,1.4975450862000477
2022-05-30,1.8184476046714868
2022-05-31,2.353285135457218
2022-06-01,1.9254151108286328
2022-06-02,2.139350123142925
2022-06-03,2.032382616985779
2022-06-04,2.6741876539286564
2022-06-05,2.781155160085803
2022-06-06,2.5672201477715104
2022-06-07,2.8881226662429493
2022-06-08,2.460252641614364
2022-06-09,2.460252641614364
2022-06-10,2.6741876539286564
2022-06-11,2.2463176293000715
2022-06-12,2.032382616985779
2022-06-13,2.460252641614364
2022-06-14,2.6741876539286564
2022-06-15,2.781155160085803
2022-06-16,1.9254151108286328
2022-06-17,2.6741876539286564
2022-06-18,2.139350123142925
2022-06-19,2.2463176293000715
2022-06-20,2.032382616985779
2022-06-21,1.9254151108286328
2022-06-22,1.9254151108286328
2022-06-23,2.139350123142925
2022-06-24,1.8184476046714868
2022-06-25,1.4975450862000477
2022-06-26,2.781155160085803
2022-06-27,1.71148009851434
2022-06-28,1.9254151108286328
2022-06-29,2.032382616985779
2022-06-30,1.8184476046714868
2022-07-01,2.460252641614364
2022-07-02,1.8184476046714868
2022-07-03,2.4973941368078174
2022-07-04,2.4973941368078174
2022-07-05,3.32985884907709
2022-07-06,2.4973941368078174
2022-07-07,3.32985884907709
2022-07-08,4.162323561346363
2022-07-09,15.81682953311618
2022-07-10,83.24647122692726
2022-07-11,49.11541802388709
2022-07-12,30.801194353963087
2022-07-13,22.47654723127036
2022-07-14,17.481758957654726
2022-07-15,14.151900108577635
2022-07-16,13.31943539630836
2022-07-17,11.654505971769815
2022-07-18,9.157111834962
2022-07-19,7.492182410423453
2022-07-20,6.65971769815418
2022-07-21,5.827252985884908
2022-07-22,7.492182410423453
2022-07-23,6.65971769815418
2022-07-24,5.827252985884908
2022-07-25,4.994788273615635
2022-07-26,4.994788273615635
2022-07-27,4.994788273615635
2022-07-28,4.162323561346363
2022-07-29,4.162323561346363
2022-07-30,4.994788273615635
2022-07-31,4.162323561346363
2022-08-01,3.32985884907709
2022-08-02,3.32985884907709
2022-08-03,2.4973941368078174
2022-08-04,3.32985884907709
2022-08-05,2.4973941368078174
2022-08-06,3.32985884907709
2022-08-07,2.4973941368078174
2022-08-08,3.32985884907709
2022-08-09,2.4973941368078174
2022-08-10,2.4973941368078174
2022-08-11,3.32985884907709
2022-08-12,3.32985884907709
2022-08-13,2.4973941368078174
2022-08-14,2.4973941368078174
2022-08-15,3.32985884907709
2022-08-16,2.4973941368078174
2022-08-17,2.4973941368078174
2022-08-18,2.4973941368078174
2022-08-19,2.4973941368078174
2022-08-20,2.4973941368078174
2022-08-21,2.4973941368078174
2022-08-22,2.4973941368078174
2022-08-23,1.664929424538545
2022-08-24,1.664929424538545
2022-08-25,3.32985884907709
2022-08-26,1.664929424538545
2022-08-27,1.664929424538545
2022-08-28,1.664929424538545
2022-08-29,2.4973941368078174
2022-08-30,1.664929424538545
2022-08-31,2.4973941368078174
2022-09-01,2.4973941368078174
2022-09-02,2.4973941368078174
2022-09-03,2.4973941368078174
2022-09-04,2.4973941368078174
2022-09-05,2.4973941368078174
2022-09-06,2.4973941368078174
2022-09-07,2.4973941368078174
2022-09-08,2.4973941368078174
2022-09-09,1.664929424538545
2022-09-10,1.664929424538545
2022-09-11,1.664929424538545
2022-09-12,2.4973941368078174
2022-09-13,2.4973941368078174
2022-09-14,2.4973941368078174
2022-09-15,1.664929424538545
2022-09-16,1.664929424538545
2022-09-17,1.664929424538545
2022-09-18,2.4973941368078174
2022-09-19,2.4973941368078174
2022-09-20,1.664929424538545
2022-09-21,1.664929424538545
2022-09-22,2.4973941368078174
2022-09-23,1.664929424538545
2022-09-24,1.664929424538545
2022-09-25,2.4973941368078174
2022-09-26,2.4973941368078174
2022-09-27,2.4973941368078174
2022-09-28,3.32985884907709
2022-09-29,3.32985884907709
2022-09-30,2.4973941368078174
2022-10-01,1.664929424538545
2022-10-02,1.664929424538545
2022-10-03,1.664929424538545
