Date,daging sapi
2022-01-01,0.0
2022-01-02,4.026315789473684
2022-01-03,0.0
2022-01-04,3.5526315789473686
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,3.789473684210526
2022-01-08,4.736842105263158
2022-01-09,3.5526315789473686
2022-01-10,3.3157894736842106
2022-01-11,4.026315789473684
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,4.736842105263158
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,3.789473684210526
2022-01-23,3.5526315789473686
2022-01-24,4.5
2022-01-25,3.5526315789473686
2022-01-26,3.789473684210526
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,3.789473684210526
2022-01-30,0.0
2022-01-31,3.789473684210526
2022-02-01,5.210526315789474
2022-02-02,2.8421052631578947
2022-02-03,0.0
2022-02-04,0.0
2022-02-05,3.789473684210526
2022-02-06,0.0
2022-02-07,3.0789473684210527
2022-02-08,4.736842105263158
2022-02-09,4.5
2022-02-10,4.5
2022-02-11,4.026315789473684
2022-02-12,0.0
2022-02-13,4.026315789473684
2022-02-14,3.0789473684210527
2022-02-15,4.736842105263158
2022-02-16,2.8421052631578947
2022-02-17,4.2631578947368425
2022-02-18,3.0789473684210527
2022-02-19,3.0789473684210527
2022-02-20,2.605263157894737
2022-02-21,4.736842105263158
2022-02-22,3.3157894736842106
2022-02-23,0.0
2022-02-24,4.026315789473684
2022-02-25,3.5526315789473686
2022-02-26,4.026315789473684
2022-02-27,3.0789473684210527
2022-02-28,4.2631578947368425
2022-03-01,5.210526315789474
2022-03-02,2.605263157894737
2022-03-03,4.2631578947368425
2022-03-04,4.736842105263158
2022-03-05,3.0789473684210527
2022-03-06,3.789473684210526
2022-03-07,4.5
2022-03-08,3.0789473684210527
2022-03-09,0.0
2022-03-10,4.2631578947368425
2022-03-11,5.210526315789474
2022-03-12,5.921052631578947
2022-03-13,4.5
2022-03-14,5.210526315789474
2022-03-15,2.8421052631578947
2022-03-16,4.2631578947368425
2022-03-17,4.2631578947368425
2022-03-18,5.447368421052633
2022-03-19,3.789473684210526
2022-03-20,2.605263157894737
2022-03-21,3.0789473684210527
2022-03-22,2.368421052631579
2022-03-23,2.605263157894737
2022-03-24,4.2631578947368425
2022-03-25,4.736842105263158
2022-03-26,3.3157894736842106
2022-03-27,5.447368421052633
2022-03-28,5.210526315789474
2022-03-29,4.026315789473684
2022-03-30,6.868421052631579
2022-03-31,6.868421052631579
2022-04-01,10.18421052631579
2022-04-02,16.81578947368421
2022-04-03,8.052631578947368
2022-04-04,5.684210526315789
2022-04-05,4.973684210526316
2022-04-06,5.210526315789474
2022-04-07,6.157894736842105
2022-04-08,5.684210526315789
2022-04-09,7.105263157894737
2022-04-10,4.2631578947368425
2022-04-11,4.2631578947368425
2022-04-12,4.5
2022-04-13,3.5526315789473686
2022-04-14,6.631578947368421
2022-04-15,4.5
2022-04-16,4.736842105263158
2022-04-17,6.868421052631579
2022-04-18,4.5
2022-04-19,6.868421052631579
2022-04-20,4.973684210526316
2022-04-21,4.973684210526316
2022-04-22,6.157894736842105
2022-04-23,5.210526315789474
2022-04-24,5.447368421052633
2022-04-25,7.105263157894737
2022-04-26,7.342105263157895
2022-04-27,6.394736842105263
2022-04-28,8.052631578947368
2022-04-29,10.18421052631579
2022-04-30,23.684210526315788
2022-05-01,23.21052631578948
2022-05-02,5.684210526315789
2022-05-03,3.3157894736842106
2022-05-04,3.789473684210526
2022-05-05,4.026315789473684
2022-05-06,4.026315789473684
2022-05-07,3.3157894736842106
2022-05-08,4.2631578947368425
2022-05-09,3.3157894736842106
2022-05-10,2.605263157894737
2022-05-11,3.789473684210526
2022-05-12,3.789473684210526
2022-05-13,4.5
2022-05-14,3.0789473684210527
2022-05-15,5.684210526315789
2022-05-16,3.789473684210526
2022-05-17,4.973684210526316
2022-05-18,3.0789473684210527
2022-05-19,3.789473684210526
2022-05-20,2.368421052631579
2022-05-21,5.210526315789474
2022-05-22,4.026315789473684
2022-05-23,4.736842105263158
2022-05-24,3.0789473684210527
2022-05-25,0.0
2022-05-26,4.026315789473684
2022-05-27,3.5526315789473686
2022-05-28,2.131578947368421
2022-05-29,3.5526315789473686
2022-05-30,3.3157894736842106
2022-05-31,3.3157894736842106
2022-06-01,2.8421052631578947
2022-06-02,2.131578947368421
2022-06-03,3.0789473684210527
2022-06-04,4.2631578947368425
2022-06-05,4.2631578947368425
2022-06-06,2.8421052631578947
2022-06-07,2.8421052631578947
2022-06-08,3.5526315789473686
2022-06-09,3.5526315789473686
2022-06-10,0.0
2022-06-11,3.3157894736842106
2022-06-12,0.0
2022-06-13,4.5
2022-06-14,2.131578947368421
2022-06-15,3.3157894736842106
2022-06-16,2.368421052631579
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,2.605263157894737
2022-06-20,2.368421052631579
2022-06-21,2.8421052631578947
2022-06-22,0.0
2022-06-23,3.0789473684210527
2022-06-24,0.0
2022-06-25,2.605263157894737
2022-06-26,2.8421052631578947
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,2.131578947368421
2022-06-30,3.3157894736842106
2022-07-01,2.8421052631578947
2022-07-02,0.0
2022-07-03,3.578947368421052
2022-07-04,2.6842105263157894
2022-07-05,2.6842105263157894
2022-07-06,3.578947368421052
2022-07-07,3.578947368421052
2022-07-08,7.157894736842104
2022-07-09,20.57894736842105
2022-07-10,89.4736842105263
2022-07-11,63.52631578947367
2022-07-12,43.84210526315789
2022-07-13,24.157894736842103
2022-07-14,20.57894736842105
2022-07-15,19.684210526315788
2022-07-16,21.473684210526315
2022-07-17,12.526315789473683
2022-07-18,14.315789473684209
2022-07-19,9.842105263157894
2022-07-20,8.94736842105263
2022-07-21,7.157894736842104
2022-07-22,6.263157894736842
2022-07-23,8.052631578947368
2022-07-24,8.052631578947368
2022-07-25,5.368421052631579
2022-07-26,5.368421052631579
2022-07-27,3.578947368421052
2022-07-28,5.368421052631579
2022-07-29,2.6842105263157894
