Date,beras
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,37.68788312617947
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,28.37177718487668
2022-01-21,36.41750504327455
2022-01-22,34.72366759940131
2022-01-23,0.0
2022-01-24,22.01988677035205
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,0.0
2022-02-08,27.52485846294006
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-12,0.0
2022-02-13,23.713724214225284
2022-02-14,0.0
2022-02-15,0.0
2022-02-16,21.17296804841543
2022-02-17,0.0
2022-02-18,27.52485846294006
2022-02-19,0.0
2022-02-20,0.0
2022-02-21,0.0
2022-02-22,22.44334613132036
2022-02-23,42.34593609683086
2022-02-24,16.09145571679573
2022-02-25,18.208752521637276
2022-02-26,0.0
2022-02-27,0.0
2022-02-28,0.0
2022-03-01,27.10139910197175
2022-03-02,21.59642740938374
2022-03-03,26.67793974100344
2022-03-04,0.0
2022-03-05,27.10139910197175
2022-03-06,0.0
2022-03-07,28.37177718487668
2022-03-08,0.0
2022-03-09,24.5606429361619
2022-03-10,24.984102297130207
2022-03-11,29.642155267781604
2022-03-12,0.0
2022-03-13,0.0
2022-03-14,19.4791306045422
2022-03-15,0.0
2022-03-16,40.652098652957626
2022-03-17,20.326049326478813
2022-03-18,34.72366759940131
2022-03-19,23.713724214225284
2022-03-20,0.0
2022-03-21,20.326049326478813
2022-03-22,22.866805492288663
2022-03-23,21.59642740938374
2022-03-24,0.0
2022-03-25,26.67793974100344
2022-03-26,0.0
2022-03-27,0.0
2022-03-28,0.0
2022-03-29,19.05567124357389
2022-03-30,0.0
2022-03-31,22.44334613132036
2022-04-01,18.63221188260558
2022-04-02,0.0
2022-04-03,21.17296804841543
2022-04-04,0.0
2022-04-05,24.137183575193596
2022-04-06,15.66799635582742
2022-04-07,0.0
2022-04-08,0.0
2022-04-09,19.4791306045422
2022-04-10,0.0
2022-04-11,21.17296804841543
2022-04-12,22.44334613132036
2022-04-13,0.0
2022-04-14,0.0
2022-04-15,0.0
2022-04-16,0.0
2022-04-17,0.0
2022-04-18,0.0
2022-04-19,0.0
2022-04-20,20.74950868744712
2022-04-21,0.0
2022-04-22,23.713724214225284
2022-04-23,26.254480380035133
2022-04-24,27.10139910197175
2022-04-25,21.17296804841543
2022-04-26,23.29026485325697
2022-04-27,0.0
2022-04-28,25.831021019066824
2022-04-29,0.0
2022-04-30,0.0
2022-05-01,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,19.05567124357389
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,27.10139910197175
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,33.87674887746469
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,22.01988677035205
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,0.0
2022-06-07,20.74950868744712
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,35.99404568230624
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,100.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,41.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,83.0
2022-08-03,0.0
2022-08-04,53.99999999999999
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,41.99999999999999
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,55.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,62.99999999999999
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,61.0
2022-09-18,48.99999999999999
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,38.99999999999999
2022-09-22,0.0
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,44.0
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,48.99999999999999
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,41.99999999999999
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,38.99999999999999
2022-10-11,41.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,37.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,50.0
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,41.0
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,0.0
2022-11-08,48.99999999999999
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,37.0
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,0.0
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,0.0
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,0.0
2022-11-29,35.0
2022-11-30,31.0
2022-12-01,35.0
2022-12-02,29.0
2022-12-03,35.99999999999999
2022-12-04,0.0
2022-12-05,0.0
2022-12-06,0.0
2022-12-07,0.0
2022-12-08,48.99999999999999
2022-12-09,0.0
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,41.99999999999999
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,35.112942155638784
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,0.0
2023-01-20,0.0
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,22.25468164794007
2023-01-25,23.738327091136075
2023-01-26,0.0
2023-01-27,26.21106949646276
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,0.0
2023-01-31,40.05842696629213
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.0
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,22.25468164794007
2023-02-09,0.0
2023-02-10,31.65110278818144
2023-02-11,26.21106949646276
2023-02-12,0.0
2023-02-13,0.0
2023-02-14,0.0
2023-02-15,21.2655846858094
2023-02-16,0.0
2023-02-17,34.61839367457344
2023-02-18,26.705617977528085
2023-02-19,31.65110278818144
2023-02-20,23.24377861007074
2023-02-21,21.760133166874738
2023-02-22,25.221972534332075
2023-02-23,23.738327091136075
2023-02-24,23.24377861007074
2023-02-25,0.0
2023-02-26,36.59658759883479
2023-02-27,27.694714939658752
2023-02-28,33.13474823137744
2023-03-01,49.4548481065335
2023-03-02,24.23287557220141
2023-03-03,30.16745734498543
2023-03-04,30.66200582605077
2023-03-05,41.542072409488135
2023-03-06,25.71652101539741
2023-03-07,26.21106949646276
2023-03-08,0.0
2023-03-09,30.16745734498543
2023-03-10,38.080233042030784
2023-03-11,22.749230129005404
2023-03-12,29.672908863920096
2023-03-13,20.27648772367873
2023-03-14,0.0
2023-03-15,20.771036204744068
2023-03-16,0.0
2023-03-17,24.23287557220141
2023-03-18,25.221972534332075
2023-03-19,33.62929671244277
2023-03-20,24.72742405326675
2023-03-21,24.23287557220141
2023-03-22,0.0
2023-03-23,0.0
2023-03-24,30.16745734498543
2023-03-25,27.694714939658752
2023-03-26,0.0
2023-03-27,37.585684560965454
2023-03-28,0.0
2023-03-29,42.036620890553465
2023-03-30,34.12384519350811
2023-03-31,0.0
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,25.71652101539741
2023-04-04,0.0
2023-04-05,27.694714939658752
2023-04-06,34.61839367457344
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,23.24377861007074
2023-04-12,39.06933000416146
2023-04-13,41.0475239284228
2023-04-14,46.48755722014148
2023-04-15,24.23287557220141
2023-04-16,0.0
2023-04-17,26.705617977528085
2023-04-18,23.24377861007074
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,23.738327091136075
2023-05-03,0.0
2023-05-04,24.72742405326675
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,0.0
2023-05-09,31.1565543071161
2023-05-10,20.27648772367873
2023-05-11,24.72742405326675
2023-05-12,0.0
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,0.0
2023-05-16,22.25468164794007
2023-05-17,26.21106949646276
2023-05-18,0.0
2023-05-19,22.749230129005404
2023-05-20,0.0
2023-05-21,26.705617977528085
2023-05-22,0.0
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,27.694714939658752
2023-06-02,23.24377861007074
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,19.7819392426134
2023-06-08,0.0
2023-06-09,21.760133166874738
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,25.221972534332075
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,47.55483870967741
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,28.219354838709677
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,29.264516129032256
2023-09-07,25.08387096774193
2023-09-08,28.219354838709677
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,26.129032258064512
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,29.264516129032256
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,43.89677419354838
2023-09-22,0.0
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,27.17419354838709
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-09-30,0.0
2023-10-01,37.6258064516129
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,31.354838709677416
2023-10-06,0.0
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,52.25806451612903
2023-10-13,0.0
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,26.129032258064512
2023-10-19,0.0
2023-10-20,0.0
2023-10-21,0.0
2023-10-22,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,0.0
2023-10-26,32.92258064516129
2023-10-27,0.0
2023-10-28,0.0
2023-10-29,40.23870967741935
2023-10-30,43.37419354838711
2023-10-31,0.0
2023-11-01,0.0
2023-11-02,28.219354838709677
2023-11-03,0.0
2023-11-04,0.0
2023-11-05,0.0
2023-11-06,32.92258064516129
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,30.30967741935484
2023-11-10,0.0
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,0.0
2023-11-14,0.0
2023-11-15,27.17419354838709
2023-11-16,27.696774193548386
2023-11-17,0.0
2023-11-18,0.0
2023-11-19,50.16774193548386
2023-11-20,0.0
2023-11-21,0.0
2023-11-22,0.0
2023-11-23,32.92258064516129
2023-11-24,0.0
2023-11-25,0.0
2023-11-26,0.0
2023-11-27,0.0
2023-11-28,0.0
2023-11-29,0.0
2023-11-30,39.193548387096776
2023-12-01,29.787096774193547
2023-12-02,0.0
2023-12-03,0.0
2023-12-04,0.0
2023-12-05,35.01290322580645
2023-12-06,0.0
2023-12-07,0.0
2023-12-08,0.0
2023-12-09,31.354838709677416
2023-12-10,0.0
2023-12-11,0.0
2023-12-12,26.651612903225804
2023-12-13,0.0
2023-12-14,0.0
2023-12-15,0.0
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,0.0
2023-12-22,0.0
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,0.0
2023-12-30,0.0
2023-12-31,0.0
2024-01-01,0.0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-05,0.0
2024-01-06,0.0
2024-01-07,0.0
2024-01-08,0.0
2024-01-09,0.0
2024-01-10,37.5
2024-01-11,0.0
2024-01-12,0.0
2024-01-13,0.0
2024-01-14,0.0
2024-01-15,0.0
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,0.0
2024-01-19,0.0
2024-01-20,0.0
2024-01-21,0.0
2024-01-22,0.0
