Date,beras
2022-01-01,30.32155617308456
2022-01-02,34.11175069472013
2022-01-03,32.5956728860659
2022-01-04,32.5956728860659
2022-01-05,37.9019452163557
2022-01-06,35.62782850337435
2022-01-07,32.5956728860659
2022-01-08,32.5956728860659
2022-01-09,31.837633981738783
2022-01-10,33.353711790393014
2022-01-11,37.9019452163557
2022-01-12,35.62782850337435
2022-01-13,38.65998412068281
2022-01-14,37.14390631202858
2022-01-15,29.56351726875744
2022-01-16,33.353711790393014
2022-01-17,39.41802302500992
2022-01-18,38.65998412068281
2022-01-19,38.65998412068281
2022-01-20,37.14390631202858
2022-01-21,36.38586740770147
2022-01-22,37.9019452163557
2022-01-23,43.20821754664549
2022-01-24,49.27252878126241
2022-01-25,52.304684398570856
2022-01-26,47.75645097260818
2022-01-27,37.9019452163557
2022-01-28,40.17606192933703
2022-01-29,39.41802302500992
2022-01-30,37.9019452163557
2022-01-31,34.11175069472013
2022-02-01,42.45017864231838
2022-02-02,47.75645097260818
2022-02-03,46.24037316395395
2022-02-04,37.14390631202858
2022-02-05,33.353711790393014
2022-02-06,40.17606192933703
2022-02-07,45.48233425962684
2022-02-08,53.82076220722508
2022-02-09,55.33684001587932
2022-02-10,47.75645097260818
2022-02-11,42.45017864231838
2022-02-12,35.62782850337435
2022-02-13,47.75645097260818
2022-02-14,55.33684001587932
2022-02-15,57.61095672886066
2022-02-16,56.094878920206426
2022-02-17,47.75645097260818
2022-02-18,47.75645097260818
2022-02-19,39.41802302500992
2022-02-20,43.20821754664549
2022-02-21,56.85291782453354
2022-02-22,59.12703453751488
2022-02-23,48.51448987693529
2022-02-24,53.06272330289798
2022-02-25,55.33684001587932
2022-02-26,44.72429535529973
2022-02-27,43.966256450972615
2022-02-28,47.75645097260818
2022-03-01,57.61095672886066
2022-03-02,55.33684001587932
2022-03-03,51.54664549424375
2022-03-04,52.304684398570856
2022-03-05,41.69213973799126
2022-03-06,45.48233425962684
2022-03-07,62.91722905915047
2022-03-08,65.9493846764589
2022-03-09,55.33684001587932
2022-03-10,65.1913457721318
2022-03-11,59.885073441842
2022-03-12,40.93410083366416
2022-03-13,41.69213973799126
2022-03-14,57.61095672886066
2022-03-15,56.85291782453354
2022-03-16,51.54664549424375
2022-03-17,59.12703453751488
2022-03-18,55.33684001587932
2022-03-19,40.93410083366416
2022-03-20,43.20821754664549
2022-03-21,56.85291782453354
2022-03-22,56.094878920206426
2022-03-23,52.304684398570856
2022-03-24,52.304684398570856
2022-03-25,52.304684398570856
2022-03-26,43.20821754664549
2022-03-27,48.51448987693529
2022-03-28,56.85291782453354
2022-03-29,56.85291782453354
2022-03-30,51.54664549424375
2022-03-31,43.966256450972615
2022-04-01,42.45017864231838
2022-04-02,43.20821754664549
2022-04-03,49.27252878126241
2022-04-04,48.51448987693529
2022-04-05,48.51448987693529
2022-04-06,51.54664549424375
2022-04-07,52.304684398570856
2022-04-08,43.20821754664549
2022-04-09,45.48233425962684
2022-04-10,52.304684398570856
2022-04-11,46.99841206828107
2022-04-12,48.51448987693529
2022-04-13,50.03056768558952
2022-04-14,46.99841206828107
2022-04-15,45.48233425962684
2022-04-16,43.20821754664549
2022-04-17,48.51448987693529
2022-04-18,54.5788011115522
2022-04-19,52.304684398570856
2022-04-20,54.5788011115522
2022-04-21,54.5788011115522
2022-04-22,53.82076220722508
2022-04-23,51.54664549424375
2022-04-24,55.33684001587932
2022-04-25,59.12703453751488
2022-04-26,61.40115125049622
2022-04-27,58.36899563318777
2022-04-28,62.15919015482334
2022-04-29,71.2556570067487
2022-04-30,71.2556570067487
2022-05-01,75.8038904327114
2022-05-02,17.43489479952362
2022-05-03,18.19293370385073
2022-05-04,24.257244938467647
2022-05-05,25.773322747121878
2022-05-06,28.047439460103213
2022-05-07,26.53136165144899
2022-05-08,26.53136165144899
2022-05-09,32.5956728860659
2022-05-10,32.5956728860659
2022-05-11,36.38586740770147
2022-05-12,31.837633981738783
2022-05-13,31.07959507741167
2022-05-14,26.53136165144899
2022-05-15,30.32155617308456
2022-05-16,33.353711790393014
2022-05-17,36.38586740770147
2022-05-18,41.69213973799126
2022-05-19,40.17606192933703
2022-05-20,32.5956728860659
2022-05-21,37.9019452163557
2022-05-22,39.41802302500992
2022-05-23,41.69213973799126
2022-05-24,43.966256450972615
2022-05-25,37.9019452163557
2022-05-26,40.93410083366416
2022-05-27,35.62782850337435
2022-05-28,25.773322747121878
2022-05-29,37.14390631202858
2022-05-30,31.837633981738783
2022-05-31,34.11175069472013
2022-06-01,37.9019452163557
2022-06-02,42.45017864231838
2022-06-03,34.86978959904724
2022-06-04,31.837633981738783
2022-06-05,41.69213973799126
2022-06-06,47.75645097260818
2022-06-07,47.75645097260818
2022-06-08,46.24037316395395
2022-06-09,54.5788011115522
2022-06-10,50.78860658991663
2022-06-11,31.837633981738783
2022-06-12,32.5956728860659
2022-06-13,39.41802302500992
2022-06-14,39.41802302500992
2022-06-15,32.5956728860659
2022-06-16,34.86978959904724
2022-06-17,32.5956728860659
2022-06-18,31.07959507741167
2022-06-19,30.32155617308456
2022-06-20,31.07959507741167
2022-06-21,31.07959507741167
2022-06-22,32.5956728860659
2022-06-23,28.80547836443033
2022-06-24,31.837633981738783
2022-06-25,30.32155617308456
2022-06-26,28.80547836443033
2022-06-27,34.86978959904724
2022-06-28,31.837633981738783
2022-06-29,32.5956728860659
2022-06-30,32.5956728860659
2022-07-01,31.07959507741167
2022-07-02,31.837633981738783
2022-07-03,31.70633701883701
2022-07-04,29.976900454173183
2022-07-05,33.43577358350086
2022-07-06,28.247463889509344
2022-07-07,30.55337930906113
2022-07-08,28.82394274439729
2022-07-09,33.43577358350086
2022-07-10,27.09450617973345
2022-07-11,32.85929472861291
2022-07-12,27.6709850346214
2022-07-13,31.70633701883701
2022-07-14,29.976900454173183
2022-07-15,32.85929472861291
2022-07-16,33.43577358350086
2022-07-17,34.012252438388806
2022-07-18,35.1652101481647
2022-07-19,30.55337930906113
2022-07-20,39.20056213238032
2022-07-21,29.976900454173183
2022-07-22,32.282815873724964
2022-07-23,27.6709850346214
2022-07-24,29.976900454173183
2022-07-25,28.82394274439729
2022-07-26,36.89464671282853
2022-07-27,32.85929472861291
2022-07-28,35.1652101481647
2022-07-29,30.55337930906113
2022-07-30,33.43577358350086
2022-07-31,40.92999869704415
2022-08-01,42.082956406820045
2022-08-02,42.082956406820045
2022-08-03,40.3535198421562
2022-08-04,40.3535198421562
2022-08-05,35.1652101481647
2022-08-06,32.282815873724964
2022-08-07,34.588731293276744
2022-08-08,40.3535198421562
2022-08-09,35.74168900305264
2022-08-10,38.62408327749237
2022-08-11,36.89464671282853
2022-08-12,34.012252438388806
2022-08-13,33.43577358350086
2022-08-14,38.04760442260442
2022-08-15,46.11830839103565
2022-08-16,35.1652101481647
2022-08-17,32.85929472861291
2022-08-18,43.23591411659593
2022-08-19,36.89464671282853
2022-08-20,32.282815873724964
2022-08-21,34.012252438388806
2022-08-22,48.42422381058745
2022-08-23,36.89464671282853
2022-08-24,44.38887182637183
2022-08-25,41.50647755193209
2022-08-26,39.20056213238032
2022-08-27,34.012252438388806
2022-08-28,44.96535068125978
2022-08-29,45.54182953614772
2022-08-30,41.50647755193209
2022-08-31,43.23591411659593
2022-09-01,46.11830839103565
2022-09-02,36.89464671282853
2022-09-03,35.1652101481647
2022-09-04,38.04760442260442
2022-09-05,49.577181520363325
2022-09-06,39.20056213238032
2022-09-07,43.23591411659593
2022-09-08,42.659435261708
2022-09-09,39.20056213238032
2022-09-10,34.588731293276744
2022-09-11,34.012252438388806
2022-09-12,49.000702665475394
2022-09-13,40.3535198421562
2022-09-14,42.659435261708
2022-09-15,42.659435261708
2022-09-16,41.50647755193209
2022-09-17,39.20056213238032
2022-09-18,34.588731293276744
2022-09-19,43.81239297148388
2022-09-20,43.81239297148388
2022-09-21,46.11830839103565
2022-09-22,50.153660375251285
2022-09-23,41.50647755193209
2022-09-24,36.89464671282853
2022-09-25,42.082956406820045
2022-09-26,51.88309693991512
2022-09-27,46.11830839103565
2022-09-28,44.96535068125978
2022-09-29,46.11830839103565
2022-09-30,39.777040987268265
2022-10-01,36.89464671282853
2022-10-02,40.92999869704415
2022-10-03,42.082956406820045
2022-10-04,44.38887182637183
2022-10-05,42.082956406820045
2022-10-06,42.659435261708
2022-10-07,39.20056213238032
2022-10-08,32.282815873724964
2022-10-09,34.588731293276744
2022-10-10,44.38887182637183
2022-10-11,40.3535198421562
2022-10-12,40.92999869704415
2022-10-13,39.777040987268265
2022-10-14,40.3535198421562
2022-10-15,35.74168900305264
2022-10-16,43.81239297148388
2022-10-17,46.69478724592361
2022-10-18,42.082956406820045
2022-10-19,43.23591411659593
2022-10-20,43.81239297148388
2022-10-21,39.777040987268265
2022-10-22,41.50647755193209
2022-10-23,41.50647755193209
2022-10-24,46.11830839103565
2022-10-25,42.659435261708
2022-10-26,47.27126610081155
2022-10-27,46.11830839103565
2022-10-28,39.777040987268265
2022-10-29,31.70633701883701
2022-10-30,46.11830839103565
2022-10-31,47.8477449556995
2022-11-01,43.81239297148388
2022-11-02,45.54182953614772
2022-11-03,42.082956406820045
2022-11-04,41.50647755193209
2022-11-05,34.588731293276744
2022-11-06,36.89464671282853
2022-11-07,37.47112556771647
2022-11-08,43.23591411659593
2022-11-09,43.81239297148388
2022-11-10,39.777040987268265
2022-11-11,42.082956406820045
2022-11-12,34.588731293276744
2022-11-13,38.04760442260442
2022-11-14,44.96535068125978
2022-11-15,43.23591411659593
2022-11-16,44.38887182637183
2022-11-17,40.92999869704415
2022-11-18,40.92999869704415
2022-11-19,33.43577358350086
2022-11-20,39.20056213238032
2022-11-21,41.50647755193209
2022-11-22,40.3535198421562
2022-11-23,44.38887182637183
2022-11-24,42.659435261708
2022-11-25,36.89464671282853
2022-11-26,34.012252438388806
2022-11-27,38.62408327749237
2022-11-28,47.27126610081155
2022-11-29,46.69478724592361
2022-11-30,46.11830839103565
2022-12-01,44.38887182637183
2022-12-02,41.50647755193209
2022-12-03,36.89464671282853
2022-12-04,42.082956406820045
2022-12-05,57.64788548879458
2022-12-06,50.73013923013923
2022-12-07,51.30661808502718
2022-12-08,55.918448924130736
2022-12-09,49.000702665475394
2022-12-10,35.74168900305264
2022-12-11,32.85929472861291
2022-12-12,41.50647755193209
2022-12-13,34.588731293276744
2022-12-14,34.588731293276744
