Date,beras
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,37.99999999999999
2022-01-04,48.0
2022-01-05,48.0
2022-01-06,64.0
2022-01-07,40.0
2022-01-08,0.0
2022-01-09,54.99999999999999
2022-01-10,33.0
2022-01-11,0.0
2022-01-12,41.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,34.0
2022-01-16,45.99999999999999
2022-01-17,42.99999999999999
2022-01-18,33.0
2022-01-19,40.0
2022-01-20,48.0
2022-01-21,59.0
2022-01-22,47.0
2022-01-23,56.0
2022-01-24,67.0
2022-01-25,40.0
2022-01-26,57.0
2022-01-27,43.99999999999999
2022-01-28,62.99999999999999
2022-01-29,0.0
2022-01-30,57.0
2022-01-31,69.99999999999999
2022-02-01,31.0
2022-02-02,67.0
2022-02-03,62.99999999999999
2022-02-04,64.0
2022-02-05,36.0
2022-02-06,37.99999999999999
2022-02-07,82.0
2022-02-08,41.0
2022-02-09,47.0
2022-02-10,65.0
2022-02-11,53.99999999999999
2022-02-12,57.0
2022-02-13,58.0
2022-02-14,52.0
2022-02-15,59.99999999999999
2022-02-16,52.99999999999999
2022-02-17,49.0
2022-02-18,62.99999999999999
2022-02-19,47.0
2022-02-20,65.0
2022-02-21,59.0
2022-02-22,65.0
2022-02-23,59.99999999999999
2022-02-24,58.0
2022-02-25,47.0
2022-02-26,29.0
2022-02-27,41.99999999999999
2022-02-28,58.0
2022-03-01,53.99999999999999
2022-03-02,52.99999999999999
2022-03-03,76.99999999999999
2022-03-04,50.0
2022-03-05,68.0
2022-03-06,41.99999999999999
2022-03-07,32.0
2022-03-08,66.0
2022-03-09,68.0
2022-03-10,72.0
2022-03-11,69.99999999999999
2022-03-12,49.0
2022-03-13,64.0
2022-03-14,49.0
2022-03-15,59.99999999999999
2022-03-16,62.99999999999999
2022-03-17,37.0
2022-03-18,60.99999999999999
2022-03-19,41.99999999999999
2022-03-20,24.0
2022-03-21,66.0
2022-03-22,58.0
2022-03-23,59.99999999999999
2022-03-24,75.0
2022-03-25,60.99999999999999
2022-03-26,53.99999999999999
2022-03-27,64.0
2022-03-28,57.0
2022-03-29,58.0
2022-03-30,50.99999999999998
2022-03-31,56.0
2022-04-01,34.0
2022-04-02,61.99999999999999
2022-04-03,65.0
2022-04-04,34.99999999999999
2022-04-05,52.99999999999999
2022-04-06,54.99999999999999
2022-04-07,62.99999999999999
2022-04-08,50.99999999999998
2022-04-09,45.99999999999999
2022-04-10,52.0
2022-04-11,66.0
2022-04-12,50.99999999999998
2022-04-13,58.0
2022-04-14,42.99999999999999
2022-04-15,53.99999999999999
2022-04-16,52.99999999999999
2022-04-17,43.99999999999999
2022-04-18,53.99999999999999
2022-04-19,40.0
2022-04-20,47.0
2022-04-21,37.99999999999999
2022-04-22,69.99999999999999
2022-04-23,67.0
2022-04-24,56.0
2022-04-25,50.99999999999998
2022-04-26,59.0
2022-04-27,45.99999999999999
2022-04-28,54.99999999999999
2022-04-29,54.99999999999999
2022-04-30,97.0
2022-05-01,100.0
2022-05-02,33.0
2022-05-03,0.0
2022-05-04,41.0
2022-05-05,27.0
2022-05-06,29.0
2022-05-07,37.99999999999999
2022-05-08,40.0
2022-05-09,28.0
2022-05-10,26.0
2022-05-11,41.99999999999999
2022-05-12,47.0
2022-05-13,39.0
2022-05-14,41.0
2022-05-15,28.0
2022-05-16,40.0
2022-05-17,28.0
2022-05-18,34.0
2022-05-19,37.99999999999999
2022-05-20,25.0
2022-05-21,37.99999999999999
2022-05-22,34.99999999999999
2022-05-23,25.0
2022-05-24,43.99999999999999
2022-05-25,54.99999999999999
2022-05-26,32.0
2022-05-27,33.0
2022-05-28,24.0
2022-05-29,32.0
2022-05-30,41.99999999999999
2022-05-31,26.0
2022-06-01,59.99999999999999
2022-06-02,30.0
2022-06-03,64.0
2022-06-04,40.0
2022-06-05,30.0
2022-06-06,45.0
2022-06-07,52.99999999999999
2022-06-08,52.0
2022-06-09,40.0
2022-06-10,59.0
2022-06-11,31.0
2022-06-12,37.0
2022-06-13,45.0
2022-06-14,32.0
2022-06-15,49.0
2022-06-16,30.0
2022-06-17,37.99999999999999
2022-06-18,37.0
2022-06-19,32.0
2022-06-20,33.0
2022-06-21,27.0
2022-06-22,29.0
2022-06-23,0.0
2022-06-24,25.0
2022-06-25,39.0
2022-06-26,37.0
2022-06-27,42.99999999999999
2022-06-28,33.0
2022-06-29,48.0
2022-06-30,0.0
2022-07-01,29.0
2022-07-02,58.0
2022-07-03,36.72913725490196
2022-07-04,0.0
2022-07-05,22.4872268907563
2022-07-06,36.72913725490196
2022-07-07,23.98637535014005
2022-07-08,40.47700840336134
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,25.485523809523805
2022-07-12,23.23680112044817
2022-07-13,34.48041456582632
2022-07-14,43.47530532212884
2022-07-15,0.0
2022-07-16,24.735949579831928
2022-07-17,29.982969187675067
2022-07-18,36.72913725490196
2022-07-19,33.73084033613445
2022-07-20,44.9744537815126
2022-07-21,40.47700840336134
2022-07-22,30.732543417366948
2022-07-23,32.98126610644257
2022-07-24,32.231691876750695
2022-07-25,39.727434173669465
2022-07-26,42.72573109243697
2022-07-27,37.47871148459383
2022-07-28,41.97615686274509
2022-07-29,0.0
2022-07-30,23.23680112044817
2022-07-31,35.2299887955182
2022-08-01,38.2282857142857
2022-08-02,53.969344537815125
2022-08-03,46.47360224089634
2022-08-04,35.97956302521008
2022-08-05,32.231691876750695
2022-08-06,23.98637535014005
2022-08-07,41.97615686274509
2022-08-08,33.73084033613445
2022-08-09,44.22487955182072
2022-08-10,38.2282857142857
2022-08-11,49.471899159663856
2022-08-12,44.22487955182072
2022-08-13,34.48041456582632
2022-08-14,26.984672268907563
2022-08-15,32.98126610644257
2022-08-16,27.73424649859944
2022-08-17,30.732543417366948
2022-08-18,50.97104761904761
2022-08-19,36.72913725490196
2022-08-20,53.21977030812323
2022-08-21,56.96764145658263
2022-08-22,59.21636414565825
2022-08-23,53.969344537815125
2022-08-24,63.71380952380952
2022-08-25,32.231691876750695
2022-08-26,49.471899159663856
2022-08-27,35.97956302521008
2022-08-28,46.47360224089634
2022-08-29,42.72573109243697
2022-08-30,32.231691876750695
2022-08-31,35.97956302521008
2022-09-01,46.47360224089634
2022-09-02,50.97104761904761
2022-09-03,49.471899159663856
2022-09-04,50.22147338935574
2022-09-05,54.718918767507006
2022-09-06,47.22317647058824
2022-09-07,47.97275070028011
2022-09-08,41.22658263305321
2022-09-09,48.72232492997199
2022-09-10,63.71380952380952
2022-09-11,36.72913725490196
2022-09-12,32.231691876750695
2022-09-13,19.488929971988792
2022-09-14,49.471899159663856
2022-09-15,41.22658263305321
2022-09-16,53.21977030812323
2022-09-17,35.97956302521008
2022-09-18,48.72232492997199
2022-09-19,41.97615686274509
2022-09-20,38.2282857142857
2022-09-21,55.46849299719887
2022-09-22,63.71380952380952
2022-09-23,52.47019607843137
2022-09-24,31.482117647058818
2022-09-25,53.969344537815125
2022-09-26,50.22147338935574
2022-09-27,60.715512605042
2022-09-28,34.48041456582632
2022-09-29,54.718918767507006
2022-09-30,51.72062184873949
2022-10-01,59.21636414565825
2022-10-02,33.73084033613445
2022-10-03,47.22317647058824
2022-10-04,45.72402801120448
2022-10-05,56.218067226890746
2022-10-06,49.471899159663856
2022-10-07,52.47019607843137
2022-10-08,32.231691876750695
2022-10-09,35.2299887955182
2022-10-10,41.22658263305321
2022-10-11,27.73424649859944
2022-10-12,47.22317647058824
2022-10-13,53.21977030812323
2022-10-14,42.72573109243697
2022-10-15,31.482117647058818
2022-10-16,56.218067226890746
2022-10-17,59.21636414565825
2022-10-18,49.471899159663856
2022-10-19,50.97104761904761
2022-10-20,51.72062184873949
2022-10-21,32.98126610644257
2022-10-22,44.9744537815126
2022-10-23,53.969344537815125
2022-10-24,31.482117647058818
2022-10-25,53.21977030812323
2022-10-26,41.22658263305321
2022-10-27,43.47530532212884
2022-10-28,46.47360224089634
2022-10-29,38.97785994397759
2022-10-30,38.97785994397759
2022-10-31,62.21466106442576
2022-11-01,52.47019607843137
2022-11-02,27.73424649859944
2022-11-03,29.23339495798319
2022-11-04,58.46678991596638
2022-11-05,41.97615686274509
2022-11-06,29.23339495798319
2022-11-07,57.7172156862745
2022-11-08,47.97275070028011
2022-11-09,54.718918767507006
2022-11-10,56.96764145658263
2022-11-11,47.97275070028011
2022-11-12,41.22658263305321
2022-11-13,56.96764145658263
2022-11-14,53.969344537815125
2022-11-15,52.47019607843137
2022-11-16,49.471899159663856
2022-11-17,47.22317647058824
2022-11-18,61.465086834733896
2022-11-19,38.2282857142857
2022-11-20,42.72573109243697
2022-11-21,49.471899159663856
2022-11-22,61.465086834733896
2022-11-23,52.47019607843137
2022-11-24,49.471899159663856
2022-11-25,38.97785994397759
2022-11-26,29.982969187675067
2022-11-27,35.97956302521008
2022-11-28,45.72402801120448
2022-11-29,60.715512605042
2022-11-30,74.95742296918766
2022-12-01,67.4616806722689
2022-12-02,36.72913725490196
2022-12-03,56.96764145658263
2022-12-04,47.22317647058824
2022-12-05,59.96593837535013
2022-12-06,39.727434173669465
2022-12-07,58.46678991596638
2022-12-08,59.21636414565825
2022-12-09,29.982969187675067
2022-12-10,23.98637535014005
2022-12-11,35.97956302521008
2022-12-12,52.47019607843137
2022-12-13,35.97956302521008
2022-12-14,44.9744537815126
2022-12-15,37.47871148459383
2022-12-16,44.9744537815126
2022-12-17,23.98637535014005
2022-12-18,0.0
2022-12-19,28.483820728291317
2022-12-20,40.47700840336134
2022-12-21,28.483820728291317
2022-12-22,32.98126610644257
2022-12-23,32.98126610644257
2022-12-24,31.482117647058818
2022-12-25,0.0
2022-12-26,35.97956302521008
2022-12-27,21.73765266106442
2022-12-28,37.47871148459383
2022-12-29,42.72573109243697
2022-12-30,34.48041456582632
2022-12-31,44.22487955182072
2023-01-01,34.48041456582632
2023-01-02,32.50582703300756
2023-01-03,43.92679328784805
2023-01-04,34.26289876452148
2023-01-05,34.26289876452148
2023-01-06,32.50582703300756
2023-01-07,42.169721556334125
2023-01-08,54.46922367693158
2023-01-09,43.04825742209108
2023-01-10,39.53411395906325
2023-01-11,38.65557809330628
2023-01-12,46.56240088511893
2023-01-13,33.38436289876452
2023-01-14,28.11314770422275
2023-01-15,43.04825742209108
2023-01-16,46.56240088511893
2023-01-17,37.77704222754932
2023-01-18,39.53411395906325
2023-01-19,31.62729116725059
2023-01-20,50.95508021390374
2023-01-21,33.38436289876452
2023-01-22,27.23461183846579
2023-01-23,45.68386501936197
2023-01-24,36.019970496035405
2023-01-25,34.26289876452148
2023-01-26,31.62729116725059
2023-01-27,33.38436289876452
2023-01-28,40.41264982482021
2023-01-29,34.26289876452148
2023-01-30,51.83361607966071
2023-01-31,54.46922367693158
2023-02-01,57.10483127420247
2023-02-02,53.59068781117462
2023-02-03,38.65557809330628
2023-02-04,36.019970496035405
2023-02-05,68.52579752904296
2023-02-06,62.37604646874423
2023-02-07,48.31947261663285
2023-02-08,61.49751060298728
2023-02-09,45.68386501936197
2023-02-10,55.34775954268854
2023-02-11,30.74875530149364
2023-02-12,46.56240088511893
2023-02-13,47.4409367508759
2023-02-14,44.805329153605015
2023-02-15,50.95508021390374
2023-02-16,52.71215194541765
2023-02-17,51.83361607966071
2023-02-18,56.2262954084455
2023-02-19,49.19800848238982
2023-02-20,55.34775954268854
2023-02-21,58.86190300571639
2023-02-22,32.50582703300756
2023-02-23,49.19800848238982
2023-02-24,56.2262954084455
2023-02-25,50.07654434814678
2023-02-26,57.98336713995943
2023-02-27,54.46922367693158
2023-02-28,50.95508021390374
2023-03-01,50.07654434814678
2023-03-02,47.4409367508759
2023-03-03,57.10483127420247
2023-03-04,29.87021943573668
2023-03-05,58.86190300571639
2023-03-06,35.14143463027844
2023-03-07,36.019970496035405
2023-03-08,72.03994099207081
2023-03-09,44.805329153605015
2023-03-10,57.98336713995943
2023-03-11,41.291185690577166
2023-03-12,35.14143463027844
2023-03-13,49.19800848238982
2023-03-14,41.291185690577166
2023-03-15,62.37604646874423
2023-03-16,65.01165406601511
2023-03-17,45.68386501936197
2023-03-18,33.38436289876452
2023-03-19,48.31947261663285
2023-03-20,50.95508021390374
2023-03-21,52.71215194541765
2023-03-22,43.92679328784805
2023-03-23,60.6189747372303
2023-03-24,50.95508021390374
2023-03-25,40.41264982482021
2023-03-26,54.46922367693158
2023-03-27,62.37604646874423
2023-03-28,74.67554858934169
2023-03-29,47.4409367508759
2023-03-30,43.04825742209108
2023-03-31,50.07654434814678
2023-04-01,36.89850636179237
2023-04-02,57.10483127420247
2023-04-03,54.46922367693158
2023-04-04,34.26289876452148
2023-04-05,43.92679328784805
2023-04-06,40.41264982482021
2023-04-07,38.65557809330628
2023-04-08,31.62729116725059
2023-04-09,59.74043887147335
2023-04-10,41.291185690577166
2023-04-11,50.07654434814678
2023-04-12,56.2262954084455
2023-04-13,72.91847685782776
2023-04-14,57.98336713995943
2023-04-15,82.58237138115433
2023-04-16,74.67554858934169
2023-04-17,65.89018993177207
2023-04-18,67.647261663286
2023-04-19,87.8535865756961
2023-04-20,81.70383551539737
2023-04-21,45.68386501936197
2023-04-22,0.0
2023-04-23,36.89850636179237
2023-04-24,0.0
2023-04-25,21.963396643924025
2023-04-26,27.23461183846579
2023-04-27,28.991683569979717
2023-04-28,39.53411395906325
2023-04-29,39.53411395906325
2023-04-30,26.356075972708823
2023-05-01,32.50582703300756
2023-05-02,37.77704222754932
2023-05-03,39.53411395906325
2023-05-04,50.07654434814678
2023-05-05,22.841932509680984
2023-05-06,36.019970496035405
2023-05-07,23.72046837543795
2023-05-08,32.50582703300756
2023-05-09,37.77704222754932
2023-05-10,50.07654434814678
2023-05-11,42.169721556334125
2023-05-12,55.34775954268854
2023-05-13,57.10483127420247
2023-05-14,48.31947261663285
2023-05-15,38.65557809330628
2023-05-16,22.841932509680984
2023-05-17,35.14143463027844
2023-05-18,33.38436289876452
2023-05-19,53.59068781117462
2023-05-20,21.963396643924025
2023-05-21,45.68386501936197
2023-05-22,56.2262954084455
2023-05-23,43.92679328784805
2023-05-24,31.62729116725059
2023-05-25,67.647261663286
2023-05-26,38.65557809330628
2023-05-27,39.53411395906325
2023-05-28,29.87021943573668
2023-05-29,35.14143463027844
2023-05-30,46.56240088511893
2023-05-31,39.53411395906325
2023-06-01,33.38436289876452
2023-06-02,44.805329153605015
2023-06-03,18.449253180896186
2023-06-04,44.805329153605015
2023-06-05,58.86190300571639
2023-06-06,45.68386501936197
2023-06-07,40.41264982482021
2023-06-08,42.169721556334125
2023-06-09,31.62729116725059
2023-06-10,34.26289876452148
2023-06-11,27.23461183846579
2023-06-12,33.38436289876452
2023-06-13,31.62729116725059
2023-06-14,47.4409367508759
2023-06-15,49.19800848238982
2023-06-16,43.92679328784805
2023-06-17,43.04825742209108
2023-06-18,47.4409367508759
2023-06-19,39.53411395906325
2023-06-20,30.74875530149364
2023-06-21,44.805329153605015
2023-06-22,28.991683569979717
2023-06-23,40.41264982482021
2023-06-24,24.59900424119491
2023-06-25,30.74875530149364
2023-06-26,36.89850636179237
2023-06-27,50.95508021390374
2023-06-28,27.23461183846579
2023-06-29,0.0
2023-06-30,23.72046837543795
2023-07-01,45.68386501936197
2023-07-02,24.59900424119491
2023-07-03,28.991683569979717
2023-07-04,44.45647058823529
2023-07-05,48.100443587270966
2023-07-06,48.82923818707811
2023-07-07,26.965400192864028
2023-07-08,39.35490838958533
2023-07-09,0.0
2023-07-10,31.338167791706848
2023-07-11,0.0
2023-07-12,34.98214079074252
2023-07-13,29.15178399228544
2023-07-14,36.4397299903568
2023-07-15,46.6428543876567
2023-07-16,26.965400192864028
2023-07-17,32.79575699132111
2023-07-18,39.35490838958533
2023-07-19,36.4397299903568
2023-07-20,0.0
2023-07-21,49.55803278688524
2023-07-22,37.89731918997106
2023-07-23,47.37164898746383
2023-07-24,34.25334619093538
2023-07-25,30.609373191899707
2023-07-26,37.89731918997106
2023-07-27,35.71093539054966
2023-07-28,29.15178399228544
2023-07-29,37.16852459016393
2023-07-30,39.35490838958533
2023-07-31,42.998881388621015
2023-08-01,41.54129218900673
2023-08-02,41.54129218900673
2023-08-03,37.89731918997106
2023-08-04,30.609373191899707
2023-08-05,42.998881388621015
2023-08-06,47.37164898746383
2023-08-07,32.79575699132111
2023-08-08,45.18526518804243
2023-08-09,45.91405978784955
2023-08-10,53.930800385728055
2023-08-11,50.28682738669237
2023-08-12,37.16852459016393
2023-08-13,0.0
2023-08-14,53.930800385728055
2023-08-15,32.79575699132111
2023-08-16,30.609373191899707
2023-08-17,40.8124975891996
2023-08-18,29.88057859209257
2023-08-19,46.6428543876567
2023-08-20,26.965400192864028
2023-08-21,42.998881388621015
2023-08-22,56.11718418514946
2023-08-23,56.8459787849566
2023-08-24,59.032362584378006
2023-08-25,47.37164898746383
2023-08-26,31.338167791706848
2023-08-27,41.54129218900673
2023-08-28,53.930800385728055
2023-08-29,51.74441658630665
2023-08-30,49.55803278688524
2023-08-31,62.676335583413696
2023-09-01,51.0156219864995
2023-09-02,50.28682738669237
2023-09-03,45.18526518804243
2023-09-04,68.50669238187076
2023-09-05,51.0156219864995
2023-09-06,58.30356798457088
2023-09-07,60.48995178399227
2023-09-08,65.59151398264223
2023-09-09,61.94754098360656
2023-09-10,48.100443587270966
2023-09-11,59.032362584378006
2023-09-12,44.45647058823529
2023-09-13,37.89731918997106
2023-09-14,58.30356798457088
2023-09-15,65.59151398264223
2023-09-16,42.998881388621015
2023-09-17,57.57477338476373
2023-09-18,42.270086788813884
2023-09-19,66.32030858244936
2023-09-20,61.21874638379941
2023-09-21,49.55803278688524
2023-09-22,60.48995178399227
2023-09-23,56.11718418514946
