Date,telur ayam
2022-01-01,50.0
2022-01-02,44.99999999999999
2022-01-03,53.99999999999999
2022-01-04,85.0
2022-01-05,53.99999999999999
2022-01-06,67.0
2022-01-07,61.99999999999999
2022-01-08,50.0
2022-01-09,60.99999999999998
2022-01-10,48.0
2022-01-11,50.0
2022-01-12,75.0
2022-01-13,75.99999999999999
2022-01-14,64.0
2022-01-15,51.0
2022-01-16,52.99999999999999
2022-01-17,100.0
2022-01-18,53.99999999999999
2022-01-19,82.0
2022-01-20,83.0
2022-01-21,65.0
2022-01-22,47.0
2022-01-23,77.0
2022-01-24,71.0
2022-01-25,65.0
2022-01-26,64.0
2022-01-27,67.0
2022-01-28,53.99999999999999
2022-01-29,37.0
2022-01-30,77.99999999999999
2022-01-31,59.99999999999999
2022-02-01,68.00000000000001
2022-02-02,62.99999999999999
2022-02-03,84.0
2022-02-04,64.0
2022-02-05,58.0
2022-02-06,67.0
2022-02-07,59.0
2022-02-08,65.0
2022-02-09,79.0
2022-02-10,53.99999999999999
2022-02-11,74.0
2022-02-12,70.0
2022-02-13,66.0
2022-02-14,75.99999999999999
2022-02-15,68.00000000000001
2022-02-16,92.0
2022-02-17,61.99999999999999
2022-02-18,82.0
2022-02-19,66.0
2022-02-20,68.00000000000001
2022-02-21,71.0
2022-02-22,75.99999999999999
2022-02-23,71.0
2022-02-24,89.99999999999999
2022-02-25,47.0
2022-02-26,66.0
2022-02-27,44.99999999999999
2022-02-28,68.00000000000001
2022-03-01,68.00000000000001
2022-03-02,74.0
2022-03-03,61.99999999999999
2022-03-04,58.0
2022-03-05,56.99999999999999
2022-03-06,52.0
2022-03-07,71.99999999999999
2022-03-08,98.0
2022-03-09,61.99999999999999
2022-03-10,81.0
2022-03-11,65.0
2022-03-12,56.99999999999999
2022-03-13,58.0
2022-03-14,75.99999999999999
2022-03-15,49.0
2022-03-16,75.99999999999999
2022-03-17,68.00000000000001
2022-03-18,73.0
2022-03-19,49.0
2022-03-20,48.0
2022-03-21,70.0
2022-03-22,45.99999999999999
2022-03-23,73.0
2022-03-24,45.99999999999999
2022-03-25,61.99999999999999
2022-03-26,52.0
2022-03-27,74.0
2022-03-28,61.99999999999999
2022-03-29,56.99999999999999
2022-03-30,50.0
2022-03-31,44.99999999999999
2022-04-01,59.99999999999999
2022-04-02,33.0
2022-04-03,56.0
2022-04-04,64.0
2022-04-05,37.0
2022-04-06,56.99999999999999
2022-04-07,59.0
2022-04-08,56.99999999999999
2022-04-09,44.99999999999999
2022-04-10,38.99999999999999
2022-04-11,47.0
2022-04-12,52.99999999999999
2022-04-13,60.99999999999998
2022-04-14,47.0
2022-04-15,43.0
2022-04-16,53.99999999999999
2022-04-17,44.99999999999999
2022-04-18,53.99999999999999
2022-04-19,51.0
2022-04-20,51.0
2022-04-21,53.99999999999999
2022-04-22,43.0
2022-04-23,43.0
2022-04-24,52.0
2022-04-25,50.0
2022-04-26,43.99999999999999
2022-04-27,48.0
2022-04-28,47.0
2022-04-29,54.99999999999999
2022-04-30,43.0
2022-05-01,30.0
2022-05-02,21.0
2022-05-03,30.0
2022-05-04,41.0
2022-05-05,28.0
2022-05-06,34.00000000000001
2022-05-07,37.99999999999999
2022-05-08,37.99999999999999
2022-05-09,50.0
2022-05-10,59.0
2022-05-11,54.99999999999999
2022-05-12,48.0
2022-05-13,47.0
2022-05-14,41.0
2022-05-15,48.0
2022-05-16,47.0
2022-05-17,59.0
2022-05-18,45.99999999999999
2022-05-19,56.0
2022-05-20,48.0
2022-05-21,60.99999999999998
2022-05-22,43.99999999999999
2022-05-23,45.99999999999999
2022-05-24,52.99999999999999
2022-05-25,45.99999999999999
2022-05-26,64.0
2022-05-27,51.0
2022-05-28,41.0
2022-05-29,50.0
2022-05-30,52.99999999999999
2022-05-31,40.0
2022-06-01,47.0
2022-06-02,59.0
2022-06-03,58.0
2022-06-04,54.99999999999999
2022-06-05,56.0
