Date,telur ayam
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,34.01346072717613
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,35.45064920860612
2022-01-13,0.0
2022-01-14,36.40877486289277
2022-01-15,26.82751832002625
2022-01-16,33.05533507288949
2022-01-17,26.348455492882923
2022-01-18,0.0
2022-01-19,29.70189528288621
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,47.90628271433258
2022-01-24,0.0
2022-01-25,25.8693926657396
2022-01-26,0.0
2022-01-27,28.74376962859955
2022-01-28,25.8693926657396
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,27.7856439743129
2022-02-03,0.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,36.40877486289277
2022-02-07,21.557827221449667
2022-02-08,34.01346072717613
2022-02-09,30.66002093717286
2022-02-10,35.92971203574944
2022-02-11,33.534397900032815
2022-02-12,0.0
2022-02-13,0.0
2022-02-14,23.95314135716629
2022-02-15,20.12063874001969
2022-02-16,30.180958110029533
2022-02-17,22.995015702879645
2022-02-18,23.95314135716629
2022-02-19,17.725324604303058
2022-02-20,0.0
2022-02-21,0.0
2022-02-22,25.390329838596276
2022-02-23,23.95314135716629
2022-02-24,26.348455492882923
2022-02-25,27.306581147169577
2022-02-26,30.180958110029533
2022-02-27,0.0
2022-02-28,25.390329838596276
2022-03-01,22.03689004859299
2022-03-02,16.767198950016407
2022-03-03,0.0
2022-03-04,18.204387431446385
2022-03-05,26.348455492882923
2022-03-06,19.162513085733035
2022-03-07,27.7856439743129
2022-03-08,19.641575912876363
2022-03-09,22.51595287573632
2022-03-10,23.95314135716629
2022-03-11,0.0
2022-03-12,22.51595287573632
2022-03-13,24.432204184309622
2022-03-14,18.204387431446385
2022-03-15,24.911267011452946
2022-03-16,17.725324604303058
2022-03-17,17.24626177715973
2022-03-18,22.51595287573632
2022-03-19,26.82751832002625
2022-03-20,26.348455492882923
2022-03-21,25.390329838596276
2022-03-22,21.078764394306337
2022-03-23,40.7203403071827
2022-03-24,0.0
2022-03-25,0.0
2022-03-26,24.911267011452946
2022-03-27,0.0
2022-03-28,31.139083764316183
2022-03-29,18.204387431446385
2022-03-30,19.641575912876363
2022-03-31,25.390329838596276
2022-04-01,0.0
2022-04-02,22.03689004859299
2022-04-03,0.0
2022-04-04,0.0
2022-04-05,16.28813612287308
2022-04-06,18.204387431446385
2022-04-07,25.390329838596276
2022-04-08,0.0
2022-04-09,17.24626177715973
2022-04-10,24.432204184309622
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,0.0
2022-04-14,19.162513085733035
2022-04-15,0.0
2022-04-16,24.432204184309622
2022-04-17,21.078764394306337
2022-04-18,14.850947641443105
2022-04-19,20.12063874001969
2022-04-20,17.725324604303058
2022-04-21,22.995015702879645
2022-04-22,0.0
2022-04-23,16.767198950016407
2022-04-24,17.725324604303058
2022-04-25,0.0
2022-04-26,20.599701567163017
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-04-30,22.51595287573632
2022-05-01,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,18.68345025858971
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,16.767198950016407
2022-05-08,20.12063874001969
2022-05-09,18.204387431446385
2022-05-10,21.078764394306337
2022-05-11,0.0
2022-05-12,19.162513085733035
2022-05-13,19.162513085733035
2022-05-14,0.0
2022-05-15,20.599701567163017
2022-05-16,32.09720941860284
2022-05-17,23.95314135716629
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,23.474078530022965
2022-05-21,0.0
2022-05-22,20.599701567163017
2022-05-23,20.599701567163017
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,22.03689004859299
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,19.162513085733035
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,19.162513085733035
2022-06-07,0.0
2022-06-08,21.078764394306337
2022-06-09,19.162513085733035
2022-06-10,28.264706801456228
2022-06-11,0.0
2022-06-12,28.264706801456228
2022-06-13,0.0
2022-06-14,19.641575912876363
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,29.22283245574288
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,22.03689004859299
2022-06-24,22.51595287573632
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,27.7856439743129
2022-06-28,20.599701567163017
2022-06-29,22.03689004859299
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,19.10752576488027
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,24.352728916023874
2022-07-10,0.0
2022-07-11,20.98081260457441
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,18.35821102900261
2022-07-20,27.349987859534505
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,20.606155236635587
2022-07-25,0.0
2022-07-26,19.10752576488027
2022-07-27,0.0
2022-07-28,20.98081260457441
2022-07-29,21.35546997251324
2022-07-30,0.0
2022-07-31,22.85409944426856
2022-08-01,0.0
2022-08-02,27.724645227473328
2022-08-03,34.09382048243342
2022-08-04,23.228756812207383
2022-08-05,0.0
2022-08-06,22.47944207632973
2022-08-07,25.851358387779182
2022-08-08,0.0
2022-08-09,19.10752576488027
2022-08-10,21.35546997251324
2022-08-11,26.600673123656847
2022-08-12,23.97807154808505
2022-08-13,0.0
2022-08-14,22.1047847083909
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,29.972589435106308
2022-08-20,34.46847785037225
2022-08-21,25.10204365190153
2022-08-22,25.10204365190153
2022-08-23,25.851358387779182
2022-08-24,29.223274699228647
2022-08-25,29.59793206716747
2022-08-26,33.71916311449459
2022-08-27,0.0
2022-08-28,25.851358387779182
2022-08-29,23.603414180146213
2022-08-30,31.0965615389228
2022-08-31,32.59519101067811
2022-09-01,27.724645227473328
2022-09-02,28.09930259541216
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,29.223274699228647
2022-09-06,23.97807154808505
2022-09-07,26.975330491595678
2022-09-08,28.473959963350996
2022-09-09,26.975330491595678
2022-09-10,0.0
2022-09-11,24.352728916023874
2022-09-12,28.473959963350996
2022-09-13,21.35546997251324
2022-09-14,22.1047847083909
2022-09-15,23.603414180146213
2022-09-16,0.0
2022-09-17,25.10204365190153
2022-09-18,20.606155236635587
2022-09-19,24.727386283962705
2022-09-20,29.972589435106308
2022-09-21,25.10204365190153
2022-09-22,30.721904170983965
2022-09-23,23.228756812207383
2022-09-24,28.09930259541216
2022-09-25,31.471218906861623
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-01,28.473959963350996
2022-10-02,19.4821831328191
2022-10-03,37.46573679388288
2022-10-04,28.09930259541216
2022-10-05,20.606155236635587
2022-10-06,17.983553661063784
2022-10-07,19.10752576488027
2022-10-08,22.47944207632973
2022-10-09,0.0
2022-10-10,26.600673123656847
2022-10-11,0.0
2022-10-12,29.59793206716747
2022-10-13,26.975330491595678
2022-10-14,0.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,28.473959963350996
2022-10-18,35.217792586249914
2022-10-19,16.484924189308465
2022-10-20,23.228756812207383
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,16.859581557247296
2022-10-25,17.234238925186126
2022-10-26,28.473959963350996
2022-10-27,22.85409944426856
2022-10-28,26.975330491595678
2022-10-29,0.0
2022-10-30,30.34724680304513
2022-10-31,22.85409944426856
2022-11-01,24.352728916023874
2022-11-02,16.859581557247296
2022-11-03,23.228756812207383
2022-11-04,32.59519101067811
2022-11-05,24.352728916023874
2022-11-06,19.10752576488027
2022-11-07,29.59793206716747
2022-11-08,17.983553661063784
2022-11-09,0.0
2022-11-10,21.73012734045207
2022-11-11,33.34450574655576
2022-11-12,24.727386283962705
2022-11-13,0.0
2022-11-14,23.228756812207383
2022-11-15,23.228756812207383
2022-11-16,0.0
2022-11-17,20.606155236635587
2022-11-18,17.983553661063784
2022-11-19,0.0
2022-11-20,19.4821831328191
2022-11-21,18.35821102900261
2022-11-22,0.0
2022-11-23,17.608896293124957
2022-11-24,21.35546997251324
2022-11-25,22.85409944426856
2022-11-26,0.0
2022-11-27,22.47944207632973
2022-11-28,15.360952085491984
2022-11-29,17.234238925186126
2022-11-30,20.606155236635587
2022-12-01,16.11026682136964
2022-12-02,18.35821102900261
2022-12-03,16.484924189308465
2022-12-04,17.608896293124957
2022-12-05,25.476701019840355
2022-12-06,26.226015755718024
2022-12-07,16.484924189308465
2022-12-08,26.226015755718024
2022-12-09,19.10752576488027
2022-12-10,19.10752576488027
2022-12-11,19.85684050075793
2022-12-12,30.721904170983965
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,20.98081260457441
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,19.10752576488027
2022-12-19,0.0
2022-12-20,28.84861733128982
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,23.228756812207383
2022-12-30,36.71642205800523
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,31.367359425374502
2023-01-05,0.0
2023-01-06,0.0
2023-01-07,0.0
2023-01-08,21.686075652110773
2023-01-09,20.91157295024967
2023-01-10,0.0
2023-01-11,19.74981889745802
2023-01-12,24.78408645955517
2023-01-13,19.74981889745802
2023-01-14,25.558589161416265
2023-01-15,23.235081055832964
2023-01-16,0.0
2023-01-17,29.43110267072176
2023-01-18,27.882097266999565
2023-01-19,21.298824301180225
2023-01-20,26.720343214207915
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,21.686075652110773
2023-01-24,22.84782970490242
2023-01-25,25.945840512346816
2023-01-26,0.0
2023-01-27,0.0
2023-01-28,24.39683510862461
2023-01-29,24.78408645955517
2023-01-30,25.945840512346816
2023-01-31,25.558589161416265
2023-02-01,19.36256754652748
2023-02-02,22.07332700304132
2023-02-03,0.0
2023-02-04,0.0
2023-02-05,24.009583757694067
2023-02-06,21.298824301180225
2023-02-07,0.0
2023-02-08,20.52432159931912
2023-02-09,29.81835402165231
2023-02-10,26.720343214207915
2023-02-11,0.0
2023-02-12,23.622332406763515
2023-02-13,25.945840512346816
2023-02-14,0.0
2023-02-15,25.17133781048572
2023-02-16,25.17133781048572
2023-02-17,0.0
2023-02-18,0.0
2023-02-19,22.46057835397187
2023-02-20,0.0
2023-02-21,32.9163648290967
2023-02-22,24.78408645955517
2023-02-23,25.558589161416265
2023-02-24,31.367359425374502
2023-02-25,24.009583757694067
2023-02-26,22.07332700304132
2023-02-27,0.0
2023-02-28,27.10759456513846
2023-03-01,27.882097266999565
2023-03-02,0.0
2023-03-03,22.07332700304132
2023-03-04,0.0
2023-03-05,30.59285672351341
2023-03-06,30.59285672351341
2023-03-07,0.0
2023-03-08,20.91157295024967
2023-03-09,26.720343214207915
2023-03-10,0.0
2023-03-11,22.46057835397187
2023-03-12,38.72513509305495
2023-03-13,0.0
2023-03-14,18.200813493735826
2023-03-15,17.426310791874727
2023-03-16,20.52432159931912
2023-03-17,22.07332700304132
2023-03-18,33.6908675309578
2023-03-19,0.0
2023-03-20,0.0
2023-03-21,0.0
2023-03-22,24.78408645955517
2023-03-23,0.0
2023-03-24,0.0
2023-03-25,0.0
2023-03-26,26.720343214207915
2023-03-27,19.36256754652748
2023-03-28,26.720343214207915
2023-03-29,0.0
2023-03-30,20.91157295024967
2023-03-31,20.13707024838857
2023-04-01,26.33309186327736
2023-04-02,19.74981889745802
2023-04-03,0.0
2023-04-04,0.0
2023-04-05,27.49484591606901
2023-04-06,23.235081055832964
2023-04-07,21.686075652110773
2023-04-08,25.17133781048572
2023-04-09,0.0
2023-04-10,24.39683510862461
2023-04-11,30.59285672351341
2023-04-12,0.0
2023-04-13,25.558589161416265
2023-04-14,20.52432159931912
2023-04-15,24.39683510862461
2023-04-16,0.0
2023-04-17,20.13707024838857
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,34.4653702328189
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,29.04385131979121
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,24.78408645955517
2023-05-03,22.07332700304132
2023-05-04,31.754610776305054
2023-05-05,24.009583757694067
2023-05-06,27.882097266999565
2023-05-07,29.43110267072176
2023-05-08,20.91157295024967
2023-05-09,0.0
2023-05-10,18.200813493735826
2023-05-11,26.33309186327736
2023-05-12,20.13707024838857
2023-05-13,0.0
2023-05-14,18.200813493735826
2023-05-15,0.0
2023-05-16,20.13707024838857
2023-05-17,16.651808090013628
2023-05-18,0.0
2023-05-19,17.426310791874727
2023-05-20,0.0
2023-05-21,23.622332406763515
2023-05-22,17.813562142805274
2023-05-23,22.46057835397187
2023-05-24,28.26934861793011
2023-05-25,0.0
2023-05-26,25.558589161416265
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,20.91157295024967
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,22.46057835397187
2023-06-04,0.0
2023-06-05,17.813562142805274
2023-06-06,0.0
2023-06-07,19.36256754652748
2023-06-08,26.33309186327736
2023-06-09,17.813562142805274
2023-06-10,0.0
2023-06-11,21.686075652110773
2023-06-12,24.39683510862461
2023-06-13,29.04385131979121
2023-06-14,16.651808090013628
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,21.298824301180225
2023-06-18,0.0
2023-06-19,18.588064844666377
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,19.36256754652748
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,25.945840512346816
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,27.64929532351057
2023-07-06,20.397021140294683
2023-07-07,0.0
2023-07-08,29.46236386931454
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,22.66335682254965
2023-07-21,29.46236386931454
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,24.47642536835362
2023-07-25,40.794042280589366
2023-07-26,24.92969250480461
2023-07-27,27.19602818705958
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,33.54176809737348
2023-08-02,22.66335682254965
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,22.21008968609865
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,25.382959641255606
2023-08-11,24.023158231902627
2023-08-12,0.0
2023-08-13,32.63523382447149
2023-08-14,24.92969250480461
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,35.35483664317745
2023-08-18,28.10256245996156
2023-08-19,30.368898142216523
2023-08-20,41.70057655349135
2023-08-21,30.82216527866752
2023-08-22,27.19602818705958
2023-08-23,0.0
2023-08-24,34.90156950672646
2023-08-25,33.54176809737348
2023-08-26,27.19602818705958
2023-08-27,28.10256245996156
2023-08-28,22.66335682254965
2023-08-29,0.0
2023-08-30,23.569891095451634
2023-08-31,0.0
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,27.64929532351057
2023-09-04,25.382959641255606
2023-09-05,25.382959641255606
2023-09-06,28.555829596412558
2023-09-07,28.555829596412558
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,24.92969250480461
2023-09-12,24.92969250480461
2023-09-13,0.0
2023-09-14,24.47642536835362
2023-09-15,33.08850096092249
2023-09-16,0.0
2023-09-17,23.11662395900064
2023-09-18,34.448302370275464
2023-09-19,25.382959641255606
2023-09-20,32.1819666880205
2023-09-21,34.448302370275464
2023-09-22,0.0
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,31.728699551569505
2023-09-26,36.26137091607944
2023-09-27,25.8362267777066
2023-09-28,26.74276105060859
2023-09-29,22.21008968609865
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,22.66335682254965
2023-10-03,19.490486867392697
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,0.0
2023-10-07,0.0
2023-10-08,32.63523382447149
2023-10-09,18.58395259449071
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,30.368898142216523
2023-10-13,0.0
2023-10-14,0.0
2023-10-15,25.382959641255606
2023-10-16,34.448302370275464
2023-10-17,21.30355541319667
2023-10-18,0.0
2023-10-19,28.555829596412558
2023-10-20,0.0
2023-10-21,21.75682254964766
2023-10-22,29.009096732863544
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,26.28949391415759
2023-10-26,0.0
2023-10-27,0.0
2023-10-28,0.0
2023-10-29,33.08850096092249
2023-10-30,0.0
2023-10-31,38.07443946188341
2023-11-01,0.0
2023-11-02,27.64929532351057
