Date,telur ayam
2022-01-01,48.16884187895485
2022-01-02,48.16884187895485
2022-01-03,52.628919830709926
2022-01-04,66.00915368597516
2022-01-05,59.76504455351805
2022-01-06,58.87302896316704
2022-01-07,75.82132517983634
2022-01-08,57.088997782465
2022-01-09,44.60077951755079
2022-01-10,58.87302896316704
2022-01-11,70.46923163773025
2022-01-12,52.628919830709926
2022-01-13,68.6852004570282
2022-01-14,81.17341872194243
2022-01-15,57.98101337281602
2022-01-16,82.95744990264446
2022-01-17,55.30496660176298
2022-01-18,25.86845212017945
2022-01-19,62.441091324571104
2022-01-20,51.73690424035891
2022-01-21,46.38481069825282
2022-01-22,55.30496660176298
2022-01-23,68.6852004570282
2022-01-24,75.82132517983634
2022-01-25,54.41295101141195
2022-01-26,47.27682628860384
2022-01-27,51.73690424035891
2022-01-28,57.088997782465
2022-01-29,43.70876392719978
2022-01-30,54.41295101141195
2022-01-31,32.11256125263657
2022-02-01,81.17341872194243
2022-02-02,62.441091324571104
2022-02-03,46.38481069825282
2022-02-04,38.35667038509368
2022-02-05,51.73690424035891
2022-02-06,61.54907573422008
2022-02-07,67.7931848666772
2022-02-08,64.22512250527313
2022-02-09,57.98101337281602
2022-02-10,42.81674833684876
2022-02-11,48.16884187895485
2022-02-12,58.87302896316704
2022-02-13,49.95287305965689
2022-02-14,71.36124722808125
2022-02-15,73.14527840878328
2022-02-16,49.95287305965689
2022-02-17,78.49737195088939
2022-02-18,59.76504455351805
2022-02-19,49.060857469305866
2022-02-20,44.60077951755079
2022-02-21,75.82132517983634
2022-02-22,66.00915368597516
2022-02-23,54.41295101141195
2022-02-24,57.088997782465
2022-02-25,64.22512250527313
2022-02-26,57.088997782465
2022-02-27,59.76504455351805
2022-02-28,74.0372939991343
2022-03-01,76.71334077018736
2022-03-02,89.20155903510158
2022-03-03,61.54907573422008
2022-03-04,62.441091324571104
2022-03-05,57.088997782465
2022-03-06,46.38481069825282
2022-03-07,80.28140313159142
2022-03-08,60.65706014386907
2022-03-09,55.30496660176298
2022-03-10,79.3893875412404
2022-03-11,57.088997782465
2022-03-12,57.98101337281602
2022-03-13,40.14070156579571
2022-03-14,30.328530071934534
2022-03-15,68.6852004570282
2022-03-16,49.060857469305866
2022-03-17,57.98101337281602
2022-03-18,57.088997782465
2022-03-19,47.27682628860384
2022-03-20,29.43651448158352
2022-03-21,44.60077951755079
2022-03-22,42.81674833684876
2022-03-23,66.00915368597516
2022-03-24,45.4927951079018
2022-03-25,33.8965924333386
2022-03-26,29.43651448158352
2022-03-27,49.95287305965689
2022-03-28,57.088997782465
2022-03-29,75.82132517983634
2022-03-30,53.52093542106095
2022-03-31,69.57721604737922
2022-04-01,42.81674833684876
2022-04-02,34.78860802368961
2022-04-03,59.76504455351805
2022-04-04,44.60077951755079
2022-04-05,55.30496660176298
2022-04-06,53.52093542106095
2022-04-07,51.73690424035891
2022-04-08,49.060857469305866
2022-04-09,52.628919830709926
2022-04-10,55.30496660176298
2022-04-11,55.30496660176298
2022-04-12,71.36124722808125
2022-04-13,48.16884187895485
2022-04-14,35.68062361404063
2022-04-15,48.16884187895485
2022-04-16,33.8965924333386
2022-04-17,33.8965924333386
2022-04-18,60.65706014386907
2022-04-19,46.38481069825282
2022-04-20,35.68062361404063
2022-04-21,60.65706014386907
2022-04-22,59.76504455351805
2022-04-23,54.41295101141195
2022-04-24,45.4927951079018
2022-04-25,45.4927951079018
2022-04-26,41.92473274649774
2022-04-27,42.81674833684876
2022-04-28,30.328530071934534
2022-04-29,31.220545662285552
2022-04-30,53.52093542106095
2022-05-01,35.68062361404063
2022-05-02,23.19240534912641
2022-05-03,27.65248330088149
2022-05-04,40.14070156579571
2022-05-05,24.084420939477425
2022-05-06,0.0
2022-05-07,30.328530071934534
2022-05-08,41.92473274649774
2022-05-09,40.14070156579571
2022-05-10,41.92473274649774
2022-05-11,37.46465479474266
2022-05-12,57.98101337281602
2022-05-13,37.46465479474266
2022-05-14,46.38481069825282
2022-05-15,40.14070156579571
2022-05-16,36.57263920439164
2022-05-17,41.92473274649774
2022-05-18,44.60077951755079
2022-05-19,41.03271715614672
2022-05-20,45.4927951079018
2022-05-21,39.24868597544469
2022-05-22,33.8965924333386
2022-05-23,50.844888650007896
2022-05-24,38.35667038509368
2022-05-25,45.4927951079018
2022-05-26,43.70876392719978
2022-05-27,41.92473274649774
2022-05-28,33.8965924333386
2022-05-29,44.60077951755079
2022-05-30,41.03271715614672
2022-05-31,46.38481069825282
2022-06-01,39.24868597544469
2022-06-02,53.52093542106095
2022-06-03,46.38481069825282
2022-06-04,30.328530071934534
2022-06-05,37.46465479474266
2022-06-06,45.4927951079018
2022-06-07,36.57263920439164
2022-06-08,45.4927951079018
2022-06-09,50.844888650007896
2022-06-10,39.24868597544469
2022-06-11,39.24868597544469
2022-06-12,38.35667038509368
2022-06-13,42.81674833684876
2022-06-14,35.68062361404063
2022-06-15,43.70876392719978
2022-06-16,28.5444988912325
2022-06-17,43.70876392719978
2022-06-18,43.70876392719978
2022-06-19,28.5444988912325
2022-06-20,25.86845212017945
2022-06-21,35.68062361404063
2022-06-22,27.65248330088149
2022-06-23,33.8965924333386
2022-06-24,26.760467710530477
2022-06-25,37.46465479474266
2022-06-26,28.5444988912325
2022-06-27,29.43651448158352
2022-06-28,32.11256125263657
2022-06-29,29.43651448158352
2022-06-30,33.8965924333386
2022-07-01,36.57263920439164
2022-07-02,34.78860802368961
2022-07-03,34.0
2022-07-04,32.0
2022-07-05,36.0
2022-07-06,38.0
2022-07-07,37.0
2022-07-08,38.0
2022-07-09,67.0
2022-07-10,22.0
2022-07-11,31.0
2022-07-12,41.0
2022-07-13,49.0
2022-07-14,36.0
2022-07-15,34.0
2022-07-16,23.0
2022-07-17,46.0
2022-07-18,63.0
2022-07-19,69.0
2022-07-20,33.0
2022-07-21,62.0
2022-07-22,55.0
2022-07-23,50.0
2022-07-24,42.0
2022-07-25,54.0
2022-07-26,69.0
2022-07-27,67.0
2022-07-28,55.0
2022-07-29,46.0
2022-07-30,44.0
2022-07-31,65.0
2022-08-01,56.0
2022-08-02,51.0
2022-08-03,53.00000000000001
2022-08-04,73.0
2022-08-05,61.0
2022-08-06,51.0
2022-08-07,57.0
2022-08-08,75.0
2022-08-09,75.0
2022-08-10,74.0
2022-08-11,61.0
2022-08-12,60.0
2022-08-13,26.000000000000004
2022-08-14,80.0
2022-08-15,76.0
2022-08-16,56.0
2022-08-17,61.0
2022-08-18,93.0
2022-08-19,51.0
2022-08-20,55.0
2022-08-21,82.0
2022-08-22,69.0
2022-08-23,76.0
2022-08-24,84.0
2022-08-25,100.0
2022-08-26,59.0
2022-08-27,67.0
2022-08-28,61.0
2022-08-29,87.0
2022-08-30,83.0
2022-08-31,58.0
2022-09-01,68.0
2022-09-02,79.0
2022-09-03,63.0
2022-09-04,51.0
2022-09-05,61.0
2022-09-06,67.0
2022-09-07,98.0
2022-09-08,85.0
2022-09-09,66.0
2022-09-10,51.0
2022-09-11,43.00000000000001
2022-09-12,71.0
2022-09-13,58.0
2022-09-14,68.0
2022-09-15,60.0
2022-09-16,49.0
2022-09-17,68.0
2022-09-18,54.0
2022-09-19,58.0
2022-09-20,64.0
2022-09-21,77.0
2022-09-22,60.0
2022-09-23,56.0
2022-09-24,47.00000000000001
2022-09-25,51.0
2022-09-26,66.0
2022-09-27,80.0
2022-09-28,62.0
2022-09-29,63.0
2022-09-30,52.00000000000001
2022-10-01,42.0
2022-10-02,48.00000000000001
2022-10-03,59.0
2022-10-04,80.0
2022-10-05,59.0
2022-10-06,58.0
2022-10-07,54.0
2022-10-08,47.00000000000001
2022-10-09,62.0
2022-10-10,57.0
2022-10-11,59.0
2022-10-12,59.0
2022-10-13,67.0
2022-10-14,55.0
2022-10-15,66.0
2022-10-16,63.0
2022-10-17,60.0
2022-10-18,69.0
2022-10-19,72.0
2022-10-20,59.0
2022-10-21,64.0
2022-10-22,58.0
2022-10-23,64.0
2022-10-24,64.0
2022-10-25,68.0
2022-10-26,85.0
2022-10-27,47.00000000000001
2022-10-28,39.0
2022-10-29,60.0
2022-10-30,44.0
2022-10-31,66.0
2022-11-01,66.0
2022-11-02,61.0
2022-11-03,62.0
2022-11-04,54.0
2022-11-05,54.0
2022-11-06,50.0
2022-11-07,64.0
2022-11-08,71.0
2022-11-09,67.0
2022-11-10,67.0
2022-11-11,60.0
2022-11-12,72.0
2022-11-13,64.0
2022-11-14,57.0
2022-11-15,79.0
2022-11-16,65.0
2022-11-17,66.0
2022-11-18,63.0
2022-11-19,67.0
2022-11-20,57.0
2022-11-21,72.0
2022-11-22,60.0
2022-11-23,75.0
2022-11-24,89.00000000000001
2022-11-25,48.00000000000001
2022-11-26,44.0
2022-11-27,42.0
2022-11-28,58.0
2022-11-29,80.0
2022-11-30,68.0
2022-12-01,87.0
2022-12-02,88.0
2022-12-03,55.0
2022-12-04,40.0
2022-12-05,63.0
2022-12-06,62.0
2022-12-07,65.0
2022-12-08,50.0
2022-12-09,42.0
2022-12-10,39.0
2022-12-11,43.00000000000001
2022-12-12,66.0
2022-12-13,49.0
2022-12-14,40.0
2022-12-15,39.0
2022-12-16,34.0
2022-12-17,51.0
2022-12-18,32.0
2022-12-19,45.0
2022-12-20,53.00000000000001
2022-12-21,47.00000000000001
2022-12-22,58.0
2022-12-23,36.0
2022-12-24,43.00000000000001
2022-12-25,56.0
2022-12-26,42.0
2022-12-27,58.0
2022-12-28,24.000000000000004
2022-12-29,50.0
2022-12-30,41.0
2022-12-31,35.0
2023-01-01,28.0
2023-01-02,50.76887374139246
2023-01-03,60.43913540641959
2023-01-04,55.604004573906025
2023-01-05,41.09861207636531
2023-01-06,45.12788777012664
2023-01-07,32.23420555009045
2023-01-08,66.08012137768543
2023-01-09,53.18643915764925
2023-01-10,58.82742512891507
2023-01-11,64.4684111001809
2023-01-12,48.35130832513568
2023-01-13,41.09861207636531
2023-01-14,44.32203263137436
2023-01-15,73.33281762645576
2023-01-16,50.76887374139246
2023-01-17,59.63328026766733
2023-01-18,59.63328026766733
2023-01-19,44.32203263137436
2023-01-20,43.51617749262211
2023-01-21,48.35130832513568
2023-01-22,57.21571485141055
2023-01-23,55.604004573906025
2023-01-24,77.36209332021707
2023-01-25,51.57472888014472
2023-01-26,62.85670082267637
2023-01-27,55.604004573906025
2023-01-28,53.992294296401504
2023-01-29,53.18643915764925
2023-01-30,69.30354193269447
2023-01-31,62.85670082267637
2023-02-01,49.96301860264018
2023-02-02,64.4684111001809
2023-02-03,42.71032235386985
2023-02-04,41.09861207636531
2023-02-05,66.88597651643768
2023-02-06,63.66255596142864
2023-02-07,80.58551387522611
2023-02-08,53.992294296401504
2023-02-09,74.94452790396029
2023-02-10,49.15716346388794
2023-02-11,38.681046660108535
2023-02-12,56.40985971265829
2023-02-13,67.69183165518994
2023-02-14,63.66255596142864
2023-02-15,66.08012137768543
2023-02-16,71.72110734895125
2023-02-17,62.05084568392411
2023-02-18,42.71032235386985
2023-02-19,66.88597651643768
2023-02-20,69.30354193269447
2023-02-21,59.63328026766733
2023-02-22,61.24499054517185
2023-02-23,50.76887374139246
2023-02-24,45.93374290887889
2023-02-25,52.38058401889698
2023-02-26,39.4869017988608
2023-02-27,53.18643915764925
2023-02-28,62.05084568392411
2023-03-01,57.21571485141055
2023-03-02,66.88597651643768
2023-03-03,52.38058401889698
2023-03-04,50.76887374139246
2023-03-05,48.35130832513568
2023-03-06,53.18643915764925
2023-03-07,40.292756937613056
2023-03-08,49.96301860264018
2023-03-09,53.992294296401504
