Date,bawang
2022-01-01,43.99712180296378
2022-01-02,44.97483562080742
2022-01-03,63.55139815983658
2022-01-04,51.81883234571289
2022-01-05,50.84111852786925
2022-01-06,48.88569089218198
2022-01-07,47.90797707433833
2022-01-08,41.06398034943286
2022-01-09,59.64054288846201
2022-01-10,55.72968761708746
2022-01-11,54.75197379924381
2022-01-12,51.81883234571289
2022-01-13,44.97483562080742
2022-01-14,57.68511525277473
2022-01-15,50.84111852786925
2022-01-16,77.23939160964751
2022-01-17,52.796546163556535
2022-01-18,64.52911197768022
2022-01-19,63.55139815983658
2022-01-20,55.72968761708746
2022-01-21,51.81883234571289
2022-01-22,54.75197379924381
2022-01-23,56.707401434931086
2022-01-24,66.48453961336749
2022-01-25,69.41768106689841
2022-01-26,64.52911197768022
2022-01-27,61.59597052414929
2022-01-28,59.64054288846201
2022-01-29,66.48453961336749
2022-01-30,49.86340471002561
2022-01-31,55.72968761708746
2022-02-01,59.64054288846201
2022-02-02,57.68511525277473
2022-02-03,61.59597052414929
2022-02-04,57.68511525277473
2022-02-05,56.707401434931086
2022-02-06,55.72968761708746
2022-02-07,66.48453961336749
2022-02-08,54.75197379924381
2022-02-09,62.57368434199293
2022-02-10,49.86340471002561
2022-02-11,75.28396397396025
2022-02-12,62.57368434199293
2022-02-13,51.81883234571289
2022-02-14,64.52911197768022
2022-02-15,70.39539488474205
2022-02-16,58.66282907061837
2022-02-17,50.84111852786925
2022-02-18,59.64054288846201
2022-02-19,53.77425998140016
2022-02-20,70.39539488474205
2022-02-21,72.35082252042932
2022-02-22,62.57368434199293
2022-02-23,67.46225343121114
2022-02-24,67.46225343121114
2022-02-25,84.083388334553
2022-02-26,53.77425998140016
2022-02-27,55.72968761708746
2022-02-28,73.32853633827297
2022-03-01,63.55139815983658
2022-03-02,56.707401434931086
2022-03-03,61.59597052414929
2022-03-04,55.72968761708746
2022-03-05,71.37310870258568
2022-03-06,72.35082252042932
2022-03-07,78.21710542749116
2022-03-08,70.39539488474205
2022-03-09,66.48453961336749
2022-03-10,73.32853633827297
2022-03-11,76.26167779180389
2022-03-12,71.37310870258568
2022-03-13,78.21710542749116
2022-03-14,68.43996724905476
2022-03-15,63.55139815983658
2022-03-16,62.57368434199293
2022-03-17,56.707401434931086
2022-03-18,70.39539488474205
2022-03-19,49.86340471002561
2022-03-20,66.48453961336749
2022-03-21,71.37310870258568
2022-03-22,90.92738505945846
2022-03-23,51.81883234571289
2022-03-24,71.37310870258568
2022-03-25,54.75197379924381
2022-03-26,51.81883234571289
2022-03-27,62.57368434199293
2022-03-28,71.37310870258568
2022-03-29,74.3062501561166
2022-03-30,60.61825670630566
2022-03-31,63.55139815983658
2022-04-01,53.77425998140016
2022-04-02,54.75197379924381
2022-04-03,64.52911197768022
2022-04-04,57.68511525277473
2022-04-05,51.81883234571289
2022-04-06,56.707401434931086
2022-04-07,58.66282907061837
2022-04-08,53.77425998140016
2022-04-09,51.81883234571289
2022-04-10,58.66282907061837
2022-04-11,58.66282907061837
2022-04-12,67.46225343121114
2022-04-13,54.75197379924381
2022-04-14,64.52911197768022
2022-04-15,57.68511525277473
2022-04-16,60.61825670630566
2022-04-17,60.61825670630566
2022-04-18,65.50682579552384
2022-04-19,67.46225343121114
2022-04-20,67.46225343121114
2022-04-21,78.21710542749116
2022-04-22,64.52911197768022
2022-04-23,64.52911197768022
2022-04-24,84.083388334553
2022-04-25,73.32853633827297
2022-04-26,87.01652978808391
2022-04-27,77.23939160964751
2022-04-28,80.17253306317843
2022-04-29,90.92738505945846
2022-04-30,97.77138178436395
2022-05-01,75.28396397396025
2022-05-02,50.84111852786925
2022-05-03,49.86340471002561
2022-05-04,50.84111852786925
2022-05-05,55.72968761708746
2022-05-06,67.46225343121114
2022-05-07,51.81883234571289
2022-05-08,65.50682579552384
2022-05-09,53.77425998140016
2022-05-10,48.88569089218198
2022-05-11,48.88569089218198
2022-05-12,48.88569089218198
2022-05-13,47.90797707433833
2022-05-14,43.01940798512014
2022-05-15,55.72968761708746
2022-05-16,48.88569089218198
2022-05-17,53.77425998140016
2022-05-18,50.84111852786925
2022-05-19,52.796546163556535
2022-05-20,55.72968761708746
2022-05-21,64.52911197768022
2022-05-22,55.72968761708746
2022-05-23,57.68511525277473
2022-05-24,45.95254943865106
2022-05-25,52.796546163556535
2022-05-26,44.97483562080742
2022-05-27,49.86340471002561
2022-05-28,45.95254943865106
2022-05-29,60.61825670630566
2022-05-30,61.59597052414929
2022-05-31,55.72968761708746
2022-06-01,55.72968761708746
2022-06-02,53.77425998140016
2022-06-03,50.84111852786925
2022-06-04,56.707401434931086
2022-06-05,41.06398034943286
2022-06-06,54.75197379924381
2022-06-07,53.77425998140016
2022-06-08,56.707401434931086
2022-06-09,63.55139815983658
2022-06-10,60.61825670630566
2022-06-11,52.796546163556535
