Date,bawang
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,18.21814273622863
2022-01-13,0.0
2022-01-14,27.327214104342943
2022-01-15,0.0
2022-01-16,30.36357122704772
2022-01-17,23.68358555709722
2022-01-18,50.40352823689921
2022-01-19,16.396328462605766
2022-01-20,0.0
2022-01-21,21.86177128347436
2022-01-22,0.0
2022-01-23,17.610871311687678
2022-01-24,35.82901404791631
2022-01-25,17.610871311687678
2022-01-26,0.0
2022-01-27,29.14902837796581
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,18.21814273622863
2022-01-31,21.86177128347436
2022-02-01,20.64722843439245
2022-02-02,0.0
2022-02-03,15.789057038064811
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,25.505399830720084
2022-02-08,17.003599887146724
2022-02-09,0.0
2022-02-10,20.64722843439245
2022-02-11,20.64722843439245
2022-02-12,24.89812840617913
2022-02-13,21.86177128347436
2022-02-14,24.89812840617913
2022-02-15,18.21814273622863
2022-02-16,18.21814273622863
2022-02-17,18.21814273622863
2022-02-18,17.003599887146724
2022-02-19,21.254499858933404
2022-02-20,0.0
2022-02-21,19.43268558531054
2022-02-22,14.574514188982905
2022-02-23,17.003599887146724
2022-02-24,12.145428490819087
2022-02-25,22.469042708015312
2022-02-26,23.076314132556263
2022-02-27,0.0
2022-02-28,15.18178561352386
2022-03-01,18.21814273622863
2022-03-02,26.71994267980199
2022-03-03,25.505399830720084
2022-03-04,21.86177128347436
2022-03-05,23.68358555709722
2022-03-06,15.18178561352386
2022-03-07,24.29085698163817
2022-03-08,26.71994267980199
2022-03-09,20.64722843439245
2022-03-10,24.29085698163817
2022-03-11,16.396328462605766
2022-03-12,20.64722843439245
2022-03-13,21.254499858933404
2022-03-14,20.03995700985149
2022-03-15,17.003599887146724
2022-03-16,14.574514188982905
2022-03-17,22.469042708015312
2022-03-18,21.86177128347436
2022-03-19,23.68358555709722
2022-03-20,24.29085698163817
2022-03-21,20.64722843439245
2022-03-22,24.29085698163817
2022-03-23,20.03995700985149
2022-03-24,26.71994267980199
2022-03-25,14.574514188982905
2022-03-26,17.003599887146724
2022-03-27,17.003599887146724
2022-03-28,10.323614217196225
2022-03-29,12.145428490819087
2022-03-30,21.254499858933404
2022-03-31,19.43268558531054
2022-04-01,13.967242764441949
2022-04-02,20.64722843439245
2022-04-03,20.64722843439245
2022-04-04,13.967242764441949
2022-04-05,15.789057038064811
2022-04-06,23.076314132556263
2022-04-07,20.03995700985149
2022-04-08,17.610871311687678
2022-04-09,16.396328462605766
2022-04-10,12.145428490819087
2022-04-11,18.825414160769583
2022-04-12,0.0
2022-04-13,17.610871311687678
2022-04-14,14.574514188982905
2022-04-15,26.11267125526104
2022-04-16,18.21814273622863
2022-04-17,26.71994267980199
2022-04-18,21.254499858933404
2022-04-19,23.68358555709722
2022-04-20,38.86537117062108
2022-04-21,27.934485528883897
2022-04-22,34.00719977429345
2022-04-23,26.11267125526104
2022-04-24,60.72714245409544
2022-04-25,51.61807108598112
2022-04-26,49.1889853878173
2022-04-27,57.0835139068497
2022-04-28,34.6144711988344
2022-04-29,44.33081399148967
2022-04-30,25.505399830720084
2022-05-01,20.03995700985149
2022-05-02,0.0
2022-05-03,13.359971339900994
2022-05-04,15.18178561352386
2022-05-05,15.789057038064811
2022-05-06,13.967242764441949
2022-05-07,18.21814273622863
2022-05-08,15.18178561352386
2022-05-09,21.254499858933404
2022-05-10,18.21814273622863
2022-05-11,21.86177128347436
2022-05-12,17.003599887146724
2022-05-13,16.396328462605766
2022-05-14,15.18178561352386
2022-05-15,14.574514188982905
2022-05-16,17.610871311687678
2022-05-17,19.43268558531054
2022-05-18,11.538157066278131
2022-05-19,13.967242764441949
2022-05-20,17.610871311687678
2022-05-21,0.0
2022-05-22,13.967242764441949
2022-05-23,13.359971339900994
2022-05-24,15.789057038064811
2022-05-25,13.359971339900994
2022-05-26,24.29085698163817
2022-05-27,26.11267125526104
2022-05-28,15.789057038064811
2022-05-29,12.752699915360042
2022-05-30,20.03995700985149
2022-05-31,29.14902837796581
2022-06-01,22.469042708015312
2022-06-02,21.86177128347436
2022-06-03,25.505399830720084
2022-06-04,20.64722843439245
2022-06-05,0.0
2022-06-06,14.574514188982905
2022-06-07,22.469042708015312
2022-06-08,14.574514188982905
2022-06-09,21.254499858933404
2022-06-10,12.145428490819087
2022-06-11,18.21814273622863
2022-06-12,0.0
2022-06-13,12.145428490819087
2022-06-14,12.145428490819087
2022-06-15,23.68358555709722
2022-06-16,0.0
2022-06-17,18.825414160769583
2022-06-18,22.469042708015312
2022-06-19,21.86177128347436
2022-06-20,15.18178561352386
2022-06-21,13.359971339900994
2022-06-22,13.967242764441949
2022-06-23,16.396328462605766
2022-06-24,17.003599887146724
2022-06-25,0.0
2022-06-26,15.789057038064811
2022-06-27,15.18178561352386
2022-06-28,19.43268558531054
2022-06-29,17.610871311687678
2022-06-30,18.21814273622863
2022-07-01,26.71994267980199
2022-07-02,22.469042708015312
2022-07-03,27.299021826582308
2022-07-04,13.28060521293193
2022-07-05,0.0
2022-07-06,12.54279381221349
2022-07-07,15.862945115446472
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,15.125133714728037
2022-07-12,16.969662216524135
2022-07-13,24.347776223708543
2022-07-14,13.649510913291154
2022-07-15,16.231850815805696
2022-07-16,19.183096418679455
2022-07-17,29.88136172909684
2022-07-18,23.241059122630883
2022-07-19,16.600756516164914
2022-07-20,18.076379317601795
2022-07-21,18.076379317601795
2022-07-22,26.56121042586386
2022-07-23,20.65871922011634
2022-07-24,27.299021826582308
2022-07-25,36.89057003592204
2022-07-26,21.765436321194
2022-07-27,25.08558762442698
2022-07-28,25.823399025145424
2022-07-29,15.862945115446472
2022-07-30,14.756228014368812
2022-07-31,14.756228014368812
2022-08-01,16.231850815805696
2022-08-02,24.71668192406776
2022-08-03,21.765436321194
2022-08-04,16.600756516164914
2022-08-05,14.387322314009593
2022-08-06,20.65871922011634
2022-08-07,13.649510913291154
2022-08-08,26.192304725504645
2022-08-09,28.774644628019185
2022-08-10,16.969662216524135
2022-08-11,24.71668192406776
2022-08-12,22.13434202155322
2022-08-13,18.81419071832024
2022-08-14,21.765436321194
2022-08-15,21.02762492047556
2022-08-16,14.756228014368812
2022-08-17,18.44528501796102
2022-08-18,14.756228014368812
2022-08-19,16.600756516164914
2022-08-20,0.0
2022-08-21,18.81419071832024
2022-08-22,21.39653062083478
2022-08-23,25.08558762442698
2022-08-24,21.02762492047556
2022-08-25,19.55200211903868
2022-08-26,23.978870523349325
2022-08-27,25.08558762442698
2022-08-28,0.0
2022-08-29,22.50324772191244
2022-08-30,20.65871922011634
2022-08-31,12.173888111854271
2022-09-01,20.28981351975712
2022-09-02,19.183096418679455
2022-09-03,0.0
2022-09-04,22.50324772191244
2022-09-05,18.44528501796102
2022-09-06,17.338567916883356
2022-09-07,21.02762492047556
2022-09-08,17.707473617242574
2022-09-09,14.387322314009593
2022-09-10,19.183096418679455
2022-09-11,19.55200211903868
2022-09-12,20.65871922011634
2022-09-13,17.338567916883356
2022-09-14,19.55200211903868
2022-09-15,22.13434202155322
2022-09-16,16.600756516164914
2022-09-17,0.0
2022-09-18,18.076379317601795
2022-09-19,20.65871922011634
2022-09-20,19.183096418679455
2022-09-21,11.06717101077661
2022-09-22,11.43607671113583
2022-09-23,12.173888111854271
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,0.0
2022-09-27,14.756228014368812
2022-09-28,19.183096418679455
2022-09-29,19.920907819397897
2022-09-30,23.6099648229901
2022-10-01,14.018416613650375
2022-10-02,21.02762492047556
2022-10-03,16.600756516164914
2022-10-04,20.28981351975712
2022-10-05,12.54279381221349
2022-10-06,23.241059122630883
2022-10-07,15.125133714728037
2022-10-08,22.50324772191244
2022-10-09,0.0
2022-10-10,19.183096418679455
2022-10-11,23.241059122630883
2022-10-12,18.81419071832024
2022-10-13,18.076379317601795
2022-10-14,14.756228014368812
2022-10-15,0.0
2022-10-16,14.387322314009593
2022-10-17,11.80498241149505
2022-10-18,0.0
2022-10-19,22.87215342227166
2022-10-20,16.600756516164914
2022-10-21,15.862945115446472
2022-10-22,15.494039415087252
2022-10-23,12.54279381221349
2022-10-24,20.28981351975712
2022-10-25,15.494039415087252
2022-10-26,24.347776223708543
2022-10-27,16.600756516164914
2022-10-28,26.930116126223083
2022-10-29,27.66792752694152
2022-10-30,20.65871922011634
2022-10-31,12.173888111854271
2022-11-01,15.862945115446472
2022-11-02,25.08558762442698
2022-11-03,27.66792752694152
2022-11-04,0.0
2022-11-05,21.02762492047556
2022-11-06,24.71668192406776
2022-11-07,24.347776223708543
2022-11-08,11.06717101077661
2022-11-09,17.338567916883356
2022-11-10,22.50324772191244
2022-11-11,19.920907819397897
2022-11-12,15.125133714728037
2022-11-13,23.241059122630883
2022-11-14,18.44528501796102
2022-11-15,0.0
2022-11-16,18.81419071832024
2022-11-17,23.6099648229901
2022-11-18,15.125133714728037
2022-11-19,29.143550328378407
2022-11-20,18.076379317601795
2022-11-21,19.183096418679455
2022-11-22,21.02762492047556
2022-11-23,11.06717101077661
2022-11-24,11.80498241149505
2022-11-25,24.71668192406776
2022-11-26,20.28981351975712
2022-11-27,20.65871922011634
2022-11-28,15.125133714728037
2022-11-29,17.338567916883356
2022-11-30,14.756228014368812
2022-12-01,16.600756516164914
2022-12-02,18.076379317601795
2022-12-03,0.0
2022-12-04,17.338567916883356
2022-12-05,13.28060521293193
2022-12-06,14.756228014368812
2022-12-07,19.920907819397897
2022-12-08,22.50324772191244
2022-12-09,19.183096418679455
2022-12-10,21.02762492047556
2022-12-11,22.87215342227166
2022-12-12,20.65871922011634
2022-12-13,31.725890230892944
2022-12-14,14.756228014368812
2022-12-15,12.54279381221349
2022-12-16,15.125133714728037
2022-12-17,21.02762492047556
2022-12-18,17.707473617242574
2022-12-19,25.454493324786203
2022-12-20,18.81419071832024
2022-12-21,0.0
2022-12-22,19.920907819397897
2022-12-23,0.0
2022-12-24,19.183096418679455
2022-12-25,19.55200211903868
2022-12-26,14.387322314009593
2022-12-27,25.823399025145424
2022-12-28,23.241059122630883
2022-12-29,15.125133714728037
2022-12-30,0.0
2022-12-31,17.338567916883356
2023-01-01,0.0
2023-01-02,17.58950280553856
2023-01-03,15.319889540307775
2023-01-04,19.29171275446165
2023-01-05,14.185082907692385
2023-01-06,18.15690612184625
2023-01-07,17.58950280553856
2023-01-08,26.66795586646169
2023-01-09,12.4828729587693
2023-01-10,16.45469617292317
2023-01-11,17.022099489230865
2023-01-12,23.263535968615518
2023-01-13,24.9657459175386
2023-01-14,17.58950280553856
2023-01-15,19.29171275446165
2023-01-16,28.37016581538477
2023-01-17,27.235359182769383
2023-01-18,21.56132601969243
2023-01-19,24.9657459175386
2023-01-20,20.42651938707704
2023-01-21,30.072375764307857
2023-01-22,18.724309438153952
2023-01-23,12.4828729587693
2023-01-24,20.42651938707704
2023-01-25,20.42651938707704
2023-01-26,18.724309438153952
2023-01-27,23.830939284923208
2023-01-28,18.15690612184625
2023-01-29,21.56132601969243
2023-01-30,19.29171275446165
2023-01-31,19.29171275446165
2023-02-01,22.696132652307814
2023-02-02,23.830939284923208
2023-02-03,15.319889540307775
2023-02-04,14.752486224000082
2023-02-05,32.90939234584634
2023-02-06,19.29171275446165
2023-02-07,16.45469617292317
2023-02-08,19.29171275446165
2023-02-09,26.66795586646169
2023-02-10,17.58950280553856
2023-02-11,26.100552550153992
2023-02-12,22.128729336000124
2023-02-13,20.993922703384733
2023-02-14,22.128729336000124
2023-02-15,18.15690612184625
2023-02-16,28.937569131692467
2023-02-17,26.100552550153992
2023-02-18,19.85911607076934
2023-02-19,19.85911607076934
2023-02-20,13.050276275076996
2023-02-21,20.993922703384733
2023-02-22,15.887292856615474
2023-02-23,20.993922703384733
2023-02-24,21.56132601969243
2023-02-25,18.15690612184625
2023-02-26,18.724309438153952
2023-02-27,14.185082907692385
2023-02-28,18.724309438153952
2023-03-01,24.9657459175386
2023-03-02,19.85911607076934
2023-03-03,21.56132601969243
2023-03-04,28.937569131692467
2023-03-05,26.100552550153992
2023-03-06,22.696132652307814
2023-03-07,15.887292856615474
2023-03-08,17.58950280553856
2023-03-09,23.263535968615518
2023-03-10,24.9657459175386
2023-03-11,26.100552550153992
2023-03-12,14.752486224000082
2023-03-13,15.887292856615474
2023-03-14,18.15690612184625
2023-03-15,23.830939284923208
2023-03-16,15.887292856615474
2023-03-17,19.29171275446165
2023-03-18,14.752486224000082
2023-03-19,19.85911607076934
2023-03-20,17.022099489230865
2023-03-21,26.100552550153992
2023-03-22,22.128729336000124
2023-03-23,18.724309438153952
2023-03-24,19.85911607076934
2023-03-25,0.0
2023-03-26,24.398342601230908
2023-03-27,15.887292856615474
2023-03-28,25.53314923384629
2023-03-29,22.696132652307814
2023-03-30,22.696132652307814
2023-03-31,28.37016581538477
2023-04-01,20.42651938707704
2023-04-02,26.100552550153992
2023-04-03,21.56132601969243
2023-04-04,19.85911607076934
2023-04-05,18.15690612184625
2023-04-06,21.56132601969243
2023-04-07,21.56132601969243
2023-04-08,29.504972448000164
2023-04-09,30.63977908061555
2023-04-10,26.66795586646169
2023-04-11,23.830939284923208
2023-04-12,28.37016581538477
2023-04-13,31.774585713230948
2023-04-14,34.611602294769426
2023-04-15,52.201105100307984
2023-04-16,56.74033163076954
2023-04-17,44.25745867200025
2023-04-18,40.285635457846375
2023-04-19,42.55524872307716
2023-04-20,24.398342601230908
2023-04-21,27.80276249907708
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,13.617679591384691
2023-04-25,17.58950280553856
2023-04-26,13.617679591384691
2023-04-27,14.185082907692385
2023-04-28,17.022099489230865
2023-04-29,0.0
2023-04-30,14.185082907692385
2023-05-01,16.45469617292317
2023-05-02,15.887292856615474
2023-05-03,0.0
2023-05-04,15.319889540307775
2023-05-05,22.128729336000124
2023-05-06,18.15690612184625
2023-05-07,14.185082907692385
2023-05-08,27.235359182769383
2023-05-09,22.696132652307814
2023-05-10,19.85911607076934
2023-05-11,18.724309438153952
2023-05-12,23.263535968615518
2023-05-13,11.348066326153909
2023-05-14,19.29171275446165
2023-05-15,20.42651938707704
2023-05-16,18.15690612184625
2023-05-17,15.887292856615474
2023-05-18,28.37016581538477
2023-05-19,0.0
2023-05-20,18.724309438153952
2023-05-21,14.185082907692385
2023-05-22,11.348066326153909
2023-05-23,20.42651938707704
2023-05-24,15.319889540307775
2023-05-25,19.85911607076934
2023-05-26,19.85911607076934
2023-05-27,14.185082907692385
2023-05-28,20.42651938707704
2023-05-29,15.319889540307775
2023-05-30,17.022099489230865
2023-05-31,13.050276275076996
2023-06-01,17.022099489230865
2023-06-02,16.45469617292317
2023-06-03,18.724309438153952
2023-06-04,19.85911607076934
2023-06-05,19.29171275446165
2023-06-06,19.29171275446165
2023-06-07,22.128729336000124
2023-06-08,13.050276275076996
2023-06-09,17.022099489230865
2023-06-10,0.0
2023-06-11,17.58950280553856
2023-06-12,17.58950280553856
2023-06-13,15.887292856615474
2023-06-14,19.85911607076934
2023-06-15,11.915469642461604
2023-06-16,13.050276275076996
2023-06-17,19.85911607076934
2023-06-18,16.45469617292317
2023-06-19,14.752486224000082
2023-06-20,12.4828729587693
2023-06-21,15.887292856615474
2023-06-22,14.752486224000082
2023-06-23,20.993922703384733
2023-06-24,17.58950280553856
2023-06-25,17.022099489230865
2023-06-26,17.58950280553856
2023-06-27,16.45469617292317
2023-06-28,13.617679591384691
2023-06-29,18.724309438153952
2023-06-30,0.0
2023-07-01,16.45469617292317
2023-07-02,13.617679591384691
2023-07-03,20.42651938707704
2023-07-04,13.850638664681451
2023-07-05,18.112373638429588
2023-07-06,17.40208447613823
2023-07-07,0.0
2023-07-08,16.336650732701198
2023-07-09,19.17780738186662
2023-07-10,17.75722905728391
2023-07-11,19.88809654415798
2023-07-12,18.112373638429588
2023-07-13,15.98150615155552
2023-07-14,20.95353028759501
2023-07-15,0.0
2023-07-16,17.04693989499255
2023-07-17,18.112373638429588
2023-07-18,14.560927826972808
2023-07-19,21.30867486874069
2023-07-20,14.916072408118486
2023-07-21,20.59838570644933
2023-07-22,15.271216989264165
2023-07-23,20.95353028759501
2023-07-24,15.62636157040984
2023-07-25,18.467518219575265
2023-07-26,30.54243397852833
2023-07-27,18.112373638429588
2023-07-28,15.62636157040984
2023-07-29,21.66381944988637
2023-07-30,23.79468693676044
2023-07-31,20.24324112530366
2023-08-01,24.860120680197475
2023-08-02,20.59838570644933
2023-08-03,28.76671107279994
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,23.43954235561476
2023-08-07,22.018964031032045
2023-08-08,20.59838570644933
2023-08-09,22.374108612177725
2023-08-10,0.0
2023-08-11,15.62636157040984
2023-08-12,0.0
2023-08-13,23.79468693676044
2023-08-14,22.374108612177725
2023-08-15,0.0
2023-08-16,17.04693989499255
2023-08-17,0.0
2023-08-18,17.40208447613823
2023-08-19,15.62636157040984
2023-08-20,15.98150615155552
2023-08-21,0.0
2023-08-22,22.374108612177725
2023-08-23,22.374108612177725
2023-08-24,16.691795313846875
2023-08-25,23.08439777446908
2023-08-26,0.0
2023-08-27,24.5049760990518
2023-08-28,17.04693989499255
2023-08-29,23.43954235561476
2023-08-30,20.59838570644933
2023-08-31,19.532951963012295
2023-09-01,28.411566491654256
2023-09-02,0.0
2023-09-03,29.832144816236973
2023-09-04,14.560927826972808
2023-09-05,15.62636157040984
