Date,bawang
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,38.20846233230135
2022-01-04,41.84736350680623
2022-01-05,54.58351761757335
2022-01-06,42.75708880043245
2022-01-07,50.03489114944224
2022-01-08,51.85434173669468
2022-01-09,44.5765393876849
2022-01-10,50.94461644306846
2022-01-11,30.93065998329156
2022-01-12,50.03489114944224
2022-01-13,0.0
2022-01-14,40.027912919553785
2022-01-15,38.20846233230135
2022-01-16,51.85434173669468
2022-01-17,40.937638213180016
2022-01-18,62.77104526020935
2022-01-19,44.5765393876849
2022-01-20,38.20846233230135
2022-01-21,35.479286451422674
2022-01-22,0.0
2022-01-23,53.67379232394714
2022-01-24,31.84038527691779
2022-01-25,47.30571526856357
2022-01-26,40.027912919553785
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,62.77104526020935
2022-01-31,39.11818762592756
2022-02-01,42.75708880043245
2022-02-02,0.0
2022-02-03,50.03489114944224
2022-02-04,36.3890117450489
2022-02-05,78.23637525185512
2022-02-06,0.0
2022-02-07,32.75011057054401
2022-02-08,43.66681409405868
2022-02-09,46.395989974937336
2022-02-10,70.04884760921912
2022-02-11,63.68077055383558
2022-02-12,43.66681409405868
2022-02-13,53.67379232394714
2022-02-14,40.937638213180016
2022-02-15,57.31269349845202
2022-02-16,59.13214408570446
2022-02-17,32.75011057054401
2022-02-18,33.659835864170226
2022-02-19,53.67379232394714
2022-02-20,50.03489114944224
2022-02-21,54.58351761757335
2022-02-22,42.75708880043245
2022-02-23,20.92368175340312
2022-02-24,45.48626468131112
2022-02-25,43.66681409405868
2022-02-26,48.21544056218979
2022-02-27,46.395989974937336
2022-02-28,38.20846233230135
2022-03-01,34.56956115779646
2022-03-02,50.03489114944224
2022-03-03,40.027912919553785
2022-03-04,50.03489114944224
2022-03-05,83.69472701361246
2022-03-06,66.40994643471424
2022-03-07,53.67379232394714
2022-03-08,52.764067030320895
2022-03-09,46.395989974937336
2022-03-10,51.85434173669468
2022-03-11,54.58351761757335
2022-03-12,48.21544056218979
2022-03-13,30.93065998329156
2022-03-14,41.84736350680623
2022-03-15,55.493242911199566
2022-03-16,32.75011057054401
2022-03-17,28.20148410241289
2022-03-18,54.58351761757335
2022-03-19,40.937638213180016
2022-03-20,39.11818762592756
2022-03-21,39.11818762592756
2022-03-22,47.30571526856357
2022-03-23,42.75708880043245
2022-03-24,50.94461644306846
2022-03-25,44.5765393876849
2022-03-26,50.94461644306846
2022-03-27,39.11818762592756
2022-03-28,42.75708880043245
2022-03-29,50.94461644306846
2022-03-30,40.027912919553785
2022-03-31,36.3890117450489
2022-04-01,41.84736350680623
2022-04-02,30.93065998329156
2022-04-03,28.20148410241289
2022-04-04,29.111209396039115
2022-04-05,33.659835864170226
2022-04-06,28.20148410241289
2022-04-07,46.395989974937336
2022-04-08,41.84736350680623
2022-04-09,44.5765393876849
2022-04-10,56.40296820482579
2022-04-11,26.382033515160447
2022-04-12,27.291758808786675
2022-04-13,44.5765393876849
2022-04-14,32.75011057054401
2022-04-15,47.30571526856357
2022-04-16,40.027912919553785
2022-04-17,35.479286451422674
2022-04-18,34.56956115779646
2022-04-19,43.66681409405868
2022-04-20,63.68077055383558
2022-04-21,38.20846233230135
2022-04-22,54.58351761757335
2022-04-23,62.77104526020935
2022-04-24,52.764067030320895
2022-04-25,68.22939702196668
2022-04-26,64.5904958474618
2022-04-27,49.125165855816
2022-04-28,65.50022114108802
2022-04-29,55.493242911199566
2022-04-30,90.97252936262224
2022-05-01,50.94461644306846
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,34.56956115779646
2022-05-05,22.74313234065556
2022-05-06,26.382033515160447
2022-05-07,32.75011057054401
2022-05-08,64.5904958474618
2022-05-09,43.66681409405868
2022-05-10,46.395989974937336
2022-05-11,41.84736350680623
2022-05-12,45.48626468131112
2022-05-13,60.04186937933069
2022-05-14,46.395989974937336
2022-05-15,30.020934689665346
2022-05-16,47.30571526856357
2022-05-17,32.75011057054401
2022-05-18,32.75011057054401
2022-05-19,49.125165855816
2022-05-20,32.75011057054401
2022-05-21,40.027912919553785
2022-05-22,40.937638213180016
2022-05-23,40.937638213180016
2022-05-24,36.3890117450489
2022-05-25,40.027912919553785
2022-05-26,48.21544056218979
2022-05-27,28.20148410241289
2022-05-28,35.479286451422674
2022-05-29,30.020934689665346
2022-05-30,39.11818762592756
2022-05-31,35.479286451422674
2022-06-01,0.0
2022-06-02,33.659835864170226
2022-06-03,66.40994643471424
2022-06-04,57.31269349845202
2022-06-05,40.937638213180016
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,22.74313234065556
2022-06-09,32.75011057054401
2022-06-10,30.020934689665346
2022-06-11,43.66681409405868
2022-06-12,62.77104526020935
2022-06-13,22.74313234065556
2022-06-14,36.3890117450489
2022-06-15,37.29873703867513
2022-06-16,37.29873703867513
2022-06-17,0.0
2022-06-18,28.20148410241289
2022-06-19,30.93065998329156
2022-06-20,29.111209396039115
2022-06-21,39.11818762592756
2022-06-22,24.562582927908
2022-06-23,34.56956115779646
2022-06-24,0.0
2022-06-25,25.47230822153423
2022-06-26,39.11818762592756
2022-06-27,32.75011057054401
2022-06-28,44.5765393876849
2022-06-29,35.479286451422674
2022-06-30,30.93065998329156
2022-07-01,35.479286451422674
2022-07-02,30.020934689665346
2022-07-03,41.888241390563415
2022-07-04,41.1125332166641
2022-07-05,0.0
2022-07-06,50.42103130345597
2022-07-07,38.00970052106681
2022-07-08,27.149786086476286
2022-07-09,31.028326955972908
2022-07-10,46.542490433959365
2022-07-11,31.028326955972908
2022-07-12,59.72952939024783
2022-07-13,33.35545147767087
2022-07-14,33.35545147767087
2022-07-15,25.598369738677643
2022-07-16,45.76678226006003
2022-07-17,41.888241390563415
2022-07-18,29.476910608174254
2022-07-19,37.23399234716749
2022-07-20,24.82266156477832
2022-07-21,59.72952939024783
2022-07-22,26.37407791257697
2022-07-23,30.25261878207358
2022-07-24,48.86961495565732
2022-07-25,36.45828417326816
2022-07-26,50.42103130345597
2022-07-27,40.33682504276477
2022-07-28,28.701202434274943
2022-07-29,0.0
2022-07-30,34.131159651570194
2022-07-31,50.42103130345597
2022-08-01,34.90686782546952
2022-08-02,37.23399234716749
2022-08-03,51.97244765125461
2022-08-04,47.31819860785868
2022-08-05,30.25261878207358
2022-08-06,57.40240486854989
2022-08-07,32.57974330377155
2022-08-08,41.888241390563415
2022-08-09,55.07528034685191
2022-08-10,58.1781130424492
2022-08-11,31.028326955972908
2022-08-12,0.0
2022-08-13,39.561116868865454
2022-08-14,0.0
2022-08-15,27.149786086476286
2022-08-16,55.07528034685191
2022-08-17,43.43965773836207
2022-08-18,28.701202434274943
2022-08-19,27.149786086476286
2022-08-20,41.1125332166641
2022-08-21,41.1125332166641
2022-08-22,35.682575999368844
2022-08-23,37.23399234716749
2022-08-24,38.78540869496613
2022-08-25,41.888241390563415
2022-08-26,26.37407791257697
2022-08-27,0.0
2022-08-28,49.64532312955664
2022-08-29,43.43965773836207
2022-08-30,38.00970052106681
2022-08-31,47.31819860785868
2022-09-01,38.00970052106681
2022-09-02,38.78540869496613
2022-09-03,31.028326955972908
2022-09-04,31.028326955972908
2022-09-05,27.149786086476286
2022-09-06,0.0
2022-09-07,40.33682504276477
2022-09-08,37.23399234716749
2022-09-09,58.1781130424492
2022-09-10,45.76678226006003
2022-09-11,62.056653911945816
2022-09-12,34.131159651570194
2022-09-13,34.90686782546952
2022-09-14,34.131159651570194
2022-09-15,23.271245216979683
2022-09-16,41.888241390563415
2022-09-17,45.76678226006003
2022-09-18,31.028326955972908
2022-09-19,44.99107408616071
2022-09-20,56.62669669465055
2022-09-21,27.92549426037561
2022-09-22,48.86961495565732
2022-09-23,31.804035129872226
2022-09-24,37.23399234716749
2022-09-25,24.82266156477832
2022-09-26,41.888241390563415
2022-09-27,36.45828417326816
2022-09-28,29.476910608174254
2022-09-29,34.131159651570194
2022-09-30,48.86961495565732
2022-10-01,44.21536591226138
2022-10-02,49.64532312955664
2022-10-03,41.1125332166641
2022-10-04,51.19673947735529
2022-10-05,40.33682504276477
2022-10-06,30.25261878207358
2022-10-07,39.561116868865454
2022-10-08,53.52386399905326
2022-10-09,40.33682504276477
2022-10-10,34.90686782546952
2022-10-11,38.78540869496613
2022-10-12,0.0
2022-10-13,49.64532312955664
2022-10-14,35.682575999368844
2022-10-15,55.85098852075122
2022-10-16,27.92549426037561
2022-10-17,24.046953390879004
2022-10-18,39.561116868865454
2022-10-19,54.29957217295257
2022-10-20,55.07528034685191
2022-10-21,77.57081738993226
2022-10-22,32.57974330377155
2022-10-23,39.561116868865454
2022-10-24,48.09390678175801
2022-10-25,44.99107408616071
2022-10-26,38.00970052106681
2022-10-27,51.19673947735529
2022-10-28,37.23399234716749
2022-10-29,31.804035129872226
2022-10-30,59.72952939024783
2022-10-31,39.561116868865454
2022-11-01,43.43965773836207
2022-11-02,44.21536591226138
2022-11-03,38.78540869496613
2022-11-04,37.23399234716749
2022-11-05,45.76678226006003
2022-11-06,38.78540869496613
2022-11-07,35.682575999368844
2022-11-08,34.90686782546952
2022-11-09,48.09390678175801
2022-11-10,33.35545147767087
2022-11-11,48.86961495565732
2022-11-12,0.0
2022-11-13,46.542490433959365
2022-11-14,59.72952939024783
2022-11-15,62.056653911945816
2022-11-16,40.33682504276477
2022-11-17,53.52386399905326
2022-11-18,48.09390678175801
2022-11-19,53.52386399905326
2022-11-20,0.0
2022-11-21,28.701202434274943
2022-11-22,51.19673947735529
2022-11-23,30.25261878207358
2022-11-24,30.25261878207358
2022-11-25,33.35545147767087
2022-11-26,20.944120695281708
2022-11-27,24.046953390879004
2022-11-28,35.682575999368844
2022-11-29,33.35545147767087
2022-11-30,50.42103130345597
2022-12-01,33.35545147767087
2022-12-02,35.682575999368844
2022-12-03,49.64532312955664
2022-12-04,38.78540869496613
2022-12-05,34.131159651570194
2022-12-06,25.598369738677643
2022-12-07,28.701202434274943
2022-12-08,25.598369738677643
2022-12-09,22.495537043080358
2022-12-10,33.35545147767087
2022-12-11,22.495537043080358
2022-12-12,35.682575999368844
2022-12-13,20.944120695281708
2022-12-14,38.00970052106681
2022-12-15,22.495537043080358
2022-12-16,32.57974330377155
2022-12-17,0.0
2022-12-18,27.149786086476286
2022-12-19,38.00970052106681
2022-12-20,38.00970052106681
2022-12-21,41.888241390563415
2022-12-22,34.90686782546952
2022-12-23,48.09390678175801
2022-12-24,27.149786086476286
2022-12-25,47.31819860785868
2022-12-26,34.90686782546952
2022-12-27,41.888241390563415
2022-12-28,35.682575999368844
2022-12-29,24.046953390879004
2022-12-30,51.97244765125461
2022-12-31,44.21536591226138
2023-01-01,48.86961495565732
2023-01-02,36.90530565167244
2023-01-03,27.678979238754334
2023-01-04,30.139332948865828
2023-01-05,23.37336024605921
2023-01-06,38.13548250672819
2023-01-07,23.37336024605921
2023-01-08,0.0
2023-01-09,30.754421376393697
2023-01-10,37.52039407920031
2023-01-11,30.139332948865828
2023-01-12,55.35795847750867
2023-01-13,47.976897347174166
2023-01-14,30.139332948865828
2023-01-15,0.0
2023-01-16,39.980747789311806
2023-01-17,38.13548250672819
2023-01-18,35.67512879661669
2023-01-19,22.14318339100346
2023-01-20,24.603537101114963
2023-01-21,39.980747789311806
2023-01-22,24.603537101114963
2023-01-23,29.524244521337952
2023-01-24,31.984598231449446
2023-01-25,33.82986351403307
2023-01-26,38.13548250672819
2023-01-27,33.82986351403307
2023-01-28,25.83371395617071
2023-01-29,45.51654363706267
2023-01-30,19.682829680891967
2023-01-31,35.67512879661669
2023-02-01,41.82601307189543
2023-02-02,28.294067666282206
2023-02-03,19.682829680891967
2023-02-04,29.524244521337952
2023-02-05,25.83371395617071
2023-02-06,35.06004036908882
2023-02-07,57.81831218762016
2023-02-08,36.90530565167244
2023-02-09,25.218625528642832
2023-02-10,23.988448673587083
2023-02-11,36.29021722414457
2023-02-12,43.05618992695118
2023-02-13,44.28636678200692
2023-02-14,28.90915609381008
2023-02-15,19.682829680891967
2023-02-16,46.74672049211843
2023-02-17,45.51654363706267
2023-02-18,47.3618089196463
2023-02-19,46.13163206459055
2023-02-20,34.44495194156094
2023-02-21,24.603537101114963
2023-02-22,61.5088427527874
2023-02-23,60.893754325259536
2023-02-24,34.44495194156094
2023-02-25,31.984598231449446
2023-02-26,33.21477508650519
2023-02-27,45.51654363706267
2023-02-28,36.29021722414457
2023-03-01,43.05618992695118
2023-03-02,30.139332948865828
2023-03-03,41.82601307189543
2023-03-04,23.988448673587083
2023-03-05,30.754421376393697
2023-03-06,33.82986351403307
2023-03-07,36.90530565167244
2023-03-08,25.83371395617071
2023-03-09,46.74672049211843
2023-03-10,51.66742791234142
2023-03-11,31.369509803921574
2023-03-12,35.06004036908882
2023-03-13,48.591985774702046
2023-03-14,41.21092464436756
2023-03-15,30.139332948865828
2023-03-16,23.37336024605921
2023-03-17,38.75057093425606
2023-03-18,35.67512879661669
2023-03-19,46.13163206459055
2023-03-20,40.59583621683968
2023-03-21,27.063890811226457
2023-03-22,29.524244521337952
2023-03-23,20.91300653594772
2023-03-24,28.90915609381008
2023-03-25,39.36565936178393
2023-03-26,49.8221626297578
2023-03-27,43.05618992695118
2023-03-28,37.52039407920031
2023-03-29,28.294067666282206
2023-03-30,27.063890811226457
2023-03-31,36.29021722414457
2023-04-01,26.44880238369858
2023-04-02,32.59968665897732
2023-04-03,26.44880238369858
2023-04-04,22.75827181853133
2023-04-05,52.89760476739716
2023-04-06,34.44495194156094
2023-04-07,47.3618089196463
2023-04-08,33.82986351403307
2023-04-09,35.06004036908882
2023-04-10,43.05618992695118
2023-04-11,34.44495194156094
2023-04-12,37.52039407920031
2023-04-13,55.97304690503653
2023-04-14,46.74672049211843
2023-04-15,49.8221626297578
2023-04-16,47.3618089196463
2023-04-17,46.13163206459055
2023-04-18,55.35795847750867
2023-04-19,54.74287004998078
2023-04-20,33.21477508650519
2023-04-21,31.984598231449446
2023-04-22,31.984598231449446
2023-04-23,43.05618992695118
2023-04-24,31.369509803921574
2023-04-25,27.063890811226457
2023-04-26,44.28636678200692
2023-04-27,57.20322376009228
2023-04-28,41.82601307189543
2023-04-29,29.524244521337952
2023-04-30,44.90145520953481
2023-05-01,30.139332948865828
2023-05-02,25.218625528642832
2023-05-03,40.59583621683968
2023-05-04,39.980747789311806
2023-05-05,46.74672049211843
2023-05-06,41.21092464436756
2023-05-07,34.44495194156094
2023-05-08,38.13548250672819
2023-05-09,31.984598231449446
2023-05-10,32.59968665897732
2023-05-11,41.21092464436756
2023-05-12,35.67512879661669
2023-05-13,33.82986351403307
2023-05-14,34.44495194156094
2023-05-15,40.59583621683968
2023-05-16,43.05618992695118
2023-05-17,41.21092464436756
2023-05-18,38.75057093425606
2023-05-19,26.44880238369858
2023-05-20,36.29021722414457
2023-05-21,55.35795847750867
2023-05-22,57.81831218762016
2023-05-23,43.05618992695118
2023-05-24,48.591985774702046
2023-05-25,35.67512879661669
2023-05-26,30.139332948865828
2023-05-27,32.59968665897732
2023-05-28,55.35795847750867
2023-05-29,42.4411014994233
2023-05-30,36.90530565167244
2023-05-31,26.44880238369858
2023-06-01,38.13548250672819
2023-06-02,27.063890811226457
2023-06-03,35.67512879661669
2023-06-04,46.74672049211843
2023-06-05,28.90915609381008
2023-06-06,28.90915609381008
2023-06-07,25.218625528642832
2023-06-08,38.13548250672819
2023-06-09,20.29791810841984
2023-06-10,38.75057093425606
2023-06-11,37.52039407920031
2023-06-12,32.59968665897732
2023-06-13,31.984598231449446
2023-06-14,40.59583621683968
2023-06-15,28.294067666282206
2023-06-16,39.980747789311806
2023-06-17,37.52039407920031
2023-06-18,0.0
2023-06-19,35.06004036908882
2023-06-20,28.90915609381008
2023-06-21,40.59583621683968
2023-06-22,41.21092464436756
2023-06-23,38.75057093425606
2023-06-24,37.52039407920031
2023-06-25,47.976897347174166
2023-06-26,26.44880238369858
2023-06-27,30.754421376393697
2023-06-28,30.754421376393697
2023-06-29,41.82601307189543
2023-06-30,38.13548250672819
2023-07-01,39.980747789311806
2023-07-02,37.52039407920031
2023-07-03,46.13163206459055
2023-07-04,38.02268530730678
2023-07-05,46.088103402796094
2023-07-06,26.500659456607757
2023-07-07,31.109469796887364
2023-07-08,36.29438142970192
2023-07-09,36.87048272223688
2023-07-10,27.652862041677665
2023-07-11,32.83777367449222
2023-07-12,25.34845687153785
2023-07-13,35.14217884463202
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,33.98997625956213
2023-07-17,44.9359008177262
2023-07-18,24.7723555790029
2023-07-19,52.42521762068057
2023-07-20,34.56607755209708
2023-07-21,36.29438142970192
2023-07-22,0.0
2023-07-23,44.9359008177262
2023-07-24,50.6969137430757
2023-07-25,50.6969137430757
2023-07-26,41.47929306251649
2023-07-27,23.044051701398047
2023-07-28,0.0
2023-07-29,48.39250857293591
2023-07-30,42.63149564758639
2023-07-31,28.22896333421261
2023-08-01,39.17488789237668
2023-08-02,32.83777367449222
2023-08-03,42.63149564758639
2023-08-04,0.0
2023-08-05,32.26167238195727
2023-08-06,0.0
2023-08-07,24.7723555790029
2023-08-08,36.29438142970192
2023-08-09,50.6969137430757
2023-08-10,28.80506462674757
2023-08-11,38.59878659984173
2023-08-12,36.29438142970192
2023-08-13,34.56607755209708
2023-08-14,31.109469796887364
2023-08-15,48.39250857293591
2023-08-16,25.34845687153785
2023-08-17,40.90319176998154
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,37.44658401477183
2023-08-21,49.5447111580058
2023-08-22,30.533368504352417
2023-08-23,28.80506462674757
2023-08-24,38.02268530730678
2023-08-25,24.7723555790029
2023-08-26,43.78369823265629
2023-08-27,43.78369823265629
