Date,gula
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,50.02145969498911
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,0.0
2022-01-25,37.01588017429194
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,38.01630936819173
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,0.0
2022-02-08,34.51480718954249
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-12,0.0
2022-02-13,0.0
2022-02-14,45.0193137254902
2022-02-15,0.0
2022-02-16,0.0
2022-02-17,41.01759694989108
2022-02-18,26.011159041394336
2022-02-19,0.0
2022-02-20,0.0
2022-02-21,0.0
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,0.0
2022-02-26,0.0
2022-02-27,0.0
2022-02-28,0.0
2022-03-01,0.0
2022-03-02,0.0
2022-03-03,0.0
2022-03-04,26.011159041394336
2022-03-05,0.0
2022-03-06,36.51566557734205
2022-03-07,0.0
2022-03-08,0.0
2022-03-09,30.012875816993468
2022-03-10,0.0
2022-03-11,47.02017211328976
2022-03-12,0.0
2022-03-13,0.0
2022-03-14,26.51137363834423
2022-03-15,0.0
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,35.51523638344227
2022-03-19,32.01373420479303
2022-03-20,0.0
2022-03-21,30.012875816993468
2022-03-22,30.012875816993468
2022-03-23,0.0
2022-03-24,41.01759694989108
2022-03-25,29.51266122004357
2022-03-26,0.0
2022-03-27,40.01716775599129
2022-03-28,0.0
2022-03-29,28.012017429193907
2022-03-30,24.510515250544668
2022-03-31,0.0
2022-04-01,0.0
2022-04-02,0.0
2022-04-03,27.51180283224401
2022-04-04,37.51609477124183
2022-04-05,0.0
2022-04-06,26.51137363834423
2022-04-07,0.0
2022-04-08,35.51523638344227
2022-04-09,0.0
2022-04-10,0.0
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,27.51180283224401
2022-04-14,0.0
2022-04-15,0.0
2022-04-16,30.51309041394336
2022-04-17,0.0
2022-04-18,27.01158823529412
2022-04-19,0.0
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,34.0145925925926
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-04-30,0.0
2022-05-01,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,27.01158823529412
2022-05-11,24.010300653594776
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,40.517382352941176
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,32.51394880174292
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,27.51180283224401
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,40.65302144249512
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,81.30604288499025
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,40.65302144249512
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,49.59668615984405
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,44.718323586744646
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,49.59668615984405
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,47.97056530214426
2022-08-23,0.0
2022-08-24,42.27914230019493
2022-08-25,43.09220272904484
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,39.83996101364523
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,45.53138401559455
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,39.83996101364523
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,40.65302144249512
2022-09-26,39.02690058479532
2022-09-27,41.46608187134503
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,36.58771929824562
2022-10-04,39.02690058479532
2022-10-05,0.0
2022-10-06,39.83996101364523
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,44.718323586744646
2022-10-13,0.0
2022-10-14,0.0
2022-10-15,42.27914230019493
2022-10-16,39.02690058479532
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,44.718323586744646
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,37.400779727095525
2022-10-28,42.27914230019493
2022-10-29,0.0
2022-10-30,48.78362573099416
2022-10-31,0.0
2022-11-01,49.59668615984405
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-05,39.02690058479532
2022-11-06,0.0
2022-11-07,0.0
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,47.97056530214426
2022-11-14,0.0
2022-11-15,37.400779727095525
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,0.0
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,34.96159844054581
2022-11-22,0.0
2022-11-23,0.0
2022-11-24,42.27914230019493
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,51.22280701754386
2022-11-29,40.65302144249512
2022-11-30,0.0
2022-12-01,53.66198830409357
2022-12-02,35.77465886939572
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,36.58771929824562
2022-12-06,53.66198830409357
2022-12-07,0.0
2022-12-08,0.0
2022-12-09,0.0
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,45.53138401559455
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,24.855820105820108
2023-01-06,0.0
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,34.58201058201058
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,26.656966490299823
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,25.576278659611997
2023-01-20,0.0
2023-01-21,29.899029982363324
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,34.942239858906525
2023-01-25,0.0
2023-01-26,0.0
2023-01-27,25.576278659611997
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,0.0
2023-01-31,0.0
2023-02-01,0.0
2023-02-02,31.33994708994709
2023-02-03,0.0
2023-02-04,0.0
2023-02-05,27.73765432098765
2023-02-06,0.0
2023-02-07,25.576278659611997
2023-02-08,23.054673721340396
2023-02-09,24.49559082892416
2023-02-10,0.0
2023-02-11,0.0
2023-02-12,0.0
2023-02-13,0.0
2023-02-14,22.3342151675485
2023-02-15,0.0
2023-02-16,25.576278659611997
2023-02-17,0.0
2023-02-18,30.25925925925926
2023-02-19,0.0
2023-02-20,24.855820105820108
2023-02-21,0.0
2023-02-22,32.78086419753086
2023-02-23,23.054673721340396
2023-02-24,31.33994708994709
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,0.0
2023-02-28,0.0
2023-03-01,0.0
2023-03-02,0.0
2023-03-03,0.0
2023-03-04,27.37742504409171
2023-03-05,30.97971781305115
2023-03-06,32.060405643738974
2023-03-07,0.0
2023-03-08,0.0
2023-03-09,0.0
2023-03-10,23.414902998236336
2023-03-11,27.37742504409171
2023-03-12,0.0
2023-03-13,0.0
2023-03-14,0.0
2023-03-15,0.0
2023-03-16,0.0
2023-03-17,0.0
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,0.0
2023-03-21,0.0
2023-03-22,0.0
2023-03-23,31.700176366843035
2023-03-24,0.0
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,0.0
2023-03-28,0.0
2023-03-29,24.855820105820108
2023-03-30,25.576278659611997
2023-03-31,0.0
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,26.296737213403887
2023-04-04,0.0
2023-04-05,22.694444444444446
2023-04-06,0.0
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,24.135361552028225
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,0.0
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,26.296737213403887
2023-05-09,0.0
2023-05-10,0.0
2023-05-11,0.0
2023-05-12,25.936507936507937
2023-05-13,0.0
2023-05-14,25.21604938271605
2023-05-15,0.0
2023-05-16,0.0
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,0.0
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.0
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,30.25925925925926
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,25.21604938271605
2023-06-04,0.0
2023-06-05,31.33994708994709
2023-06-06,0.0
2023-06-07,25.576278659611997
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,26.656966490299823
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,25.576278659611997
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,34.58201058201058
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,36.02292768959436
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,40.98935185185185
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,46.7625
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,39.83472222222223
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,46.18518518518518
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,57.73148148148148
2023-08-21,0.0
2023-08-22,39.257407407407406
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,39.257407407407406
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,41.56666666666667
2023-08-31,0.0
2023-09-01,51.38101851851852
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,0.0
2023-09-12,32.32962962962963
2023-09-13,34.63888888888889
2023-09-14,38.10277777777778
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,38.680092592592594
2023-10-05,33.48425925925926
2023-10-06,0.0
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,34.06157407407407
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,0.0
2023-10-17,34.06157407407407
2023-10-18,0.0
2023-10-19,0.0
2023-10-20,0.0
2023-10-21,0.0
2023-10-22,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,39.83472222222223
2023-10-26,0.0
2023-10-27,0.0
2023-10-28,0.0
2023-10-29,0.0
2023-10-30,0.0
2023-10-31,31.175
2023-11-01,46.18518518518518
2023-11-02,0.0
2023-11-03,0.0
2023-11-04,38.680092592592594
2023-11-05,0.0
2023-11-06,0.0
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,34.06157407407407
2023-11-10,0.0
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,0.0
2023-11-14,0.0
2023-11-15,0.0
2023-11-16,0.0
2023-11-17,52.53564814814814
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,0.0
2023-11-21,0.0
2023-11-22,38.680092592592594
2023-11-23,0.0
2023-11-24,0.0
2023-11-25,0.0
2023-11-26,0.0
2023-11-27,0.0
2023-11-28,0.0
2023-11-29,0.0
2023-11-30,0.0
2023-12-01,38.10277777777778
2023-12-02,0.0
2023-12-03,0.0
2023-12-04,0.0
2023-12-05,0.0
2023-12-06,0.0
2023-12-07,0.0
2023-12-08,0.0
2023-12-09,54.267592592592585
2023-12-10,0.0
2023-12-11,0.0
2023-12-12,39.83472222222223
2023-12-13,36.37083333333334
2023-12-14,0.0
2023-12-15,0.0
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,0.0
2023-12-22,0.0
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,46.18518518518518
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,0.0
2023-12-30,0.0
2023-12-31,0.0
2024-01-01,0.0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-05,0.0
2024-01-06,0.0
2024-01-07,0.0
2024-01-08,0.0
2024-01-09,0.0
2024-01-10,0.0
2024-01-11,45.1329365079365
2024-01-12,0.0
2024-01-13,0.0
2024-01-14,0.0
2024-01-15,0.0
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,0.0
2024-01-19,0.0
2024-01-20,0.0
2024-01-21,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.0
2024-01-25,46.44113756613756
2024-01-26,0.0
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,0.0
