Date,daging ayam
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,31.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,50.0
2022-01-11,37.99999999999999
2022-01-12,32.99999999999999
2022-01-13,35.999999999999986
2022-01-14,0.0
2022-01-15,35.999999999999986
2022-01-16,32.99999999999999
2022-01-17,28.0
2022-01-18,51.99999999999999
2022-01-19,43.99999999999999
2022-01-20,40.99999999999999
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,28.999999999999996
2022-01-24,41.99999999999999
2022-01-25,43.99999999999999
2022-01-26,33.99999999999999
2022-01-27,57.99999999999999
2022-01-28,23.999999999999996
2022-01-29,0.0
2022-01-30,40.99999999999999
2022-01-31,32.0
2022-02-01,28.999999999999996
2022-02-02,33.99999999999999
2022-02-03,37.99999999999999
2022-02-04,29.999999999999996
2022-02-05,29.999999999999996
2022-02-06,0.0
2022-02-07,35.999999999999986
2022-02-08,28.999999999999996
2022-02-09,43.99999999999999
2022-02-10,43.99999999999999
2022-02-11,37.99999999999999
2022-02-12,0.0
2022-02-13,32.0
2022-02-14,37.99999999999999
2022-02-15,35.999999999999986
2022-02-16,46.99999999999999
2022-02-17,46.99999999999999
2022-02-18,60.99999999999999
2022-02-19,31.0
2022-02-20,28.999999999999996
2022-02-21,34.999999999999986
2022-02-22,35.999999999999986
2022-02-23,41.99999999999999
2022-02-24,45.0
2022-02-25,41.99999999999999
2022-02-26,54.99999999999999
2022-02-27,28.999999999999996
2022-02-28,46.99999999999999
2022-03-01,58.99999999999999
2022-03-02,40.99999999999999
2022-03-03,33.99999999999999
2022-03-04,53.99999999999999
2022-03-05,64.99999999999997
2022-03-06,28.999999999999996
2022-03-07,64.99999999999997
2022-03-08,81.99999999999997
2022-03-09,87.99999999999999
2022-03-10,43.99999999999999
2022-03-11,54.99999999999999
2022-03-12,51.99999999999999
2022-03-13,34.999999999999986
2022-03-14,45.0
2022-03-15,46.99999999999999
2022-03-16,40.99999999999999
2022-03-17,45.0
2022-03-18,35.999999999999986
2022-03-19,28.999999999999996
2022-03-20,17.999999999999993
2022-03-21,47.99999999999999
2022-03-22,40.99999999999999
2022-03-23,38.99999999999999
2022-03-24,31.0
2022-03-25,28.999999999999996
2022-03-26,35.999999999999986
2022-03-27,28.999999999999996
2022-03-28,37.99999999999999
2022-03-29,43.99999999999999
2022-03-30,56.99999999999999
2022-03-31,41.99999999999999
2022-04-01,48.99999999999999
2022-04-02,33.99999999999999
2022-04-03,41.99999999999999
2022-04-04,29.999999999999996
2022-04-05,42.99999999999999
2022-04-06,41.99999999999999
2022-04-07,56.99999999999999
2022-04-08,50.0
2022-04-09,42.99999999999999
2022-04-10,39.99999999999999
2022-04-11,43.99999999999999
2022-04-12,53.99999999999999
2022-04-13,27.0
2022-04-14,48.99999999999999
2022-04-15,32.0
2022-04-16,46.99999999999999
2022-04-17,32.0
2022-04-18,35.999999999999986
2022-04-19,40.99999999999999
2022-04-20,47.99999999999999
2022-04-21,35.999999999999986
2022-04-22,47.99999999999999
2022-04-23,59.99999999999999
2022-04-24,33.99999999999999
2022-04-25,34.999999999999986
2022-04-26,23.999999999999996
2022-04-27,39.99999999999999
2022-04-28,32.0
2022-04-29,45.0
2022-04-30,64.99999999999997
2022-05-01,100.0
2022-05-02,0.0
2022-05-03,25.0
2022-05-04,0.0
2022-05-05,15.999999999999998
2022-05-06,0.0
2022-05-07,15.999999999999998
2022-05-08,40.99999999999999
2022-05-09,22.999999999999996
2022-05-10,27.0
2022-05-11,32.0
2022-05-12,34.999999999999986
2022-05-13,22.999999999999996
2022-05-14,32.0
2022-05-15,0.0
2022-05-16,23.999999999999996
2022-05-17,22.0
2022-05-18,32.0
2022-05-19,28.0
2022-05-20,28.999999999999996
2022-05-21,32.99999999999999
2022-05-22,33.99999999999999
2022-05-23,23.999999999999996
2022-05-24,23.999999999999996
2022-05-25,32.99999999999999
2022-05-26,22.0
2022-05-27,25.0
2022-05-28,32.99999999999999
2022-05-29,22.999999999999996
2022-05-30,39.99999999999999
2022-05-31,40.99999999999999
2022-06-01,19.999999999999996
2022-06-02,27.0
2022-06-03,31.0
2022-06-04,26.0
2022-06-05,28.0
2022-06-06,27.0
2022-06-07,0.0
2022-06-08,32.0
2022-06-09,26.0
2022-06-10,26.0
2022-06-11,0.0
2022-06-12,22.999999999999996
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,19.0
2022-06-16,32.0
2022-06-17,19.999999999999996
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,19.0
2022-06-23,0.0
2022-06-24,19.0
2022-06-25,0.0
2022-06-26,27.0
2022-06-27,0.0
2022-06-28,19.0
2022-06-29,22.999999999999996
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,23.999999999999996
2022-07-03,21.965206493196455
2022-07-04,24.96046192408689
2022-07-05,23.96204344712341
2022-07-06,0.0
2022-07-07,39.93673907853902
2022-07-08,0.0
2022-07-09,41.93357603246597
2022-07-10,99.84184769634756
2022-07-11,41.93357603246597
2022-07-12,42.93199450942944
2022-07-13,47.92408689424682
2022-07-14,38.93832060157555
2022-07-15,33.946228216758165
2022-07-16,31.949391262831217
2022-07-17,32.94780973979469
2022-07-18,36.9414836476486
2022-07-19,29.952554308904265
2022-07-20,26.95729887801384
2022-07-21,42.93199450942944
2022-07-22,28.954135831940796
2022-07-23,26.95729887801384
2022-07-24,43.93041298639292
2022-07-25,28.954135831940796
2022-07-26,34.944646693721644
2022-07-27,34.944646693721644
2022-07-28,38.93832060157555
2022-07-29,27.955717354977317
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,31.949391262831217
2022-08-02,19.96836953926951
2022-08-03,31.949391262831217
2022-08-04,30.950972785867744
2022-08-05,38.93832060157555
2022-08-06,40.9351575555025
2022-08-07,25.95888040105037
2022-08-08,39.93673907853902
2022-08-09,32.94780973979469
2022-08-10,31.949391262831217
2022-08-11,26.95729887801384
2022-08-12,25.95888040105037
2022-08-13,0.0
2022-08-14,39.93673907853902
2022-08-15,0.0
2022-08-16,34.944646693721644
2022-08-17,30.950972785867744
2022-08-18,28.954135831940796
2022-08-19,28.954135831940796
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,37.93990212461207
2022-08-23,33.946228216758165
2022-08-24,44.9288314633564
2022-08-25,32.94780973979469
2022-08-26,28.954135831940796
2022-08-27,26.95729887801384
2022-08-28,21.965206493196455
2022-08-29,45.92724994031988
2022-08-30,36.9414836476486
2022-08-31,41.93357603246597
2022-09-01,37.93990212461207
2022-09-02,34.944646693721644
2022-09-03,27.955717354977317
2022-09-04,0.0
2022-09-05,33.946228216758165
2022-09-06,33.946228216758165
2022-09-07,35.94306517068512
2022-09-08,39.93673907853902
2022-09-09,49.92092384817378
2022-09-10,51.91776080210074
2022-09-11,25.95888040105037
2022-09-12,26.95729887801384
2022-09-13,39.93673907853902
2022-09-14,27.955717354977317
2022-09-15,23.96204344712341
2022-09-16,36.9414836476486
2022-09-17,38.93832060157555
2022-09-18,22.963624970159938
2022-09-19,36.9414836476486
2022-09-20,44.9288314633564
2022-09-21,36.9414836476486
2022-09-22,39.93673907853902
2022-09-23,18.969951062306038
2022-09-24,19.96836953926951
2022-09-25,25.95888040105037
2022-09-26,39.93673907853902
2022-09-27,30.950972785867744
2022-09-28,54.91301623299115
2022-09-29,36.9414836476486
2022-09-30,0.0
2022-10-01,25.95888040105037
2022-10-02,30.950972785867744
2022-10-03,33.946228216758165
2022-10-04,34.944646693721644
2022-10-05,36.9414836476486
2022-10-06,33.946228216758165
2022-10-07,27.955717354977317
2022-10-08,0.0
2022-10-09,43.93041298639292
2022-10-10,31.949391262831217
2022-10-11,45.92724994031988
2022-10-12,45.92724994031988
2022-10-13,36.9414836476486
2022-10-14,39.93673907853902
2022-10-15,26.95729887801384
2022-10-16,33.946228216758165
2022-10-17,55.91143470995463
2022-10-18,39.93673907853902
2022-10-19,41.93357603246597
2022-10-20,32.94780973979469
2022-10-21,23.96204344712341
2022-10-22,31.949391262831217
2022-10-23,53.91459775602768
2022-10-24,55.91143470995463
2022-10-25,32.94780973979469
2022-10-26,44.9288314633564
2022-10-27,44.9288314633564
2022-10-28,50.91934232513725
2022-10-29,43.93041298639292
2022-10-30,26.95729887801384
2022-10-31,32.94780973979469
2022-11-01,57.90827166388159
2022-11-02,40.9351575555025
2022-11-03,36.9414836476486
2022-11-04,53.91459775602768
2022-11-05,21.965206493196455
2022-11-06,25.95888040105037
2022-11-07,53.91459775602768
2022-11-08,61.90194557173549
2022-11-09,40.9351575555025
2022-11-10,41.93357603246597
2022-11-11,33.946228216758165
2022-11-12,35.94306517068512
2022-11-13,34.944646693721644
2022-11-14,38.93832060157555
2022-11-15,39.93673907853902
2022-11-16,57.90827166388159
2022-11-17,46.92566841728336
2022-11-18,37.93990212461207
2022-11-19,35.94306517068512
2022-11-20,36.9414836476486
2022-11-21,53.91459775602768
2022-11-22,55.91143470995463
2022-11-23,31.949391262831217
2022-11-24,46.92566841728336
2022-11-25,37.93990212461207
2022-11-26,28.954135831940796
2022-11-27,25.95888040105037
2022-11-28,49.92092384817378
2022-11-29,59.90510861780853
2022-11-30,44.9288314633564
2022-12-01,47.92408689424682
2022-12-02,66.89403795655286
2022-12-03,41.93357603246597
2022-12-04,26.95729887801384
2022-12-05,46.92566841728336
2022-12-06,74.88138577226067
2022-12-07,79.87347815707804
2022-12-08,0.0
2022-12-09,40.9351575555025
2022-12-10,21.965206493196455
2022-12-11,20.966788016232982
2022-12-12,0.0
2022-12-13,34.944646693721644
2022-12-14,20.966788016232982
2022-12-15,22.963624970159938
2022-12-16,27.955717354977317
2022-12-17,31.949391262831217
2022-12-18,21.965206493196455
2022-12-19,26.95729887801384
2022-12-20,29.952554308904265
2022-12-21,27.955717354977317
2022-12-22,37.93990212461207
2022-12-23,31.949391262831217
2022-12-24,24.96046192408689
2022-12-25,25.95888040105037
2022-12-26,0.0
2022-12-27,26.95729887801384
2022-12-28,0.0
2022-12-29,18.969951062306038
2022-12-30,26.95729887801384
2022-12-31,41.93357603246597
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,24.06022830531576
2023-01-04,0.0
2023-01-05,30.29806527336059
2023-01-06,28.515826139633496
2023-01-07,18.71351090413448
2023-01-08,0.0
2023-01-09,30.29806527336059
2023-01-10,29.406945706497044
2023-01-11,36.53590224140541
2023-01-12,36.53590224140541
2023-01-13,27.62470657276995
2023-01-14,20.495750037861573
2023-01-15,40.1003805088596
2023-01-16,35.64478267454187
2023-01-17,33.862543540814784
2023-01-18,25.842467439042853
2023-01-19,38.318141375132505
2023-01-20,34.75366310767832
2023-01-21,22.277989171588665
2023-01-22,24.06022830531576
2023-01-23,34.75366310767832
2023-01-24,19.60463047099803
2023-01-25,33.862543540814784
2023-01-26,22.277989171588665
2023-01-27,0.0
2023-01-28,29.406945706497044
2023-01-29,24.06022830531576
2023-01-30,24.06022830531576
2023-01-31,35.64478267454187
2023-02-01,34.75366310767832
2023-02-02,30.29806527336059
2023-02-03,28.515826139633496
2023-02-04,25.842467439042853
2023-02-05,24.95134787217931
2023-02-06,40.1003805088596
2023-02-07,24.06022830531576
2023-02-08,37.42702180826896
2023-02-09,25.842467439042853
2023-02-10,42.77373920945024
2023-02-11,30.29806527336059
2023-02-12,34.75366310767832
2023-02-13,34.75366310767832
2023-02-14,38.318141375132505
2023-02-15,44.55597834317733
2023-02-16,29.406945706497044
2023-02-17,18.71351090413448
2023-02-18,20.495750037861573
2023-02-19,41.8826196425867
2023-02-20,31.189184840224133
2023-02-21,36.53590224140541
2023-02-22,56.14053271240345
2023-02-23,35.64478267454187
2023-02-24,37.42702180826896
2023-02-25,18.71351090413448
2023-02-26,33.862543540814784
2023-02-27,29.406945706497044
2023-02-28,36.53590224140541
2023-03-01,44.55597834317733
2023-03-02,47.22933704376798
2023-03-03,42.77373920945024
2023-03-04,26.733587005906404
2023-03-05,32.971423973951225
2023-03-06,40.991500075723145
2023-03-07,35.64478267454187
2023-03-08,33.862543540814784
2023-03-09,40.991500075723145
2023-03-10,26.733587005906404
2023-03-11,32.08030440708768
2023-03-12,19.60463047099803
2023-03-13,20.495750037861573
2023-03-14,37.42702180826896
2023-03-15,47.22933704376798
2023-03-16,42.77373920945024
2023-03-17,26.733587005906404
2023-03-18,30.29806527336059
2023-03-19,31.189184840224133
2023-03-20,26.733587005906404
2023-03-21,0.0
2023-03-22,34.75366310767832
2023-03-23,23.169108738452213
2023-03-24,40.991500075723145
2023-03-25,40.991500075723145
2023-03-26,36.53590224140541
2023-03-27,39.20926094199606
2023-03-28,50.79381531122217
2023-03-29,54.35829357867635
2023-03-30,43.6648587763138
2023-03-31,31.189184840224133
2023-04-01,40.991500075723145
2023-04-02,32.971423973951225
2023-04-03,49.01157617749507
2023-04-04,41.8826196425867
2023-04-05,32.08030440708768
2023-04-06,20.495750037861573
2023-04-07,54.35829357867635
2023-04-08,32.971423973951225
2023-04-09,42.77373920945024
2023-04-10,31.189184840224133
2023-04-11,35.64478267454187
2023-04-12,27.62470657276995
2023-04-13,36.53590224140541
2023-04-14,26.733587005906404
2023-04-15,21.38686960472512
2023-04-16,21.38686960472512
2023-04-17,25.842467439042853
2023-04-18,38.318141375132505
2023-04-19,20.495750037861573
2023-04-20,89.11195668635466
2023-04-21,70.3984457822202
2023-04-22,33.862543540814784
2023-04-23,26.733587005906404
2023-04-24,35.64478267454187
2023-04-25,28.515826139633496
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,31.189184840224133
2023-04-29,0.0
2023-04-30,16.931271770407392
2023-05-01,40.991500075723145
2023-05-02,26.733587005906404
2023-05-03,29.406945706497044
2023-05-04,21.38686960472512
2023-05-05,43.6648587763138
2023-05-06,24.06022830531576
2023-05-07,20.495750037861573
2023-05-08,24.95134787217931
2023-05-09,26.733587005906404
2023-05-10,44.55597834317733
2023-05-11,32.08030440708768
2023-05-12,23.169108738452213
2023-05-13,18.71351090413448
2023-05-14,21.38686960472512
2023-05-15,33.862543540814784
2023-05-16,17.822391337270936
2023-05-17,19.60463047099803
2023-05-18,21.38686960472512
2023-05-19,24.95134787217931
2023-05-20,42.77373920945024
2023-05-21,34.75366310767832
2023-05-22,46.338217476904425
2023-05-23,30.29806527336059
2023-05-24,28.515826139633496
2023-05-25,0.0
2023-05-26,32.971423973951225
2023-05-27,24.06022830531576
2023-05-28,23.169108738452213
2023-05-29,29.406945706497044
2023-05-30,18.71351090413448
2023-05-31,21.38686960472512
2023-06-01,0.0
2023-06-02,22.277989171588665
2023-06-03,0.0
2023-06-04,28.515826139633496
2023-06-05,27.62470657276995
2023-06-06,37.42702180826896
2023-06-07,18.71351090413448
2023-06-08,35.64478267454187
2023-06-09,20.495750037861573
2023-06-10,0.0
2023-06-11,26.733587005906404
2023-06-12,0.0
2023-06-13,24.06022830531576
2023-06-14,0.0
2023-06-15,27.62470657276995
2023-06-16,20.495750037861573
2023-06-17,40.1003805088596
2023-06-18,0.0
2023-06-19,29.406945706497044
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,23.169108738452213
2023-06-24,19.60463047099803
2023-06-25,0.0
2023-06-26,27.62470657276995
2023-06-27,24.95134787217931
2023-06-28,43.6648587763138
2023-06-29,74.85404361653792
2023-06-30,40.1003805088596
2023-07-01,39.20926094199606
2023-07-02,39.20926094199606
2023-07-03,39.20926094199606
2023-07-04,35.817984832069335
2023-07-05,39.52329360780064
2023-07-06,41.99349945828818
2023-07-07,40.14084507042253
2023-07-08,61.75514626218851
2023-07-09,0.0
2023-07-10,45.081256771397605
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,25.319609967497293
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,32.11267605633802
2023-07-18,24.702058504875406
2023-07-19,34.58288190682556
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,24.702058504875406
2023-07-23,0.0
2023-07-24,33.34777898158179
2023-07-25,24.08450704225352
2023-07-26,0.0
2023-07-27,28.407367280606717
2023-07-28,36.43553629469121
2023-07-29,0.0
2023-07-30,37.05308775731311
2023-07-31,52.49187432286024
2023-08-01,31.495124593716135
2023-08-02,46.31635969664138
2023-08-03,24.08450704225352
2023-08-04,42.61105092091008
2023-08-05,35.817984832069335
2023-08-06,30.260021668472373
2023-08-07,49.40411700975081
2023-08-08,38.28819068255687
2023-08-09,33.34777898158179
2023-08-10,33.34777898158179
2023-08-11,25.319609967497293
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,42.61105092091008
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,30.877573131094252
2023-08-19,34.58288190682556
2023-08-20,0.0
2023-08-21,25.319609967497293
2023-08-22,29.642470205850483
2023-08-23,39.52329360780064
2023-08-24,30.260021668472373
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,54.96208017334777
2023-08-28,35.20043336944745
2023-08-29,27.172264355362945
2023-08-30,43.84615384615384
2023-08-31,36.43553629469121
2023-09-01,30.260021668472373
2023-09-02,0.0
2023-09-03,32.73022751895991
2023-09-04,0.0
2023-09-05,33.96533044420368
2023-09-06,35.817984832069335
2023-09-07,30.260021668472373
2023-09-08,29.0249187432286
2023-09-09,25.319609967497293
2023-09-10,35.817984832069335
2023-09-11,38.28819068255687
2023-09-12,23.466955579631637
2023-09-13,43.22860238353196
2023-09-14,32.11267605633802
2023-09-15,29.642470205850483
2023-09-16,33.96533044420368
2023-09-17,34.58288190682556
2023-09-18,45.081256771397605
2023-09-19,27.172264355362945
2023-09-20,48.78656554712892
