Date,daging ayam
2022-01-01,29.91304347826087
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,40.19565217391305
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,39.2608695652174
2022-01-10,42.06521739130435
2022-01-11,26.17391304347826
2022-01-12,0.0
2022-01-13,43.00000000000001
2022-01-14,0.0
2022-01-15,28.97826086956522
2022-01-16,42.06521739130435
2022-01-17,27.108695652173918
2022-01-18,45.80434782608696
2022-01-19,41.1304347826087
2022-01-20,32.71739130434783
2022-01-21,27.108695652173918
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,36.45652173913044
2022-01-25,40.19565217391305
2022-01-26,33.652173913043484
2022-01-27,34.58695652173913
2022-01-28,51.41304347826088
2022-01-29,29.91304347826087
2022-01-30,28.043478260869566
2022-01-31,26.17391304347826
2022-02-01,41.1304347826087
2022-02-02,24.304347826086957
2022-02-03,36.45652173913044
2022-02-04,25.23913043478261
2022-02-05,28.97826086956522
2022-02-06,0.0
2022-02-07,36.45652173913044
2022-02-08,28.97826086956522
2022-02-09,31.782608695652176
2022-02-10,36.45652173913044
2022-02-11,56.08695652173913
2022-02-12,28.043478260869566
2022-02-13,19.6304347826087
2022-02-14,47.67391304347827
2022-02-15,47.67391304347827
2022-02-16,37.39130434782609
2022-02-17,37.39130434782609
2022-02-18,55.15217391304348
2022-02-19,28.97826086956522
2022-02-20,39.2608695652174
2022-02-21,54.21739130434783
2022-02-22,35.52173913043479
2022-02-23,39.2608695652174
2022-02-24,30.847826086956523
2022-02-25,34.58695652173913
2022-02-26,42.06521739130435
2022-02-27,38.32608695652174
2022-02-28,42.06521739130435
2022-03-01,45.80434782608696
2022-03-02,43.934782608695656
2022-03-03,32.71739130434783
2022-03-04,41.1304347826087
2022-03-05,26.17391304347826
2022-03-06,44.8695652173913
2022-03-07,43.00000000000001
2022-03-08,45.80434782608696
2022-03-09,42.06521739130435
2022-03-10,43.00000000000001
2022-03-11,46.73913043478261
2022-03-12,55.15217391304348
2022-03-13,43.00000000000001
2022-03-14,70.10869565217392
2022-03-15,43.934782608695656
2022-03-16,52.34782608695652
2022-03-17,93.47826086956522
2022-03-18,46.73913043478261
2022-03-19,43.00000000000001
2022-03-20,16.826086956521742
2022-03-21,50.47826086956522
2022-03-22,37.39130434782609
2022-03-23,44.8695652173913
2022-03-24,24.304347826086957
2022-03-25,49.54347826086957
2022-03-26,47.67391304347827
2022-03-27,41.1304347826087
2022-03-28,56.08695652173913
2022-03-29,40.19565217391305
2022-03-30,66.36956521739131
2022-03-31,26.17391304347826
2022-04-01,29.91304347826087
2022-04-02,19.6304347826087
2022-04-03,33.652173913043484
2022-04-04,33.652173913043484
2022-04-05,33.652173913043484
2022-04-06,34.58695652173913
2022-04-07,36.45652173913044
2022-04-08,42.06521739130435
2022-04-09,28.97826086956522
2022-04-10,19.6304347826087
2022-04-11,39.2608695652174
2022-04-12,43.00000000000001
2022-04-13,30.847826086956523
2022-04-14,28.97826086956522
2022-04-15,38.32608695652174
2022-04-16,50.47826086956522
2022-04-17,28.97826086956522
2022-04-18,52.34782608695652
2022-04-19,28.97826086956522
2022-04-20,44.8695652173913
2022-04-21,46.73913043478261
2022-04-22,30.847826086956523
2022-04-23,40.19565217391305
2022-04-24,44.8695652173913
2022-04-25,71.97826086956522
2022-04-26,36.45652173913044
2022-04-27,48.60869565217391
2022-04-28,41.1304347826087
2022-04-29,44.8695652173913
2022-04-30,61.69565217391305
2022-05-01,71.97826086956522
2022-05-02,23.369565217391305
2022-05-03,32.71739130434783
2022-05-04,0.0
2022-05-05,19.6304347826087
2022-05-06,36.45652173913044
2022-05-07,26.17391304347826
2022-05-08,26.17391304347826
2022-05-09,24.304347826086957
2022-05-10,27.108695652173918
2022-05-11,35.52173913043479
2022-05-12,23.369565217391305
2022-05-13,29.91304347826087
2022-05-14,22.43478260869565
2022-05-15,0.0
2022-05-16,28.043478260869566
2022-05-17,33.652173913043484
2022-05-18,38.32608695652174
2022-05-19,29.91304347826087
2022-05-20,32.71739130434783
2022-05-21,44.8695652173913
2022-05-22,20.56521739130435
