Date,daging ayam
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,0.0
2022-01-25,38.738338273020304
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,40.14700511931196
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,0.0
2022-02-08,46.48600592762436
2022-02-09,60.57267439054083
2022-02-10,38.738338273020304
2022-02-11,61.277007813686666
2022-02-12,0.0
2022-02-13,0.0
2022-02-14,40.14700511931196
2022-02-15,45.78167250447855
2022-02-16,23.24300296381218
2022-02-17,44.37300565818689
2022-02-18,44.37300565818689
2022-02-19,0.0
2022-02-20,0.0
2022-02-21,48.59900619706185
2022-02-22,36.62533800358283
2022-02-23,36.62533800358283
2022-02-24,55.64234042852007
2022-02-25,60.57267439054083
2022-02-26,0.0
2022-02-27,33.80800431099954
2022-02-28,29.5820037721246
2022-03-01,45.07733908133272
2022-03-02,23.94733638695801
2022-03-03,0.0
2022-03-04,54.93800700537426
2022-03-05,46.48600592762436
2022-03-06,27.46900350268713
2022-03-07,33.10367088785371
2022-03-08,43.668672235041065
2022-03-09,38.738338273020304
2022-03-10,47.19033935077018
2022-03-11,33.10367088785371
2022-03-12,0.0
2022-03-13,0.0
2022-03-14,30.286337195270416
2022-03-15,0.0
2022-03-16,50.00767304335349
2022-03-17,46.48600592762436
2022-03-18,31.69500404156207
2022-03-19,38.03400484987448
2022-03-20,0.0
2022-03-21,31.69500404156207
2022-03-22,28.173336925832945
2022-03-23,38.738338273020304
2022-03-24,26.06033665639548
2022-03-25,28.87767034897878
2022-03-26,0.0
2022-03-27,0.0
2022-03-28,23.24300296381218
2022-03-29,41.5556719656036
2022-03-30,28.173336925832945
2022-03-31,53.5293401590826
2022-04-01,26.7646700795413
2022-04-02,30.286337195270416
2022-04-03,0.0
2022-04-04,38.03400484987448
2022-04-05,35.21667115729119
2022-04-06,20.425669271228887
2022-04-07,25.35600323324966
2022-04-08,0.0
2022-04-09,0.0
2022-04-10,0.0
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,25.35600323324966
2022-04-14,28.173336925832945
2022-04-15,0.0
2022-04-16,28.87767034897878
2022-04-17,0.0
2022-04-18,27.46900350268713
2022-04-19,23.94733638695801
2022-04-20,26.06033665639548
2022-04-21,26.06033665639548
2022-04-22,30.286337195270416
2022-04-23,0.0
2022-04-24,38.03400484987448
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,22.53866954066636
2022-04-29,50.00767304335349
2022-04-30,53.5293401590826
2022-05-01,70.43334231458238
2022-05-02,59.86834096739503
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,28.173336925832945
2022-05-11,21.83433611752053
2022-05-12,0.0
2022-05-13,24.65166981010383
2022-05-14,0.0
2022-05-15,30.286337195270416
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,49.30333962020766
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,41.5556719656036
2022-05-24,0.0
2022-05-25,26.06033665639548
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,26.7646700795413
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,24.65166981010383
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,25.35600323324966
2022-06-07,24.65166981010383
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.0
2022-06-11,31.69500404156207
2022-06-12,35.21667115729119
2022-06-13,0.0
2022-06-14,25.35600323324966
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,23.94733638695801
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,25.35600323324966
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,33.11783351140413
2022-07-09,49.67675026710619
2022-07-10,43.36859150302921
2022-07-11,32.3293136658945
2022-07-12,0.0
2022-07-13,33.11783351140413
2022-07-14,27.598194592836773
2022-07-15,29.96375412936564
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,27.598194592836773
2022-07-22,27.598194592836773
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,26.80967474732715
2022-07-26,0.0
2022-07-27,35.48339304793299
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,51.25378995812544
2022-08-01,0.0
2022-08-02,33.11783351140413
2022-08-03,45.734151039558085
2022-08-04,26.021154901817525
2022-08-05,36.27191289344261
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,25.23263505630791
2022-08-10,31.540793820384888
2022-08-11,27.598194592836773
2022-08-12,0.0
2022-08-13,33.11783351140413
2022-08-14,31.540793820384888
2022-08-15,0.0
2022-08-16,27.598194592836773
2022-08-17,55.196389185673546
2022-08-18,37.848952584461856
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,32.3293136658945
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,34.69487320242337
2022-08-26,0.0
2022-08-27,37.848952584461856
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,34.69487320242337
2022-08-31,0.0
2022-09-01,29.175234283856017
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,26.021154901817525
2022-09-06,29.175234283856017
2022-09-07,0.0
2022-09-08,55.98490903118317
2022-09-09,0.0
2022-09-10,61.50454794975051
2022-09-11,61.50454794975051
2022-09-12,26.021154901817525
2022-09-13,46.52267088506771
2022-09-14,29.96375412936564
2022-09-15,26.021154901817525
2022-09-16,38.63747242997148
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,40.21451212099073
2022-09-20,37.848952584461856
2022-09-21,27.598194592836773
2022-09-22,32.3293136658945
2022-09-23,27.598194592836773
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,0.0
2022-09-27,41.79155181200996
2022-09-28,32.3293136658945
2022-09-29,29.175234283856017
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,50.46527011261582
2022-10-10,0.0
2022-10-11,39.42599227548111
2022-10-12,32.3293136658945
2022-10-13,0.0
2022-10-14,0.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,25.23263505630791
2022-10-18,27.598194592836773
2022-10-19,30.75227397487525
2022-10-20,36.27191289344261
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,25.23263505630791
2022-10-25,0.0
2022-10-26,37.848952584461856
2022-10-27,0.0
2022-10-28,51.25378995812544
2022-10-29,0.0
2022-10-30,37.06043273895224
2022-10-31,44.15711134853884
2022-11-01,28.3867144383464
2022-11-02,50.46527011261582
2022-11-03,0.0
2022-11-04,33.90635335691375
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,27.598194592836773
2022-11-08,28.3867144383464
2022-11-09,33.11783351140413
2022-11-10,0.0
2022-11-11,31.540793820384888
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,39.42599227548111
2022-11-15,33.90635335691375
2022-11-16,43.36859150302921
2022-11-17,34.69487320242337
2022-11-18,33.11783351140413
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,22.867075519779043
2022-11-22,26.021154901817525
2022-11-23,22.867075519779043
2022-11-24,26.021154901817525
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,25.23263505630791
2022-11-29,38.63747242997148
2022-11-30,63.081587640769776
2022-12-01,78.85198455096221
2022-12-02,50.46527011261582
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,27.598194592836773
2022-12-06,36.27191289344261
2022-12-07,33.90635335691375
2022-12-08,38.63747242997148
2022-12-09,29.175234283856017
2022-12-10,0.0
2022-12-11,41.79155181200996
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,27.598194592836773
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,33.90635335691375
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,29.175234283856017
2022-12-27,29.175234283856017
2022-12-28,29.175234283856017
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,33.11783351140413
2023-01-01,34.69487320242337
2023-01-02,31.390074294205057
2023-01-03,27.148172362555723
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-07,39.025497771173846
2023-01-08,0.0
2023-01-09,29.693313521545317
2023-01-10,0.0
2023-01-11,38.17711738484398
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,33.086835066864786
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,31.390074294205057
2023-01-18,29.693313521545317
2023-01-19,0.0
2023-01-20,0.0
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,40.72225854383358
2023-01-25,0.0
2023-01-26,0.0
2023-01-27,0.0
2023-01-28,0.0
2023-01-29,38.17711738484398
2023-01-30,32.23845468053492
2023-01-31,29.693313521545317
2023-02-01,0.0
2023-02-02,36.480356612184245
2023-02-03,0.0
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,44.964160475482906
2023-02-07,39.87387815750372
2023-02-08,0.0
2023-02-09,30.54169390787519
2023-02-10,40.72225854383358
2023-02-11,0.0
2023-02-12,0.0
2023-02-13,30.54169390787519
2023-02-14,28.844933135215456
2023-02-15,26.29979197622585
2023-02-16,29.693313521545317
2023-02-17,27.996552748885588
2023-02-18,46.66092124814265
2023-02-19,0.0
2023-02-20,0.0
2023-02-21,39.87387815750372
2023-02-22,84.83803863298662
2023-02-23,47.509301634472514
2023-02-24,0.0
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,37.32873699851412
2023-02-28,33.086835066864786
2023-03-01,48.35768202080238
2023-03-02,43.26739970282318
2023-03-03,36.480356612184245
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,33.086835066864786
2023-03-07,27.148172362555723
2023-03-08,0.0
2023-03-09,0.0
2023-03-10,0.0
2023-03-11,0.0
2023-03-12,0.0
2023-03-13,40.72225854383358
2023-03-14,32.23845468053492
2023-03-15,39.025497771173846
2023-03-16,0.0
2023-03-17,0.0
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,29.693313521545317
2023-03-21,40.72225854383358
2023-03-22,41.57063893016345
2023-03-23,38.17711738484398
2023-03-24,51.75120356612185
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,0.0
2023-03-28,43.26739970282318
2023-03-29,0.0
2023-03-30,49.20606240713225
2023-03-31,27.148172362555723
2023-04-01,0.0
2023-04-02,41.57063893016345
2023-04-03,27.996552748885588
2023-04-04,25.451411589895983
2023-04-05,0.0
2023-04-06,27.148172362555723
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,39.87387815750372
2023-04-13,36.480356612184245
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,36.480356612184245
2023-04-18,30.54169390787519
2023-04-19,45.81254086181277
2023-04-20,73.80909361069837
2023-04-21,72.96071322436849
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,52.59958395245171
2023-04-27,0.0
2023-04-28,0.0
2023-04-29,45.81254086181277
2023-04-30,34.78359583952452
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,45.81254086181277
2023-05-04,0.0
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,0.0
2023-05-09,0.0
2023-05-10,26.29979197622585
2023-05-11,32.23845468053492
2023-05-12,33.086835066864786
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,44.964160475482906
2023-05-16,30.54169390787519
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,30.54169390787519
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.0
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,28.844933135215456
2023-06-01,38.17711738484398
2023-06-02,32.23845468053492
2023-06-03,0.0
2023-06-04,44.11578008915304
2023-06-05,36.480356612184245
2023-06-06,0.0
2023-06-07,34.78359583952452
2023-06-08,33.93521545319465
2023-06-09,41.57063893016345
2023-06-10,33.086835066864786
2023-06-11,39.025497771173846
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,38.17711738484398
2023-06-28,52.59958395245171
2023-06-29,0.0
2023-06-30,47.509301634472514
2023-07-01,45.81254086181277
2023-07-02,52.59958395245171
2023-07-03,29.693313521545317
2023-07-04,39.98635383042408
2023-07-05,38.16879229267752
2023-07-06,34.53366921718443
2023-07-07,0.0
2023-07-08,54.526846132396464
2023-07-09,50.89172305690337
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,51.80050382577664
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,42.71269613704389
2023-07-19,0.0
2023-07-20,40.89513459929735
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,29.98976537281806
2023-07-26,31.80732691056461
2023-07-27,39.07757306155081
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,32.71610767943788
2023-08-02,35.44244998605771
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,90.87807688732748
2023-08-07,37.26001152380426
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,36.351230754930974
2023-08-12,39.98635383042408
2023-08-13,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,55.43562690126974
2023-08-22,0.0
2023-08-23,33.62488844831116
2023-08-24,46.347819212537
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,32.71610767943788
2023-08-29,39.98635383042408
2023-08-30,39.07757306155081
2023-08-31,62.70587305225594
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,33.62488844831116
2023-09-06,31.80732691056461
2023-09-07,48.165380750283546
2023-09-08,36.351230754930974
2023-09-09,0.0
2023-09-10,49.07416151915683
2023-09-11,31.80732691056461
2023-09-12,49.07416151915683
2023-09-13,38.16879229267752
2023-09-14,0.0
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,0.0
2023-09-19,34.53366921718443
2023-09-20,35.44244998605771
2023-09-21,49.9829422880301
2023-09-22,0.0
2023-09-23,37.26001152380426
2023-09-24,0.0
2023-09-25,51.80050382577664
2023-09-26,38.16879229267752
2023-09-27,38.16879229267752
2023-09-28,0.0
2023-09-29,0.0
2023-09-30,0.0
2023-10-01,49.9829422880301
2023-10-02,29.98976537281806
2023-10-03,33.62488844831116
2023-10-04,31.80732691056461
2023-10-05,0.0
2023-10-06,0.0
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,43.62147690591719
2023-10-14,0.0
2023-10-15,42.71269613704389
2023-10-16,39.98635383042408
2023-10-17,40.89513459929735
2023-10-18,0.0
2023-10-19,53.61806536352319
2023-10-20,69.06733843436886
2023-10-21,0.0
2023-10-22,53.61806536352319
2023-10-23,31.80732691056461
2023-10-24,32.71610767943788
2023-10-25,0.0
2023-10-26,0.0
2023-10-27,61.79709228338268
2023-10-28,0.0
2023-10-29,0.0
2023-10-30,0.0
2023-10-31,0.0
2023-11-01,32.71610767943788
2023-11-02,33.62488844831116
2023-11-03,0.0
2023-11-04,37.26001152380426
2023-11-05,0.0
2023-11-06,56.34440767014302
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,0.0
2023-11-10,34.53366921718443
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,61.79709228338268
2023-11-14,0.0
2023-11-15,0.0
2023-11-16,45.43903844366373
2023-11-17,0.0
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,39.07757306155081
2023-11-21,30.898546141691337
2023-11-22,55.43562690126974
2023-11-23,38.16879229267752
2023-11-24,47.25659998141028
2023-11-25,0.0
2023-11-26,0.0
