Date,minyak goreng
2022-01-01,2.0
2022-01-02,3.0
2022-01-03,4.0
2022-01-04,5.0
2022-01-05,4.0
2022-01-06,4.0
2022-01-07,4.0
2022-01-08,4.0
2022-01-09,4.0
2022-01-10,4.0
2022-01-11,4.0
2022-01-12,4.0
2022-01-13,4.0
2022-01-14,6.0
2022-01-15,4.0
2022-01-16,4.0
2022-01-17,4.0
2022-01-18,6.0
2022-01-19,43.0
2022-01-20,23.000000000000004
2022-01-21,11.0
2022-01-22,10.0
2022-01-23,6.0
2022-01-24,8.0
2022-01-25,6.999999999999999
2022-01-26,9.0
2022-01-27,9.0
2022-01-28,9.0
2022-01-29,9.0
2022-01-30,8.0
2022-01-31,8.0
2022-02-01,8.0
2022-02-02,8.0
2022-02-03,9.0
2022-02-04,6.999999999999999
2022-02-05,6.0
2022-02-06,6.999999999999999
2022-02-07,6.999999999999999
2022-02-08,9.0
2022-02-09,6.999999999999999
2022-02-10,6.999999999999999
2022-02-11,6.999999999999999
2022-02-12,3.0
2022-02-13,5.0
2022-02-14,9.0
2022-02-15,8.0
2022-02-16,9.0
2022-02-17,9.0
2022-02-18,10.0
2022-02-19,15.000000000000002
2022-02-20,13.000000000000002
2022-02-21,17.0
2022-02-22,16.0
2022-02-23,13.999999999999998
2022-02-24,13.000000000000002
2022-02-25,12.0
2022-02-26,10.0
2022-02-27,9.0
2022-02-28,9.0
2022-03-01,11.0
2022-03-02,11.0
2022-03-03,13.000000000000002
2022-03-04,13.999999999999998
2022-03-05,12.0
2022-03-06,13.999999999999998
2022-03-07,16.0
2022-03-08,17.0
2022-03-09,17.0
2022-03-10,16.0
2022-03-11,21.0
2022-03-12,21.0
2022-03-13,17.0
2022-03-14,17.0
2022-03-15,19.0
2022-03-16,100.0
2022-03-17,64.0
2022-03-18,40.99999999999999
2022-03-19,33.0
2022-03-20,24.0
2022-03-21,27.0
2022-03-22,24.0
2022-03-23,19.0
2022-03-24,17.0
2022-03-25,16.0
2022-03-26,13.999999999999998
2022-03-27,12.0
2022-03-28,12.0
2022-03-29,12.0
2022-03-30,13.000000000000002
2022-03-31,11.0
2022-04-01,13.000000000000002
2022-04-02,13.000000000000002
2022-04-03,12.0
2022-04-04,13.999999999999998
2022-04-05,12.0
2022-04-06,12.0
2022-04-07,12.0
2022-04-08,10.0
2022-04-09,10.0
2022-04-10,8.0
2022-04-11,10.0
2022-04-12,9.0
2022-04-13,11.0
2022-04-14,10.0
2022-04-15,9.0
2022-04-16,8.0
2022-04-17,8.0
2022-04-18,8.0
2022-04-19,20.0
2022-04-20,23.000000000000004
2022-04-21,17.0
2022-04-22,16.0
2022-04-23,10.0
2022-04-24,8.0
2022-04-25,9.0
2022-04-26,8.0
2022-04-27,9.0
2022-04-28,11.0
2022-04-29,6.999999999999999
2022-04-30,5.0
2022-05-01,5.0
2022-05-02,3.0
2022-05-03,3.0
2022-05-04,2.0
2022-05-05,5.0
2022-05-06,3.0
2022-05-07,2.0
2022-05-08,3.0
2022-05-09,5.0
2022-05-10,4.0
2022-05-11,6.0
2022-05-12,6.999999999999999
2022-05-13,6.999999999999999
2022-05-14,5.0
2022-05-15,3.0
2022-05-16,4.0
2022-05-17,6.0
2022-05-18,8.0
2022-05-19,6.999999999999999
2022-05-20,5.0
2022-05-21,6.0
2022-05-22,4.0
2022-05-23,6.0
2022-05-24,6.999999999999999
2022-05-25,8.0
2022-05-26,6.0
2022-05-27,4.0
2022-05-28,4.0
2022-05-29,4.0
2022-05-30,5.0
2022-05-31,5.0
2022-06-01,5.0
2022-06-02,5.0
2022-06-03,3.0
2022-06-04,4.0
2022-06-05,5.0
2022-06-06,5.0
2022-06-07,5.0
2022-06-08,5.0
2022-06-09,3.0
2022-06-10,5.0
2022-06-11,4.0
2022-06-12,3.0
2022-06-13,5.0
2022-06-14,5.0
2022-06-15,4.0
2022-06-16,5.0
2022-06-17,4.0
2022-06-18,3.0
2022-06-19,4.0
2022-06-20,3.0
2022-06-21,4.0
2022-06-22,6.0
2022-06-23,4.0
2022-06-24,6.0
2022-06-25,5.0
2022-06-26,5.0
2022-06-27,5.0
2022-06-28,5.0
2022-06-29,4.0
2022-06-30,5.0
2022-07-01,3.0
2022-07-02,4.0
2022-07-03,3.455342624713251
2022-07-04,3.971065404521198
2022-07-05,3.55848718067484
2022-07-06,4.589932740290736
2022-07-07,3.764776292598019
2022-07-08,3.300625790770866
2022-07-09,2.939619844905303
2022-07-10,1.9597465632702016
2022-07-11,3.919493126540404
2022-07-12,3.55848718067484
2022-07-13,3.713204014617225
2022-07-14,3.661631736636429
2022-07-15,3.867920848559608
2022-07-16,2.733330732982124
2022-07-17,3.55848718067484
2022-07-18,4.7446495742331205
2022-07-19,4.7446495742331205
2022-07-20,4.074209960482787
2022-07-21,4.383643628367556
2022-07-22,3.5069149026940454
2022-07-23,2.630186177020534
2022-07-24,3.455342624713251
2022-07-25,4.538360462309941
2022-07-26,5.157227798079478
2022-07-27,4.84779413019471
2022-07-28,3.764776292598019
2022-07-29,3.403770346732456
2022-07-30,3.6100594586556345
2022-07-31,2.681758455001328
2022-08-01,4.950938686156299
2022-08-02,4.177354516444377
2022-08-03,4.383643628367556
2022-08-04,4.4867881843291455
2022-08-05,2.578613899039739
2022-08-06,2.939619844905303
2022-08-07,2.733330732982124
2022-08-08,2.8364752889437126
2022-08-09,2.5270416210589444
2022-08-10,3.3521980687516604
2022-08-11,3.661631736636429
2022-08-12,3.455342624713251
2022-08-13,2.3207525091357653
2022-08-14,2.4754693430781494
2022-08-15,2.991192122886097
2022-08-16,2.114463397212586
2022-08-17,2.733330732982124
2022-08-18,2.681758455001328
2022-08-19,2.578613899039739
2022-08-20,2.8364752889437126
2022-08-21,2.8364752889437126
2022-08-22,3.042764400866892
2022-08-23,2.888047566924508
2022-08-24,2.630186177020534
2022-08-25,3.0943366788476867
2022-08-26,2.423897065097355
2022-08-27,2.991192122886097
2022-08-28,3.1974812348092763
2022-08-29,3.5069149026940454
2022-08-30,1.237734671539075
2022-08-31,3.6100594586556345
2022-09-01,3.1459089568284817
2022-09-02,2.733330732982124
2022-09-03,2.114463397212586
2022-09-04,3.1459089568284817
2022-09-05,3.1459089568284817
2022-09-06,3.55848718067484
2022-09-07,3.455342624713251
2022-09-08,2.578613899039739
2022-09-09,2.8364752889437126
2022-09-10,3.042764400866892
2022-09-11,2.991192122886097
2022-09-12,3.3521980687516604
2022-09-13,3.713204014617225
2022-09-14,3.042764400866892
2022-09-15,2.166035675193381
2022-09-16,2.3207525091357653
2022-09-17,2.3723247871165603
2022-09-18,2.5270416210589444
2022-09-19,3.55848718067484
2022-09-20,2.0113188412509966
2022-09-21,3.300625790770866
2022-09-22,4.228926794425172
2022-09-23,3.816348570578813
2022-09-24,3.0943366788476867
2022-09-25,2.423897065097355
2022-09-26,4.074209960482787
2022-09-27,3.764776292598019
2022-09-28,2.733330732982124
2022-09-29,3.816348570578813
2022-09-30,2.423897065097355
2022-10-01,2.630186177020534
2022-10-02,0.0
2022-10-03,3.1459089568284817
2022-10-04,2.8364752889437126
2022-10-05,3.867920848559608
2022-10-06,2.3207525091357653
2022-10-07,3.403770346732456
2022-10-08,0.0
2022-10-09,2.2691802311549707
2022-10-10,2.423897065097355
2022-10-11,2.681758455001328
2022-10-12,2.630186177020534
2022-10-13,2.7849030109629185
2022-10-14,2.4754693430781494
2022-10-15,2.3207525091357653
2022-10-16,3.0943366788476867
2022-10-17,2.681758455001328
2022-10-18,2.2691802311549707
2022-10-19,2.114463397212586
2022-10-20,3.403770346732456
2022-10-21,2.578613899039739
2022-10-22,2.578613899039739
2022-10-23,2.062891119231792
2022-10-24,2.3723247871165603
2022-10-25,1.598740617404638
2022-10-26,2.062891119231792
2022-10-27,2.888047566924508
2022-10-28,2.578613899039739
2022-10-29,0.0
2022-10-30,2.3207525091357653
2022-10-31,2.7849030109629185
2022-11-01,2.166035675193381
2022-11-02,1.856602007308612
2022-11-03,2.0113188412509966
2022-11-04,2.4754693430781494
2022-11-05,1.650312895385433
2022-11-06,0.0
2022-11-07,2.8364752889437126
2022-11-08,2.423897065097355
2022-11-09,2.5270416210589444
2022-11-10,1.753457451347023
2022-11-11,2.217607953174176
2022-11-12,2.217607953174176
2022-11-13,1.4440237834622538
2022-11-14,2.3723247871165603
2022-11-15,1.8050297293278168
2022-11-16,3.6100594586556345
2022-11-17,2.3723247871165603
2022-11-18,2.939619844905303
2022-11-19,2.733330732982124
2022-11-20,1.856602007308612
2022-11-21,2.3207525091357653
2022-11-22,2.3723247871165603
2022-11-23,2.7849030109629185
2022-11-24,2.217607953174176
2022-11-25,1.856602007308612
2022-11-26,2.062891119231792
2022-11-27,1.4440237834622538
2022-11-28,3.2490535127900717
2022-11-29,3.042764400866892
2022-11-30,4.022637682501993
2022-12-01,3.042764400866892
2022-12-02,0.0
2022-12-03,1.650312895385433
2022-12-04,2.578613899039739
2022-12-05,3.300625790770866
2022-12-06,1.598740617404638
2022-12-07,3.1974812348092763
2022-12-08,2.578613899039739
2022-12-09,2.0113188412509966
2022-12-10,0.0
2022-12-11,1.753457451347023
2022-12-12,2.991192122886097
2022-12-13,2.2691802311549707
2022-12-14,2.4754693430781494
2022-12-15,2.3207525091357653
2022-12-16,2.4754693430781494
2022-12-17,2.4754693430781494
2022-12-18,1.340879227500664
2022-12-19,1.340879227500664
2022-12-20,2.114463397212586
2022-12-21,3.2490535127900717
2022-12-22,1.340879227500664
2022-12-23,2.166035675193381
2022-12-24,1.9597465632702016
2022-12-25,1.650312895385433
2022-12-26,1.4440237834622538
2022-12-27,2.3723247871165603
2022-12-28,2.8364752889437126
2022-12-29,1.237734671539075
2022-12-30,1.5471683394238434
2022-12-31,1.650312895385433
2023-01-01,0.0
2023-01-02,1.498628705759436
2023-01-03,3.217643985895259
2023-01-04,2.2920203735144318
2023-01-05,2.600561577641374
2023-01-06,2.732793522267207
2023-01-07,2.468329633015541
2023-01-08,2.820948152017762
2023-01-09,3.3939532453963697
2023-01-10,3.305798615645815
2023-01-11,2.776870837142484
2023-01-12,2.203865743763876
2023-01-13,2.688716207391929
2023-01-14,2.600561577641374
2023-01-15,2.1597884288885987
2023-01-16,2.071633799138044
2023-01-17,2.997257411518872
2023-01-18,3.261721300770537
2023-01-19,3.526185190022202
2023-01-20,2.512406947890818
2023-01-21,1.8953245396369336
2023-01-22,1.763092595011101
2023-01-23,2.512406947890818
2023-01-24,2.424252318140264
2023-01-25,2.997257411518872
2023-01-26,3.702494449523312
2023-01-27,3.790649079273868
2023-01-28,3.305798615645815
2023-01-29,2.5564842627660966
2023-01-30,3.0413347263941493
2023-01-31,4.4077314875277525
2023-02-01,2.2920203735144318
2023-02-02,4.231422228026643
2023-02-03,3.878803709024422
2023-02-04,4.143267598276088
2023-02-05,3.261721300770537
2023-02-06,3.305798615645815
2023-02-07,3.614339819772757
2023-02-08,3.57026250489748
2023-02-09,4.363654172652475
2023-02-10,3.702494449523312
2023-02-11,2.468329633015541
2023-02-12,2.6446388925166517
2023-02-13,4.09919028340081
2023-02-14,2.336097688389709
2023-02-15,3.878803709024422
2023-02-16,3.8347263941491447
2023-02-17,3.8347263941491447
2023-02-18,2.6446388925166517
2023-02-19,2.953180096643594
2023-02-20,3.305798615645815
2023-02-21,3.966958338774977
2023-02-22,3.9228810238997
2023-02-23,3.4821078751469243
2023-02-24,3.702494449523312
2023-02-25,1.851247224761656
2023-02-26,3.349875930521092
2023-02-27,4.011035653650255
2023-02-28,3.4821078751469243
2023-03-01,3.085412041269427
2023-03-02,3.438030560271647
2023-03-03,2.865025466893039
2023-03-04,2.336097688389709
2023-03-05,2.997257411518872
2023-03-06,3.1735666710199824
2023-03-07,4.363654172652475
2023-03-08,3.1735666710199824
2023-03-09,2.9091027817683166
2023-03-10,2.3801750032649864
2023-03-11,3.261721300770537
2023-03-12,2.512406947890818
2023-03-13,4.231422228026643
2023-03-14,3.4821078751469243
2023-03-15,2.6446388925166517
2023-03-16,3.658417134648035
2023-03-17,2.776870837142484
2023-03-18,3.1294893561447044
2023-03-19,2.776870837142484
2023-03-20,3.217643985895259
2023-03-21,3.790649079273868
2023-03-22,2.776870837142484
2023-03-23,2.247943058639154
2023-03-24,2.776870837142484
2023-03-25,2.1597884288885987
2023-03-26,2.336097688389709
2023-03-27,2.9091027817683166
2023-03-28,2.820948152017762
2023-03-29,2.5564842627660966
2023-03-30,3.702494449523312
2023-03-31,2.953180096643594
2023-04-01,1.3663967611336034
2023-04-02,1.5427060206347134
2023-04-03,3.1735666710199824
2023-04-04,2.776870837142484
2023-04-05,2.776870837142484
2023-04-06,1.8953245396369336
2023-04-07,1.9834791693874885
2023-04-08,2.2920203735144318
2023-04-09,2.1157111140133216
2023-04-10,3.1294893561447044
2023-04-11,2.820948152017762
2023-04-12,2.027556484262766
2023-04-13,3.1735666710199824
2023-04-14,1.763092595011101
2023-04-15,1.851247224761656
2023-04-16,2.776870837142484
2023-04-17,1.674937965260546
2023-04-18,0.0
2023-04-19,1.674937965260546
2023-04-20,2.247943058639154
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,1.939401854512211
2023-04-24,0.0
2023-04-25,1.6308606503852685
2023-04-26,0.0
2023-04-27,2.336097688389709
2023-04-28,1.8953245396369336
2023-04-29,0.0
2023-04-30,1.8953245396369336
2023-05-01,2.468329633015541
2023-05-02,2.247943058639154
2023-05-03,1.851247224761656
2023-05-04,2.688716207391929
2023-05-05,1.7190152801358236
2023-05-06,0.0
2023-05-07,1.9834791693874885
2023-05-08,2.688716207391929
2023-05-09,2.600561577641374
2023-05-10,2.865025466893039
2023-05-11,2.2920203735144318
2023-05-12,1.2782421313830483
2023-05-13,1.8953245396369336
2023-05-14,2.468329633015541
2023-05-15,2.3801750032649864
2023-05-16,2.6446388925166517
2023-05-17,2.203865743763876
2023-05-18,1.763092595011101
2023-05-19,2.468329633015541
2023-05-20,1.410474076008881
2023-05-21,2.247943058639154
2023-05-22,2.203865743763876
2023-05-23,1.0578555570066608
2023-05-24,2.2920203735144318
2023-05-25,2.424252318140264
2023-05-26,1.5427060206347134
2023-05-27,1.5867833355099912
2023-05-28,1.9834791693874885
2023-05-29,2.997257411518872
2023-05-30,2.6446388925166517
2023-05-31,1.4545513908841583
2023-06-01,1.8953245396369336
2023-06-02,2.1157111140133216
2023-06-03,1.7190152801358236
2023-06-04,1.498628705759436
2023-06-05,1.7190152801358236
2023-06-06,2.468329633015541
2023-06-07,3.217643985895259
2023-06-08,2.2920203735144318
2023-06-09,2.1597884288885987
2023-06-10,2.1157111140133216
2023-06-11,2.247943058639154
2023-06-12,1.8953245396369336
2023-06-13,2.820948152017762
2023-06-14,2.027556484262766
2023-06-15,2.1597884288885987
2023-06-16,1.6308606503852685
2023-06-17,2.997257411518872
2023-06-18,2.027556484262766
2023-06-19,1.2341648165077708
2023-06-20,1.498628705759436
2023-06-21,1.8071699098863787
2023-06-22,1.8953245396369336
2023-06-23,2.247943058639154
2023-06-24,1.9834791693874885
2023-06-25,1.3223194462583256
2023-06-26,0.0
2023-06-27,1.9834791693874885
2023-06-28,1.2782421313830483
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,2.1157111140133216
2023-07-04,1.174825174825175
2023-07-05,1.4685314685314688
2023-07-06,2.55944055944056
2023-07-07,1.5944055944055946
2023-07-08,1.6783216783216788
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,1.3006993006993008
2023-07-12,2.3076923076923084
2023-07-13,2.013986013986014
2023-07-14,1.3006993006993008
2023-07-15,1.888111888111888
2023-07-16,0.0
2023-07-17,1.5944055944055946
2023-07-18,0.0
2023-07-19,2.517482517482517
2023-07-20,2.181818181818182
2023-07-21,1.804195804195804
2023-07-22,0.0
2023-07-23,2.181818181818182
2023-07-24,2.7272727272727275
2023-07-25,2.391608391608392
2023-07-26,2.55944055944056
2023-07-27,3.860139860139861
2023-07-28,2.0979020979020984
2023-07-29,1.9720279720279723
2023-07-30,2.265734265734266
2023-07-31,1.846153846153846
2023-08-01,3.314685314685315
2023-08-02,1.5104895104895106
2023-08-03,2.265734265734266
2023-08-04,3.062937062937063
2023-08-05,0.0
2023-08-06,1.636363636363637
2023-08-07,2.391608391608392
2023-08-08,2.55944055944056
2023-08-09,2.13986013986014
2023-08-10,2.34965034965035
2023-08-11,3.4405594405594404
2023-08-12,0.0
2023-08-13,2.013986013986014
2023-08-14,2.475524475524476
2023-08-15,2.223776223776224
2023-08-16,2.265734265734266
2023-08-17,2.0979020979020984
2023-08-18,2.685314685314685
