Date,minyak goreng
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,11.999999999999996
2022-01-08,0.0
2022-01-09,10.0
2022-01-10,11.0
2022-01-11,0.0
2022-01-12,8.999999999999998
2022-01-13,14.999999999999998
2022-01-14,11.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,11.999999999999996
2022-01-18,0.0
2022-01-19,79.0
2022-01-20,44.0
2022-01-21,26.0
2022-01-22,14.999999999999998
2022-01-23,15.999999999999998
2022-01-24,10.0
2022-01-25,13.999999999999998
2022-01-26,17.999999999999996
2022-01-27,19.000000000000004
2022-01-28,23.999999999999996
2022-01-29,15.999999999999998
2022-01-30,12.999999999999998
2022-01-31,11.999999999999996
2022-02-01,26.0
2022-02-02,17.000000000000004
2022-02-03,13.999999999999998
2022-02-04,17.000000000000004
2022-02-05,12.999999999999998
2022-02-06,17.999999999999996
2022-02-07,17.999999999999996
2022-02-08,17.999999999999996
2022-02-09,17.999999999999996
2022-02-10,26.0
2022-02-11,23.0
2022-02-12,23.0
2022-02-13,17.000000000000004
2022-02-14,21.0
2022-02-15,27.0
2022-02-16,30.0
2022-02-17,29.0
2022-02-18,34.00000000000001
2022-02-19,44.0
2022-02-20,36.99999999999999
2022-02-21,39.0
2022-02-22,41.0
2022-02-23,25.0
2022-02-24,27.0
2022-02-25,27.0
2022-02-26,17.999999999999996
2022-02-27,12.999999999999998
2022-02-28,14.999999999999998
2022-03-01,21.0
2022-03-02,21.0
2022-03-03,11.999999999999996
2022-03-04,20.0
2022-03-05,19.000000000000004
2022-03-06,11.999999999999996
2022-03-07,14.999999999999998
2022-03-08,22.0
2022-03-09,15.999999999999998
2022-03-10,19.000000000000004
2022-03-11,17.000000000000004
2022-03-12,33.00000000000001
2022-03-13,17.000000000000004
2022-03-14,20.0
2022-03-15,17.999999999999996
2022-03-16,95.99999999999996
2022-03-17,100.0
2022-03-18,67.00000000000001
2022-03-19,50.0
2022-03-20,40.0
2022-03-21,50.99999999999999
2022-03-22,50.99999999999999
2022-03-23,42.0
2022-03-24,25.0
2022-03-25,25.0
2022-03-26,21.0
2022-03-27,19.000000000000004
2022-03-28,20.0
2022-03-29,25.0
2022-03-30,21.0
2022-03-31,19.000000000000004
2022-04-01,26.0
2022-04-02,22.0
2022-04-03,19.000000000000004
2022-04-04,25.0
2022-04-05,27.0
2022-04-06,23.0
2022-04-07,17.999999999999996
2022-04-08,14.999999999999998
2022-04-09,13.999999999999998
2022-04-10,17.000000000000004
2022-04-11,14.999999999999998
2022-04-12,17.999999999999996
2022-04-13,25.0
2022-04-14,23.999999999999996
2022-04-15,17.999999999999996
2022-04-16,20.0
2022-04-17,14.999999999999998
2022-04-18,15.999999999999998
2022-04-19,40.0
2022-04-20,52.99999999999999
2022-04-21,34.99999999999999
2022-04-22,41.0
2022-04-23,34.99999999999999
2022-04-24,25.0
2022-04-25,23.999999999999996
2022-04-26,23.0
2022-04-27,25.0
2022-04-28,20.0
2022-04-29,20.0
2022-04-30,13.999999999999998
2022-05-01,7.999999999999999
2022-05-02,10.0
2022-05-03,11.999999999999996
2022-05-04,6.999999999999999
2022-05-05,11.0
2022-05-06,7.999999999999999
2022-05-07,11.0
2022-05-08,0.0
2022-05-09,10.0
2022-05-10,10.0
2022-05-11,13.999999999999998
2022-05-12,13.999999999999998
2022-05-13,10.0
2022-05-14,7.999999999999999
2022-05-15,0.0
2022-05-16,8.999999999999998
2022-05-17,13.999999999999998
2022-05-18,14.999999999999998
2022-05-19,12.999999999999998
2022-05-20,14.999999999999998
2022-05-21,7.999999999999999
2022-05-22,0.0
2022-05-23,13.999999999999998
2022-05-24,11.999999999999996
2022-05-25,12.999999999999998
2022-05-26,12.999999999999998
2022-05-27,12.999999999999998
2022-05-28,6.999999999999999
2022-05-29,0.0
2022-05-30,7.999999999999999
2022-05-31,10.0
2022-06-01,11.0
2022-06-02,8.999999999999998
2022-06-03,8.999999999999998
2022-06-04,10.0
2022-06-05,0.0
2022-06-06,10.0
2022-06-07,8.999999999999998
2022-06-08,7.999999999999999
2022-06-09,10.0
2022-06-10,10.0
2022-06-11,6.999999999999999
2022-06-12,7.999999999999999
2022-06-13,0.0
2022-06-14,10.0
2022-06-15,11.0
2022-06-16,11.999999999999996
2022-06-17,12.999999999999998
2022-06-18,0.0
2022-06-19,8.999999999999998
2022-06-20,7.999999999999999
2022-06-21,0.0
2022-06-22,7.999999999999999
2022-06-23,11.0
2022-06-24,6.999999999999999
2022-06-25,8.999999999999998
2022-06-26,0.0
2022-06-27,11.0
2022-06-28,11.999999999999996
2022-06-29,7.999999999999999
2022-06-30,8.999999999999998
2022-07-01,13.999999999999998
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,17.485388488573502
2022-07-06,11.74391764157922
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,12.526845484351163
2022-07-13,0.0
2022-07-14,12.526845484351163
2022-07-15,16.180508750620255
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,12.787821431941817
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,13.048797379532465
2022-07-22,0.0
2022-07-23,12.265869536760516
2022-07-24,0.0
2022-07-25,14.092701169895063
2022-07-26,13.048797379532465
2022-07-27,13.309773327123114
2022-07-28,18.5292922789361
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,14.092701169895063
2022-08-02,15.13660496025766
2022-08-03,17.74636443616415
2022-08-04,15.13660496025766
2022-08-05,11.221965746397922
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,10.70001385121662
2022-08-09,21.92197959761454
2022-08-10,26.09759475906493
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,13.048797379532465
2022-08-14,0.0
2022-08-15,14.875629012667009
2022-08-16,0.0
2022-08-17,19.834172016889347
2022-08-18,12.526845484351163
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,15.397580907848312
2022-08-23,14.092701169895063
2022-08-24,0.0
2022-08-25,16.963436593392206
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,19.834172016889347
2022-08-30,14.353677117485711
2022-08-31,22.18295554520519
2022-09-01,0.0
2022-09-02,15.65855685543896
2022-09-03,16.180508750620255
2022-09-04,12.265869536760516
2022-09-05,0.0
2022-09-06,14.875629012667009
2022-09-07,11.74391764157922
2022-09-08,19.5731960692987
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,14.353677117485711
2022-09-12,23.226859335567788
2022-09-13,18.790268226526752
2022-09-14,13.570749274713764
2022-09-15,13.570749274713764
2022-09-16,11.74391764157922
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,13.831725222304414
2022-09-20,0.0
2022-09-21,14.353677117485711
2022-09-22,10.96098979880727
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,10.178061956035323
2022-09-27,12.004893589169868
2022-09-28,13.048797379532465
2022-09-29,0.0
2022-09-30,22.70490744038649
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,16.963436593392206
2022-10-05,0.0
2022-10-06,11.48294169398857
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,14.61465306507636
2022-10-10,19.834172016889347
2022-10-11,12.265869536760516
2022-10-12,0.0
2022-10-13,14.61465306507636
2022-10-14,0.0
2022-10-15,12.265869536760516
2022-10-16,0.0
2022-10-17,13.309773327123114
2022-10-18,16.180508750620255
2022-10-19,10.439037903625971
2022-10-20,0.0
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,18.790268226526752
2022-10-25,12.004893589169868
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,10.96098979880727
2022-11-01,12.265869536760516
2022-11-02,15.919532803029607
2022-11-03,0.0
2022-11-04,0.0
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,17.485388488573502
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,13.570749274713764
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,16.963436593392206
2022-11-14,10.439037903625971
2022-11-15,14.875629012667009
2022-11-16,15.13660496025766
2022-11-17,13.309773327123114
2022-11-18,0.0
2022-11-19,12.265869536760516
2022-11-20,11.48294169398857
2022-11-21,18.5292922789361
2022-11-22,9.917086008444674
2022-11-23,9.395134113263376
2022-11-24,12.004893589169868
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,9.395134113263376
2022-11-29,9.917086008444674
2022-11-30,9.917086008444674
2022-12-01,0.0
2022-12-02,10.70001385121662
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,0.0
2022-12-06,0.0
2022-12-07,9.395134113263376
2022-12-08,12.004893589169868
2022-12-09,13.309773327123114
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,20.095147964479995
2022-12-14,10.70001385121662
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,0.0
2023-01-10,11.606509427563752
2023-01-11,11.606509427563752
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,17.291330371676608
2023-01-18,0.0
2023-01-19,0.0
2023-01-20,0.0
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,0.0
2023-01-25,0.0
2023-01-26,0.0
2023-01-27,0.0
2023-01-28,15.159522517634286
2023-01-29,0.0
2023-01-30,14.685787438958217
2023-01-31,18.00193298969072
2023-02-01,13.97518482094411
2023-02-02,0.0
2023-02-03,12.31711204557786
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,12.553979584915895
2023-02-07,14.922654978296253
2023-02-08,15.63325759631036
2023-02-09,0.0
2023-02-10,18.475668068366787
2023-02-11,16.5807277536625
2023-02-12,13.027714663591969
2023-02-13,0.0
2023-02-14,20.370608383071072
2023-02-15,13.738317281606072
2023-02-16,0.0
2023-02-17,0.0
2023-02-18,0.0
2023-02-19,0.0
2023-02-20,14.212052360282144
2023-02-21,11.13277434888768
2023-02-22,0.0
2023-02-23,0.0
2023-02-24,20.607475922409108
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,16.5807277536625
2023-02-28,11.843376966901786
2023-03-01,11.843376966901786
2023-03-02,0.0
2023-03-03,16.5807277536625
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,15.870125135648395
2023-03-07,10.65903927021161
2023-03-08,0.0
2023-03-09,17.528197911014644
2023-03-10,11.843376966901786
2023-03-11,12.31711204557786
2023-03-12,0.0
2023-03-13,16.5807277536625
2023-03-14,0.0
2023-03-15,0.0
2023-03-16,11.606509427563752
2023-03-17,13.97518482094411
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,12.080244506239822
2023-03-21,0.0
2023-03-22,0.0
2023-03-23,12.790847124253933
2023-03-24,0.0
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,11.606509427563752
2023-03-28,0.0
2023-03-29,0.0
2023-03-30,0.0
2023-03-31,13.501449742268038
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,15.870125135648395
2023-04-04,14.212052360282144
2023-04-05,0.0
2023-04-06,0.0
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,11.606509427563752
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,18.94940314704286
2023-04-18,12.31711204557786
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,16.5807277536625
2023-04-28,0.0
2023-04-29,12.553979584915895
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,12.790847124253933
2023-05-04,0.0
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,12.31711204557786
2023-05-08,14.212052360282144
2023-05-09,14.922654978296253
2023-05-10,17.054462832338576
2023-05-11,0.0
2023-05-12,11.843376966901786
2023-05-13,18.00193298969072
2023-05-14,0.0
2023-05-15,18.475668068366787
2023-05-16,0.0
2023-05-17,0.0
2023-05-18,13.26458220293
2023-05-19,0.0
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,12.080244506239822
2023-05-23,0.0
2023-05-24,12.080244506239822
2023-05-25,20.370608383071072
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,13.501449742268038
2023-05-30,14.212052360282144
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,12.080244506239822
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,11.13277434888768
2023-06-15,0.0
2023-06-16,16.106992674986426
2023-06-17,23.686753933803573
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,13.738317281606072
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,13.037967083509432
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,14.320390075330032
2023-07-18,13.251704248812864
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,16.671498893667803
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,14.7478644059369
2023-07-27,14.7478644059369
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,12.396755587599133
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,0.0
2023-08-08,12.610492752902564
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,18.381396216095265
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,18.381396216095265
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,13.892915744723163
2023-09-12,17.312710389578097
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,12.610492752902564
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,0.0
2023-10-03,14.961601571240331
2023-10-04,13.251704248812864
2023-10-05,0.0
2023-10-06,13.037967083509432
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,0.0
2023-10-10,12.396755587599133
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,0.0
2023-10-20,0.0
2023-10-21,0.0
2023-10-22,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,0.0
2023-10-26,0.0
2023-10-27,0.0
2023-10-28,0.0
2023-10-29,0.0
2023-10-30,0.0
2023-10-31,0.0
2023-11-01,0.0
2023-11-02,0.0
2023-11-03,0.0
2023-11-04,0.0
2023-11-05,0.0
2023-11-06,0.0
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,0.0
2023-11-10,0.0
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,21.373716530343334
2023-11-14,0.0
2023-11-15,19.663819207915864
2023-11-16,11.541806926385398
2023-11-17,17.312710389578097
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,0.0
2023-11-21,0.0
2023-11-22,0.0
2023-11-23,16.457761728364364
2023-11-24,0.0
2023-11-25,0.0
2023-11-26,0.0
2023-11-27,0.0
2023-11-28,0.0
2023-11-29,12.396755587599133
2023-11-30,0.0
2023-12-01,12.610492752902564
2023-12-02,14.1066529100266
2023-12-03,0.0
2023-12-04,18.80887054670213
2023-12-05,0.0
2023-12-06,0.0
2023-12-07,0.0
2023-12-08,0.0
2023-12-09,11.328069761081968
2023-12-10,0.0
2023-12-11,14.1066529100266
2023-12-12,0.0
