Date,Adj Close,Close,High,Low,Open,Volume
2022-01-03,0.23952095210552216,0.23952095210552216,0.2400384098291397,0.23972190916538239,0.2400384098291397,0
2022-01-04,0.23980814218521118,0.23980814218521118,0.23975065350532532,0.23900572955608368,0.2394062727689743,0
2022-01-05,0.23900572955608368,0.23900572955608368,0.23894862830638885,0.23852115869522095,0.23894862830638885,0
2022-01-06,0.2385496199131012,0.2385496199131012,0.2385496199131012,0.2374732792377472,0.23843587934970856,0
2022-01-07,0.2374732792377472,0.2374732792377472,0.2380952537059784,0.23724791407585144,0.23724791407585144,0
2022-01-10,0.23769909143447876,0.23769909143447876,0.23826542496681213,0.23769909143447876,0.23826542496681213,0
2022-01-11,0.23820866644382477,0.23820866644382477,0.2387489527463913,0.23815195262432098,0.23818029463291168,0
2022-01-12,0.2386634796857834,0.2386634796857834,0.2395496517419815,0.2386634796857834,0.238863006234169,0
2022-01-13,0.23903430998325348,0.23903430998325348,0.23986566066741943,0.23900572955608368,0.239607036113739,0
2022-01-14,0.23952095210552216,0.23952095210552216,0.23972190916538239,0.23910288512706757,0.23963576555252075,0
2022-01-17,0.23952095210552216,0.23952095210552216,0.2392916977405548,0.23883450031280518,0.23900572955608368,0
2022-01-18,0.23917721211910248,0.23917721211910248,0.2394062727689743,0.23917721211910248,0.23917721211910248,0
2022-01-19,0.23917721211910248,0.23917721211910248,0.23912003636360168,0.23846428096294403,0.23881736397743225,0
2022-01-20,0.2386065423488617,0.2386065423488617,0.23912003636360168,0.2386065423488617,0.23877744376659393,0
2022-01-21,0.23883450031280518,0.23883450031280518,0.23923446238040924,0.23849274218082428,0.23869197070598602,0
2022-01-24,0.23894862830638885,0.23894862830638885,0.23917721211910248,0.2386634796857834,0.23897716403007507,0
2022-01-25,0.238863006234169,0.238863006234169,0.23903430998325348,0.23880596458911896,0.23894862830638885,0
2022-01-26,0.23877744376659393,0.23877744376659393,0.238863006234169,0.23863501846790314,0.23883450031280518,0
2022-01-27,0.2386634796857834,0.2386634796857834,0.2386634796857834,0.23786869645118713,0.2380385547876358,0
2022-01-28,0.23837901651859283,0.23837901651859283,0.23892007768154144,0.23818029463291168,0.23835061490535736,0
2022-01-31,0.23877744376659393,0.23877744376659393,0.2392916977405548,0.23877744376659393,0.238863006234169,0
2022-02-01,0.23900572955608368,0.23900572955608368,0.23906287550926208,0.23900572955608368,0.23906287550926208,0
2022-02-02,0.23900572955608368,0.23900572955608368,0.23906287550926208,0.23900572955608368,0.23906287550926208,0
2022-02-03,0.23917721211910248,0.23917721211910248,0.23952095210552216,0.23900572955608368,0.2393203228712082,0
2022-02-04,0.23912003636360168,0.23912003636360168,0.23957835137844086,0.23900572955608368,0.23917151987552643,0
2022-02-07,0.23934897780418396,0.23934897780418396,0.23934897780418396,0.23903430998325348,0.23914863169193268,0
2022-02-08,0.23903430998325348,0.23903430998325348,0.2392745316028595,0.2387489527463913,0.23923446238040924,0
2022-02-09,0.23910288512706757,0.23910288512706757,0.23917721211910248,0.23900572955608368,0.23914863169193268,0
2022-02-10,0.23906287550926208,0.23906287550926208,0.23923446238040924,0.23901714384555817,0.23923446238040924,0
2022-02-11,0.23912003636360168,0.23912003636360168,0.23912003636360168,0.23880596458911896,0.23892007768154144,0
2022-02-14,0.23877744376659393,0.23877744376659393,0.23880596458911896,0.23858946561813354,0.23872044682502747,0
2022-02-15,0.23877744376659393,0.23877744376659393,0.23906287550926208,0.23877744376659393,0.23889155685901642,0
2022-02-16,0.23901714384555817,0.23901714384555817,0.23923446238040924,0.23883450031280518,0.23923446238040924,0
2022-02-17,0.23903430998325348,0.23903430998325348,0.2392916977405548,0.23894862830638885,0.2392916977405548,0
2022-02-18,0.23894862830638885,0.23894862830638885,0.23917721211910248,0.23894862830638885,0.23912003636360168,0
2022-02-21,0.23900572955608368,0.23900572955608368,0.2395496517419815,0.23883450031280518,0.238863006234169,0
2022-02-22,0.2394062727689743,0.2394062727689743,0.23926305770874023,0.23900572955608368,0.23926305770874023,0
2022-02-23,0.23906287550926208,0.23906287550926208,0.23924589157104492,0.23903430998325348,0.23920583724975586,0
2022-02-24,0.23900572955608368,0.23900572955608368,0.23900572955608368,0.2378121316432953,0.23900572955608368,0
2022-02-25,0.23818029463291168,0.23818029463291168,0.23852115869522095,0.2380668967962265,0.2380668967962265,0
2022-02-28,0.23818029463291168,0.23818029463291168,0.2386634796857834,0.23795360326766968,0.23795360326766968,0
2022-03-01,0.2383222132921219,0.2383222132921219,0.23869197070598602,0.2382938265800476,0.2384074330329895,0
2022-03-02,0.23863501846790314,0.23863501846790314,0.238863006234169,0.23835061490535736,0.23837901651859283,0
2022-03-03,0.23849274218082428,0.23849274218082428,0.23903430998325348,0.23849274218082428,0.23849274218082428,0
2022-03-04,0.23900572955608368,0.23900572955608368,0.23980814218521118,0.2387489527463913,0.23897716403007507,0
2022-03-07,0.23946359753608704,0.23946359753608704,0.23963576555252075,0.2393203228712082,0.23937763273715973,0
2022-03-08,0.2395496517419815,0.2395496517419815,0.23952095210552216,0.23900572955608368,0.23920583724975586,0
2022-03-09,0.23923446238040924,0.23923446238040924,0.2392916977405548,0.2387489527463913,0.23906287550926208,0
2022-03-10,0.23894862830638885,0.23894862830638885,0.23923446238040924,0.23877744376659393,0.23920583724975586,0
2022-03-11,0.23889155685901642,0.23889155685901642,0.23892007768154144,0.23849274218082428,0.23883450031280518,0
2022-03-14,0.2385496199131012,0.2385496199131012,0.23894862830638885,0.23769909143447876,0.23849840462207794,0
2022-03-15,0.23795360326766968,0.23795360326766968,0.2379819005727768,0.2375861257314682,0.23775559663772583,0
2022-03-16,0.2378121316432953,0.2378121316432953,0.2384074330329895,0.23789700865745544,0.2380952537059784,0
2022-03-17,0.2386634796857834,0.2386634796857834,0.23920583724975586,0.23837901651859283,0.2386634796857834,0
2022-03-18,0.23837901651859283,0.23837901651859283,0.23877744376659393,0.2379819005727768,0.23852115869522095,0
2022-03-21,0.2386065423488617,0.2386065423488617,0.23863501846790314,0.23795360326766968,0.23837901651859283,0
2022-03-22,0.23795360326766968,0.23795360326766968,0.23786869645118713,0.233236163854599,0.23786869645118713,0
2022-03-23,0.23724791407585144,0.23724791407585144,0.2375296950340271,0.23682653903961182,0.23744508624076843,0
2022-03-24,0.23685456812381744,0.23685456812381744,0.23685456812381744,0.23607176542282104,0.23685456812381744,0
2022-03-25,0.23674242198467255,0.23674242198467255,0.2376425713300705,0.23665837943553925,0.23685456812381744,0
2022-03-28,0.2376425713300705,0.2376425713300705,0.23784039914608002,0.2369668334722519,0.2376425713300705,0
2022-03-29,0.2373042106628418,0.2373042106628418,0.2374732792377472,0.23654082417488098,0.2373042106628418,0
2022-03-30,0.23741690814495087,0.23741690814495087,0.23820866644382477,0.23741690814495087,0.23741690814495087,0
2022-03-31,0.23795360326766968,0.23795360326766968,0.23815195262432098,0.23784039914608002,0.23795360326766968,0
2022-04-01,0.23792529106140137,0.23792529106140137,0.23793663084506989,0.23755791783332825,0.23792529106140137,0
2022-04-04,0.2376425713300705,0.2376425713300705,0.2376425713300705,0.2371072769165039,0.2376425713300705,0
2022-04-05,0.23724791407585144,0.23724791407585144,0.2379649132490158,0.2371072769165039,0.23724791407585144,0
2022-04-06,0.2375861257314682,0.2375861257314682,0.23761436343193054,0.2371072769165039,0.2375861257314682,0
2022-04-07,0.23736056685447693,0.23736056685447693,0.23736056685447693,0.23716352880001068,0.23736056685447693,0
2022-04-08,0.23720291256904602,0.23720291256904602,0.23720291256904602,0.2369387447834015,0.23720291256904602,0
2022-04-11,0.2370229959487915,0.2370229959487915,0.2370229959487915,0.2364066243171692,0.2369668334722519,0
2022-04-12,0.23651844263076782,0.23651844263076782,0.2370229959487915,0.2358768731355667,0.2364066243171692,0
2022-04-13,0.23637866973876953,0.23637866973876953,0.23674242198467255,0.23635074496269226,0.23637866973876953,0
2022-04-14,0.2364625185728073,0.2364625185728073,0.2369668334722519,0.2364625185728073,0.2364625185728073,0
2022-04-15,0.2364066243171692,0.2364066243171692,0.2364066243171692,0.23623909056186676,0.2364066243171692,0
2022-04-18,0.23623909056186676,0.23623909056186676,0.23626697063446045,0.23504525423049927,0.23623909056186676,0
2022-04-19,0.235183447599411,0.235183447599411,0.235183447599411,0.23512816429138184,0.235183447599411,0
2022-04-20,0.23512816429138184,0.23512816429138184,0.235183447599411,0.23310023546218872,0.23512816429138184,0
2022-04-21,0.2336994707584381,0.2336994707584381,0.2336994707584381,0.23293732106685638,0.2336994707584381,0
2022-04-22,0.23318177461624146,0.23318177461624146,0.23318177461624146,0.23129408061504364,0.23318177461624146,0
2022-04-25,0.23134759068489075,0.23134759068489075,0.23134759068489075,0.2296738624572754,0.23134759068489075,0
2022-04-26,0.22962112724781036,0.22962112724781036,0.23134759068489075,0.2297266125679016,0.22962112724781036,0
2022-04-27,0.23134759068489075,0.23134759068489075,0.2297266125679016,0.2294367253780365,0.23134759068489075,0
2022-04-28,0.22948938608169556,0.22948938608169556,0.22959475219249725,0.22904258966445923,0.22948938608169556,0
2022-04-29,0.22927892208099365,0.22927892208099365,0.23007017374038696,0.22933150827884674,0.22927892208099365,0
2022-05-02,0.2298322319984436,0.2298322319984436,0.2298322319984436,0.22977939248085022,0.2298322319984436,0
2022-05-03,0.22977939248085022,0.22977939248085022,0.2298322319984436,0.22977939248085022,0.22977939248085022,0
2022-05-04,0.22977939248085022,0.22977939248085022,0.2298322319984436,0.22977939248085022,0.22977939248085022,0
2022-05-05,0.22977939248085022,0.22977939248085022,0.2308509200811386,0.22977939248085022,0.22977939248085022,0
2022-05-06,0.2300172597169876,0.2300172597169876,0.2300437092781067,0.2286498248577118,0.2300172597169876,0
2022-05-09,0.2289639413356781,0.2289639413356781,0.2289639413356781,0.2282063066959381,0.2289639413356781,0
2022-05-10,0.2282583862543106,0.2282583862543106,0.2287282645702362,0.2282063066959381,0.2282583862543106,0
2022-05-11,0.22833657264709473,0.22833657264709473,0.22862368822097778,0.2281542420387268,0.22833657264709473,0
2022-05-12,0.22862368822097778,0.22862368822097778,0.22857142984867096,0.22774893045425415,0.22862368822097778,0
2022-05-13,0.22773857414722443,0.22773857414722443,0.2277904450893402,0.2275054007768631,0.22773857414722443,0
2022-05-16,0.2275054007768631,0.2275054007768631,0.2275054007768631,0.22747953236103058,0.2275054007768631,0
2022-05-17,0.2275054007768631,0.2275054007768631,0.23792529106140137,0.2275054007768631,0.2275054007768631,0
2022-05-18,0.22818025946617126,0.22818025946617126,0.22812820971012115,0.22763486206531525,0.22818025946617126,0
2022-05-19,0.22760897874832153,0.22760897874832153,0.22760897874832153,0.22701475024223328,0.22760897874832153,0
2022-05-20,0.22727271914482117,0.22727271914482117,0.2280241698026657,0.22714366018772125,0.22727271914482117,0
2022-05-23,0.22797219455242157,0.22797219455242157,0.228388711810112,0.22773857414722443,0.22797219455242157,0
2022-05-24,0.2279462069272995,0.2279462069272995,0.2281021922826767,0.22758306562900543,0.2279462069272995,0
2022-05-25,0.22763486206531525,0.22763486206531525,0.22805015742778778,0.2275312840938568,0.22763486206531525,0
2022-05-26,0.22763486206531525,0.22763486206531525,0.22773857414722443,0.22735023498535156,0.22763486206531525,0
2022-05-27,0.2275054007768631,0.2275054007768631,0.22851920127868652,0.22747953236103058,0.2275054007768631,0
2022-05-30,0.2284930795431137,0.2284930795431137,0.22917382419109344,0.2284930795431137,0.2284930795431137,0
2022-05-31,0.22915807366371155,0.22915807366371155,0.2290688306093216,0.22833657264709473,0.22915807366371155,0
2022-06-01,0.22851920127868652,0.22851920127868652,0.22851920127868652,0.2279462069272995,0.22851920127868652,0
2022-06-02,0.22828444838523865,0.22828444838523865,0.22828444838523865,0.22766079008579254,0.22828444838523865,0
2022-06-03,0.2278423309326172,0.2278423309326172,0.22846698760986328,0.2278423309326172,0.2278423309326172,0
2022-06-06,0.22786827385425568,0.22786827385425568,0.2279462069272995,0.2278423309326172,0.22786827385425568,0
2022-06-07,0.2278423309326172,0.2278423309326172,0.2279462069272995,0.2275054007768631,0.2278423309326172,0
2022-06-08,0.22763486206531525,0.22763486206531525,0.22792023420333862,0.22763486206531525,0.22763486206531525,0
2022-06-09,0.22771263122558594,0.22771263122558594,0.2278163731098175,0.22758306562900543,0.22771263122558594,0
2022-06-10,0.22773857414722443,0.22773857414722443,0.22768668830394745,0.2272675484418869,0.22773857414722443,0
2022-06-13,0.2272985577583313,0.2272985577583313,0.2272985577583313,0.22634674608707428,0.2272985577583313,0
2022-06-14,0.22644928097724915,0.22644928097724915,0.22644928097724915,0.22606532275676727,0.22644928097724915,0
2022-06-15,0.22624434530735016,0.22624434530735016,0.22670596837997437,0.22624434530735016,0.22624434530735016,0
2022-06-16,0.22670596837997437,0.22670596837997437,0.22755718231201172,0.22675737738609314,0.22670596837997437,0
2022-06-17,0.22727271914482117,0.22727271914482117,0.22763486206531525,0.22727271914482117,0.22727271914482117,0
2022-06-20,0.2272985577583313,0.2272985577583313,0.22740192711353302,0.22727271914482117,0.2272985577583313,0
2022-06-21,0.22732438147068024,0.22732438147068024,0.22755718231201172,0.22727271914482117,0.22732438147068024,0
2022-06-22,0.22747953236103058,0.22747953236103058,0.22747953236103058,0.2271178811788559,0.22747953236103058,0
2022-06-23,0.2271178811788559,0.2271178811788559,0.22727271914482117,0.22701475024223328,0.2271178811788559,0
2022-06-24,0.227066308259964,0.227066308259964,0.22732438147068024,0.227066308259964,0.227066308259964,0
2022-06-27,0.2272985577583313,0.2272985577583313,0.2275312840938568,0.22709208726882935,0.2272985577583313,0
2022-06-28,0.22719526290893555,0.22719526290893555,0.22766079008579254,0.22722108662128448,0.22719526290893555,0
2022-06-29,0.22755718231201172,0.22755718231201172,0.22741228342056274,0.22735023498535156,0.22755718231201172,0
2022-06-30,0.22741228342056274,0.22741228342056274,0.22732438147068024,0.22696322202682495,0.22741228342056274,0
2022-07-01,0.22701475024223328,0.22701475024223328,0.22714366018772125,0.22688600420951843,0.22701475024223328,0
2022-07-04,0.22704052925109863,0.22704052925109863,0.22704052925109863,0.22671625018119812,0.22704052925109863,0
2022-07-05,0.22673165798187256,0.22673165798187256,0.22675737738609314,0.2263980209827423,0.22673165798187256,0
2022-07-06,0.2263980209827423,0.2263980209827423,0.22634674608707428,0.22611644864082336,0.2263980209827423,0
2022-07-07,0.226142019033432,0.226142019033432,0.22619317471981049,0.22596317529678345,0.226142019033432,0
2022-07-08,0.22596317529678345,0.22596317529678345,0.22624434530735016,0.22596317529678345,0.22596317529678345,0
2022-07-11,0.22601424157619476,0.22601424157619476,0.22601424157619476,0.22601424157619476,0.22601424157619476,0
2022-07-12,0.22601424157619476,0.22601424157619476,0.22598868608474731,0.2254994809627533,0.22601424157619476,0
2022-07-13,0.2255045622587204,0.2255045622587204,0.2258611023426056,0.225453719496727,0.2255045622587204,0
2022-07-14,0.2255045622587204,0.2255045622587204,0.2255554348230362,0.22514915466308594,0.2255045622587204,0
2022-07-15,0.22514915466308594,0.22514915466308594,0.22517451643943787,0.22484540939331055,0.22514915466308594,0
2022-07-18,0.22489599883556366,0.22489599883556366,0.2254791408777237,0.22469384968280792,0.22489599883556366,0
2022-07-19,0.22469384968280792,0.22469384968280792,0.22494657337665558,0.22444169223308563,0.22469384968280792,0
2022-07-20,0.22484540939331055,0.22484540939331055,0.22507315874099731,0.22469384968280792,0.22484540939331055,0
2022-07-21,0.22474434971809387,0.22474434971809387,0.22466860711574554,0.22446689009666443,0.22474434971809387,0
2022-07-22,0.22449207305908203,0.22449207305908203,0.22482015192508698,0.22444169223308563,0.22449207305908203,0
2022-07-25,0.22474434971809387,0.22474434971809387,0.22482015192508698,0.22451728582382202,0.22474434971809387,0
2022-07-26,0.22466860711574554,0.22466860711574554,0.22466860711574554,0.22449207305908203,0.22466860711574554,0
2022-07-27,0.224542498588562,0.224542498588562,0.22446689009666443,0.22429068386554718,0.224542498588562,0
2022-07-28,0.22441652417182922,0.22441652417182922,0.22497187554836273,0.2243410050868988,0.22441652417182922,0
2022-07-29,0.2247191071510315,0.2247191071510315,0.22497187554836273,0.22479486465454102,0.2247191071510315,0
2022-08-01,0.22482015192508698,0.22482015192508698,0.22484540939331055,0.22464337944984436,0.22482015192508698,0
2022-08-02,0.2247191071510315,0.2247191071510315,0.2247191071510315,0.22449207305908203,0.2247191071510315,0
2022-08-03,0.2245676964521408,0.2245676964521408,0.2245676964521408,0.22439134120941162,0.2245676964521408,0
