Date,Adj Close,Close,High,Low,Open,Volume
2022-01-03,14215.0,14215.0,14301.2998046875,14207.5,14246.0,0
2022-01-04,14283.599609375,14283.599609375,14383.2998046875,14259.0,14303.7001953125,0
2022-01-05,14385.5,14385.5,14398.5,14336.7001953125,14346.400390625,0
2022-01-06,14446.5,14446.5,14445.7998046875,14351.0,14445.7998046875,0
2022-01-07,14408.0,14408.0,14408.0,14320.5,14408.0,0
2022-01-10,14318.5,14318.5,14351.0,14262.2998046875,14351.0,0
2022-01-11,14313.0,14313.0,14322.2998046875,14251.3896484375,14312.0,0
2022-01-12,14277.0,14277.0,14355.5,14257.5,14303.0,0
2022-01-13,14298.900390625,14298.900390625,14326.2001953125,14266.0,14321.5,0
2022-01-14,14276.0,14276.0,14324.2998046875,14239.4501953125,14273.0,0
2022-01-17,14314.5,14314.5,14335.5,14290.0,14290.0,0
2022-01-18,14349.7001953125,14349.7001953125,14381.2998046875,14297.0,14331.2001953125,0
2022-01-19,14382.2998046875,14382.2998046875,14398.5,14331.0,14356.900390625,0
2022-01-20,14362.7998046875,14362.7998046875,14382.5,14300.2998046875,14382.5,0
2022-01-21,14343.0,14343.0,14356.5,14302.2001953125,14324.0,0
2022-01-24,14329.7001953125,14329.7001953125,14364.900390625,14300.0,14331.0,0
2022-01-25,14365.0,14365.0,14365.0,14299.400390625,14365.0,0
2022-01-26,14330.5,14330.5,14354.0,14063.7001953125,14342.5,0
2022-01-27,14366.400390625,14366.400390625,14397.5,14325.400390625,14377.7001953125,0
2022-01-28,14389.2001953125,14389.2001953125,14413.2998046875,14313.080078125,14389.2001953125,0
2022-01-31,14381.599609375,14381.599609375,14406.2998046875,14330.900390625,14381.0,0
2022-02-01,14350.0,14350.0,14380.0,14296.2998046875,14350.0,0
2022-02-02,14322.2998046875,14322.2998046875,14382.2998046875,14292.099609375,14328.0,0
2022-02-03,14363.7998046875,14363.7998046875,14404.900390625,14348.7001953125,14362.7998046875,0
2022-02-04,14377.0,14377.0,14416.400390625,14309.099609375,14377.0,0
2022-02-07,14400.400390625,14400.400390625,14419.2998046875,14373.0,14373.0,0
2022-02-08,14405.599609375,14405.599609375,14405.599609375,14331.98046875,14393.599609375,0
2022-02-09,14379.5,14379.5,14386.0,14332.400390625,14379.5,0
2022-02-10,14334.2001953125,14334.2001953125,14366.0,14310.099609375,14334.2001953125,0
2022-02-11,14328.0,14328.0,14367.900390625,14298.599609375,14340.0,0
2022-02-14,14344.7001953125,14344.7001953125,14351.400390625,14304.599609375,14345.0,0
2022-02-15,14303.0,14303.0,14321.0,14081.0,14302.0,0
2022-02-16,14260.599609375,14260.599609375,14297.7998046875,14220.5400390625,14260.599609375,0
2022-02-17,14274.400390625,14274.400390625,14362.400390625,14206.6103515625,14274.7998046875,0
2022-02-18,14348.0,14348.0,14375.400390625,14301.7998046875,14360.0,0
2022-02-21,14365.900390625,14365.900390625,14366.900390625,14267.3095703125,14321.0,0
2022-02-22,14355.0,14355.0,14383.7998046875,14321.0,14355.0,0
2022-02-23,14395.0,14395.0,14395.0,14325.7998046875,14395.0,0
2022-02-24,14365.0,14365.0,14457.2998046875,14331.0,14364.0,0
2022-02-25,14452.5,14452.5,14455.0,14319.599609375,14452.5,0
2022-02-28,14334.2001953125,14334.2001953125,14408.0,14341.0,14360.0,0
2022-03-01,14360.0,14360.0,14415.400390625,14320.0,14395.0,0
2022-03-02,14425.0,14425.0,14424.5,14341.0,14424.5,0
2022-03-03,14387.5,14387.5,14415.2998046875,14352.5,14386.5,0
2022-03-04,14358.400390625,14358.400390625,14398.099609375,14357.7001953125,14358.400390625,0
2022-03-07,14381.7001953125,14381.7001953125,14445.5,14377.2998046875,14381.0,0
2022-03-08,14406.400390625,14406.400390625,14439.5,14266.400390625,14439.5,0
2022-03-09,14362.7001953125,14362.7001953125,14391.0,14264.7998046875,14381.0,0
2022-03-10,14251.0,14251.0,14341.0,14250.0,14250.0,0
2022-03-11,14275.0,14275.0,14321.0,14089.599609375,14275.0,0
2022-03-14,14325.5,14325.5,14339.2998046875,14234.4697265625,14296.0,0
2022-03-15,14347.5,14347.5,14346.5,14289.0,14346.5,0
2022-03-16,14305.2998046875,14305.2998046875,14315.2998046875,14081.2001953125,14308.0,0
2022-03-17,14263.5,14263.5,14337.7998046875,14253.5,14262.5,0
2022-03-18,14326.0,14326.0,14357.7998046875,14218.5498046875,14325.5,0
2022-03-21,14342.2998046875,14342.2998046875,14350.7001953125,14268.2998046875,14335.0,0
2022-03-22,14345.0,14345.0,14357.0,14269.2998046875,14342.0,0
2022-03-23,14345.5,14345.5,14386.0,14321.0,14345.5,0
2022-03-24,14389.0,14389.0,14389.0,14344.0,14389.0,0
2022-03-25,14337.099609375,14337.099609375,14375.0,14326.0,14358.0,0
2022-03-28,14334.0,14334.0,14374.7001953125,14334.0,14334.0,0
2022-03-29,14373.0,14373.0,14372.2001953125,14288.2001953125,14373.0,0
2022-03-30,14334.0,14334.0,14362.5,14292.1796875,14334.0,0
2022-03-31,14327.5,14327.5,14375.400390625,14319.5,14327.5,0
2022-04-01,14351.0,14351.0,14379.2001953125,14341.2001953125,14351.0,0
2022-04-04,14361.0,14361.0,14366.5,14292.1796875,14361.0,0
2022-04-05,14322.2998046875,14322.2998046875,14368.0,14322.2998046875,14322.2998046875,0
2022-04-06,14365.5,14365.5,14384.900390625,14340.0,14365.5,0
2022-04-07,14382.0,14382.0,14381.7998046875,14349.0,14382.0,0
2022-04-08,14385.0,14385.0,14393.400390625,14352.0,14385.0,0
2022-04-11,14355.0,14355.0,14381.2998046875,14355.0,14355.0,0
2022-04-12,14360.7001953125,14360.7001953125,14381.2001953125,14351.7001953125,14360.7001953125,0
2022-04-13,14364.2001953125,14364.2001953125,15611.599609375,14338.599609375,14364.2001953125,0
2022-04-14,14360.2001953125,14360.2001953125,14385.900390625,14337.0,14360.2001953125,0
2022-04-15,14383.900390625,14383.900390625,14394.5,14337.0,14383.900390625,0
2022-04-18,14337.0,14337.0,14368.0,14277.259765625,14337.0,0
2022-04-19,14353.7998046875,14353.7998046875,14364.5,14303.5,14353.7998046875,0
2022-04-20,14364.900390625,14364.900390625,14384.5,14275.26953125,14364.900390625,0
2022-04-21,14351.0,14351.0,14359.2001953125,14279.25,14351.0,0
2022-04-22,14382.0,14382.0,14492.0,14337.0,14382.0,0
2022-04-25,14350.0,14350.0,14525.0,14350.0,14350.0,0
2022-04-26,14478.0,14478.0,14476.5,14361.5,14478.0,0
2022-04-27,14466.0,14466.0,14510.599609375,14345.5,14466.0,0
2022-04-28,14447.5,14447.5,14528.900390625,14420.0,14447.5,0
2022-04-29,14502.0,14502.0,14560.0,14398.5,14502.0,0
2022-05-02,14490.0,14490.0,14565.0,14490.0,14490.0,0
2022-05-03,14522.599609375,14522.599609375,14576.099609375,14458.5,14522.599609375,0
2022-05-04,14491.0,14491.0,14507.0,14411.900390625,14491.0,0
2022-05-05,14425.0,14425.0,14490.0,14386.0,14425.0,0
2022-05-06,14458.7001953125,14458.7001953125,14501.5,14450.900390625,14458.7001953125,0
2022-05-09,14490.0,14490.0,14594.900390625,14490.0,14490.0,0
2022-05-10,14552.2001953125,14552.2001953125,14620.7998046875,14508.5,14552.2001953125,0
2022-05-11,14520.7998046875,14520.7998046875,14560.7998046875,14490.400390625,14520.7998046875,0
2022-05-12,14543.400390625,14543.400390625,14671.599609375,14523.7001953125,14543.400390625,0
2022-05-13,14632.099609375,14632.099609375,14669.5,14589.7001953125,14632.099609375,0
2022-05-16,14606.0,14606.0,14744.7001953125,14596.7001953125,14606.0,0
2022-05-17,14645.0,14645.0,14690.0,14606.0,14645.0,0
2022-05-18,14630.599609375,14630.599609375,14731.5,14630.599609375,14630.599609375,0
2022-05-19,14740.0,14740.0,14755.0,14568.5,14740.0,0
2022-05-20,14626.7998046875,14626.7998046875,14683.7998046875,14618.0,14626.7998046875,0
2022-05-23,14645.0,14645.0,14671.7001953125,14609.900390625,14645.0,0
2022-05-24,14619.2001953125,14619.2001953125,14687.099609375,14591.6796875,14619.2001953125,0
2022-05-25,14635.7998046875,14635.7998046875,14663.0,14588.5,14635.7998046875,0
2022-05-26,14597.0,14597.0,14631.400390625,14572.2001953125,14597.0,0
2022-05-27,14584.2001953125,14584.2001953125,14626.0,14522.2001953125,14584.2001953125,0
2022-05-30,14570.0,14570.0,14571.0,14497.7998046875,14570.0,0
2022-05-31,14538.400390625,14538.400390625,14594.0,14471.2802734375,14538.400390625,0
2022-06-01,14543.900390625,14543.900390625,14574.0,14513.400390625,14543.900390625,0
2022-06-02,14531.5,14531.5,14585.2001953125,14364.5,14531.5,0
2022-06-03,14426.7998046875,14426.7998046875,14476.0,14385.0,14426.7998046875,0
2022-06-06,14431.0,14431.0,14472.0,14401.7001953125,14431.0,0
2022-06-07,14435.2001953125,14435.2001953125,14473.7001953125,14435.2998046875,14435.2001953125,0
2022-06-08,14458.7998046875,14458.7998046875,14523.5,14411.5,14458.7998046875,0
2022-06-09,14495.2998046875,14495.2998046875,14592.599609375,14404.6201171875,14495.2998046875,0
2022-06-10,14611.7998046875,14611.7998046875,14647.0,14454.7001953125,14611.7998046875,0
2022-06-13,14546.0,14546.0,14808.2001953125,14496.16015625,14546.0,0
2022-06-14,14795.0,14795.0,14804.0,14678.0,14795.0,0
2022-06-15,14740.7998046875,14740.7998046875,14791.2001953125,14632.7001953125,14740.7998046875,0
2022-06-16,14681.0,14681.0,14872.0,14661.2001953125,14681.0,0
2022-06-17,14776.099609375,14776.099609375,14854.5,14667.2998046875,14776.099609375,0
2022-06-20,14816.0,14816.0,14848.2001953125,14753.8603515625,14816.0,0
2022-06-21,14827.7001953125,14827.7001953125,14840.0,14774.7001953125,14827.7001953125,0
2022-06-22,14831.7001953125,14831.7001953125,14883.7001953125,14775.2001953125,14831.7001953125,0
2022-06-23,14843.0,14843.0,14872.0,14790.7001953125,14843.0,0
2022-06-24,14841.7998046875,14841.7998046875,14861.599609375,14815.5,14841.7998046875,0
2022-06-27,14841.0,14841.0,14841.0,14779.599609375,14841.0,0
2022-06-28,14791.0,14791.0,14853.5,14783.7001953125,14791.0,0
2022-06-29,14857.0,14857.0,14876.7998046875,14823.400390625,14857.0,0
2022-06-30,14877.0,14877.0,14984.0,14842.0,14877.0,0
2022-07-01,14921.900390625,14921.900390625,15019.7998046875,14891.0,14921.900390625,0
2022-07-04,14931.0,14931.0,15009.5,14925.7001953125,14931.0,0
2022-07-05,15008.0,15008.0,15058.599609375,14885.2001953125,15008.0,0
2022-07-06,15037.0,15037.0,15044.5,14990.0,15037.0,0
2022-07-07,15010.0,15010.0,15014.2001953125,14938.0,15010.0,0
2022-07-08,14964.599609375,14964.599609375,15003.7998046875,14941.2998046875,14964.599609375,0
2022-07-11,14970.0,14970.0,15019.400390625,14939.7001953125,14970.0,0
2022-07-12,14989.099609375,14989.099609375,15025.7001953125,14948.7001953125,14989.099609375,0
2022-07-13,15010.0,15010.0,15060.5,14957.2001953125,15010.0,0
2022-07-14,15030.400390625,15030.400390625,15100.2001953125,14981.0,15030.400390625,0
2022-07-15,15037.099609375,15037.099609375,15121.0,14962.0,15037.099609375,0
