Date,daging
2022-01-01,8.510108864696733
2022-01-02,6.3825816485225495
2022-01-03,6.078649189069094
2022-01-04,6.078649189069094
2022-01-05,4.862919351255276
2022-01-06,6.078649189069094
2022-01-07,6.3825816485225495
2022-01-08,6.078649189069094
2022-01-09,6.990446567429458
2022-01-10,6.078649189069094
2022-01-11,6.078649189069094
2022-01-12,5.166851810708732
2022-01-13,6.078649189069094
2022-01-14,6.686514107976006
2022-01-15,5.77471672961564
2022-01-16,7.902243945789823
2022-01-17,5.77471672961564
2022-01-18,4.558986891801821
2022-01-19,5.166851810708732
2022-01-20,6.3825816485225495
2022-01-21,6.3825816485225495
2022-01-22,5.166851810708732
2022-01-23,6.3825816485225495
2022-01-24,6.686514107976006
2022-01-25,6.686514107976006
2022-01-26,5.77471672961564
2022-01-27,5.77471672961564
2022-01-28,5.470784270162185
2022-01-29,5.77471672961564
2022-01-30,6.078649189069094
2022-01-31,5.470784270162185
2022-02-01,6.078649189069094
2022-02-02,6.990446567429458
2022-02-03,5.166851810708732
2022-02-04,6.078649189069094
2022-02-05,7.294379026882913
2022-02-06,5.77471672961564
2022-02-07,7.598311486336368
2022-02-08,6.686514107976006
2022-02-09,7.598311486336368
2022-02-10,7.294379026882913
2022-02-11,6.990446567429458
2022-02-12,6.3825816485225495
2022-02-13,7.294379026882913
2022-02-14,7.902243945789823
2022-02-15,7.598311486336368
2022-02-16,6.078649189069094
2022-02-17,7.902243945789823
2022-02-18,7.598311486336368
2022-02-19,7.294379026882913
2022-02-20,6.078649189069094
2022-02-21,8.510108864696733
2022-02-22,7.902243945789823
2022-02-23,6.3825816485225495
2022-02-24,8.510108864696733
2022-02-25,8.510108864696733
2022-02-26,7.598311486336368
2022-02-27,6.990446567429458
2022-02-28,6.686514107976006
2022-03-01,8.814041324150187
2022-03-02,6.078649189069094
2022-03-03,7.902243945789823
2022-03-04,7.902243945789823
2022-03-05,5.77471672961564
2022-03-06,7.294379026882913
2022-03-07,11.853365918684734
2022-03-08,7.598311486336368
2022-03-09,6.686514107976006
2022-03-10,8.814041324150187
2022-03-11,7.294379026882913
2022-03-12,7.598311486336368
2022-03-13,7.294379026882913
2022-03-14,10.94156854032437
2022-03-15,5.77471672961564
2022-03-16,6.3825816485225495
2022-03-17,7.598311486336368
2022-03-18,8.206176405243278
2022-03-19,6.990446567429458
2022-03-20,6.3825816485225495
