Date,daging
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,5.187747035573122
2022-01-04,5.395256916996048
2022-01-05,4.357707509881422
2022-01-06,6.432806324110673
2022-01-07,5.810276679841897
2022-01-08,4.980237154150197
2022-01-09,7.262845849802371
2022-01-10,5.395256916996048
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,4.357707509881422
2022-01-16,4.150197628458498
2022-01-17,0.0
2022-01-18,6.8478260869565215
2022-01-19,4.357707509881422
2022-01-20,7.262845849802371
2022-01-21,5.810276679841897
2022-01-22,4.150197628458498
2022-01-23,6.8478260869565215
2022-01-24,6.225296442687747
2022-01-25,5.810276679841897
2022-01-26,0.0
2022-01-27,4.150197628458498
2022-01-28,4.772727272727273
2022-01-29,5.602766798418973
2022-01-30,3.527667984189724
2022-01-31,3.735177865612648
2022-02-01,0.0
2022-02-02,5.810276679841897
2022-02-03,4.357707509881422
2022-02-04,4.357707509881422
2022-02-05,6.432806324110673
2022-02-06,6.640316205533597
2022-02-07,0.0
2022-02-08,6.225296442687747
2022-02-09,6.8478260869565215
2022-02-10,7.262845849802371
2022-02-11,5.810276679841897
2022-02-12,4.357707509881422
2022-02-13,4.357707509881422
2022-02-14,4.565217391304348
2022-02-15,4.980237154150197
2022-02-16,5.810276679841897
2022-02-17,4.772727272727273
2022-02-18,5.187747035573122
2022-02-19,5.602766798418973
2022-02-20,5.810276679841897
2022-02-21,5.395256916996048
2022-02-22,5.187747035573122
2022-02-23,6.225296442687747
2022-02-24,4.980237154150197
2022-02-25,5.810276679841897
2022-02-26,6.225296442687747
2022-02-27,4.357707509881422
2022-02-28,5.395256916996048
2022-03-01,4.772727272727273
2022-03-02,6.017786561264822
2022-03-03,6.640316205533597
2022-03-04,5.810276679841897
2022-03-05,7.055335968379447
2022-03-06,4.150197628458498
2022-03-07,8.715415019762844
2022-03-08,6.8478260869565215
2022-03-09,7.055335968379447
2022-03-10,8.300395256916996
2022-03-11,9.960474308300396
2022-03-12,6.225296442687747
2022-03-13,6.017786561264822
2022-03-14,5.187747035573122
2022-03-15,4.772727272727273
2022-03-16,8.300395256916996
2022-03-17,6.8478260869565215
2022-03-18,8.300395256916996
2022-03-19,6.432806324110673
2022-03-20,7.055335968379447
2022-03-21,6.017786561264822
2022-03-22,4.980237154150197
2022-03-23,6.432806324110673
2022-03-24,4.772727272727273
2022-03-25,6.432806324110673
2022-03-26,8.09288537549407
2022-03-27,6.8478260869565215
2022-03-28,6.8478260869565215
2022-03-29,7.470355731225296
2022-03-30,6.640316205533597
2022-03-31,6.017786561264822
2022-04-01,10.167984189723322
2022-04-02,10.375494071146244
2022-04-03,5.602766798418973
2022-04-04,6.017786561264822
2022-04-05,6.640316205533597
2022-04-06,5.602766798418973
2022-04-07,4.357707509881422
2022-04-08,5.187747035573122
2022-04-09,10.583003952569172
2022-04-10,7.470355731225296
2022-04-11,5.602766798418973
2022-04-12,7.262845849802371
2022-04-13,2.9051383399209487
2022-04-14,4.565217391304348
2022-04-15,6.225296442687747
2022-04-16,6.8478260869565215
2022-04-17,4.772727272727273
2022-04-18,5.187747035573122
2022-04-19,5.602766798418973
2022-04-20,4.772727272727273
2022-04-21,4.565217391304348
2022-04-22,6.8478260869565215
2022-04-23,4.150197628458498
2022-04-24,3.112648221343873
2022-04-25,4.565217391304348
2022-04-26,2.490118577075098
2022-04-27,5.602766798418973
2022-04-28,4.980237154150197
2022-04-29,7.470355731225296
2022-04-30,11.82806324110672
2022-05-01,20.75098814229249
2022-05-02,5.187747035573122
2022-05-03,3.735177865612648
2022-05-04,4.357707509881422
2022-05-05,4.565217391304348
2022-05-06,5.395256916996048
2022-05-07,4.980237154150197
2022-05-08,4.772727272727273
2022-05-09,5.602766798418973
2022-05-10,5.187747035573122
2022-05-11,7.262845849802371
2022-05-12,3.527667984189724
2022-05-13,4.772727272727273
2022-05-14,6.432806324110673
2022-05-15,4.357707509881422
2022-05-16,6.225296442687747
2022-05-17,4.150197628458498
2022-05-18,4.980237154150197
2022-05-19,4.772727272727273
2022-05-20,4.150197628458498
2022-05-21,6.640316205533597
2022-05-22,5.810276679841897
2022-05-23,6.017786561264822
2022-05-24,4.772727272727273
2022-05-25,4.150197628458498
2022-05-26,4.565217391304348
2022-05-27,6.432806324110673
2022-05-28,4.772727272727273
2022-05-29,8.50790513833992
2022-05-30,5.187747035573122
2022-05-31,5.602766798418973
2022-06-01,4.565217391304348
2022-06-02,6.225296442687747
2022-06-03,4.980237154150197
2022-06-04,5.395256916996048
2022-06-05,5.810276679841897
2022-06-06,3.3201581027667983
2022-06-07,6.8478260869565215
2022-06-08,7.885375494071146
2022-06-09,6.017786561264822
2022-06-10,5.395256916996048
2022-06-11,5.395256916996048
2022-06-12,7.470355731225296
2022-06-13,8.300395256916996
2022-06-14,4.980237154150197
2022-06-15,4.565217391304348
2022-06-16,5.810276679841897
2022-06-17,4.357707509881422
2022-06-18,4.357707509881422
2022-06-19,6.017786561264822
2022-06-20,5.395256916996048
2022-06-21,5.187747035573122
2022-06-22,3.735177865612648
2022-06-23,3.942687747035573
2022-06-24,0.0
2022-06-25,3.527667984189724
2022-06-26,3.112648221343873
2022-06-27,3.735177865612648
2022-06-28,2.9051383399209487
2022-06-29,5.187747035573122
2022-06-30,3.527667984189724
2022-07-01,4.980237154150197
2022-07-02,4.150197628458498
2022-07-03,5.884460367218989
2022-07-04,2.9422301836094946
2022-07-05,4.90371697268249
2022-07-06,8.826690550828483
2022-07-07,6.865203761755486
2022-07-08,8.826690550828483
2022-07-09,13.730407523510973
2022-07-10,98.07433945364984
2022-07-11,73.55575459023737
2022-07-12,37.26824899238692
2022-07-13,28.44155844155845
2022-07-14,23.53784146887596
2022-07-15,19.61486789072996
2022-07-16,19.61486789072996
2022-07-17,17.653381101656965
2022-07-18,13.730407523510973
2022-07-19,11.768920734437978
2022-07-20,12.749664128974478
2022-07-21,10.78817733990148
2022-07-22,12.749664128974478
2022-07-23,8.826690550828483
2022-07-24,9.80743394536498
2022-07-25,6.865203761755486
2022-07-26,7.845947156291985
2022-07-27,9.80743394536498
2022-07-28,6.865203761755486
2022-07-29,6.865203761755486
2022-07-30,4.90371697268249
2022-07-31,4.90371697268249
2022-08-01,8.826690550828483
2022-08-02,5.884460367218989
2022-08-03,4.90371697268249
2022-08-04,5.884460367218989
2022-08-05,4.90371697268249
2022-08-06,6.865203761755486
2022-08-07,4.90371697268249
2022-08-08,4.90371697268249
2022-08-09,3.9229735781459927
2022-08-10,5.884460367218989
2022-08-11,5.884460367218989
2022-08-12,5.884460367218989
2022-08-13,6.865203761755486
2022-08-14,4.90371697268249
2022-08-15,2.9422301836094946
2022-08-16,3.9229735781459927
2022-08-17,5.884460367218989
2022-08-18,3.9229735781459927
2022-08-19,5.884460367218989
2022-08-20,4.90371697268249
2022-08-21,4.90371697268249
2022-08-22,1.9614867890729963
2022-08-23,5.884460367218989
2022-08-24,3.9229735781459927
2022-08-25,4.90371697268249
2022-08-26,2.9422301836094946
2022-08-27,3.9229735781459927
2022-08-28,5.884460367218989
2022-08-29,5.884460367218989
2022-08-30,4.90371697268249
2022-08-31,3.9229735781459927
2022-09-01,4.90371697268249
2022-09-02,3.9229735781459927
2022-09-03,4.90371697268249
2022-09-04,2.9422301836094946
2022-09-05,2.9422301836094946
2022-09-06,3.9229735781459927
2022-09-07,5.884460367218989
2022-09-08,4.90371697268249
2022-09-09,4.90371697268249
2022-09-10,4.90371697268249
2022-09-11,3.9229735781459927
2022-09-12,4.90371697268249
2022-09-13,4.90371697268249
2022-09-14,4.90371697268249
2022-09-15,3.9229735781459927
2022-09-16,4.90371697268249
2022-09-17,5.884460367218989
2022-09-18,5.884460367218989
2022-09-19,5.884460367218989
2022-09-20,3.9229735781459927
2022-09-21,4.90371697268249
2022-09-22,5.884460367218989
2022-09-23,2.9422301836094946
2022-09-24,3.9229735781459927
2022-09-25,4.90371697268249
2022-09-26,4.90371697268249
2022-09-27,4.90371697268249
2022-09-28,4.90371697268249
2022-09-29,3.9229735781459927
2022-09-30,0.0
2022-10-01,4.90371697268249
2022-10-02,4.90371697268249
2022-10-03,2.9422301836094946
2022-10-04,4.90371697268249
2022-10-05,4.90371697268249
2022-10-06,0.0
2022-10-07,2.9422301836094946
2022-10-08,3.9229735781459927
2022-10-09,5.884460367218989
2022-10-10,4.90371697268249
2022-10-11,2.9422301836094946
2022-10-12,4.90371697268249
2022-10-13,5.884460367218989
2022-10-14,4.90371697268249
2022-10-15,4.90371697268249
2022-10-16,5.884460367218989
2022-10-17,5.884460367218989
2022-10-18,4.90371697268249
2022-10-19,4.90371697268249
2022-10-20,3.9229735781459927
2022-10-21,5.884460367218989
2022-10-22,3.9229735781459927
2022-10-23,4.90371697268249
2022-10-24,5.884460367218989
2022-10-25,5.884460367218989
2022-10-26,4.90371697268249
2022-10-27,5.884460367218989
2022-10-28,2.9422301836094946
2022-10-29,2.9422301836094946
2022-10-30,4.90371697268249
2022-10-31,4.90371697268249
2022-11-01,4.90371697268249
2022-11-02,4.90371697268249
2022-11-03,5.884460367218989
2022-11-04,4.90371697268249
2022-11-05,3.9229735781459927
2022-11-06,5.884460367218989
2022-11-07,4.90371697268249
2022-11-08,3.9229735781459927
2022-11-09,5.884460367218989
2022-11-10,4.90371697268249
2022-11-11,4.90371697268249
2022-11-12,3.9229735781459927
2022-11-13,4.90371697268249
2022-11-14,3.9229735781459927
2022-11-15,2.9422301836094946
2022-11-16,4.90371697268249
2022-11-17,5.884460367218989
2022-11-18,2.9422301836094946
2022-11-19,3.9229735781459927
2022-11-20,4.90371697268249
2022-11-21,4.90371697268249
2022-11-22,3.9229735781459927
2022-11-23,3.9229735781459927
2022-11-24,3.9229735781459927
2022-11-25,3.9229735781459927
2022-11-26,0.0
2022-11-27,2.9422301836094946
2022-11-28,4.90371697268249
2022-11-29,5.884460367218989
2022-11-30,5.884460367218989
2022-12-01,3.9229735781459927
2022-12-02,3.9229735781459927
2022-12-03,2.9422301836094946
2022-12-04,6.865203761755486
2022-12-05,4.90371697268249
2022-12-06,5.884460367218989
2022-12-07,5.884460367218989
2022-12-08,6.865203761755486
2022-12-09,6.865203761755486
2022-12-10,1.9614867890729963
2022-12-11,4.90371697268249
2022-12-12,6.865203761755486
2022-12-13,4.90371697268249
2022-12-14,4.90371697268249
2022-12-15,2.9422301836094946
2022-12-16,4.90371697268249
2022-12-17,3.9229735781459927
2022-12-18,1.9614867890729963
2022-12-19,3.9229735781459927
2022-12-20,3.9229735781459927
2022-12-21,3.9229735781459927
2022-12-22,2.9422301836094946
2022-12-23,1.9614867890729963
2022-12-24,3.9229735781459927
2022-12-25,4.90371697268249
2022-12-26,2.9422301836094946
2022-12-27,2.9422301836094946
2022-12-28,3.9229735781459927
2022-12-29,4.90371697268249
2022-12-30,3.9229735781459927
2022-12-31,4.90371697268249
2023-01-01,2.9422301836094946
2023-01-02,4.0
2023-01-03,4.0
2023-01-04,5.0
2023-01-05,5.0
2023-01-06,8.0
2023-01-07,4.0
2023-01-08,4.0
2023-01-09,3.0
2023-01-10,4.0
2023-01-11,3.0
2023-01-12,5.0
2023-01-13,5.0
2023-01-14,4.0
2023-01-15,4.0
2023-01-16,4.0
2023-01-17,5.0
2023-01-18,4.0
2023-01-19,4.0
2023-01-20,5.0
2023-01-21,6.0
2023-01-22,5.0
2023-01-23,4.0
2023-01-24,7.000000000000001
2023-01-25,6.0
2023-01-26,4.0
2023-01-27,4.0
2023-01-28,5.0
2023-01-29,5.0
2023-01-30,5.0
2023-01-31,6.0
2023-02-01,6.0
2023-02-02,5.0
2023-02-03,4.0
2023-02-04,7.000000000000001
2023-02-05,4.0
2023-02-06,4.0
2023-02-07,5.0
2023-02-08,6.0
2023-02-09,4.0
2023-02-10,5.0
2023-02-11,5.0
2023-02-12,6.0
2023-02-13,6.0
2023-02-14,7.000000000000001
2023-02-15,6.0
2023-02-16,8.0
2023-02-17,5.0
2023-02-18,4.0
2023-02-19,3.0
2023-02-20,4.0
2023-02-21,6.0
2023-02-22,6.0
2023-02-23,5.0
2023-02-24,4.0
2023-02-25,4.0
2023-02-26,5.0
2023-02-27,5.0
2023-02-28,7.000000000000001
2023-03-01,7.000000000000001
2023-03-02,4.0
2023-03-03,6.0
2023-03-04,7.000000000000001
2023-03-05,7.000000000000001
2023-03-06,5.0
2023-03-07,3.0
2023-03-08,6.0
2023-03-09,5.0
2023-03-10,3.0
2023-03-11,4.0
2023-03-12,8.0
2023-03-13,8.0
2023-03-14,9.0
2023-03-15,5.0
2023-03-16,6.0
2023-03-17,4.0
2023-03-18,5.0
2023-03-19,5.0
2023-03-20,7.000000000000001
2023-03-21,9.0
2023-03-22,16.0
2023-03-23,10.0
2023-03-24,9.0
2023-03-25,8.0
2023-03-26,7.000000000000001
2023-03-27,5.0
2023-03-28,5.0
2023-03-29,6.0
2023-03-30,5.0
2023-03-31,5.0
2023-04-01,6.0
2023-04-02,9.0
2023-04-03,8.0
2023-04-04,7.000000000000001
2023-04-05,6.0
2023-04-06,4.0
2023-04-07,8.0
2023-04-08,6.0
2023-04-09,5.0
2023-04-10,7.000000000000001
2023-04-11,7.000000000000001
2023-04-12,7.000000000000001
2023-04-13,7.000000000000001
2023-04-14,4.0
2023-04-15,4.0
2023-04-16,4.0
2023-04-17,5.0
2023-04-18,7.000000000000001
2023-04-19,7.000000000000001
2023-04-20,12.0
2023-04-21,13.0
2023-04-22,6.0
2023-04-23,4.0
2023-04-24,5.0
2023-04-25,5.0
2023-04-26,4.0
2023-04-27,3.0
2023-04-28,4.0
2023-04-29,3.0
2023-04-30,6.0
2023-05-01,5.0
2023-05-02,3.0
2023-05-03,3.0
2023-05-04,7.000000000000001
2023-05-05,5.0
2023-05-06,0.0
2023-05-07,5.0
2023-05-08,4.0
2023-05-09,8.0
2023-05-10,5.0
2023-05-11,9.0
2023-05-12,7.000000000000001
2023-05-13,5.0
2023-05-14,5.0
2023-05-15,4.0
2023-05-16,5.0
2023-05-17,7.000000000000001
2023-05-18,5.0
2023-05-19,4.0
2023-05-20,4.0
2023-05-21,6.0
2023-05-22,5.0
2023-05-23,5.0
2023-05-24,7.000000000000001
2023-05-25,4.0
2023-05-26,4.0
2023-05-27,5.0
2023-05-28,5.0
2023-05-29,7.000000000000001
2023-05-30,7.000000000000001
2023-05-31,4.0
2023-06-01,4.0
2023-06-02,3.0
2023-06-03,4.0
2023-06-04,7.000000000000001
2023-06-05,4.0
2023-06-06,4.0
2023-06-07,4.0
2023-06-08,6.0
2023-06-09,6.0
2023-06-10,6.0
2023-06-11,6.0
2023-06-12,5.0
2023-06-13,5.0
2023-06-14,5.0
2023-06-15,5.0
2023-06-16,6.0
2023-06-17,7.000000000000001
2023-06-18,6.0
2023-06-19,4.0
2023-06-20,4.0
2023-06-21,6.0
2023-06-22,7.000000000000001
2023-06-23,8.0
2023-06-24,8.0
2023-06-25,5.0
2023-06-26,6.0
2023-06-27,11.0
2023-06-28,18.0
2023-06-29,100.0
2023-06-30,69.00000000000001
2023-07-01,42.0
2023-07-02,40.0
2023-07-03,22.0
2023-07-04,19.48051948051948
2023-07-05,14.61038961038961
2023-07-06,16.753246753246753
2023-07-07,13.636363636363637
2023-07-08,11.103896103896105
2023-07-09,10.909090909090908
2023-07-10,8.376623376623376
2023-07-11,9.155844155844155
2023-07-12,9.74025974025974
2023-07-13,6.428571428571429
2023-07-14,9.35064935064935
2023-07-15,9.545454545454549
2023-07-16,7.597402597402596
2023-07-17,9.35064935064935
2023-07-18,4.090909090909091
2023-07-19,6.818181818181818
2023-07-20,5.649350649350649
2023-07-21,6.818181818181818
2023-07-22,5.064935064935065
2023-07-23,6.038961038961039
2023-07-24,5.064935064935065
2023-07-25,5.064935064935065
2023-07-26,3.701298701298701
2023-07-27,4.285714285714286
2023-07-28,4.675324675324675
2023-07-29,7.207792207792207
2023-07-30,7.987012987012987
2023-07-31,3.701298701298701
2023-08-01,4.675324675324675
2023-08-02,5.454545454545454
2023-08-03,5.454545454545454
2023-08-04,3.896103896103897
2023-08-05,4.87012987012987
2023-08-06,4.87012987012987
2023-08-07,3.701298701298701
2023-08-08,3.116883116883117
2023-08-09,4.285714285714286
2023-08-10,2.922077922077923
2023-08-11,3.311688311688312
2023-08-12,0.0
2023-08-13,3.311688311688312
2023-08-14,3.311688311688312
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,3.116883116883117
2023-08-18,3.311688311688312
2023-08-19,5.064935064935065
2023-08-20,6.6233766233766245
2023-08-21,4.87012987012987
2023-08-22,3.506493506493506
2023-08-23,7.402597402597403
2023-08-24,3.701298701298701
2023-08-25,2.922077922077923
2023-08-26,4.480519480519481
2023-08-27,6.038961038961039
2023-08-28,3.701298701298701
2023-08-29,0.0
2023-08-30,4.480519480519481
2023-08-31,4.090909090909091
2023-09-01,5.064935064935065
2023-09-02,3.506493506493506
2023-09-03,3.506493506493506
2023-09-04,4.675324675324675
2023-09-05,4.090909090909091
2023-09-06,5.454545454545454
2023-09-07,3.506493506493506
2023-09-08,4.87012987012987
2023-09-09,3.116883116883117
2023-09-10,2.922077922077923
2023-09-11,5.649350649350649
2023-09-12,3.896103896103897
2023-09-13,5.25974025974026
2023-09-14,3.116883116883117
2023-09-15,2.5324675324675323
2023-09-16,4.480519480519481
2023-09-17,4.090909090909091
2023-09-18,3.896103896103897
2023-09-19,5.25974025974026
2023-09-20,4.675324675324675
2023-09-21,4.090909090909091
2023-09-22,4.090909090909091
2023-09-23,3.116883116883117
2023-09-24,3.506493506493506
2023-09-25,3.701298701298701
2023-09-26,3.896103896103897
2023-09-27,4.675324675324675
2023-09-28,0.0
