Date,daging
2022-01-01,3.655629139072848
2022-01-02,3.1986754966887414
2022-01-03,3.1986754966887414
2022-01-04,2.7417218543046364
2022-01-05,2.894039735099338
2022-01-06,3.350993377483444
2022-01-07,3.04635761589404
2022-01-08,3.503311258278146
2022-01-09,3.350993377483444
2022-01-10,3.503311258278146
2022-01-11,3.503311258278146
2022-01-12,3.04635761589404
2022-01-13,3.503311258278146
2022-01-14,2.894039735099338
2022-01-15,3.1986754966887414
2022-01-16,2.894039735099338
2022-01-17,2.894039735099338
2022-01-18,3.350993377483444
2022-01-19,3.04635761589404
2022-01-20,3.80794701986755
2022-01-21,3.1986754966887414
2022-01-22,3.1986754966887414
2022-01-23,3.350993377483444
2022-01-24,4.264900662251656
2022-01-25,3.655629139072848
2022-01-26,3.655629139072848
2022-01-27,3.04635761589404
2022-01-28,2.894039735099338
2022-01-29,3.04635761589404
2022-01-30,3.1986754966887414
2022-01-31,2.7417218543046364
2022-02-01,3.80794701986755
2022-02-02,3.350993377483444
2022-02-03,3.655629139072848
2022-02-04,3.1986754966887414
2022-02-05,3.350993377483444
2022-02-06,2.589403973509933
2022-02-07,3.80794701986755
2022-02-08,3.503311258278146
2022-02-09,3.503311258278146
2022-02-10,3.503311258278146
2022-02-11,3.655629139072848
2022-02-12,3.503311258278146
2022-02-13,3.503311258278146
2022-02-14,3.960264900662252
2022-02-15,4.569536423841059
2022-02-16,4.112582781456954
2022-02-17,4.417218543046357
2022-02-18,4.112582781456954
2022-02-19,3.350993377483444
2022-02-20,3.655629139072848
2022-02-21,4.874172185430464
2022-02-22,4.264900662251656
2022-02-23,3.80794701986755
2022-02-24,4.112582781456954
2022-02-25,4.569536423841059
2022-02-26,4.264900662251656
2022-02-27,3.503311258278146
2022-02-28,3.655629139072848
2022-03-01,6.09271523178808
2022-03-02,4.7218543046357615
2022-03-03,3.960264900662252
2022-03-04,4.569536423841059
2022-03-05,5.178807947019867
2022-03-06,4.264900662251656
2022-03-07,6.701986754966888
2022-03-08,5.940397350993378
2022-03-09,5.026490066225166
2022-03-10,4.874172185430464
2022-03-11,4.264900662251656
2022-03-12,4.417218543046357
2022-03-13,3.503311258278146
2022-03-14,4.874172185430464
2022-03-15,4.264900662251656
2022-03-16,3.960264900662252
2022-03-17,4.264900662251656
2022-03-18,3.960264900662252
2022-03-19,3.503311258278146
2022-03-20,3.04635761589404
2022-03-21,3.80794701986755
2022-03-22,3.960264900662252
2022-03-23,4.112582781456954
2022-03-24,3.350993377483444
2022-03-25,3.655629139072848
2022-03-26,3.80794701986755
2022-03-27,3.503311258278146
2022-03-28,3.80794701986755
2022-03-29,4.112582781456954
2022-03-30,4.569536423841059
2022-03-31,4.112582781456954
2022-04-01,4.7218543046357615
2022-04-02,5.026490066225166
2022-04-03,5.178807947019867
2022-04-04,5.026490066225166
2022-04-05,4.874172185430464
2022-04-06,4.7218543046357615
2022-04-07,5.178807947019867
2022-04-08,4.7218543046357615
2022-04-09,4.874172185430464
2022-04-10,4.569536423841059
2022-04-11,5.026490066225166
2022-04-12,4.7218543046357615
2022-04-13,3.960264900662252
2022-04-14,4.264900662251656
2022-04-15,3.960264900662252
2022-04-16,3.80794701986755
2022-04-17,4.569536423841059
2022-04-18,4.264900662251656
2022-04-19,4.7218543046357615
2022-04-20,4.7218543046357615
2022-04-21,4.264900662251656
2022-04-22,5.026490066225166
2022-04-23,5.635761589403973
2022-04-24,4.264900662251656
2022-04-25,4.569536423841059
2022-04-26,4.264900662251656
2022-04-27,4.7218543046357615
2022-04-28,4.264900662251656
2022-04-29,6.701986754966888
2022-04-30,10.50993377483444
2022-05-01,15.2317880794702
2022-05-02,4.874172185430464
2022-05-03,4.112582781456954
2022-05-04,4.264900662251656
2022-05-05,3.960264900662252
2022-05-06,3.655629139072848
2022-05-07,3.655629139072848
2022-05-08,3.960264900662252
2022-05-09,3.503311258278146
2022-05-10,3.04635761589404
2022-05-11,3.350993377483444
2022-05-12,3.1986754966887414
2022-05-13,2.894039735099338
2022-05-14,3.655629139072848
2022-05-15,2.894039735099338
2022-05-16,3.1986754966887414
2022-05-17,3.1986754966887414
2022-05-18,3.1986754966887414
2022-05-19,2.894039735099338
2022-05-20,3.503311258278146
2022-05-21,3.80794701986755
2022-05-22,3.1986754966887414
2022-05-23,3.350993377483444
2022-05-24,3.503311258278146
2022-05-25,3.350993377483444
2022-05-26,3.503311258278146
2022-05-27,3.503311258278146
2022-05-28,3.04635761589404
2022-05-29,3.350993377483444
2022-05-30,3.503311258278146
2022-05-31,3.350993377483444
2022-06-01,3.655629139072848
2022-06-02,3.04635761589404
2022-06-03,3.350993377483444
2022-06-04,3.04635761589404
2022-06-05,3.960264900662252
2022-06-06,3.503311258278146
2022-06-07,3.1986754966887414
2022-06-08,2.894039735099338
2022-06-09,3.04635761589404
2022-06-10,2.894039735099338
2022-06-11,3.1986754966887414
2022-06-12,2.894039735099338
2022-06-13,2.894039735099338
2022-06-14,2.7417218543046364
2022-06-15,2.2847682119205297
2022-06-16,3.503311258278146
2022-06-17,3.04635761589404
2022-06-18,2.894039735099338
2022-06-19,2.894039735099338
2022-06-20,2.7417218543046364
2022-06-21,2.7417218543046364
2022-06-22,2.589403973509933
2022-06-23,2.7417218543046364
2022-06-24,2.589403973509933
2022-06-25,2.894039735099338
2022-06-26,3.04635761589404
2022-06-27,3.04635761589404
2022-06-28,3.04635761589404
2022-06-29,2.7417218543046364
2022-06-30,3.04635761589404
2022-07-01,3.04635761589404
2022-07-02,3.655629139072848
2022-07-03,3.647142857142857
2022-07-04,3.647142857142857
2022-07-05,3.647142857142857
2022-07-06,3.647142857142857
2022-07-07,4.558928571428572
2022-07-08,7.294285714285714
2022-07-09,23.706428571428567
2022-07-10,91.17857142857144
2022-07-11,42.853928571428575
2022-07-12,28.265357142857148
2022-07-13,20.971071428571427
2022-07-14,15.500357142857142
2022-07-15,13.676785714285716
2022-07-16,15.500357142857142
2022-07-17,12.765000000000002
2022-07-18,9.117857142857144
2022-07-19,8.206071428571429
2022-07-20,7.294285714285714
2022-07-21,7.294285714285714
2022-07-22,7.294285714285714
2022-07-23,7.294285714285714
2022-07-24,7.294285714285714
2022-07-25,5.470714285714285
2022-07-26,5.470714285714285
2022-07-27,4.558928571428572
2022-07-28,5.470714285714285
2022-07-29,5.470714285714285
2022-07-30,5.470714285714285
2022-07-31,4.558928571428572
2022-08-01,4.558928571428572
2022-08-02,4.558928571428572
2022-08-03,3.647142857142857
2022-08-04,3.647142857142857
2022-08-05,4.558928571428572
2022-08-06,3.647142857142857
2022-08-07,4.558928571428572
2022-08-08,3.647142857142857
2022-08-09,3.647142857142857
2022-08-10,3.647142857142857
2022-08-11,3.647142857142857
2022-08-12,3.647142857142857
2022-08-13,3.647142857142857
2022-08-14,3.647142857142857
2022-08-15,3.647142857142857
2022-08-16,2.7353571428571426
2022-08-17,3.647142857142857
2022-08-18,3.647142857142857
2022-08-19,3.647142857142857
2022-08-20,2.7353571428571426
2022-08-21,3.647142857142857
2022-08-22,3.647142857142857
2022-08-23,3.647142857142857
2022-08-24,3.647142857142857
2022-08-25,3.647142857142857
2022-08-26,3.647142857142857
2022-08-27,3.647142857142857
2022-08-28,3.647142857142857
2022-08-29,3.647142857142857
2022-08-30,3.647142857142857
2022-08-31,3.647142857142857
2022-09-01,3.647142857142857
2022-09-02,3.647142857142857
2022-09-03,3.647142857142857
2022-09-04,3.647142857142857
2022-09-05,2.7353571428571426
2022-09-06,3.647142857142857
2022-09-07,3.647142857142857
2022-09-08,2.7353571428571426
2022-09-09,4.558928571428572
2022-09-10,3.647142857142857
2022-09-11,2.7353571428571426
2022-09-12,2.7353571428571426
2022-09-13,3.647142857142857
